Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
VARGATEF,Boehringer Ingelheim,https://www.alfabeta.net/precio/vargatef.html,selenium,no,no,0,0
VARICOFEM,Argenfarma,https://www.alfabeta.net/precio/varicofem.html,selenium,no,no,0,0
VARIDRONICO 4 MG,Varifarma,https://www.alfabeta.net/precio/varidronico-4-mg.html,selenium,no,no,0,0
VARIGESTROL,Varifarma,https://www.alfabeta.net/precio/varigestrol.html,selenium,no,no,0,0
VARILRIX,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/varilrix.html,selenium,no,no,0,0
VARIMER,Varifarma,https://www.alfabeta.net/precio/varimer.html,selenium,no,no,0,0
VARIMESNA,Varifarma,https://www.alfabeta.net/precio/varimesna.html,selenium,no,no,0,0
VARINON,Savant Generic,https://www.alfabeta.net/precio/varinon.html,selenium,no,no,0,0
VARISEDAN,Laboratorio Millet,https://www.alfabeta.net/precio/varisedan.html,selenium,no,no,0,0
VARISEDAN BODY CARE,Laboratorio Millet,https://www.alfabeta.net/precio/varisedan-body-care.html,selenium,no,no,0,0
VARISEDAN GEL,Laboratorio Millet,https://www.alfabeta.net/precio/varisedan-gel.html,selenium,no,no,0,0
VARITRINOX,Varifarma,https://www.alfabeta.net/precio/varitrinox.html,selenium,no,no,0,0
VARIVAX,MSD Argentina SRL,https://www.alfabeta.net/precio/varivax.html,selenium,no,no,0,0
VASECOC EWE,Sanitas,https://www.alfabeta.net/precio/vasecoc-ewe.html,selenium,no,no,0,0
VASELINA LIQUIDA DENSA 180 EWE,Sanitas,https://www.alfabeta.net/precio/vaselina-liquida-densa-180-ewe.html,selenium,no,no,0,0
VASELINA LIQUIDA EXTRA DENSA 340 EWE,Sanitas,https://www.alfabeta.net/precio/vaselina-liquida-extra-densa-340-ewe.html,selenium,no,no,0,0
VASELINA LIQUIDA EXTRA DENSA EWE,Sanitas,https://www.alfabeta.net/precio/vaselina-liquida-extra-densa-ewe.html,selenium,no,no,0,0
VASELINA LIQUIDA FECOFAR,Fecofar,https://www.alfabeta.net/precio/vaselina-liquida-fecofar.html,selenium,no,no,0,0
VASELINA SOLIDA EWE,Sanitas,https://www.alfabeta.net/precio/vaselina-solida-ewe.html,selenium,no,no,0,0
VASEXTEN 100,Laboratorios Bernabó,https://www.alfabeta.net/precio/vasexten-100.html,selenium,no,no,0,0
VASEXTEN 50,Laboratorios Bernabó,https://www.alfabeta.net/precio/vasexten-50.html,selenium,no,no,0,0
VASEXTEN D,Laboratorios Bernabó,https://www.alfabeta.net/precio/vasexten-d.html,selenium,no,no,0,0
VASOTENAL,Roemmers,https://www.alfabeta.net/precio/vasotenal.html,selenium,no,no,0,0
VASOTENAL EZ,Roemmers,https://www.alfabeta.net/precio/vasotenal-ez.html,selenium,no,no,0,0
VASTAREL LP,Servier,https://www.alfabeta.net/precio/vastarel-lp.html,selenium,no,no,0,0
VASTINA,Richmond,https://www.alfabeta.net/precio/vastina.html,selenium,no,no,0,0
VATILEN,Aspen,https://www.alfabeta.net/precio/vatilen.html,selenium,no,no,0,0
VAUXIMIDA,Tuteur,https://www.alfabeta.net/precio/vauximida.html,selenium,no,no,0,0
VAXEMES,Varifarma,https://www.alfabeta.net/precio/vaxemes.html,selenium,no,no,0,0
VAXIRA,Elea,https://www.alfabeta.net/precio/vaxira.html,selenium,no,no,0,0
VAXNEUVANCE,MSD Argentina SRL,https://www.alfabeta.net/precio/vaxneuvance.html,selenium,no,no,0,0
VAXTOR,Aspen,https://www.alfabeta.net/precio/vaxtor.html,selenium,no,no,0,0
VECETAM 1000,Richmond,https://www.alfabeta.net/precio/vecetam-1000.html,selenium,no,no,0,0
VECETAM 500,Richmond,https://www.alfabeta.net/precio/vecetam-500.html,selenium,no,no,0,0
VECTIBIX,Amgen,https://www.alfabeta.net/precio/vectibix.html,selenium,no,no,0,0
VECURON,Scott-Cassará,https://www.alfabeta.net/precio/vecuron.html,selenium,no,no,0,0
VECURONIO GRAY,Gray,https://www.alfabeta.net/precio/vecuronio-gray.html,selenium,no,no,0,0
VECURONIO NORTHIA,Northia,https://www.alfabeta.net/precio/vecuronio-northia.html,selenium,no,no,0,0
VEDILEP 12.5,Lepetit,https://www.alfabeta.net/precio/vedilep-125.html,selenium,no,no,0,0
VEDILEP 25,Lepetit,https://www.alfabeta.net/precio/vedilep-25.html,selenium,no,no,0,0
VEDILEP 3.125,Lepetit,https://www.alfabeta.net/precio/vedilep-3125.html,selenium,no,no,0,0
VEDILEP 6.25,Lepetit,https://www.alfabeta.net/precio/vedilep-625.html,selenium,no,no,0,0
VEDIPAL,Nolter,https://www.alfabeta.net/precio/vedipal.html,selenium,no,no,0,0
VEFREN 400,Baliarda,https://www.alfabeta.net/precio/vefren-400.html,selenium,no,no,0,0
VEFREN 600,Baliarda,https://www.alfabeta.net/precio/vefren-600.html,selenium,no,no,0,0
VEG 12,ISA,https://www.alfabeta.net/precio/veg-12.html,selenium,no,no,0,0
VEGAONE,Provefarma,https://www.alfabeta.net/precio/vegaone.html,selenium,no,no,0,0
VEGAONE 2000,Provefarma,https://www.alfabeta.net/precio/vegaone-2000.html,selenium,no,no,0,0
VEGESTABIL,Siegfried,https://www.alfabeta.net/precio/vegestabil.html,selenium,no,no,0,0
VEGESTABIL DIGEST,Siegfried,https://www.alfabeta.net/precio/vegestabil-digest.html,selenium,no,no,0,0
VEKLURY,Gador,https://www.alfabeta.net/precio/veklury.html,selenium,no,no,0,0
VELCADE,Janssen-Cilag,https://www.alfabeta.net/precio/velcade.html,selenium,no,no,0,0
VELDEX,Casasco,https://www.alfabeta.net/precio/veldex.html,selenium,no,no,0,0
VELETRI,Janssen-Cilag,https://www.alfabeta.net/precio/veletri.html,selenium,no,no,0,0
VELEXINA,Klonal,https://www.alfabeta.net/precio/velexina.html,selenium,no,no,0,0
VELTAMIR,Richmond,https://www.alfabeta.net/precio/veltamir.html,selenium,no,no,0,0
VEMER,Aspen,https://www.alfabeta.net/precio/vemer.html,selenium,no,no,0,0
VEMLIDY,Gador,https://www.alfabeta.net/precio/vemlidy.html,selenium,no,no,0,0
VENACTIVE,Pharma Alioth,https://www.alfabeta.net/precio/venactive.html,selenium,no,no,0,0
VENART,Casasco,https://www.alfabeta.net/precio/venart.html,selenium,no,no,0,0
VENCLEXTA,Abbvie,https://www.alfabeta.net/precio/venclexta.html,selenium,no,no,0,0
VENISSE,PharmaDorf,https://www.alfabeta.net/precio/venisse.html,selenium,no,no,0,0
VENLAXIL 25 MG,Vannier,https://www.alfabeta.net/precio/venlaxil-25-mg.html,selenium,no,no,0,0
VENLAXIL 50 MG,Vannier,https://www.alfabeta.net/precio/venlaxil-50-mg.html,selenium,no,no,0,0
VENLAXIL 75 MG,Vannier,https://www.alfabeta.net/precio/venlaxil-75-mg.html,selenium,no,no,0,0
VENLIFAX XR 150,Baliarda,https://www.alfabeta.net/precio/venlifax-xr-150.html,selenium,no,no,0,0
VENLIFAX XR 37.5,Baliarda,https://www.alfabeta.net/precio/venlifax-xr-375.html,selenium,no,no,0,0
VENLIFAX XR 75,Baliarda,https://www.alfabeta.net/precio/venlifax-xr-75.html,selenium,no,no,0,0
VENOFUL,Rominafort S.H.,https://www.alfabeta.net/precio/venoful.html,selenium,no,no,0,0
VENOSMIL,Sidus,https://www.alfabeta.net/precio/venosmil.html,selenium,no,no,0,0
VENOSMIL GEL,Sidus,https://www.alfabeta.net/precio/venosmil-gel.html,selenium,no,no,0,0
VENOSTASIN,Ariston,https://www.alfabeta.net/precio/venostasin.html,selenium,no,no,0,0
VENOSTIL,PGN,https://www.alfabeta.net/precio/venostil.html,selenium,no,no,0,0
VENTAVIS,Bayer (PH),https://www.alfabeta.net/precio/ventavis.html,selenium,no,no,0,0
VENTOLIN,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/ventolin.html,selenium,no,no,0,0
VENTOLIN HFA,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/ventolin-hfa.html,selenium,no,no,0,0
VENUSTED,Microsules Arg.,https://www.alfabeta.net/precio/venusted.html,selenium,no,no,0,0
VENZIDIAK,Biosintex,https://www.alfabeta.net/precio/venzidiak.html,selenium,no,no,0,0
VENZIDIAK CBD,Biosintex,https://www.alfabeta.net/precio/venzidiak-cbd.html,selenium,no,no,0,0
VENZIDIAK FLEX,Biosintex,https://www.alfabeta.net/precio/venzidiak-flex.html,selenium,no,no,0,0
VENZIDIAK GEL,Biosintex,https://www.alfabeta.net/precio/venzidiak-gel.html,selenium,no,no,0,0
VERAL,Siegfried,https://www.alfabeta.net/precio/veral.html,selenium,no,no,0,0
VERALDID,Soubeiran Chobet,https://www.alfabeta.net/precio/veraldid.html,selenium,no,no,0,0
VERALDID 500/150,Soubeiran Chobet,https://www.alfabeta.net/precio/veraldid-500150.html,selenium,no,no,0,0
VERATEN,Elea,https://www.alfabeta.net/precio/veraten.html,selenium,no,no,0,0
VERATEN UD,Elea,https://www.alfabeta.net/precio/veraten-ud.html,selenium,no,no,0,0
VERBORIL,Trb-Pharma,https://www.alfabeta.net/precio/verboril.html,selenium,no,no,0,0
VERDYE,Gobbi,https://www.alfabeta.net/precio/verdye.html,selenium,no,no,0,0
VERICORDIN,Lazar,https://www.alfabeta.net/precio/vericordin.html,selenium,no,no,0,0
VERICORDIN COMPUESTO,Lazar,https://www.alfabeta.net/precio/vericordin-compuesto.html,selenium,no,no,0,0
VERIGLIP,Craveri,https://www.alfabeta.net/precio/veriglip.html,selenium,no,no,0,0
VERMECTIN,Lafedar,https://www.alfabeta.net/precio/vermectin.html,selenium,no,no,0,0
VERMICET,Lazar,https://www.alfabeta.net/precio/vermicet.html,selenium,no,no,0,0
VERMIZOLE,Lafedar,https://www.alfabeta.net/precio/vermizole.html,selenium,no,no,0,0
VERODIPIN,Sant Gall,https://www.alfabeta.net/precio/verodipin.html,selenium,no,no,0,0
VEROPRAZOL,Sant Gall,https://www.alfabeta.net/precio/veroprazol.html,selenium,no,no,0,0
VERORAB,Sanofi Health Argentina S.A.,https://www.alfabeta.net/precio/verorab.html,selenium,no,no,0,0
VEROTRIZOL,Sant Gall,https://www.alfabeta.net/precio/verotrizol.html,selenium,no,no,0,0
VERQUVO,Bayer (PH),https://www.alfabeta.net/precio/verquvo.html,selenium,no,no,0,0
VERRUCLEAN,L.D.A.,https://www.alfabeta.net/precio/verruclean.html,selenium,no,no,0,0
VERRUDERM,Laboratorio Merlino,https://www.alfabeta.net/precio/verruderm.html,selenium,no,no,0,0
VERRUDERM PLUS,Laboratorio Merlino,https://www.alfabeta.net/precio/verruderm-plus.html,selenium,no,no,0,0
VERRUGOL,Verrugol,https://www.alfabeta.net/precio/verrugol.html,selenium,no,no,0,0
VERRUKID PEDIATRICO,Cassará,https://www.alfabeta.net/precio/verrukid-pediatrico.html,selenium,no,no,0,0
VERRUPLANT,Lersan,https://www.alfabeta.net/precio/verruplant.html,selenium,no,no,0,0
VERRUPLANT FORTE,Cassará,https://www.alfabeta.net/precio/verruplant-forte.html,selenium,no,no,0,0
VERRUTOPIC,Andrómaco,https://www.alfabeta.net/precio/verrutopic.html,selenium,no,no,0,0
VERRUTOPIC AS,Andrómaco,https://www.alfabeta.net/precio/verrutopic-as.html,selenium,no,no,0,0
VERRUTOPIC PLUS,Andrómaco,https://www.alfabeta.net/precio/verrutopic-plus.html,selenium,no,no,0,0
VERRUTRIX,Pharmatrix,https://www.alfabeta.net/precio/verrutrix.html,selenium,no,no,0,0
VERTIGMINE,Lafedar,https://www.alfabeta.net/precio/vertigmine.html,selenium,no,no,0,0
VERZENIO,Adium,https://www.alfabeta.net/precio/verzenio.html,selenium,no,no,0,0
VESALION,Siegfried,https://www.alfabeta.net/precio/vesalion.html,selenium,no,no,0,0
VESALION B12,Siegfried,https://www.alfabeta.net/precio/vesalion-b12.html,selenium,no,no,0,0
VESALION FLEX,Siegfried,https://www.alfabeta.net/precio/vesalion-flex.html,selenium,no,no,0,0
VESALION GESIC,Siegfried,https://www.alfabeta.net/precio/vesalion-gesic.html,selenium,no,no,0,0
VESANOID,Biopas Argentina,https://www.alfabeta.net/precio/vesanoid.html,selenium,no,no,0,0
VESICARE,Gador,https://www.alfabeta.net/precio/vesicare.html,selenium,no,no,0,0
VESOMNI,Gador,https://www.alfabeta.net/precio/vesomni.html,selenium,no,no,0,0
VESPARAX,Lazar,https://www.alfabeta.net/precio/vesparax.html,selenium,no,no,0,0
VESTIN,Gador,https://www.alfabeta.net/precio/vestin.html,selenium,no,no,0,0
VETALONE,Lersan,https://www.alfabeta.net/precio/vetalone.html,selenium,no,no,0,0
VETRANO,Bioprofarma Bagó,https://www.alfabeta.net/precio/vetrano.html,selenium,no,no,0,0
VI-BALIGLUC,Baliarda,https://www.alfabeta.net/precio/vi-baligluc.html,selenium,no,no,0,0
VIAGRA,Aspen Pharma,https://www.alfabeta.net/precio/viagra.html,selenium,no,no,0,0
VIASEK CANDIFENSE,Eurolab,https://www.alfabeta.net/precio/viasek-candifense.html,selenium,no,no,0,0
VIASEK DEFENSE,Eurolab,https://www.alfabeta.net/precio/viasek-defense.html,selenium,no,no,0,0
VIASEK ECOVAG,Eurolab,https://www.alfabeta.net/precio/viasek-ecovag.html,selenium,no,no,0,0
VIASEK ESPUMA PH3.5,Eurolab,https://www.alfabeta.net/precio/viasek-espuma-ph35.html,selenium,no,no,0,0
VIASEK ESPUMA PH6.8,Eurolab,https://www.alfabeta.net/precio/viasek-espuma-ph68.html,selenium,no,no,0,0
VIASEK EXPRESS ESPUMA,Eurolab,https://www.alfabeta.net/precio/viasek-express-espuma.html,selenium,no,no,0,0
VIASEK FEM CUIDADOS INTIMOS,Eurolab,https://www.alfabeta.net/precio/viasek-fem-cuidados-intimos.html,selenium,no,no,0,0
VIASEK FRESH,Eurolab,https://www.alfabeta.net/precio/viasek-fresh.html,selenium,no,no,0,0
VIASEK FRESH SYNDET,Eurolab,https://www.alfabeta.net/precio/viasek-fresh-syndet.html,selenium,no,no,0,0
VIASEK GEL VAGINAL,Eurolab,https://www.alfabeta.net/precio/viasek-gel-vaginal.html,selenium,no,no,0,0
VIASEK KIT TOALLITAS,Eurolab,https://www.alfabeta.net/precio/viasek-kit-toallitas.html,selenium,no,no,0,0
VIASEK KIT TOALLITAS DEFENSE,Eurolab,https://www.alfabeta.net/precio/viasek-kit-toallitas-defense.html,selenium,no,no,0,0
VIASEK KIT TOALLITAS MEN,Eurolab,https://www.alfabeta.net/precio/viasek-kit-toallitas-men.html,selenium,no,no,0,0
VIASEK LUBRIGEL,Eurolab,https://www.alfabeta.net/precio/viasek-lubrigel.html,selenium,no,no,0,0
VIASEK MEN CUIDADOS INTIMOS,Eurolab,https://www.alfabeta.net/precio/viasek-men-cuidados-intimos.html,selenium,no,no,0,0
VIASEK MENOCARE CAPSULAS,Eurolab,https://www.alfabeta.net/precio/viasek-menocare-capsulas.html,selenium,no,no,0,0
VIASEK MENOCARE GEL,Eurolab,https://www.alfabeta.net/precio/viasek-menocare-gel.html,selenium,no,no,0,0
VIASEK PERINEAL SPRAY,Eurolab,https://www.alfabeta.net/precio/viasek-perineal-spray.html,selenium,no,no,0,0
VIASEK REPAIR,Eurolab,https://www.alfabeta.net/precio/viasek-repair.html,selenium,no,no,0,0
VIASEK TEENS ESPUMA,Eurolab,https://www.alfabeta.net/precio/viasek-teens-espuma.html,selenium,no,no,0,0
VIASEK TOALLITAS,Eurolab,https://www.alfabeta.net/precio/viasek-toallitas.html,selenium,no,no,0,0
VIBRAMICINA,Pfizer,https://www.alfabeta.net/precio/vibramicina.html,selenium,no,no,0,0
VICARDOL,Richmond,https://www.alfabeta.net/precio/vicardol.html,selenium,no,no,0,0
VICK 44 EXP,NewPGA,https://www.alfabeta.net/precio/vick-44-exp.html,selenium,no,no,0,0
VICK VAPORUB,NewPGA,https://www.alfabeta.net/precio/vick-vaporub.html,selenium,no,no,0,0
VICK VITAPYRENA,NewPGA,https://www.alfabeta.net/precio/vick-vitapyrena.html,selenium,no,no,0,0
VICK VITAPYRENA FORTE,NewPGA,https://www.alfabeta.net/precio/vick-vitapyrena-forte.html,selenium,no,no,0,0
VICK VITAPYRENA MANZANILLA,NewPGA,https://www.alfabeta.net/precio/vick-vitapyrena-manzanilla.html,selenium,no,no,0,0
VICKMIEL,NewPGA,https://www.alfabeta.net/precio/vickmiel.html,selenium,no,no,0,0
VICTOZA,Novo Nordisk,https://www.alfabeta.net/precio/victoza.html,selenium,no,no,0,0
VIDARA,Microsules Arg.,https://www.alfabeta.net/precio/vidara.html,selenium,no,no,0,0
VIENTRE PLANO,Formulab,https://www.alfabeta.net/precio/vientre-plano.html,selenium,no,no,0,0
VIENTRE PLANO SACIANT,Formulab,https://www.alfabeta.net/precio/vientre-plano-saciant.html,selenium,no,no,0,0
VIENTRE PLANO SIN CERO,Formulab,https://www.alfabeta.net/precio/vientre-plano-sin-cero.html,selenium,no,no,0,0
VIENTRE PLANO SIN SODIO,Formulab,https://www.alfabeta.net/precio/vientre-plano-sin-sodio.html,selenium,no,no,0,0
VIENTRE PLANO VL,Excelentia,https://www.alfabeta.net/precio/vientre-plano-vl.html,selenium,no,no,0,0
VIEWGAM,Bacon,https://www.alfabeta.net/precio/viewgam.html,selenium,no,no,0,0
VIGADEXA,Novartis,https://www.alfabeta.net/precio/vigadexa.html,selenium,no,no,0,0
VIGAMOX,Novartis,https://www.alfabeta.net/precio/vigamox.html,selenium,no,no,0,0
VIGICER,Beta,https://www.alfabeta.net/precio/vigicer.html,selenium,no,no,0,0
VIGORCIN POTENCIA PLUS,Provefarma,https://www.alfabeta.net/precio/vigorcin-potencia-plus.html,selenium,no,no,0,0
VIGORCIN SEX HOMBRE,Provefarma,https://www.alfabeta.net/precio/vigorcin-sex-hombre.html,selenium,no,no,0,0
VILANOR,Tuteur,https://www.alfabeta.net/precio/vilanor.html,selenium,no,no,0,0
VILAZID,Teva Argentina,https://www.alfabeta.net/precio/vilazid.html,selenium,no,no,0,0
VILDAP,Casasco,https://www.alfabeta.net/precio/vildap.html,selenium,no,no,0,0
VILDAP MET,Casasco,https://www.alfabeta.net/precio/vildap-met.html,selenium,no,no,0,0
VILTAR,Dallas,https://www.alfabeta.net/precio/viltar.html,selenium,no,no,0,0
VILZER,Adium,https://www.alfabeta.net/precio/vilzer.html,selenium,no,no,0,0
VILZERMET,Adium,https://www.alfabeta.net/precio/vilzermet.html,selenium,no,no,0,0
VIMAX,Roemmers,https://www.alfabeta.net/precio/vimax.html,selenium,no,no,0,0
VIMAX 50,Roemmers,https://www.alfabeta.net/precio/vimax-50.html,selenium,no,no,0,0
VIMAX FLASH 100,Roemmers,https://www.alfabeta.net/precio/vimax-flash-100.html,selenium,no,no,0,0
VIMAX FLASH 50,Roemmers,https://www.alfabeta.net/precio/vimax-flash-50.html,selenium,no,no,0,0
VIMAX LUBRICANTE INTIMO,Roemmers,https://www.alfabeta.net/precio/vimax-lubricante-intimo.html,selenium,no,no,0,0
VIMI,B-Life,https://www.alfabeta.net/precio/vimi.html,selenium,no,no,0,0
VIMIZIM,Gobbi,https://www.alfabeta.net/precio/vimizim.html,selenium,no,no,0,0
VIMOTADINE,Casasco,https://www.alfabeta.net/precio/vimotadine.html,selenium,no,no,0,0
VIMPAT,Biopas Argentina,https://www.alfabeta.net/precio/vimpat.html,selenium,no,no,0,0
VIMULTISA FLEX,Fabra,https://www.alfabeta.net/precio/vimultisa-flex.html,selenium,no,no,0,0
VIMULTISA P,Fabra,https://www.alfabeta.net/precio/vimultisa-p.html,selenium,no,no,0,0
VINAGRE DE SIDRA DE MANZANA VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/vinagre-de-sidra-de-manzana-vw.html,selenium,no,no,0,0
VINBLASTINA KEMEX,Kemex,https://www.alfabeta.net/precio/vinblastina-kemex.html,selenium,no,no,0,0
VINCRISTINA KEMEX,Kemex,https://www.alfabeta.net/precio/vincristina-kemex.html,selenium,no,no,0,0
VINCRISTINA LKM 1,LKM,https://www.alfabeta.net/precio/vincristina-lkm-1.html,selenium,no,no,0,0
VINKEBIR,Aspen,https://www.alfabeta.net/precio/vinkebir.html,selenium,no,no,0,0
VINOREL,Eriochem,https://www.alfabeta.net/precio/vinorel.html,selenium,no,no,0,0
VINORELBINA KEMEX,Kemex,https://www.alfabeta.net/precio/vinorelbina-kemex.html,selenium,no,no,0,0
VINORGEN ORAL,Bioprofarma Bagó,https://www.alfabeta.net/precio/vinorgen-oral.html,selenium,no,no,0,0
VINTEX,Rospaw,https://www.alfabeta.net/precio/vintex.html,selenium,no,no,0,0
VINTIX,Roemmers,https://www.alfabeta.net/precio/vintix.html,selenium,no,no,0,0
VIPRAL,Teva Argentina,https://www.alfabeta.net/precio/vipral.html,selenium,no,no,0,0
VIRAKAM,LKM,https://www.alfabeta.net/precio/virakam.html,selenium,no,no,0,0
VIRAMIXAL,Panalab,https://www.alfabeta.net/precio/viramixal.html,selenium,no,no,0,0
VIRAMUNE,Boehringer Ingelheim,https://www.alfabeta.net/precio/viramune.html,selenium,no,no,0,0
VIREAD,Gador,https://www.alfabeta.net/precio/viread.html,selenium,no,no,0,0
VIRILON MAX,Temis-Lostaló,https://www.alfabeta.net/precio/virilon-max.html,selenium,no,no,0,0
VIRIPOTENS,Microsules Arg.,https://www.alfabeta.net/precio/viripotens.html,selenium,no,no,0,0
VIRIPOTENS 100,Microsules Arg.,https://www.alfabeta.net/precio/viripotens-100.html,selenium,no,no,0,0
VIRIPOTENS M,Microsules Arg.,https://www.alfabeta.net/precio/viripotens-m.html,selenium,no,no,0,0
VIRIPOTENS MAX 20,Microsules Arg.,https://www.alfabeta.net/precio/viripotens-max-20.html,selenium,no,no,0,0
VIRIPOTENS MAX 5,Microsules Arg.,https://www.alfabeta.net/precio/viripotens-max-5.html,selenium,no,no,0,0
VIROBRON,Temis-Lostaló,https://www.alfabeta.net/precio/virobron.html,selenium,no,no,0,0
VIROCAVIR,Savant Pharma,https://www.alfabeta.net/precio/virocavir.html,selenium,no,no,0,0
VIRONTAR,Richmond,https://www.alfabeta.net/precio/virontar.html,selenium,no,no,0,0
VIRONTAR N,Richmond,https://www.alfabeta.net/precio/virontar-n.html,selenium,no,no,0,0
VIRORREVER 600,Richmond,https://www.alfabeta.net/precio/virorrever-600.html,selenium,no,no,0,0
VIROSOL,Elea,https://www.alfabeta.net/precio/virosol.html,selenium,no,no,0,0
VIROSTATIC,Medisol,https://www.alfabeta.net/precio/virostatic.html,selenium,no,no,0,0
VIROSUPRIL,Megalabs Argentina,https://www.alfabeta.net/precio/virosupril.html,selenium,no,no,0,0
VIROSUPRIL 3.75,Megalabs Argentina,https://www.alfabeta.net/precio/virosupril-375.html,selenium,no,no,0,0
VISAG,Max Vision,https://www.alfabeta.net/precio/visag.html,selenium,no,no,0,0
VISANNE,Bayer (PH),https://www.alfabeta.net/precio/visanne.html,selenium,no,no,0,0
VISDON 10,Siegfried,https://www.alfabeta.net/precio/visdon-10.html,selenium,no,no,0,0
VISDON 20,Siegfried,https://www.alfabeta.net/precio/visdon-20.html,selenium,no,no,0,0
VISDON 40,Siegfried,https://www.alfabeta.net/precio/visdon-40.html,selenium,no,no,0,0
VISEDGE,Elea,https://www.alfabeta.net/precio/visedge.html,selenium,no,no,0,0
VISIPAQUE,Lancaster Pharma,https://www.alfabeta.net/precio/visipaque.html,selenium,no,no,0,0
VISPER,Ariston,https://www.alfabeta.net/precio/visper.html,selenium,no,no,0,0
VISUCLAR,Elea,https://www.alfabeta.net/precio/visuclar.html,selenium,no,no,0,0
VITA C 1 G (+ZINC+VITD),San Ceferino,https://www.alfabeta.net/precio/vita-c-1-g-zincvitd.html,selenium,no,no,0,0
VITA D,Medisol,https://www.alfabeta.net/precio/vita-d.html,selenium,no,no,0,0
VITA TOP,Teingro,https://www.alfabeta.net/precio/vita-top.html,selenium,no,no,0,0
VITA-C CREMA NUTRITIVA,L.D.A.,https://www.alfabeta.net/precio/vita-c-crema-nutritiva.html,selenium,no,no,0,0
VITABREN B12,Biofactor,https://www.alfabeta.net/precio/vitabren-b12.html,selenium,no,no,0,0
VITACE 500,Argenfarma,https://www.alfabeta.net/precio/vitace-500.html,selenium,no,no,0,0
VITACORTIL,Biosintex Retail,https://www.alfabeta.net/precio/vitacortil.html,selenium,no,no,0,0
VITACORTIL B,Biosintex,https://www.alfabeta.net/precio/vitacortil-b.html,selenium,no,no,0,0
VITADE,Argenfarma,https://www.alfabeta.net/precio/vitade.html,selenium,no,no,0,0
VITADECE,Klonal,https://www.alfabeta.net/precio/vitadece.html,selenium,no,no,0,0
VITAL 1 NF,Nutricia-Bagó,https://www.alfabeta.net/precio/vital-1-nf.html,selenium,no,no,0,0
VITAL 2 NF,Nutricia-Bagó,https://www.alfabeta.net/precio/vital-2-nf.html,selenium,no,no,0,0
VITAL 3 NF,Nutricia-Bagó,https://www.alfabeta.net/precio/vital-3-nf.html,selenium,no,no,0,0
VITAL 4 NF,Nutricia-Bagó,https://www.alfabeta.net/precio/vital-4-nf.html,selenium,no,no,0,0
VITAL AR (NF),Nutricia-Bagó,https://www.alfabeta.net/precio/vital-ar-nf.html,selenium,no,no,0,0
VITAL RR RAPIDA RECUPERACION,Nutricia-Bagó,https://www.alfabeta.net/precio/vital-rr-rapida-recuperacion.html,selenium,no,no,0,0
VITALGEN COLAGENO HIDROLIZADO,Laboratorio ENA,https://www.alfabeta.net/precio/vitalgen-colageno-hidrolizado.html,selenium,no,no,0,0
VITALGEN FORTE,Laboratorio ENA,https://www.alfabeta.net/precio/vitalgen-forte.html,selenium,no,no,0,0
VITALGEN PELO Y UÑAS,Laboratorio ENA,https://www.alfabeta.net/precio/vitalgen-pelo-y-unas.html,selenium,no,no,0,0
VITALIX,Roemmers,https://www.alfabeta.net/precio/vitalix.html,selenium,no,no,0,0
VITALIX COMPLEX,Roemmers,https://www.alfabeta.net/precio/vitalix-complex.html,selenium,no,no,0,0
VITAMET COMPLEJO B METILADO,Framingham Pharma,https://www.alfabeta.net/precio/vitamet-complejo-b-metilado.html,selenium,no,no,0,0
VITAMIDERMUS,Biosintex Retail,https://www.alfabeta.net/precio/vitamidermus.html,selenium,no,no,0,0
VITAMIDERMUS BRUMA HIDRATANTE FACIAL,Biosintex,https://www.alfabeta.net/precio/vitamidermus-bruma-hidratante-facial.html,selenium,no,no,0,0
VITAMIDERMUS CBD BÁLSAMO RELIPIDIZANTE,Biosintex,https://www.alfabeta.net/precio/vitamidermus-cbd-balsamo-relipidizante.html,selenium,no,no,0,0
VITAMIDERMUS CBD SERUM X 20ML,Biosintex,https://www.alfabeta.net/precio/vitamidermus-cbd-serum-x-20ml.html,selenium,no,no,0,0
VITAMIDERMUS FOTOPROTECTOR FACIAL,Biosintex,https://www.alfabeta.net/precio/vitamidermus-fotoprotector-facial.html,selenium,no,no,0,0
VITAMIDERMUS HIDRATANTE FACIAL,Biosintex,https://www.alfabeta.net/precio/vitamidermus-hidratante-facial.html,selenium,no,no,0,0
VITAMIDERMUS REGENERADORA FACIAL,Biosintex,https://www.alfabeta.net/precio/vitamidermus-regeneradora-facial.html,selenium,no,no,0,0
VITAMIDERMUS TONICO FACIAL,Biosintex,https://www.alfabeta.net/precio/vitamidermus-tonico-facial.html,selenium,no,no,0,0
VITAMINA B 12,Laboratorio WPN,https://www.alfabeta.net/precio/vitamina-b-12.html,selenium,no,no,0,0
VITAMINA B1 BIOL FUERTE,Biol,https://www.alfabeta.net/precio/vitamina-b1-biol-fuerte.html,selenium,no,no,0,0
VITAMINA B12 METILCOBALAMINA,Innovapharma,https://www.alfabeta.net/precio/vitamina-b12-metilcobalamina.html,selenium,no,no,0,0
