PCID,Country,Product Group,Generic Name,Start Date,End Date,Currency,Ex-Factory Wholesale Price,Local Pack Description,LOCAL_PACK_CODE
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,82.95,"cream for external use, 0.05%, 15 g - aluminum tube (1) - cardboard pack",4601969003574
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,114.27,"cream for external use, 0.05%, 30 g - aluminum tube (1) - cardboard pack",4601969003581
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,67.80,"ointment for external use, 0.05%, 15 g - tubes (1) - cardboard packs",4601969005486
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,87.23,"ointment for external use, 0.05%, 30 g - tubes (1) - cardboard packs",4601969005493
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,86.26,"cream for external use, 0.05%, 15 g - tubes (1) - cardboard packs",4601969003574
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,118.84,"cream for external use, 0.05%, 30 g - tubes (1) - cardboard packs",4601969003581
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,65.20,"ointment for external use, 0.05%, 15 g - tubes (1) - cardboard packs",4601969005486
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,82.95,"cream for external use, 0.05%, 15 g - tubes (1) - cardboard packs",4601969003574
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,83.88,"ointment for external use, 0.05%, 30 g - tubes (1) - cardboard packs",4601969005493
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,114.27,"cream for external use, 0.05%, 30 g - tubes (1) - cardboard packs",4601969003581
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,77.96,"cream for external use 0.05%, 15 g - aluminum tubes (1) - cardboard packs",4601969003574
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,107.40,"cream for external use 0.05%, 30 g - aluminum tubes (1) - cardboard packs",4601969003581
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,61.28,"ointment for external use 0.05%, 15 g - aluminum tubes (1) - cardboard packs",4601969005486
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,78.83,"ointment for external use 0.05%, 30 g - aluminum tubes (1) - cardboard packs",4601969005493
,Russia,Risset Quitab,Risperidone,29.07.2020,,RUB,862.97,"orodispersible tablets 2 mg, 14 pcs. - blisters (2) - pack",3850114230964
,Russia,Risset Quitab,Risperidone,29.07.2020,,RUB,1139.85,"orodispersible tablets 2 mg, 14 pcs. - blisters (4) - cardboard packs",3850114230971
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,73.90,"cream for external use 0.05%, 15 g - tubes (1) - cardboard packs",4601969003574
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,101.80,"cream for external use 0.05%, 30 g - tubes - cardboard packs",4601969003581
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,58.09,"ointment for external use 0.05%, 15 g - tubes - cardboard packs",4601969005486
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,74.72,"ointment for external use 0.05%, 30 g - tubes - cardboard packs",4601969005493
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,55.32,"Ointment for external use 0.064%, 15 g - aluminum tubes - cardboard packs",4601969005486
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,71.16,"Ointment for external use 0.064%, 30 g - aluminum tubes - cardboard packs",4601969005493
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,70.38,"cream for external use 0.064%, 15 g - aluminum tubes - cardboard packs",4601969003574
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,96.95,"cream for external use 0.064%, 30 g - aluminum tubes - cardboard packs",4601969003581
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,55.32,"ointment for external use 0.05%, 15 g - tubes (1) - cardboard packs",4601969005486
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,71.16,"ointment for external use 0.05%, 30 g - tubes (1) - cardboard packs",4601969005493
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,70.38,"cream for external use 0.05%, 15 g - tubes (1) - cardboard packs",4601969003574
,Russia,Akriderm,Betamethasone,29.07.2020,,RUB,96.95,"cream for external use 0.05%, 30 g - tubes (1) - cardboard packs",4601969003581
,Russia,Risperidone,Risperidone,29.07.2020,,RUB,391.01,"Film-coated tablets 2 mg, 10 pcs. - blister packs (2) - cardboard packs",4607146760285
,Russia,Risperidone,Risperidone,29.07.2020,,RUB,561.57,"Film-coated tablets 4 mg, 10 pcs. - blister packs (2) - cardboard packs",4607146760308
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,16394.71,"solution for subcutaneous administration 60 million IU, 6 doses, 1.2 ml - syringe pens /with needles for syringe pens - 6 pcs. and napkin - 6 pcs./ - plastic contour packaging (trays) - box.",4602210001233
,Russia,Atenolol Belupo,Atenolol,28.07.2020,,RUB,26.49,"Film-coated tablets 100 mg, 14 pcs. - blister packs - cardboard packs",3850343078320
,Russia,Atenolol Belupo,Atenolol,28.07.2020,,RUB,35.89,"Film-coated tablets 100 mg, 14 pcs. - blister packs (2) - cardboard packs",3850343032575
,Russia,Atenolol Belupo,Atenolol,28.07.2020,,RUB,18.80,"Film-coated tablets 25 mg, 30 pcs. - blister packs - cardboard packs",3850343032551
,Russia,Atenolol Belupo,Atenolol,28.07.2020,,RUB,31.19,"Film-coated tablets 50 mg, 30 pcs. - blister packs - cardboard packs",3850343032568
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,5691.91,"Solution for intravenous and subcutaneous administration 18 million IU, 6 doses, 1.2 ml - syringe pens - plastic contour packaging (trays) / complete with needles for syringe pens - 6 pcs. and wipes - 6 pcs./ - cardboard boxes",4602210001806
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,6058.27,"Solution for intravenous and subcutaneous administration 18 million IU, 6 doses, 3 ml - vials - cardboard boxes",4602210001783
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,7837.17,"solution for intravenous and subcutaneous administration 25 million IU, 5 doses, 2.5 ml - vials - cardboard packs",4602210001790
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,8987.73,"Solution for intravenous and subcutaneous administration 30 million IU, 6 doses, 1.2 ml - syringe pens - plastic contour packaging (trays) / complete with needles for syringe pens - 6 pcs. and wipes - 6 pcs./ - cardboard boxes",4602210001813
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,5653.77,"solution for intravenous and subcutaneous administration, 18 million IU/3 ml (6 doses of 3 million IU), - vials (1) - cardboard packs",4602210001783
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,4783.39,"Solution for intravenous and subcutaneous administration, 18 million IU/1.2 ml (6 doses of 3 million IU), 1.2 ml - syringe pens (1) / complete with 6 syringe pen needles and 6 wipes / - cardboard packs",4602210001806
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,4783.39,"Solution for intravenous and subcutaneous administration, 18 million IU/1.2 ml (6 doses of 3 million IU), 1.2 ml - syringe pens (1) / complete with 6 syringe pen needles and 6 wipes / - cardboard packs",4602210001806
,Russia,Intron A,Interferon alpha-2b,28.07.2020,,RUB,5653.77,"solution for intravenous and subcutaneous administration, 18 million IU/3 ml (6 doses of 3 million IU), 1 pc. - vials (1) - cardboard packs",4602210001783
,Russia,Metformin,Metformin,27.07.2020,,RUB,41.34,"film-coated tablets, 500 mg, 30 pcs. - polymer jars (1) - cardboard packs",4660007810918
,Russia,Metformin,Metformin,27.07.2020,,RUB,93.43,"film-coated tablets, 850 mg, 30 pcs. - polymer jars (1) - cardboard packs",4660007810970
,Russia,Metformin,Metformin,27.07.2020,,RUB,82.68,"film-coated tablets, 500 mg, 60 pcs. - polymer jars (1) - cardboard packs",4660007810925
,Russia,Metformin,Metformin,27.07.2020,,RUB,41.34,"film-coated tablets, 500 mg, 30 pcs. - polymer jars (1) - cardboard packs",4660007810918
,Russia,Metformin,Metformin,27.07.2020,,RUB,93.43,"film-coated tablets, 850 mg, 30 pcs. - polymer jars (1) - cardboard packs",4660007810970
,Russia,Metformin,Metformin,27.07.2020,,RUB,82.68,"film-coated tablets, 500 mg, 60 pcs. - polymer jars (1) - cardboard packs",4660007810925
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,1495.46,"soft capsules, 50 mg, 10 pcs. - blister (5) - cardboard packs",8594737200113
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,2990.92,"soft capsules, 100 mg, 10 pcs. - blister (5) - cardboard packs",8594737200311
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,747.73,"soft capsules, 25 mg, 10 pcs. - blister (5) - cardboard packs",8594737199912
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,2410.00,"Soft capsules 50 mg, 10 pcs. - blisters (5) - cardboard packs",8594737200113
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,4930.00,"100 mg capsules, 10 pcs. - blister packs (5) - cardboard packs",8594737299414
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,2410.00,"50 mg capsules, 10 pcs. - blister packs (5) - cardboard packs",8594737299216
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,1310.00,"25 mg capsules, 10 pcs. - blister packs (5) - cardboard packs",8594737299018
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,1310.00,"soft capsules 25 mg, 10 pcs. - blisters (5) - cardboard packs",8594737199912
,Russia,Ecoral,Cyclosporine,27.07.2020,,RUB,4930.00,"soft capsules 100 mg, 10 pcs. - blisters (5) - cardboard packs",8594737200311
,Russia,Amitriptyline-AKOS,Amitriptyline,24.07.2020,,RUB,38.74,"solution for intramuscular injection 10 mg/ml, 2 ml - ampoules (10) /complete with an ampoule knife or scarifier, if necessary for this type of ampoules/ - cardboard boxes",4602565017927
,Russia,Diclofenac,Diclofenac,24.07.2020,,RUB,6.33,"Film-coated tablets 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4602565020378
,Russia,Amitriptyline-AKOS,Amitriptyline,24.07.2020,,RUB,36.72,"Solution for intramuscular injection 10 mg/ml, 2 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565019464
,Russia,Cephalexin,Cephalexin,24.07.2020,,RUB,30.40,"powder for the preparation of oral suspension 125 mg, 1.75 g - heat-sealable bags made of ""Buflen"" material (20) - cardboard packs",4602565009632
,Russia,Cephalexin,Cephalexin,24.07.2020,,RUB,28.35,"powder for the preparation of oral suspension 250 mg, 3.5 g - heat-sealable bags made of ""Buflen"" material (10) - cardboard packs",4602565009649
,Russia,Cephalexin,Cephalexin,24.07.2020,,RUB,27.13,"powder for the preparation of oral suspension 500 mg, 7 g - heat-sealable bags made of ""Buflen"" material (5) - cardboard packs",4602565009656
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,3.16,powder for solution for intramuscular injection 80 mg - vials,4602565000905
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,38.88,powder for solution for intramuscular injection 80 mg - vials (10) - cardboard packs,4602565005306
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,158.01,powder for solution for intramuscular injection 80 mg - vials (50) - cardboard boxes,4602565012427
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,3.33,powder for solution for intramuscular injection 80 mg - vials,4602565000905
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,166.70,powder for solution for intramuscular injection 80 mg - vials (50) - cardboard boxes,4602565012427
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,41.02,powder for solution for intramuscular injection 80 mg - vials (10) - cardboard packs,4602565005306
,Russia,Diclofenac,Diclofenac,24.07.2020,,RUB,6.68,"Film-coated tablets 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4602565020378
,Russia,Diclofenac,Diclofenac,24.07.2020,,RUB,5.60,"Film-coated tablets 25 mg, 10 pcs. - blister packs (2) - cardboard packs",4602565023362
,Russia,Diclofenac,Diclofenac,24.07.2020,,RUB,13.50,"Film-coated tablets 25 mg, 10 pcs. - blister packs (5) - cardboard packs",4602565023379
,Russia,Torvas,Atorvastatin,24.07.2020,,RUB,320.00,"Film-coated tablets 10 mg, 10 pcs. - blisters (3) - cardboard packs",4601764007289
,Russia,Torvas,Atorvastatin,24.07.2020,,RUB,450.00,"film-coated tablets 20 mg, 10 pcs. - blisters (3) - cardboard packs",4601764007296
,Russia,Torvas,Atorvastatin,24.07.2020,,RUB,650.00,"film-coated tablets 40 mg, 10 pcs. - blisters (3) - cardboard packs",4601764007302
,Russia,Torvas,Atorvastatin,24.07.2020,,RUB,950.00,"film-coated tablets 80 mg, 6 pcs. - blisters (5) - cardboard packs",4601764007319
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,3.74,powder for solution for intramuscular injection 80 mg - vials,4602565000905
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,187.04,powder for solution for intramuscular injection 80 mg - vials (50) - cardboard boxes,4602565012427
,Russia,Diclofenac,Diclofenac,24.07.2020,,RUB,7.49,"25 mg enteric-coated tablets, 10 pcs. - blister packs (3) - cardboard packs",4602565020378
,Russia,Gentamicin,Gentamicin,24.07.2020,,RUB,198.97,"powder for solution for intramuscular injection, 80 mg, - vials (50) - cardboard boxes",4602565012427
,Russia,Diclofenac,Diclofenac,24.07.2020,,RUB,7.49,"Film-coated tablets, 25 mg, 10 pcs. - blister pack (3) / instructions for use / - cardboard pack",4602565020378
,Russia,Sodium thiosulfate,Sodium thiosulfate,24.07.2020,,RUB,61.66,"solution for intravenous administration, 300 mg/ml, 10 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565027537
,Russia,Sodium thiosulfate,Sodium thiosulfate,24.07.2020,,RUB,61.66,"solution for intravenous administration, 300 mg/ml, 10 ml - ampoules (10) - cardboard boxes",4602565027506
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,200.35,"Film-coated tablets 10 mg, 10 pcs. - blister packs (3) - cardboard packs",4640017590086
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,450.78,"Film-coated tablets 10 mg, 10 pcs. - blister packs (9) - cardboard packs",4640017590093
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,309.05,"Film-coated tablets 20 mg, 10 pcs. - blister packs (3) - cardboard packs",4640017590109
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,661.17,"Film-coated tablets 20 mg, 10 pcs. - blister packs (9) - cardboard packs",4640017590116
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,498.40,"Film-coated tablets 40 mg, 10 pcs. - blister packs (3) - cardboard packs",4640017590123
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,1208.18,"Film-coated tablets 40 mg, 10 pcs. - blister packs (9) - cardboard packs",4640017590130
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,728.08,"Film-coated tablets 80 mg, 10 pcs. - blister packs (3) - cardboard packs",4640017590147
,Russia,ATORVASTATIN-NANOLEK,Atorvastatin,24.07.2020,,RUB,2070.78,"Film-coated tablets 80 mg, 10 pcs. - blister packs (9) - cardboard packs",4640017590154
,Russia,Amitriptyline-AKOS,Amitriptyline,24.07.2020,,RUB,43.47,"solution for intramuscular injection 10 mg/ml, 2 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565019464
,Russia,Proxodolol,Butylaminohydroxypropoxyphenoxymethyl methyloxadiazole,23.07.2020,,RUB,24.10,"1% eye drops, 5 ml - dropper bottles - cardboard packs",4602565014575
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,197.34,"prolonged-release film-coated tablets, 50 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969007442
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,288.85,"film-coated prolonged-release tablets, 100 mg, 30 pcs. - cans (1) - cardboard packs",4601969007459
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,138.71,"prolonged-release film-coated tablets, 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969007435
,Russia,Dexamethasone,Dexamethasone,23.07.2020,,RUB,69.22,"injection solution, 4 mg/ml, 2 ml - ampoules (5) / complete with an ampoule scarifier / - blister packs (1) - cardboard packs",4602565027988
,Russia,Dexamethasone,Dexamethasone,23.07.2020,,RUB,173.05,"injection solution, 4 mg/ml, 1 ml - ampoules (5) / complete with an ampoule scarifier / - blister packs (5) - cardboard packs",4602565027957
,Russia,Dexamethasone,Dexamethasone,23.07.2020,,RUB,69.22,"injection solution, 4 mg/ml, 1 ml - ampoules (5) / complete with an ampoule scarifier / - blister packs (2) - cardboard packs",4602565027940
,Russia,Dexamethasone,Dexamethasone,23.07.2020,,RUB,346.10,"injection solution, 4 mg/ml, 2 ml - ampoules (5) / complete with an ampoule scarifier / - blister packs (5) - cardboard packs",4602565028008
,Russia,Dexamethasone,Dexamethasone,23.07.2020,,RUB,34.61,"injection solution, 4 mg/ml, 1 ml - ampoules (5) / complete with an ampoule scarifier / - blister packs (1) - cardboard packs",4602565027933
,Russia,Dexamethasone,Dexamethasone,23.07.2020,,RUB,138.44,"injection solution, 4 mg/ml, 2 ml - ampoules (5) / complete with an ampoule scarifier / - blister packs (2) - cardboard packs",4602565027995
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,138.71,"prolonged-release film-coated tablets, 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969007435
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,197.34,"prolonged-release film-coated tablets, 50 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969007442
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,288.85,"film-coated prolonged-release tablets, 100 mg, 30 pcs. - cans (1) - cardboard packs",4601969007459
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,14.87,"tablets, 250 mg, 10 pcs. - blister packs (1) - cardboard packs",4602565016081
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,15.45,"tablets, 250 mg, 10 pcs. - blister packs (1) - cardboard packs",4602565016081
,Russia,Acyclovir,Acyclovir,23.07.2020,,RUB,38.00,"tablets, 400 mg, 10 pcs. - blister packs (2) - cardboard packs",4602565028770
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,14.10,"250 mg tablets, 10 pcs. - blister packs - cardboard packs",4602565016081
,Russia,Acyclovir,Acyclovir,23.07.2020,,RUB,66.00,"eye ointment 3%, 3 g - tubes - cardboard packs",4602565024949
,Russia,Acyclovir,Acyclovir,23.07.2020,,RUB,66.00,"eye ointment 3%, 3 g - tubes - cardboard packs",4602565024956
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,130.37,"prolonged-release film-coated tablets 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006209
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,130.37,"prolonged-release film-coated tablets 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969007435
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,185.47,"prolonged-release film-coated tablets 50 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969007442
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,185.47,"prolonged-release film-coated tablets 50 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006216
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,271.48,"prolonged-release film-coated tablets 100 mg, 30 pcs. - polymer jars (1) - cardboard packs",4601969006223
,Russia,Metoprolol retard-Akrikhin,Metoprolol,23.07.2020,,RUB,271.48,"Extended-release film-coated tablets, 100 mg, 30 pcs. - polyethylene jars (1) - cardboard packs",4601969007459
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,123.57,"prolonged-release film-coated tablets 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006209
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,175.80,"prolonged-release film-coated tablets 50 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006216
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,257.33,"Extended-release film-coated tablets 100 mg, 30 pcs. - polymer jars - cardboard packs",4601969006223
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,6.72,"100 mg tablets, 10 pcs. - blister packs - cardboard packs",4602565016067
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,12.57,"250 mg tablets, 10 pcs. - blister packs - cardboard packs",4602565016081
,Russia,Proxodolol,Butylaminohydroxypropoxyphenoxymethyl methyloxadiazole,23.07.2020,,RUB,21.48,"1% eye drops, 5 ml - polymer dropper bottles - cardboard packs",4602565014575
,Russia,Proxodolol,Butylaminohydroxypropoxyphenoxymethyl methyloxadiazole,23.07.2020,,RUB,20.36,"1% eye drops, 5 ml - polymer dropper bottles - cardboard packs",4602565014575
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,32.10,"powder for the preparation of oral suspension 37.5 mg, 2.5 g - sachets of combined material ""Buflen"" (30) - cardboard packs",4602565010836
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,26.65,"powder for the preparation of oral suspension 75 mg, 5 g - sachets of combined material ""Buflen"" (15) - cardboard packs",4602565010843
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,6.37,"100 mg tablets, 10 pcs. - blister packs - cardboard packs",4602565016067
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,11.39,"100 mg tablets, 10 pcs. - blister packs (2) - cardboard packs",4602565018160
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,11.91,"250 mg tablets, 10 pcs. - blister packs - cardboard packs",4602565016081
,Russia,Phenoxymethylpenicillin,Phenoxymethylpenicillin,23.07.2020,,RUB,23.54,"250 mg tablets, 10 pcs. - blister packs (2) - cardboard packs",4602565018177
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,117.69,"prolonged-release film-coated tablets, 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006209
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,167.43,"prolonged-release film-coated tablets, 50 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006216
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,245.08,"Extended-release film-coated tablets 100 mg, 30 pcs. - polymer jars (1) - cardboard packs",4601969006223
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,111.55,"prolonged-release film-coated tablets 25 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006209
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,158.70,"prolonged-release film-coated tablets 50 mg, 10 pcs. - blister packs (3) - cardboard packs",4601969006216
,Russia,Metozok,Metoprolol,23.07.2020,,RUB,232.30,"prolonged-release film-coated tablets 100 mg, 30 pcs. - plastic bottles (1) - cardboard packs",4601969006223
,Russia,Sulzoncef,Cefoperazone+[Sulbactam],22.07.2020,,RUB,1570.00,powder for solution for intravenous and intramuscular administration 1g+1g - vials (5) - cardboard packs,4602565022099
,Russia,Sulzoncef,Cefoperazone+[Sulbactam],22.07.2020,,RUB,3140.00,powder for solution for intravenous and intramuscular administration 1g+1g - vials (10) - cardboard packs,4602565022105
,Russia,Sulzoncef,Cefoperazone+[Sulbactam],22.07.2020,,RUB,15650.00,powder for solution for intravenous and intramuscular administration 1 g + 1 g - vials (50) - cardboard boxes,4602565023676
,Russia,Ofloxacin,Ofloxacin,22.07.2020,,RUB,29.04,"eye ointment 0.3%, 5 g - tubes - cardboard packs",4602565013981
,Russia,Bronchorus,Ambroxol,22.07.2020,,RUB,43.00,"30 mg tablets, 10 pcs. - blister packs (5) - cardboard packs",4602565016838
,Russia,Bronchorus,Ambroxol,22.07.2020,,RUB,85.00,"30 mg tablets, 10 pcs. - blister packs (10) - cardboard packs",4602565016845
,Russia,Ofloxacin,Ofloxacin,22.07.2020,,RUB,26.00,"eye ointment 0.3%, 3 g - tubes - cardboard packs",4602565014001
,Russia,Ofloxacin,Ofloxacin,22.07.2020,,RUB,26.00,"eye ointment 0.3%, 3 g - tubes - cardboard packs",4602565024901
,Russia,Ofloxacin,Ofloxacin,22.07.2020,,RUB,29.04,"eye ointment 0.3%, 5 g - tubes - cardboard packs",4602565024918
,Russia,Tetracycline,Tetracycline,22.07.2020,,RUB,23.12,"eye ointment, 1%, 3 g - tubes (1) - cardboard packs",4602565029050
,Russia,Tetracycline,Tetracycline,22.07.2020,,RUB,38.53,"eye ointment, 1%, 5 g - tubes (1) - cardboard packs",4602565029067
,Russia,Magnesium sulfate,Magnesium sulfate,22.07.2020,,RUB,40.32,"solution for intravenous administration, 250 mg/ml, 10 ml - ampoules (10) / complete with a scarifier, if necessary for this type of ampoules / - cardboard boxes",4602565028350
,Russia,Magnesium sulfate,Magnesium sulfate,22.07.2020,,RUB,20.16,"solution for intravenous administration, 250 mg/ml, 5 ml - ampoules (5) / complete with a scarifier, if necessary for this type of ampoules / - blister packs (2) - cardboard packs",4602565028374
,Russia,Magnesium sulfate,Magnesium sulfate,22.07.2020,,RUB,40.32,"solution for intravenous administration, 250 mg/ml, 10 ml - ampoules (5) / complete with a scarifier, if necessary for this type of ampoules / - blister packs (2) - cardboard packs",4602565028398
,Russia,Norvadin,Amlodipine,21.07.2020,,RUB,153.68,"5 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4603779009302
,Russia,Fluzol,Fluconazole,20.07.2020,,RUB,78.55,"150 mg capsules, 1 pc. - blister packs - cardboard packs",4603779007902
,Russia,Fluconazole,Fluconazole,20.07.2020,,RUB,145.00,150 mg capsules - blister packs - paper packs,8600097307390
,Russia,Fluconazole,Fluconazole,20.07.2020,,RUB,300.00,"50 mg capsules, 7 pcs. - blister packs - paper packs",8600097306737
,Russia,Ambrolor,Ambroxol,20.07.2020,,RUB,60.50,"syrup, 15 mg/5 ml, 100 ml - bottle (1) / complete with a 2-sided dosing spoon or measuring cup / - cardboard packs",4607005934383
,Russia,Ambrolor,Ambroxol,20.07.2020,,RUB,63.80,"syrup, 30 mg/5 ml, 100 ml - bottle (1) / complete with a 2-sided dosing spoon or measuring cup / - cardboard packs",4607005934390
,Russia,Fluconazole,Fluconazole,20.07.2020,,RUB,198.84,"solution for infusion, 2 mg/ml, 50 ml - vials (1) - cardboard packs",4670012460503
,Russia,Fluconazole,Fluconazole,20.07.2020,,RUB,378.07,"solution for infusion, 2 mg/ml, 50 ml - vials (2) - cardboard packs",4670012460510
,Russia,Fluconazole,Fluconazole,20.07.2020,,RUB,928.26,"solution for infusion, 2 mg/ml, 50 ml - vials (5) - cardboard packs",4670012460527
,Russia,Fluconazole,Fluconazole,20.07.2020,,RUB,1841.26,"solution for infusion, 2 mg/ml, 50 ml - vials (10) - cardboard packs",4670012460534
,Russia,Zodak,Cetirizine,17.07.2020,,RUB,155.00,"drops for oral administration, 10 mg/ml, 20 ml - dark glass dropper bottles (1) / complete with dropper caps / - cardboard packs",8594739055209
,Russia,Zodak,Cetirizine,17.07.2020,,RUB,72.95,"Film-coated tablets 10 mg, 10 pcs. - blister packs - cardboard packs",8594739055414
,Russia,Zodak,Cetirizine,17.07.2020,,RUB,134.83,"film-coated tablets 10 mg, 10 pcs. - blister packs (3) - cardboard packs",8594739055421
,Russia,Zodak,Cetirizine,17.07.2020,,RUB,146.21,"Drops for oral administration 10 mg/ml, 20 ml - dark glass dropper bottles - cardboard packs",8594739055209
