Generic Name,Currency,Ex Factory Wholesale Price,Unit Price,Region,Product Group,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
CIPROFLOXACINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Mint-Ciprofloxacine,Mint,Co. 500 mg,Co,,500,MG,02317443
CIPROFLOXACINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,pms-Ciprofloxacin,Phmscience,Co. 500 mg,Co,,500,MG,02248439
CIPROFLOXACINE (CHLORHYDRATE DE),CAD,46.01,0.9201,NORTH AMERICA,Sandoz Ciprofloxacin,Sandoz,Co. 500 mg,Co,50,500,MG,02248758
CIPROFLOXACINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Taro-Ciproflox,Sun Pharma,Co. 500 mg,Co,,500,MG,02303744
CIPROFLOXACINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,pms-Ciprofloxacin,XL Phmscience,Co. 500 mg,Co,,500,MG,02416433
CIPROFLOXACINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Ciprofloxacine,pour Sandoz,Co. 500 mg,Co,,500,MG,02304759
CIPROFLOXACINE (CHLORHYDRATE DE),CAD,202508.0,,NORTH AMERICA,Cipro,Bayer,Co. 500 mg,Co,22,500,MG,02237514
LÉVOFLOXACINE,CAD,60.19,1.2038,NORTH AMERICA,ACT Levofloxacin,Teva Can,Co. 250 mg,Co,50,250,MG,02315424
LÉVOFLOXACINE,CAD,60.19,1.2038,NORTH AMERICA,Apo-Levofloxacin,Apotex,Co. 250 mg,Co,50,250,MG,02284707
LÉVOFLOXACINE,CAD,60.19,1.2038,NORTH AMERICA,JAMP Levofloxacin,Jamp,Co. 250 mg,Co,50,250,MG,02508443
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Mint-Levofloxacin,Mint,Co. 250 mg,Co,,250,MG,02505797
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Riva-Levofloxacin,Riva,Co. 250 mg,Co,,250,MG,02492725
LÉVOFLOXACINE,CAD,60.19,1.2038,NORTH AMERICA,Sandoz Levofloxacin,Sandoz,Co. 250 mg,Co,50,250,MG,02298635
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,ACT Levofloxacin,Teva Can,Co. 250 mg,Co,,250,MG,02315432
LÉVOFLOXACINE,CAD,68.59,1.3718,NORTH AMERICA,Apo-Levofloxacin,Apotex,Co. 250 mg,Co,50,250,MG,02284715
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,JAMP Levofloxacin,Jamp,Co. 250 mg,Co,,250,MG,02508451
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Levofloxacin,Pro Doc,Co. 250 mg,Co,,250,MG,02415879
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Mint-Levofloxacin,Mint,Co. 250 mg,Co,,250,MG,02505819
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Riva-Levofloxacin,Riva,Co. 250 mg,Co,,250,MG,02492733
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Sandoz Levofloxacin,Sandoz,Co. 250 mg,Co,,250,MG,02298643
LÉVOFLOXACINE,CAD,133.02,2.6604,NORTH AMERICA,ACT Levofloxacin,Teva Can,Co. 250 mg,Co,50,250,MG,02315440
LÉVOFLOXACINE,CAD,79.81,2.6604,NORTH AMERICA,Apo-Levofloxacin,Apotex,Co. 250 mg,Co,30,250,MG,02325942
LÉVOFLOXACINE,CAD,133.02,2.6604,NORTH AMERICA,JAMP Levofloxacin,Jamp,Co. 250 mg,Co,50,250,MG,02508478
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Mint-Levofloxacin,Mint,Co. 250 mg,Co,,250,MG,02505800
LÉVOFLOXACINE,CAD,,,NORTH AMERICA,Riva-Levofloxacin,Riva,Co. 250 mg,Co,,250,MG,02492741
LÉVOFLOXACINE,CAD,133.02,2.6604,NORTH AMERICA,Sandoz Levofloxacin,Sandoz,Co. 250 mg,Co,50,250,MG,02298651
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,AG-Moxifloxacin,Angita,Co. 400 mg,Co,30,400,MG,02478137
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,Apo-Moxifloxacin,Apotex,Co. 400 mg,Co,30,400,MG,02404923
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,Auro-Moxifloxacin,AuroPharma,Co. 400 mg,Co,30,400,MG,02432242
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,Jamp-Moxifloxacin,Jamp,Co. 400 mg,Co,30,400,MG,02443929
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Jamp-Moxifloxacin,Tablets Jamp,Co. 400 mg,Co,,400,MG,02447061
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Mar-Moxifloxacin,Marcan,Co. 400 mg,Co,,400,MG,02447053
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,M-Moxifloxacin,Mantra Ph.,Co. 400 mg,Co,30,400,MG,02472791
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,Moxifloxacin,Pro Doc,Co. 400 mg,Co,30,400,MG,02462974
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,Moxifloxacin,Sanis,Co. 400 mg,Co,30,400,MG,02520710
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,Sandoz Moxifloxacin,Sandoz,Co. 400 mg,Co,30,400,MG,02383381
MOXIFLOXACINE (CHLORHYDRATE DE),CAD,45.69,1.523,NORTH AMERICA,Teva-Moxifloxacin,Teva Can,Co. 400 mg,Co,30,400,MG,02375702
NORFLOXACINE,CAD,,,NORTH AMERICA,Norflox,AA Pharma,Co. 400 mg,Co,,400,MG,02229524
SULFASALAZINE,CAD,,,NORTH AMERICA,pms-Sulfasalazine,Phmscience,Co. 500 mg,Co,,500,MG,00598461
SULFASALAZINE,CAD,,,NORTH AMERICA,pms-Sulfasalazine-E.C.,Phmscience,Co. 500 mg,Co,,500,MG,00598488
TRIMÉTHOPRIME/ SULFAMÉTHOXAZOLE,CAD,400.0,,NORTH AMERICA,Sulfatrim-PED,AA Pharma,Co. 20 mg -100 mg,Co,80,20,MG,00445266
TRIMÉTHOPRIME/ SULFAMÉTHOXAZOLE,CAD,,,NORTH AMERICA,Sulfatrim,AA Pharma,Co. 20 mg -100 mg,Co,,20,MG,00445274
TRIMÉTHOPRIME/ SULFAMÉTHOXAZOLE,CAD,,,NORTH AMERICA,Novo-Trimel,D.S. Novopharm,Co. 20 mg -100 mg,Co,,20,MG,00510645
TRIMÉTHOPRIME/ SULFAMÉTHOXAZOLE,CAD,200.0,5.0,NORTH AMERICA,Sulfatrim-DS,AA Pharma,Co. 20 mg -100 mg,Co,40,20,MG,00445282
TRIMÉTHOPRIME/ SULFAMÉTHOXAZOLE,CAD,,,NORTH AMERICA,Teva-Sulfamethoxazole,Teva Can,Co. 20 mg -100 mg,Co,,20,MG,00726540
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Apo-Doxy,Apotex,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,00740713
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Apo-Doxy-Tabs,Apotex,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,00874256
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Doxycin,(co.) Riva,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,00860751
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Doxycycline,(Caps.) Sanis,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,02351234
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Doxycycline,(Co.) Sanis,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,02351242
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Doxytab,Pro Doc,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,00887064
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Jamp Doxycycline,Capsules Jamp,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,02528940
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,M-Doxycycline,Mantra Ph.,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,02543478
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,PRZ-Doxycycline,Pharmaris,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,02536250
DOXYCYCLINE (HYCLATE DE),CAD,,,NORTH AMERICA,Teva-Doxycycline,Teva Can,Caps. ou Co. 100 mg,Caps. ou Co,,100,MG,00725250
DOXYCYCLINE (HYCLATE DE),CAD,202508.0,,NORTH AMERICA,Teva-Doxycycline,(Co.) Teva Can,Caps. ou Co. 100 mg,Caps. ou Co,24,100,MG,02158574
MINOCYCLINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Minocycline,AA Pharma,Caps. 50 mg,Caps,,50,MG,02084090
MINOCYCLINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Minocycline,AA Pharma,Caps. 50 mg,Caps,,50,MG,02084104
TÉTRACYCLINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Tetracycline,AA Pharma,Caps. 250 mg,Caps,,250,MG,00580929
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,AG-Clindamycin,Angita,Caps. 150 mg,Caps,,150,MG,02485109
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Auro-Clindamycin,AuroPharma,Caps. 150 mg,Caps,,150,MG,02436906
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Clindamycin,Sanis,Caps. 150 mg,Caps,,150,MG,02400529
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Jamp-Clindamycin,Jamp,Caps. 150 mg,Caps,,150,MG,02483734
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,M-Clindamycin,Mantra Ph.,Caps. 150 mg,Caps,,150,MG,02479923
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Med-Clindamycin,GMP,Caps. 150 mg,Caps,,150,MG,02462656
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,NRA-Clindamycin,Nora,Caps. 150 mg,Caps,,150,MG,02493748
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Riva-Clindamycin,Riva,Caps. 150 mg,Caps,,150,MG,02468476
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Teva-Clindamycin,Teva Can,Caps. 150 mg,Caps,,150,MG,02241709
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,AG-Clindamycin,Angita,Caps. 150 mg,Caps,,150,MG,02485117
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Auro-Clindamycin,AuroPharma,Caps. 150 mg,Caps,,150,MG,02436914
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Clindamycin,Sanis,Caps. 150 mg,Caps,,150,MG,02400537
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Dalacin C,Pfizer,Caps. 150 mg,Caps,,150,MG,02182866
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Jamp-Clindamycin,Jamp,Caps. 150 mg,Caps,,150,MG,02483742
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,M-Clindamycin,Mantra Ph.,Caps. 150 mg,Caps,,150,MG,02479931
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Med-Clindamycin,GMP,Caps. 150 mg,Caps,,150,MG,02462664
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,NRA-Clindamycin,Nora,Caps. 150 mg,Caps,,150,MG,02493756
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Riva-Clindamycin,Riva,Caps. 150 mg,Caps,,150,MG,02468484
CLINDAMYCINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Teva-Clindamycin,Teva Can,Caps. 150 mg,Caps,,150,MG,02241710
CLINDAMYCINE (PHOSPHATE DE),CAD,6.5,,NORTH AMERICA,Clindamycine,Injection Sandoz,Sol. Inj. 150 mg/mL,Sol. Inj,2,150,MG,02230540
CLINDAMYCINE (PHOSPHATE DE),CAD,13.0,,NORTH AMERICA,Clindamycine,Injection Sandoz,Sol. Inj. 150 mg/mL,Sol. Inj,4,150,MG,02230540
CLINDAMYCINE (PHOSPHATE DE),CAD,18.5,,NORTH AMERICA,Clindamycine,Injection Sandoz,Sol. Inj. 150 mg/mL,Sol. Inj,6,150,MG,02230540
CLINDAMYCINE (PHOSPHATE DE),CAD,6.88,,NORTH AMERICA,Dalacin,C Pfizer,Sol. Inj. 150 mg/mL,Sol. Inj,2,150,MG,00260436
CLINDAMYCINE (PHOSPHATE DE),CAD,13.76,,NORTH AMERICA,Dalacin,C Pfizer,Sol. Inj. 150 mg/mL,Sol. Inj,4,150,MG,00260436
CLINDAMYCINE (PHOSPHATE DE),CAD,18.75,,NORTH AMERICA,Dalacin,C Pfizer,Sol. Inj. 150 mg/mL,Sol. Inj,6,150,MG,00260436
CLINDAMYCINE PALMITATE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Dalacin C,Pfizer,Susp. Orale 75 mg/5 mL,Susp. Orale,,75,MG,00225851
COLISTIMÉTHATE SODIQUE,CAD,13.56,,NORTH AMERICA,Colistimethate,Sterimax,Pd. Inj. 150 mg,Pd. Inj,1,150,MG,02244849
COLISTIMÉTHATE SODIQUE,CAD,13.56,,NORTH AMERICA,Colistiméthate,pour injection Marcan,Pd. Inj. 150 mg,Pd. Inj,1,150,MG,02546639
COLISTIMÉTHATE SODIQUE,CAD,13.56,,NORTH AMERICA,Colistiméthate,pour Fresenius,Pd. Inj. 150 mg,Pd. Inj,1,150,MG,02403544
COLISTIMÉTHATE SODIQUE,CAD,30.42,,NORTH AMERICA,Coly-Mycin,M Parentéral Search,Pd. Inj. 150 mg,Pd. Inj,1,150,MG,00476420
VANCOMYCINE (CHLORHYDRATE DE),CAD,103.6,5.18,NORTH AMERICA,Jamp-Vancomycin,Jamp,Caps. 125 mg,Caps,20,125,MG,02407744
VANCOMYCINE (CHLORHYDRATE DE),CAD,103.6,5.18,NORTH AMERICA,pms-Vancomycin,Phmscience,Caps. 125 mg,Caps,20,125,MG,02406497
VANCOMYCINE (CHLORHYDRATE DE),CAD,103.6,5.18,NORTH AMERICA,Vancocin,Search Phm,Caps. 125 mg,Caps,20,125,MG,00800430
VANCOMYCINE (CHLORHYDRATE DE),CAD,207.2,10.36,NORTH AMERICA,Jamp-Vancomycin,Jamp,Caps. 125 mg,Caps,20,125,MG,02407752
VANCOMYCINE (CHLORHYDRATE DE),CAD,207.2,10.36,NORTH AMERICA,pms-Vancomycin,Phmscience,Caps. 125 mg,Caps,20,125,MG,02406500
VANCOMYCINE (CHLORHYDRATE DE),CAD,207.2,10.36,NORTH AMERICA,Vancocin,Search Phm,Caps. 125 mg,Caps,20,125,MG,00788716
VANCOMYCINE (CHLORHYDRATE DE),CAD,187.81,18.781,NORTH AMERICA,Chlorhydrate,de Fresenius,Caps. 125 mg,Caps,10,125,MG,02139383
VANCOMYCINE (CHLORHYDRATE DE),CAD,187.81,18.781,NORTH AMERICA,Chlorhydrate,de Hikma,Caps. 125 mg,Caps,10,125,MG,02543982
VANCOMYCINE (CHLORHYDRATE DE),CAD,187.81,18.781,NORTH AMERICA,Chlorhydrate,de Jamp,Caps. 125 mg,Caps,10,125,MG,02502607
VANCOMYCINE (CHLORHYDRATE DE),CAD,187.81,18.781,NORTH AMERICA,Chlorhydrate,de Marcan,Caps. 125 mg,Caps,10,125,MG,02406543
VANCOMYCINE (CHLORHYDRATE DE),CAD,187.81,18.781,NORTH AMERICA,Chlorhydrate,de Sandoz,Caps. 125 mg,Caps,10,125,MG,02394634
USP,CAD,187.81,18.781,NORTH AMERICA,Jamp-Vancomycin,Jamp,,,10,,,02420309
USP,CAD,187.81,18.781,NORTH AMERICA,Vancomycin,pour injection Sterimax,,,10,,,02342863
USP,CAD,102.45,,NORTH AMERICA,Chlorhydrate,de Fresenius,Pd. Perf. I.V. 5 g,Pd. Perf. I.V,1,5,G,02139243
USP,CAD,102.45,,NORTH AMERICA,Chlorhydrate,de Marcan,Pd. Perf. I.V. 5 g,Pd. Perf. I.V,1,5,G,02406551
USP,CAD,102.45,,NORTH AMERICA,Chlorhydrate,de Sterimax,Pd. Perf. I.V. 5 g,Pd. Perf. I.V,1,5,G,02405822
USP,CAD,102.45,,NORTH AMERICA,Jamp-Vancomycin,Jamp,Pd. Perf. I.V. 5 g,Pd. Perf. I.V,1,5,G,02420317
USP,CAD,102.45,,NORTH AMERICA,Vancomycine,Sandoz,Pd. Perf. I.V. 5 g,Pd. Perf. I.V,1,5,G,02394642
USP,CAD,202508.0,,NORTH AMERICA,Vancomycine,Sandoz,Pd. Perf. I.V. 5 g,Pd. Perf. I.V,26,5,G,02394642
USP,CAD,589.9,,NORTH AMERICA,Chlorhydrate,de Fresenius,Pd. Perf. I.V. 10 g,Pd. Perf. I.V,1,10,G,02241807
USP,CAD,589.9,,NORTH AMERICA,Jamp-Vancomycin,Jamp,Pd. Perf. I.V. 10 g,Pd. Perf. I.V,1,10,G,02420325
USP,CAD,589.9,,NORTH AMERICA,Vancomycin,pour injection Sterimax,Pd. Perf. I.V. 10 g,Pd. Perf. I.V,1,10,G,02405830
USP,CAD,98.67,9.8669,NORTH AMERICA,Chlorhydrate,de Fresenius,Pd. Perf. I.V. 500 mg,Pd. Perf. I.V,10,500,MG,02139375
USP,CAD,98.67,9.8669,NORTH AMERICA,Chlorhydrate,de Hikma,Pd. Perf. I.V. 500 mg,Pd. Perf. I.V,10,500,MG,02543974
USP,CAD,98.67,9.8669,NORTH AMERICA,Chlorhydrate,de Jamp,Pd. Perf. I.V. 500 mg,Pd. Perf. I.V,10,500,MG,02502593
USP,CAD,98.67,9.867,NORTH AMERICA,Chlorhydrate,de Marcan,Pd. Perf. I.V. 500 mg,Pd. Perf. I.V,10,500,MG,02406535
USP,CAD,98.67,9.8669,NORTH AMERICA,Chlorhydrate,de Sandoz,Pd. Perf. I.V. 500 mg,Pd. Perf. I.V,10,500,MG,02394626
USP,CAD,98.67,9.8669,NORTH AMERICA,Vancomycin,pour injection Sterimax,,,10,,,02342855
TERBINAFINE (CHLORHYDRATE DE),CAD,23.14,0.7714,NORTH AMERICA,ACT Terbinafine,Teva Can,Co. 250 mg,Co,30,250,MG,02254727
TERBINAFINE (CHLORHYDRATE DE),CAD,23.14,0.7714,NORTH AMERICA,Apo-Terbinafine,Apotex,Co. 250 mg,Co,30,250,MG,02239893
TERBINAFINE (CHLORHYDRATE DE),CAD,21.6,0.7714,NORTH AMERICA,Auro-Terbinafine,AuroPharma,Co. 250 mg,Co,28,250,MG,02320134
TERBINAFINE (CHLORHYDRATE DE),CAD,23.14,0.7714,NORTH AMERICA,Jamp-Terbinafine,Jamp,Co. 250 mg,Co,30,250,MG,02357070
TERBINAFINE (CHLORHYDRATE DE),CAD,102.27,3.6525,NORTH AMERICA,Lamisil,Novartis,Co. 250 mg,Co,28,250,MG,02031116
TERBINAFINE (CHLORHYDRATE DE),CAD,21.6,0.7714,NORTH AMERICA,Novo-Terbinafine,Novopharm,Co. 250 mg,Co,28,250,MG,02240346
TERBINAFINE (CHLORHYDRATE DE),CAD,23.14,0.7714,NORTH AMERICA,pms-Terbinafine,Phmscience,Co. 250 mg,Co,30,250,MG,02294273
TERBINAFINE (CHLORHYDRATE DE),CAD,23.14,0.7714,NORTH AMERICA,Riva-Terbinafine,Riva,Co. 250 mg,Co,30,250,MG,02262924
TERBINAFINE (CHLORHYDRATE DE),CAD,23.14,0.7714,NORTH AMERICA,Terbinafine,Sanis,Co. 250 mg,Co,30,250,MG,02353121
TERBINAFINE (CHLORHYDRATE DE),CAD,23.14,0.7714,NORTH AMERICA,Terbinafine,Sivem,Co. 250 mg,Co,30,250,MG,02385279
TERBINAFINE (CHLORHYDRATE DE),CAD,,,NORTH AMERICA,Terbinafine-250,Pro Doc,Co. 250 mg,Co,,250,MG,02242735
FLUCONAZOLE,CAD,,,NORTH AMERICA,Apo-Fluconazole-150,Apotex,Caps. 150 mg,Caps,,150,MG,02241895
FLUCONAZOLE,CAD,3.64,,NORTH AMERICA,Bio-Fluconazole,Biomed,Caps. 150 mg,Caps,1,150,MG,02462168
FLUCONAZOLE,CAD,,,NORTH AMERICA,Fluconazole-150,Sanis,Caps. 150 mg,Caps,,150,MG,02521229
FLUCONAZOLE,CAD,,,NORTH AMERICA,JAMP,Fluconazole 150 Jamp,Caps. 150 mg,Caps,,150,MG,02547864
FLUCONAZOLE,CAD,3.64,,NORTH AMERICA,Jamp-Fluconazole,Jamp,Caps. 150 mg,Caps,1,150,MG,02432471
FLUCONAZOLE,CAD,,,NORTH AMERICA,Mar-Fluconazole-150,Marcan,Caps. 150 mg,Caps,,150,MG,02428792
FLUCONAZOLE,CAD,3.64,,NORTH AMERICA,Priva-Fluconazole,Nora,Caps. 150 mg,Caps,1,150,MG,02433702
FLUCONAZOLE,CAD,3.64,,NORTH AMERICA,Riva-Fluconazole,Riva,Caps. 150 mg,Caps,1,150,MG,02255510
FLUCONAZOLE,CAD,64.52,1.2904,NORTH AMERICA,ACT Fluconazole,Teva Can,Co. 50 mg,Co,50,50,MG,02281260
FLUCONAZOLE,CAD,64.52,1.2904,NORTH AMERICA,Apo-Fluconazole,Apotex,Co. 50 mg,Co,50,50,MG,02237370
FLUCONAZOLE,CAD,64.52,1.2904,NORTH AMERICA,Fluconazole,Sanis,Co. 50 mg,Co,50,50,MG,02517396
FLUCONAZOLE,CAD,64.52,1.2904,NORTH AMERICA,Fluconazole,Sivem,Co. 50 mg,Co,50,50,MG,02534886
FLUCONAZOLE,CAD,64.52,1.2904,NORTH AMERICA,Mylan-Fluconazole,Mylan,Co. 50 mg,Co,50,50,MG,02245292
FLUCONAZOLE,CAD,,,NORTH AMERICA,Novo-Fluconazole,Novopharm,Co. 50 mg,Co,,50,MG,02236978
FLUCONAZOLE,CAD,64.52,1.2904,NORTH AMERICA,pms-Fluconazole,Phmscience,Co. 50 mg,Co,50,50,MG,02245643
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,ACT Fluconazole,Teva Can,Co. 50 mg,Co,50,50,MG,02281279
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,Apo-Fluconazole,Apotex,Co. 50 mg,Co,50,50,MG,02237371
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,Fluconazole,Sanis,Co. 50 mg,Co,50,50,MG,02517418
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,Fluconazole,Sivem,Co. 50 mg,Co,50,50,MG,02534894
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,Mylan-Fluconazole,Mylan,Co. 50 mg,Co,50,50,MG,02245293
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,Novo-Fluconazole,Novopharm,Co. 50 mg,Co,50,50,MG,02236979
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,pms-Fluconazole,Phmscience,Co. 50 mg,Co,50,50,MG,02245644
FLUCONAZOLE,CAD,114.45,2.289,NORTH AMERICA,Pro-Fluconazole,Pro Doc,Co. 50 mg,Co,50,50,MG,02310686
FLUCONAZOLE,CAD,,,NORTH AMERICA,Diflucan,Pfizer,Co. 50 mg,Co,,50,MG,00891835
FLUCONAZOLE,CAD,,,NORTH AMERICA,Fluconazole,Sandoz,Co. 50 mg,Co,,50,MG,02388448
ITRACONAZOLE,CAD,112.27,3.7423,NORTH AMERICA,Mint-Itraconazole,Mint,Caps. 100 mg,Caps,30,100,MG,02462559
ITRACONAZOLE,CAD,106.21,3.7932,NORTH AMERICA,Sporanox,Janss. Inc,Caps. 100 mg,Caps,28,100,MG,02047454
ITRACONAZOLE,CAD,113.8,3.7932,NORTH AMERICA,Sporanox,Janss. Inc,Caps. 100 mg,Caps,30,100,MG,02047454
ITRACONAZOLE,CAD,,,NORTH AMERICA,Jamp Itraconazole,Jamp,Caps. 100 mg,Caps,,100,MG,02484315
ITRACONAZOLE,CAD,202508.0,,NORTH AMERICA,Odan Itraconazole,Odan,Caps. 100 mg,Caps,28,100,MG,02495988
KÉTOCONAZOLE,CAD,,,NORTH AMERICA,Apo-Ketoconazole,Apotex,Co. 200 mg,Co,,200,MG,02237235
KÉTOCONAZOLE,CAD,,,NORTH AMERICA,Teva-Ketoconazole,Teva Can,Co. 200 mg,Co,,200,MG,02231061
NYSTATINE,CAD,,,NORTH AMERICA,Jamp-Nystatin,Jamp,Susp. Orale 100 000 U/mL,Susp. Orale,,0,U,02433443
NYSTATINE,CAD,,,NORTH AMERICA,pms-Nystatin,Phmscience,Susp. Orale 100 000 U/mL,Susp. Orale,,0,U,00792667
NYSTATINE,CAD,1.24,0.0518,NORTH AMERICA,ratio-Nystatin,Teva Can,Susp. Orale 100 000 U/mL,Susp. Orale,24,0,U,02194201
ÉTHAMBUTOL (CHLORHYDRATE D'),CAD,,,NORTH AMERICA,Etibi,Bausch H.,Co. 100 mg,Co,,100,MG,00247960
ÉTHAMBUTOL (CHLORHYDRATE D'),CAD,,,NORTH AMERICA,Etibi,Bausch H.,Co. 100 mg,Co,,100,MG,00247979
ISONIAZIDE,CAD,,,NORTH AMERICA,pdp-Isoniazid,Pendopharm,Co. 100 mg,Co,,100,MG,00577790
ISONIAZIDE,CAD,,,NORTH AMERICA,pdp-Isoniazid,Pendopharm,Co. 100 mg,Co,,100,MG,00577804
ISONIAZIDE,CAD,,,NORTH AMERICA,pdp-Isoniazid,Pendopharm,Co. 100 mg,Co,,100,MG,00577812
