Country,Company,Local Product Name,Generic Name,Currency,Ex Factory Wholesale Price,Region,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
CANADA-QUEBEC,Pfizer,Min-Ovral 21,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,12.13,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.03 mg - Pack of 1,Co.,1,0.03,mg,02042320
CANADA-QUEBEC,Pfizer,Min-Ovral 28,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,12.13,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.03 mg - Pack of 1,Co.,1,0.03,mg,02042339
CANADA-QUEBEC,Apotex,Ovima 21,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,7.28,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.03 mg - Pack of 1,Co.,1,0.03,mg,02387085
CANADA-QUEBEC,Apotex,Ovima 28,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,7.28,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.03 mg - Pack of 1,Co.,1,0.03,mg,02387093
CANADA-QUEBEC,Teva Can,Portia 21,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,7.28,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.03 mg - Pack of 1,Co.,1,0.03,mg,02295946
CANADA-QUEBEC,Teva Can,Portia 28,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,7.28,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.03 mg - Pack of 1,Co.,1,0.03,mg,02295954
CANADA-QUEBEC,Mylan,Indayo,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,45.96,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. (91) - 0.03 mg - Pack of 1,Co. (91),1,0.03,mg,02398869
CANADA-QUEBEC,Teva Can,Seasonale Page 310 2025-08,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,CAD,54.06,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. (91) - 0.03 mg - Pack of 1,Co. (91),1,0.03,mg,02296659
CANADA-QUEBEC,Teva Can,Seasonique,ÉTHINYLESTRADIOL/ LÉVONORGESTREL ÉTHINYLESTRADIOL,CAD,52.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.03 mg - Pack of 1,Co.,1,0.03,mg,02346176
CANADA-QUEBEC,Search Phm,Evra,ÉTHINYLESTRADIOL/ NORELGESTROMINE,CAD,14.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Timbre cut. (3) - 0.60 mg - Pack of 1,Timbre cut. (3),1,0.60,mg,02248297
CANADA-QUEBEC,Pfizer,Brévicon 0.5/35 (21),ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,10.92,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02187086
CANADA-QUEBEC,Pfizer,Brévicon 0.5/35 (28),ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,10.92,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02187094
CANADA-QUEBEC,Pfizer,Synphasic 21,ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,10.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02187108
CANADA-QUEBEC,Pfizer,Synphasic 28,ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,10.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02187116
CANADA-QUEBEC,Pfizer,Brévicon 1/35 (21),ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,10.92,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02189054
CANADA-QUEBEC,Pfizer,Brévicon 1/35 (28),ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,10.92,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02189062
CANADA-QUEBEC,Pfizer,Select 1/35 (21),ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,7.37,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02197502
CANADA-QUEBEC,Pfizer,Select 1/35 (28),ÉTHINYLESTRADIOL/ NORÉTHINDRONE,CAD,7.37,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02199297
CANADA-QUEBEC,Apotex,Tri-Cira (21),ÉTHINYLESTRADIOL/ NORGESTIMATE,CAD,12.69,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02508087
CANADA-QUEBEC,Apotex,Tri-Cira (28),ÉTHINYLESTRADIOL/ NORGESTIMATE,CAD,12.69,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 1,Co.,1,0.035,mg,02508095
CANADA-QUEBEC,Glenmark,Tri-Jordyna 21,ÉTHINYLESTRADIOL/ NORGESTIMATE,CAD,38.07,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 3,Co.,3,0.035,mg,02486296
CANADA-QUEBEC,Glenmark,Tri-Jordyna 28,ÉTHINYLESTRADIOL/ NORGESTIMATE,CAD,38.07,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.035 mg - Pack of 3,Co.,3,0.035,mg,02486318
CANADA-QUEBEC,Organon,Nexplanon,ÉTONOGESTREL,CAD,285.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Implant - 68 mg - Pack of 1,Implant,1,68,mg,02499509
CANADA-QUEBEC,Paladin,Plan B 2025-08 Page 311,LÉVONORGESTREL,CAD,8.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1.5 mg - Pack of 1,Co.,1,1.5,mg,02293854
CANADA-QUEBEC,Bayer,Kyleena,LÉVONORGESTREL,CAD,336.82,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sys. Intra-Utér. - 19.5 mg - Pack of 1,Sys. Intra-Utér.,1,19.5,mg,02459523
CANADA-QUEBEC,Bayer,Mirena,LÉVONORGESTREL,CAD,336.82,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sys. Intra-Utér. - 52 mg - Pack of 1,Sys. Intra-Utér.,1,52,mg,02243005
CANADA-QUEBEC,Lupin,Jencycla,NORÉTHINDRONE,CAD,10.99,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. (28) - 0.35 mg - Pack of 1,Co. (28),1,0.35,mg,02441306
CANADA-QUEBEC,Glenmark,Maeve,NORÉTHINDRONE,CAD,10.99,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. (28) - 0.35 mg - Pack of 1,Co. (28),1,0.35,mg,02458683
CANADA-QUEBEC,Mylan,Movisse,NORÉTHINDRONE,CAD,10.99,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. (28) - 0.35 mg - Pack of 1,Co. (28),1,0.35,mg,02410303
CANADA-QUEBEC,AbbVie,Ella 68:16.04,ULIPRISTAL (ACÉTATE D'),CAD,25.94,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 30 mg - Pack of 1,Co.,1,30,mg,02436329
CANADA-QUEBEC,Paladin,Estring,ESTRADIOL-17B,CAD,62.77,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Anneau vag. - 2 mg - Pack of 1,Anneau vag.,1,2,mg,02168898
CANADA-QUEBEC,Lupin,Lupin-Estradiol,ESTRADIOL-17B,CAD,10.74,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 100,Co.,100,0.5,mg,02449048
CANADA-QUEBEC,Phmscience,pms-ESTRADIOL,ESTRADIOL-17B,CAD,13.44,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 100,Co.,100,0.5,mg,02225190
CANADA-QUEBEC,Lupin,Lupin-Estradiol,ESTRADIOL-17B,CAD,20.78,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02449056
CANADA-QUEBEC,Phmscience,pms-ESTRADIOL,ESTRADIOL-17B,CAD,25.97,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02148587
CANADA-QUEBEC,Lupin,Lupin-Estradiol,ESTRADIOL-17B,CAD,36.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2 mg - Pack of 100,Co.,100,2,mg,02449064
CANADA-QUEBEC,Phmscience,pms-ESTRADIOL,ESTRADIOL-17B,CAD,45.86,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2 mg - Pack of 100,Co.,100,2,mg,02148595
CANADA-QUEBEC,Knight,Imvexxy,ESTRADIOL-17B,CAD,1175.76,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. Vag. - 4 mcg - Pack of 18,Co. Vag.,18,4,mcg,02503689
CANADA-QUEBEC,Knight,Imvexxy Page 312 2025-08,ESTRADIOL-17B,CAD,1175.76,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. Vag. - 10 mcg - Pack of 18,Co. Vag.,18,10,mcg,02503697
CANADA-QUEBEC,N.Nordisk,"Vagifem 10 Gel Top. 0,06 %",ESTRADIOL-17B,CAD,757.26,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. Vag. (App.) - 10 mcg - Pack of 18,Co. Vag. (App.),18,10,mcg,02325462
CANADA-QUEBEC,Knight,Bijuva,ESTRADIOL-17B/ PROGESTÉRONE MICRONISÉE,CAD,806.7,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 0.5 mg - Pack of 30,Caps.,30,0.5,mg,02505215
CANADA-QUEBEC,Knight,Bijuva,ESTRADIOL-17B/ PROGESTÉRONE MICRONISÉE,CAD,26.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 1 mg - Pack of 30,Caps.,30,1,mg,02505223
CANADA-QUEBEC,Angita,AG-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02534118
CANADA-QUEBEC,Accord,Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02351218
CANADA-QUEBEC,Pro Doc,Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02395649
CANADA-QUEBEC,Sanis,Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02442736
CANADA-QUEBEC,Sivem,Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02529904
CANADA-QUEBEC,Sivem,Anastrozole,ANASTROZOLE,CAD,95.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02529904
CANADA-QUEBEC,Apotex,Apo-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02374420
CANADA-QUEBEC,Apotex,Apo-Anastrozole,ANASTROZOLE,CAD,95.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02374420
CANADA-QUEBEC,AZC,Arimidex,ANASTROZOLE,CAD,152.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02224135
CANADA-QUEBEC,Biomed,Bio-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02392488
CANADA-QUEBEC,Biomed,Bio-Anastrozole,ANASTROZOLE,CAD,95.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02392488
CANADA-QUEBEC,Biomed,Bio-Anastrozole,ANASTROZOLE,CAD,95.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02392488
CANADA-QUEBEC,Jamp,Jamp-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02339080
CANADA-QUEBEC,Jamp,Jamp-Anastrozole,ANASTROZOLE,CAD,95.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02339080
CANADA-QUEBEC,Marcan,Mar-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02379562
CANADA-QUEBEC,Marcan,Mar-Anastrozole,ANASTROZOLE,CAD,95.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02379562
CANADA-QUEBEC,Mint,Mint-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02393573
CANADA-QUEBEC,Natco,Nat-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02417855
CANADA-QUEBEC,Natco,Nat-Anastrozole,ANASTROZOLE,CAD,95.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02417855
CANADA-QUEBEC,Phmscience,pms-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02320738
CANADA-QUEBEC,Riva,Riva-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02392259
CANADA-QUEBEC,Sandoz,Sandoz Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02338467
CANADA-QUEBEC,Taro,Taro-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02365650
CANADA-QUEBEC,Teva Can,Teva-Anastrozole,ANASTROZOLE,CAD,28.57,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02394898
CANADA-QUEBEC,Teva Can,ACT Exemestane,EXÉMESTANE,CAD,38.84,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 25 mg - Pack of 30,Co.,30,25,mg,02390183
CANADA-QUEBEC,Pfizer,Aromasin,EXÉMESTANE,CAD,155.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 25 mg - Pack of 30,Co.,30,25,mg,02242705
CANADA-QUEBEC,GMP,"Med-Exemestane * 02408473 Teva-Exemestane Teva Can 30 38,84 R Page 314 2025-08",EXÉMESTANE,CAD,38.84,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 25 mg - Pack of 30,Co.,30,25,mg,02407841
CANADA-QUEBEC,Angita,AG-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02374439
CANADA-QUEBEC,Angita,AG-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02543419
CANADA-QUEBEC,Apotex,Apo-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02358514
CANADA-QUEBEC,Biomed,Bio-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02392496
CANADA-QUEBEC,Biomed,Bio-Letrozole,LÉTROZOLE,CAD,137.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02392496
CANADA-QUEBEC,Novartis,Femara,LÉTROZOLE,CAD,163.96,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02231384
CANADA-QUEBEC,Jamp,Jamp-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02373009
CANADA-QUEBEC,Jamp,Jamp-Letrozole,LÉTROZOLE,CAD,137.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02373009
CANADA-QUEBEC,Jamp,Jamp-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02541912
CANADA-QUEBEC,Jamp,Jamp-Letrozole,LÉTROZOLE,CAD,137.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02541912
CANADA-QUEBEC,Accord,Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02338459
CANADA-QUEBEC,Pro Doc,Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02402025
CANADA-QUEBEC,Sanis,Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02504472
CANADA-QUEBEC,Sivem,Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02524244
CANADA-QUEBEC,Marcan,Mar-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02373424
CANADA-QUEBEC,Mint,Mint-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02508109
CANADA-QUEBEC,Mantra Ph.,M-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02549972
CANADA-QUEBEC,Natco,Nat-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02421585
CANADA-QUEBEC,Natco,Nat-Letrozole,LÉTROZOLE,CAD,137.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 100,Co.,100,2.5,mg,02421585
CANADA-QUEBEC,Nora,NRA-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02520486
CANADA-QUEBEC,Phmscience,pms-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02309114
CANADA-QUEBEC,Riva,Riva-Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02398656
CANADA-QUEBEC,Sandoz,Sandoz Letrozole,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02344815
CANADA-QUEBEC,Teva Can,Teva-Letrozole 68:16.12,LÉTROZOLE,CAD,41.34,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 30,Co.,30,2.5,mg,02343657
CANADA-QUEBEC,Teva Can,ACT Raloxifene,RALOXIFÈNE (CHLORHYDRATE DE),CAD,13.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 60 mg - Pack of 30,Co.,30,60,mg,02358840
CANADA-QUEBEC,Teva Can,ACT Raloxifene,RALOXIFÈNE (CHLORHYDRATE DE),CAD,45.83,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 60 mg - Pack of 100,Co.,100,60,mg,02358840
CANADA-QUEBEC,Apotex,Apo-Raloxifene,RALOXIFÈNE (CHLORHYDRATE DE),CAD,45.83,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 60 mg - Pack of 100,Co.,100,60,mg,02279215
CANADA-QUEBEC,Lilly,Evista,RALOXIFÈNE (CHLORHYDRATE DE),CAD,46.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 60 mg - Pack of 28,Co.,28,60,mg,02239028
CANADA-QUEBEC,Jamp,JAMP Raloxifene,RALOXIFÈNE (CHLORHYDRATE DE),CAD,45.83,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 60 mg - Pack of 100,Co.,100,60,mg,02540681
CANADA-QUEBEC,Apotex,Apo-Tamox,TAMOXIFÈNE (CITRATE DE),CAD,17.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 100,Co.,100,10,mg,00812404
CANADA-QUEBEC,Teva Can,Teva-Tamoxifen,TAMOXIFÈNE (CITRATE DE),CAD,10.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 60,Co.,60,10,mg,00851965
CANADA-QUEBEC,Teva Can,Teva-Tamoxifen,TAMOXIFÈNE (CITRATE DE),CAD,17.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 100,Co.,100,10,mg,00851965
CANADA-QUEBEC,Apotex,Apo-Tamox,TAMOXIFÈNE (CITRATE DE),CAD,35.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 20 mg - Pack of 100,Co.,100,20,mg,00812390
CANADA-QUEBEC,Teva Can,Teva-Tamoxifen,TAMOXIFÈNE (CITRATE DE),CAD,10.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 20 mg - Pack of 30,Co.,30,20,mg,00851973
CANADA-QUEBEC,Teva Can,Teva-Tamoxifen,TAMOXIFÈNE (CITRATE DE),CAD,35.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 20 mg - Pack of 100,Co.,100,20,mg,00851973
CANADA-QUEBEC,Cheplaphar,Suprefact Depôt,BUSERELINE (ACÉTATE DE),CAD,733.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Implant - 6.3 mg - Pack of 1,Implant,1,6.3,mg,02228955
CANADA-QUEBEC,Cheplaphar,Suprefact Depôt 3 mois,BUSERELINE (ACÉTATE DE),CAD,1083.76,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Implant - 9.45 mg - Pack of 1,Implant,1,9.45,mg,02240749
CANADA-QUEBEC,Ferring,Firmagon,DEGARELIX (ACÉTATE DE),CAD,255.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 80 mg - Pack of 1,Sol. Inj. S.C.,1,80,mg,02337029
CANADA-QUEBEC,Ferring,Firmagon,DEGARELIX (ACÉTATE DE),CAD,1380.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 120 mg - Pack of 2,Sol. Inj. S.C.,2,120,mg,02337037
CANADA-QUEBEC,Ferring,Lutrepulse,GONADORÉLINE,CAD,115.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 0.8 mg - Pack of 1,Pd. Inj.,1,0.8,mg,02046210
CANADA-QUEBEC,TerSera,Zoladex,GOSÉRÉLINE (ACÉTATE DE),CAD,390.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Implant - 3.6 mg - Pack of 1,Implant,1,3.6,mg,02049325
CANADA-QUEBEC,TerSera,Zoladex LA,GOSÉRÉLINE (ACÉTATE DE),CAD,1113.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Implant - 10.8 mg - Pack of 1,Implant,1,10.8,mg,02225905
CANADA-QUEBEC,AbbVie,Lupron Depot,LEUPROLIDE (ACÉTATE DE),CAD,336.23,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 3.75 mg - Pack of 1,Trousse,1,3.75,mg,00884502
CANADA-QUEBEC,Tolmar,Eligard,LEUPROLIDE (ACÉTATE DE),CAD,310.72,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 7.5 mg - Pack of 1,Trousse,1,7.5,mg,02248239
CANADA-QUEBEC,AbbVie,Lupron Depot Page 316 2025-08,LEUPROLIDE (ACÉTATE DE),CAD,387.97,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 7.5 mg - Pack of 1,Trousse,1,7.5,mg,00836273
CANADA-QUEBEC,AbbVie,Lupron Depot,LEUPROLIDE (ACÉTATE DE),CAD,1008.68,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 11.25 mg - Pack of 1,Trousse,1,11.25,mg,02239834
