"#","Registration No / Notification No","Product Name","Holder"
"981","MAL18056134T","Yi Shi Yuan Xin Ban Xia Xie Xin Tang Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"982","MAL18046113T","Yi Shi Yuan Chai Hu Dang Gui Shao Yao Plus Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"983","MAL18046103T","Yi Shi Yuan Xiong Gui Jiao Ai Zhi Cao Plus Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"984","MAL18046107T","Yi Shi Yuan Gan Lu Yin Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"985","MAL18046060T","Yi Shi Yuan Xin Jing Jie Lian Qiao Tang Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"986","MAL18056043T","Yi Shi Yuan Xin Bai He Gu Jin Tang Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"987","MAL18056150T","Yi Shi Yuan Wu Zhu Yu Tang Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"988","MAL18046104T","Yi Shi Yuan Chai Gui Jiang Mu Plus Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"989","MAL18046095T","Yi Shi Yuan Bai Hu Tang Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"990","MAL18056081HAC","PF TILMICOSIN PREMIX 20% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"991","MAL18046024HA","NEOFEED 490,000iu/g POWDER","RANGE PHARMA SDN. BHD."
"992","MAL17126048N","LANG bragman infabac powder","OMEGA HEALTH PRODUCTS SDN BHD"
"993","MAL18056128T","Yi Shi Yuan Xin Ba Wei Di Huang Wan Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"994","MAL18036194TC","ALMAA OBI-Care Powder 3g","VM ALMAA HERBAL AND HEALTH CARE SDN BHD"
"995","MAL18056039TC","ALMAA Triphala Powder 3g","VM ALMAA HERBAL AND HEALTH CARE SDN BHD"
"996","MAL18056079HAC","PF FLORFENICOL PREMIX 20% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"997","MAL18056078HAC","PF OXYTETRACYCLINE PREMIX 20% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"998","MAL18086147HAC","PF TYLOSIN PREMIX 25% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"999","MAL18046094T","Yi Shi Yuan Xin Xian Fang Huo Ming Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1000","MAL18016149NC","Vitpro Flex-J Powder","World Medicare Supplies Sdn Bhd"
"1001","MAL18076015NC","AyurCo WELLNESS COLO2 ZONE POWDER","AYURCO WELLNESS (M) SDN. BHD."
"1002","MAL18026105T","BAN KAH CHAI SORE THROAT RELIEF POWDER","BAN KAH CHAI PHARMACEUTICAL SDN. BHD."
"1003","MAL18046072T","BAN KAH CHAI WOMEN'S NOURISHING SOLUBLE POWDER","BAN KAH CHAI PHARMACEUTICAL SDN. BHD."
"1004","MAL18066026TC","Triwonder Wheatgrass 2g Powder","TRIWONDER INTERNATIONAL SDN BHD"
"1005","MAL18026032NC","Isotonix vitamin c plus powder","MARKET MALAYSIA SHOP SDN. BHD."
"1006","MAL18076076T","Yi Shi Yuan Li Shui Xiao Zhong Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1007","MAL19076022AZ","panpriva 40mg Powder for Solution for Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"1008","MAL18036040NC","Dynamic Nutrition HP-ProGurt Powder","DYNAMIC NUTRITION SDN BHD"
"1009","MAL18036041NC","Dynamic Nutrition HP-ProShield Powder","DYNAMIC NUTRITION SDN BHD"
"1010","MAL18086148HAC","OXYTETRAVET 50%W/W PREMIX POWDER","Lim Seng Pharmachem Sdn Bhd"
"1011","MAL18106127T","EU YAN SANG AN SHEN JUN GING POWDER","EU YAN SANG (1959) SDN.BHD."
"1012","MAL18056032T","Nabisar GARCINIA PLUS Powder","CAMBRIDGE BIOTEK SDN BHD"
"1013","MAL18016151N","LANG bragman FEMICLEAR powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1014","MAL18056076HAC","PF TIAMULIN PREMIX 10% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"1015","MAL18086040T","Yi Shi Yuan Gui Zhi Gan Shao Zhi Mu Jiang Shu Plus Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1016","MAL18076074T","Yi Shi Yuan Fu Dai Qing Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1017","MAL18086031T","Yi Shi Yuan Shang Jiao Juan Tong Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1018","MAL18076071T","Yi Shi Yuan Xin Yue Bi Jia Zhu Tang Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1019","MAL18116056HA","TP-Amox 500 WSP Amoxicillin Trihydrate 500mg/g Powder","Thye Pharma Sdn. Bhd"
"1020","MAL18066033N","Nabisar GlutaCol Plus powder","CAMBRIDGE BIOTEK SDN BHD"
"1021","MAL18106126T","EU YAN SANG SHE DAN CHEN PI COMPOUND POWDER","EU YAN SANG (1959) SDN.BHD."
"1022","MAL18036117N","SISTAR OSL Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1023","MAL18116034T","EU YAN SANG SHE DAN CHUAN BEI COMPOUND POWDER","EU YAN SANG (1959) SDN.BHD."
"1024","MAL18036116NC","R2-Lab Gluta Collagen Plus Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1025","MAL18056023NC","NU-trend NUflex Powder","AQURATE INGREDIENTS INTL (M) SDN. BHD."
"1026","MAL18046034NC","NU-trend NUosteo Powder","AQURATE INGREDIENTS INTL (M) SDN. BHD."
"1027","MAL18046037NC","ProbiferroSorb probiotic folic acid plus Powder","CLINICAL NUTRITION INTL (M) SDN BHD"
"1028","MAL18056005NC","GKB LactoSoy Powder","GK BIO INTERNATIONAL SDN. BHD."
"1029","MAL18056007N","Excelab Probiotics + NAC Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1030","MAL18036118N","Excelab ECZ powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1031","MAL18056008NC","GKB Kid`s Probiotic + Vitamin C Powder","GK BIO INTERNATIONAL SDN. BHD."
"1032","MAL18036115N","CNT Kid's Probiotic + Lysine Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1033","MAL18056009NC","GKB Kid`s Probiotics + Prebiotic Powder","GK BIO INTERNATIONAL SDN. BHD."
"1034","MAL18026034N","Excelab CollaBeau Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1035","MAL18026035N","NHF CollaBeau Forte Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1036","MAL18056102TC","MAMADIL Pumila Plus Powder","MAMADIL SLIM & BEAUTY SDN. BHD."
"1037","MAL18056011N","NHF Bio Collagen Peptide Plus Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1038","MAL18046031N","PRO LAB Sense PRO e Powder","PRO LAB SENSE SDN BHD"
"1039","MAL18046030N","PRO LAB Sense PRO i Powder","PRO LAB SENSE SDN BHD"
"1040","MAL18036114N","EXCELAB CALCIUM PLUS POWDER","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1041","MAL18056010N","NHF BIOVISEN Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1042","MAL18046033N","NHF Bilberry Plus Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1043","MAL18036119NZ","NHF Natural C Powder","NATURAL HEALTH FARM MARKETING (M) SDN BHD"
"1044","MAL18086012NC","CellLabs ProbiDefendum probiotics vitamins plus Powder","CELLGEN LIFESCIENCES (M) SDN. BHD."
"1045","MAL20056085AZ","KALQUEST® Powder for Oral Suspension 5g/sachet","AVERROES PHARMACEUTICALS SDN. BHD."
"1046","MAL18066038N","apotec i-glo Powder","Bioalpha International Sdn. Bhd."
"1047","MAL18056036TC","ALMAA NM Powder 3g","VM ALMAA HERBAL AND HEALTH CARE SDN BHD"
"1048","MAL18106012NCR","SHAKLEE COLLAGEN PLUS POWDER","SHAKLEE PRODUCTS (MALAYSIA) SDN. BHD."
"1049","MAL19016002XZ","HAPACOL Junior Effervescent Powder 250mg","HOE PHARMACEUTICALS SDN. BHD."
"1050","MAL18106030XZ","Uphamol 1000mg Powder (Honey and Lemon)","Duopharma Marketing Sdn. Bhd."
"1051","MAL18076087T","DXN Ros L Powder","DXN PHARMACEUTICAL SDN. BHD."
"1052","MAL19016052T","Bai Shao Extract Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1053","MAL18106108HAC","LINCOVET 40%W/W WATER SOLUBLE POWDER","Lim Seng Pharmachem Sdn Bhd"
"1054","MAL19056037AZ","Herzuma (trastuzumab) 150 mg Powder for Concentrate for Solution for Infusion","CELLTRION HEALTHCARE MALAYSIA SDN. BHD."
"1055","MAL19056038AZ","Herzuma (trastuzumab) 440 mg Powder for Concentrate for Solution for Infusion","CELLTRION HEALTHCARE MALAYSIA SDN. BHD."
"1056","MAL18036112N","ASH II DIGESTA Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1057","MAL18056018N","LANG bragman ENZYLASE Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1058","MAL18116002NC","Isotonix™ coenzyme Q10 plus Powder","MARKET MALAYSIA SHOP SDN. BHD."
"1059","MAL18126049T","'CHUANG SONG ZONG' Shy Jiun Tzyy Tang Extract Powder","GREEN HERB BIOTECH SDN. BHD."
"1060","MAL18096011NC","GNC PROBIOTIC 25 Billion CFUs Stick Pack Powder","GNC LIVEWELL MALAYSIA SDN. BHD."
"1061","MAL19046079T","Herbion Cranfit powder","Herbion Sdn. Bhd."
"1062","MAL18086036T","Kai Kou Wang Paoshen Tienchi Powder","SEANG WAN MANUFACTURING SDN BHD"
"1063","MAL18096054T","Kai Kou Wang Tienchi (Raw) Powder 1g","SEANG WAN MANUFACTURING SDN BHD"
"1064","MAL19056005AZ","HP-Azithromycin Powder for Solution for Infusion 500mg","MEDISPEC (M) SDN. BHD."
"1065","MAL19086009AZ","AZADINE (Azacitidine Powder for Suspension for Injection 100mg/vial)","ACCORD HEALTHCARE SDN.BHD."
"1066","MAL18066036N","NHF Probiotics + Vit B&C + Calcium Powder","Cell Well International Sdn. Bhd."
"1067","MAL20076019AZ","Zithronam Powder for Oral Suspension 200mg/5ml","MEDISPEC (M) SDN. BHD."
"1068","MAL18126067T","EU YAN SANG SHE DAN CHUAN BEI PLUS+ POWDER","EU YAN SANG (1959) SDN.BHD."
"1069","MAL18106058HAC","PF SULFAMONOMETHOXINE PREMIX 50% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"1070","MAL18106087T","�CHUANG SONG ZONGShyr Chyuan Dah Buu Tang Extract Powder","GREEN HERB BIOTECH SDN. BHD."
"1071","MAL18086151HAC","PF ROBENIDINE PREMIX 6.6% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"1072","MAL18086150HAC","PF MADURAMICIN PREMIX 1% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"1073","MAL18056074HAC","PF DICLAZURIL PREMIX 0.5% W/W POWDER","Panfast Marketing (m) Sdn Bhd"
"1074","MAL18056012NC","GKB Probio+ Powder","GK BIO INTERNATIONAL SDN. BHD."
"1075","MAL19046041T","EU YAN SANG SHE DAN CHEN PI PLUS+ POWDER","EU YAN SANG (1959) SDN.BHD."
"1076","MAL20106024AZ","Pemirex powder for concentrate for solution for infusion 500mg","Eucogen Pharma Sdn. Bhd."
"1077","MAL19016023TC","Yokoline Hand & Foot Itchy Powder","JIN BIN CORPORATION SDN. BHD."
"1078","MAL18076006N","Bio+ 17Probiotics Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1079","MAL20106023AZ","Pemirex powder for concentrate for solution for infusion 100mg","Eucogen Pharma Sdn. Bhd."
"1080","MAL18076009NC","GKB ProbiZymes Powder","GK BIO INTERNATIONAL SDN. BHD."
"1081","MAL19026039T","""Sun Ten"" Ge Gen Extract Powders","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1082","MAL18106032HA","OMS TILMICOSIN 200MG/G PREMIX POWDER","Osmosis Nutrition Sdn Bhd"
"1083","MAL18116036T","DXN Ligno-L Powder","DXN PHARMACEUTICAL SDN. BHD."
"1084","MAL19036053NC","Atomy Probiotics Plus Powder","ATOMY MALAYSIA SDN. BHD."
"1085","MAL18106078T","Yi Shi Yuan Xiong Zhi Cha Jia Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1086","MAL19046091T","Yi Shi Yuan Gan Lu Xiao Du Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1087","MAL19126018AZ","Vortimal Voriconazole 200mg POWDER FOR SOLUTION FOR INFUSION","AVERROES PHARMACEUTICALS SDN. BHD."
"1088","MAL18096016N","Amazone Health Bactifill Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1089","MAL18106021HAC","Metamox 50% w/w Soluble Powder","Nutri Pharmax Sdn Bhd"
"1090","MAL19086090T","""Sun Ten"" Huang Qi Powders","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1091","MAL19036016X","Smecta Strawberry Flavour Powder for Oral Suspension 3g","ZUELLIG PHARMA SDN. BHD."
"1092","MAL18116052HX","TP-ASPERINE 900MG/G POWDER","Thye Pharma Sdn. Bhd"
"1093","MAL18106022HA","TP-LINCO 400MG/G POWDER","Thye Pharma Sdn. Bhd"
"1094","MAL20126001ACZ","Zavicefta (Ceftazidime 2g/Avibactam 0.5g) Powder for Concentrate for Solution for Infusion","PFIZER (MALAYSIA) SDN. BHD."
"1095","MAL19016071TC","Hoga Agarwood 300mg Extract Powder","Gaharu Technologies Sdn. Bhd."
"1096","MAL19126020ACZ","EMETA 100mg Powder for Concentrate for Solution for Infusion","Nano Medic Care Sdn. Bhd."
"1097","MAL19126019ACZ","EMETA 500mg Powder for Concentrate for Solution for Infusion","Nano Medic Care Sdn. Bhd."
"1098","MAL19046092TC","""TIMING"" SAN HUANG HSIEH HSIN TANG EXTRACT POWDER","Timing Herbs Sdn Bhd"
"1099","MAL21106047ACZ","PAXUS PM (Paclitaxel) Powder for Injection 30mg","KALBE MALAYSIA SDN BHD"
"1100","MAL19086045T","Chuan Niu Xi Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1101","MAL19056068T","Yi Shi Yuan Qi Wei Bai Zhu Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1102","MAL19046096T","Yi Shi Yuan Xin Chai Hu Jia Long Gu Mu Li Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1103","MAL19076011HA","HydroDoxx® 500 mg/g Powder for Use in Drinking Water for Chickens and Pigs","PAHANG PHARMACY SDN. BHD."
"1104","MAL20096006AZ","CYTOMIB (Bortezomib 3.5 mg Powder for Solution for Injection)","UNIMED SDN. BHD."
"1105","MAL19046094TC","""TIMING"" NEW HSIEH HUANG SAN EXTRACT POWDER","Timing Herbs Sdn Bhd"
"1106","MAL18106067N","NHF 18Probiotics Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1107","MAL19056058T","""CHUANG SONG ZONG"" Liow Jiun Tzyy Tang Extract Powder","GREEN HERB BIOTECH SDN. BHD."
"1108","MAL18116006N","LANG bragman ECZECLEAR Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1109","MAL18116097T","Tumpro Powder 3g","Rising Sun Enrich Sdn Bhd"
"1110","MAL19086040T","Yi Shi Yuan Dan Zhi Xiao Yao Fine Powder","Yi Si Yuan Trading Sdn. Bhd."
"1111","MAL19056086T","Shu Di Huang 0.44g/1.0g Extract Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1112","MAL18116117NC","JANIPRO BBG POWDER","Dong Foong Manufacturing Sdn Bhd"
"1113","MAL19016104HAC","Tylosina 66.8% w/w Water Soluble Powder","F.E. VENTURE SDN. BHD."
"1114","MAL19046101TC","UBB POWDER 10.6GM","TNT AGROTECH SDN BHD"
"1115","MAL19056157T","UNIFLEX MAODAN COLD AND FEVER RELIEF POWDER","S.H. UNIFLEX CHINESE MEDICAL FACTORY SDN BHD"
"1116","MAL20046092AZ","Neuronox � Powder for Solution for Injection 50 units","Orient Europharma (M) Sdn Bhd"
"1117","MAL19096094TC","Truelifesciences CEREZA-TC POWDER","WELLESTA TRUELIFE SDN. BHD."
"1118","MAL18126032N","Amazone Health Cultivin Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1119","MAL19076072TC","MAXWELL FEMINGRA POWDER","Max Well Health Sdn Bhd"
"1120","MAL19056083TC","GMAN POWDER 10.55GM","TNT AGROTECH SDN BHD"
"1121","MAL19046026NC","inutrition PROLACTOR GX powder","BESMED SDN. BHD."
"1122","MAL20046093AZ","Neuronox � Powder for Solution for Injection 100 units","Orient Europharma (M) Sdn Bhd"
"1123","MAL19036084T","HT CARE WHEATGRASS 6G POWDER","THE ORIGIN FOODS SDN. BHD."
"1124","MAL19056013HA","Lispec-44 Premix Powder","Nam Pharma Sdn. Bhd."
"1125","MAL20046094AZ","Neuronox � Powder for Solution for Injection 200 units","Orient Europharma (M) Sdn Bhd"
"1126","MAL19046140NCR","BiO-LiFE A.B. IMUNIX  Powder","BIO-LIFE MARKETING SDN. BHD."
"1127","MAL18106065NC","JANIPRO Vjoin Powder","Dong Foong Manufacturing Sdn Bhd"
"1128","MAL19016049T","Beau Queen Powder","Rising Sun Enrich Sdn Bhd"
"1129","MAL19036083TC","HOPEMATIC WHEATGRASS 3G POWDER","Hopematic Sdn Bhd"
"1130","MAL19106090TC","TNT AGROTECH LIGNOSUS RHINOCERUS 2GM POWDER","TNT AGROTECH SDN BHD"
"1131","MAL19056151NC","Redoxon Boost & Go Powder (Orange and Strawberry Flavour)","BAYER CO. (MALAYSIA) SDN. BHD."
"1132","MAL19036001HAC","Metadoxy 50% w/w Soluble Powder","Nutri Pharmax Sdn Bhd"
"1133","MAL19036020HA","NEOTM SOLUBLE POWDER","Shennong Animal Health (Malaysia) Sdn. Bhd."
"1134","MAL20076035AZ","STRIPOLE-Pantoprazole Powder for Solution for Injection 40mg","AVERROES PHARMACEUTICALS SDN. BHD."
"1135","MAL20026069ACRZ","CYMEVENE 500MG powder for concentrate for solution for infusion","DKSH MALAYSIA SDN. BHD."
"1136","MAL19076007HAC","COCCI 25%W/W PREMIX POWDER","Lim Seng Pharmachem Sdn Bhd"
"1137","MAL19036019HA","SN-FLORFENICOL 5%w/w ORAL POWDER","Shennong Animal Health (Malaysia) Sdn. Bhd."
"1138","MAL19056015HA","WONDERCEF 50mg/ml Sterile Powder for Injection","F.E. VENTURE SDN. BHD."
"1139","MAL18116124NC","JANIPRO JUST-C Vitamin C + Zinc with Acerola Powder","Janipro (M) Sdn Bhd"
"1140","MAL20066005AZ","TOPRAZ (PANTOPRAZOLE 40MG POWDER FOR SOLUTION FOR INJECTION)","SYNERRV SDN BHD"
"1141","MAL20026053AZ","Nuwiq 250IU Powder for Solution for Injection","Pharmaniaga Marketing Sdn Bhd"
"1142","MAL20026054AZ","Nuwiq 500IU Powder for Solution for Injection","Pharmaniaga Marketing Sdn Bhd"
"1143","MAL21106046ACZ","PAXUS PM (Paclitaxel) Powder for Injection 100mg","KALBE MALAYSIA SDN BHD"
"1144","MAL19076069T","DXN Black Cumin Plus Powder","DXN PHARMACEUTICAL SDN. BHD."
"1145","MAL19116051T","'S.T.T.' XI JIAO JIE DU POWDER (QU XI JIAO)","Yo Ho Lifestyle Sdn Bhd"
"1146","MAL19116097T","Yi Yi Ren Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1147","MAL19086053TC","FSH STOMACHACHE COMPOUND POWDER","FU SHENG HANG SDN BHD"
"1148","MAL19106044TC","FSH HUA TAN DAN POWDER","FU SHENG HANG SDN BHD"
"1149","MAL18126085N","Excel Herbal Soy Extract Plus Powder","Cell Well International Sdn. Bhd."
"1150","MAL20076032AZ","GYNOGEN HP 75 IU Powder and Solvent for Solution for Injection (Menotrophin for Injection BP, 75 IU/ Vial)","Haczen Sdn Bhd"
"1151","MAL19076090T","Xuan Shen Extract Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1152","MAL19076077TC","Sagittarius Life Science Soyzon Powder","Shenlu Biotech Sdn Bhd"
"1153","MAL20076049ASZ","MEDAXONUM 1G POWDER FOR SOLUTION FOR INJECTION/INFUSION","KOMEDIC SDN BHD"
"1154","MAL20076033AZ","GYNOGEN HP 150 IU Powder and Solvent for Solution for Injection (Menotrophin for injection BP, 150 IU/vial)","Haczen Sdn Bhd"
"1155","MAL20026055AZ","Nuwiq 1000IU Powder for Solution for Injection","Pharmaniaga Marketing Sdn Bhd"
"1156","MAL20026056AZ","Nuwiq 2000IU Powder for Solution for Injection","Pharmaniaga Marketing Sdn Bhd"
"1157","MAL19106025NC","itsColl Wellness Collagen Hydrolysate, Vitamin C & L- glutathione Plus Powder","ITSCOLL PRODUCTS (M) SDN.BHD."
"1158","MAL19016089N","Excel Herbal GOS & FOS Plus Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1159","MAL19016018N","EXCELAB Enzyme Complex Powder (Apple Flavour)","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1160","MAL20046087ARZ","AFSTYLA 250IU powder and solvent for solution for injection","DKSH MALAYSIA SDN. BHD."
"1161","MAL19126079T","Nuvastatic Effervescing Powder","NATURECEUTICALS SDN BHD"
"1162","MAL21036036AZ","OMEPRO (Omeprazole Sodium Powder for Solution for Injection 40mg/vial)","CAMBER LABORATORIES SDN. BHD."
"1163","MAL20046088ARZ","AFSTYLA 500IU powder and solvent for solution for injection","DKSH MALAYSIA SDN. BHD."
"1164","MAL20046089ARZ","AFSTYLA 1000IU powder and solvent for solution for injection","DKSH MALAYSIA SDN. BHD."
"1165","MAL20046090ARZ","AFSTYLA 2000IU powder and solvent for solution for injection","DKSH MALAYSIA SDN. BHD."
"1166","MAL20046091ARZ","AFSTYLA 3000IU powder and solvent for solution for injection.","DKSH MALAYSIA SDN. BHD."
"1167","MAL19046015X","ACEVIZ (Acetylcysteine Powder for Oral Solution 600 mg)","HEALOL PHARMACEUTICALS SDN. BHD."
"1168","MAL19036041N","Excel Herbal PregnaLac Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1169","MAL19096082T","Yung kien B Ganoderma Powder","SHUANG HOR ENTERPRISE (M) SDN. BHD."
"1170","MAL19096010HAC","AMOSYN 500 mg/g Water Soluble Powder","Ritma Prestasi Sdn Bhd"
"1171","MAL19086014HA","MOXY 10% w/w SOLUBLE POWDER","Rural Chemical Industries Sdn Bhd"
"1172","MAL19086101T","Suo Sha Ren Extract Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1173","MAL19106064T","Yan Hu Suo 0.67g/1g Extract Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1174","MAL19096065NCZ","ATOMY VITAMIN C 550mg POWDER","ATOMY MALAYSIA SDN. BHD."
"1175","MAL19036035N","ASH II ELIGNA Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1176","MAL19106052T","Gan Cao Powder ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1177","MAL19116096T","Huang Qin Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1178","MAL19076004HA","AMODEX 50% W/W WATER SOLUBLE POWDER","Dexchem Industries Sdn Bhd"
"1179","MAL19086055TC","V∞ G9 Herbal Powder","JASE HEALTHCARE SDN. BHD."
"1180","MAL19076003HX","DEXHEXINE 2% W/W WATER SOLUBLE POWDER","Dexchem Industries Sdn Bhd"
"1181","MAL19076160T","Yung Kien K Ganoderma Powder","SHUANG HOR ENTERPRISE (M) SDN. BHD."
"1182","MAL19036036N","ASH II AQUACORE Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1183","MAL19126033HA","TP-Erysin 300mg/g Water Soluble Powder","Thye Pharma Sdn. Bhd"
"1184","MAL19116060TC","Biogreen Organic Green Balance Powder","Green Image Organic Enterprise Sdn. Bhd."
"1185","MAL20056073T","Canssu-5 Effervescing Powder","NATURECEUTICALS SDN BHD"
"1186","MAL21016006AZ","Zithrolide 500mg Powder for Solution for Infusion","PHARMANIAGA LIFESCIENCE SDN. BHD."
"1187","MAL19126034HA","Vimelinspec Powder","Vemedim Sdn Bhd"
"1188","MAL19116095TC","FSH COUGH POWDER","FU SHENG HANG SDN BHD"
"1189","MAL21026014AZ","DECITAS (Decitabine 50mg/vial Powder For Concentrate For Solution For Infusion)","ACCORD HEALTHCARE SDN.BHD."
"1190","MAL21116147ACZ","Streptokinase Karma 1 500 000 IU Powder for Solution for Infusion","IDAMAN PHARMA SDN. BHD."
"1191","MAL19116019HA","Farmcare 20% w/w Chlortetracycline Hydrochloride Water Soluble Powder","Peterlabs Sdn Bhd"
"1192","MAL19116020HAC","VP AMOXCILN 50% W/W WATER SOLUBLE POWDER","Yeam Heng Trading Co."
"1193","MAL20106004AZ","MAPENEM (500 MG INJECTION)(POWDER FOR SOLUTION FOR INJECTION OR INFUSION)","SPG PHARMA (MALAYSIA) SDN BHD"
"1194","MAL19096003HA","QIANG KANG SHENG Amoxicillin 30%w/w Soluble Powder","Shennong Animal Health (Malaysia) Sdn. Bhd."
"1195","MAL20016177HA","TP-KSM 125/625 mg/g Water Soluble Powder","Thye Pharma Sdn. Bhd"
"1196","MAL20016241TC","Tai Yi Yuan Watermelon Plus Spray Powder","HEALTH WINNER ENTERPRISE SDN. BHD."
"1197","MAL21076002ACRZ","Cresemba powder for concentrate for solution for infusion 200mg","PFIZER (MALAYSIA) SDN. BHD."
"1198","MAL19126128T","Yu Xing Cao 0.66g/1.0g Extract Powders ""Sun Ten""","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1199","MAL19066009N","Excel Herbal Multizymes Powder (Lemon Flavour)","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1200","MAL20026110NR","Shine Efiedo Probiotics Powder","Y.S.P. INDUSTRIES (M) SDN. BHD."
"1201","MAL19066007N","LANG bragman COMFORTO Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1202","MAL19086023N","OHP Probiotics & Prebiotic Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1203","MAL20046156HA","Farmadox 50% w/w Soluble Powder","F.E. VENTURE SDN. BHD."
"1204","MAL19126113TC","CELLGLO CE EYES POWDER","OLICELL GROUP (M) SDN BHD"
"1205","MAL19076032N","NHF Vitamin C Plus Powder (Passion Fruit Flavour)","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1206","MAL19086026NC","Isotonix Bromelain Plus Powder","MARKET MALAYSIA SHOP SDN. BHD."
"1207","MAL19096002HA","MOXISURE 500MG/G POWDER","RANGE PHARMA SDN. BHD."
"1208","MAL20016176HA","ERYTO 30% W/W WATER SOLUBLE POWDER","Dexchem Industries Sdn Bhd"
"1209","MAL19116022HA","TP-AMPRO 200MG/G POWDER","Thye Pharma Sdn. Bhd"
"1210","MAL19096068N","Nova Asta-C Plus Oral Powder","NOVA LABORATORIES SDN. BHD."
"1211","MAL19096039NC","Isotonix Vitamin D with K2 Powder","MARKET MALAYSIA SHOP SDN. BHD."
"1212","MAL19076102N","Excel Herbal Whitabeau Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1213","MAL20026002NC","NUTRIBEAR Essential Fish Collagen 5g Powder","NUTRIBEAR ENTERPRISE"
"1214","MAL20026032T","PISHINE BEAUTY POWDER","PISHINE HEALTHCARE SDN. BHD."
