"#","Registration No / Notification No","Product Name","Holder"
"433","MAL19962866AZ","ACUGESIC 50MG INJECTION (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"434","MAL19962863AZ","ANALPAN INJECTION 75MG/3ML AMP","DUOPHARMA (M) SENDIRIAN BERHAD"
"435","MAL19962862AZ","ANALPAN INJECTION 25MG/ML (10ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"436","MAL19973007AZ","MONASAN INJECTION 1ML AMPOULE","DUOPHARMA (M) SENDIRIAN BERHAD"
"437","MAL19985170AZ","GITRINIL INJECTION 10ML AMP","DUOPHARMA (M) SENDIRIAN BERHAD"
"438","MAL19963164AZ","CEFLOUR INJECTION 0.75G","Y.S.P. INDUSTRIES (M) SDN. BHD."
"439","MAL19961320AZ","Pharmaniaga Ephedrine Hydrochloride 30mg/ml Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"440","MAL19961324AZ","Pharmaniaga Atropine Sulphate 1mg/ml Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"441","MAL19961325AZ","PHARMANIAGA MORPHINE SULPHATE 10MG/ML INJECTION","PHARMANIAGA LIFESCIENCE SDN. BHD."
"442","MAL19961326AZ","PHARMANIAGA ADRENALINE 1MG/ML INJECTION (1ML GLASS AMPOULE)","PHARMANIAGA LIFESCIENCE SDN. BHD."
"443","MAL19961330AZ","PHARMANIAGA PETHIDINE HYDROCHLORIDE 50MG/1ML INJECTION","PHARMANIAGA LIFESCIENCE SDN. BHD."
"444","MAL19961331AZ","PHARMANIAGA PETHIDINE HYDROCHLORIDE 100MG/2ML INJECTION","PHARMANIAGA LIFESCIENCE SDN. BHD."
"445","MAL19961319AZ","Pharmaniaga Lidocaine Hydrochloride 2% w/v Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"446","MAL19972530AZ","MAPIN 0.4MG/ML INJECTION (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"447","MAL19985177AZ","MANACE INJECTION (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"448","MAL19973688AZ","LOXIN INJECTION (5ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"449","MAL19985554AZ","DUOGYNON INJECTION (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"450","MAL19973692AZ","TAGAPINE INJECTION (2ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"451","MAL19984031AZ","KANOX 50MG/ML INJECTION (10ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"452","MAL19985966AZ","UDOXAN INJECTION (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"453","MAL19970958AZ","PIRIMAT INJECTION (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"454","MAL19970959AZ","PIRIMAT INJECTION (10ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"455","MAL19973009AZ","LAKAN INJECTION 1% (10ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"456","MAL19973008AZ","LAKAN INJECTION 2% (10ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"457","MAL19970643ARZ","DBL™ PENTAMIDINE ISETHIONATE FOR INJECTION BP 300mg","PFIZER (MALAYSIA) SDN. BHD."
"458","MAL19984033AZ","APALIN 250MG INJECTION (2ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"459","MAL19984034AZ","APALIN 500MG INJECTION (2ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"460","MAL19984032AZ","APALIN 100MG INJECTION (2ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"461","MAL19973689AZ","MORPHEAS INJECTION 10 MG/ ML","DUOPHARMA (M) SENDIRIAN BERHAD"
"462","MAL19985174AZ","TALGESIL INJECTION 0.1MG/2ML","DUOPHARMA (M) SENDIRIAN BERHAD"
"463","MAL19973691AZ","DEPOCON INJECTION","DUOPHARMA (M) SENDIRIAN BERHAD"
"464","MAL19986995AZ","ACIPAN INJECTION 1MG/ML (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"465","MAL19972531AZ","GASTRIL 50MG/2ML INJECTION (2ML AMPOULE)","DUOPHARMA (M) SENDIRIAN BERHAD"
"466","MAL19970963AZ","COPAN INJECTION 1ML AMP","DUOPHARMA (M) SENDIRIAN BERHAD"
"467","MAL19984020AZ","SETISIN INJECTION (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"468","MAL20041220AZ","LOTIFAR 50MG/ML INJECTION","DUOPHARMA (M) SENDIRIAN BERHAD"
"469","MAL19970964AZ","LARTIL INJECTION 1ML (12.5 MG/ML)","DUOPHARMA (M) SENDIRIAN BERHAD"
"470","MAL19985178AZ","VOTMINE INJECTION 10ML VIAL (50MG/ML)","DUOPHARMA (M) SENDIRIAN BERHAD"
"471","MAL19963170AZ","INTAPAN INJECTION 1ML (10MG/ML) AMPOULE","DUOPHARMA (M) SENDIRIAN BERHAD"
"472","MAL19973343AZ","DEMOTHINE INJECTION 50MG/ML","DUOPHARMA (M) SENDIRIAN BERHAD"
"473","MAL19973342AZ","DEMOTHINE INJECTION 100MG/2ML","DUOPHARMA (M) SENDIRIAN BERHAD"
"474","MAL19985556AZ","MALON INJECTION 2ML AMP","DUOPHARMA (M) SENDIRIAN BERHAD"
"475","MAL19985171AZ","AKOSET INJECTION 2ML AMP","DUOPHARMA (M) SENDIRIAN BERHAD"
"476","MAL19984026AZ","DOMI INJECTION 15MG (3ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"477","MAL19984025AZ","DOMI INJECTION 5MG (1ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"478","MAL19984024AZ","DOMI INJECTION 5MG (5ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"479","MAL19992692ACZ","PETHIDINE-HAMELN 50MG/ML SOLUTION FOR INJECTION","IMEKS PHARMA SDN. BHD."
"480","MAL19991366AZ","FUROXIME INJECTION 750MG","SPG PHARMA (MALAYSIA) SDN BHD"
"481","MAL20000291AZ","DOSANAC INJECTION","SPG PHARMA (MALAYSIA) SDN BHD"
"482","MAL20001821AZ","METROLEX INJECTION","SPG PHARMA (MALAYSIA) SDN BHD"
"483","MAL20001224AZ","VINRACINE INJECTION 1MG/1ML","FIRST PHARMACEUTICAL SDN. BHD."
"484","MAL20000058AZ","DTI FOR INJECTION","FIRST PHARMACEUTICAL SDN. BHD."
"485","MAL20000373AZ","REKAXIME INJECTION 1000MG","DUOPHARMA (M) SENDIRIAN BERHAD"
"486","MAL20000375AZ","REKAXIME INJECTION 500MG","DUOPHARMA (M) SENDIRIAN BERHAD"
"487","MAL19990019ARZ","ANZATAX® INJECTION CONCENTRATE","PFIZER (MALAYSIA) SDN. BHD."
"488","MAL20020242AZ","DIBETASOL INJECTION","THE ZYFAS MEDICAL CO.,"
"489","MAL20000289AZ","KANIN INJECTION","HEALOL PHARMACEUTICALS SDN. BHD."
"490","MAL20001233AZ","LOCANA INJECTION","HEALOL PHARMACEUTICALS SDN. BHD."
"491","MAL20032248AZ","H-MIDE INJECTION","HEALOL PHARMACEUTICALS SDN. BHD."
"492","MAL20020010AZ","NON-PREG INJECTION","HEALOL PHARMACEUTICALS SDN. BHD."
"493","MAL19993074AZ","ANACAINE INJECTION 1%","SM PHARMACEUTICALS SDN. BHD."
"494","MAL19993073AZ","ANACAINE INJECTION 2%","SM PHARMACEUTICALS SDN. BHD."
"495","MAL20013446AZ","FLUROCORT INJECTION 40MG/ML","SM PHARMACEUTICALS SDN. BHD."
"496","MAL19993075AZ","FUSIX INJECTION 20MG/2ML","SM PHARMACEUTICALS SDN. BHD."
"497","MAL20020793AZ","MEDOCEF 1G POWDER FOR INJECTION","KOMEDIC SDN BHD"
"498","MAL20020794AZ","MEDOCEF 2GM POWDER FOR INJECTION","KOMEDIC SDN BHD"
"499","MAL20000851AZ","ZOBID INJECTION 3ML","SM PHARMACEUTICALS SDN. BHD."
"500","MAL20001562AZ","ZOBID INJECTION 10ML","SM PHARMACEUTICALS SDN. BHD."
"501","MAL20013772AZ","AMEKET INJECTION 2ML","SM PHARMACEUTICALS SDN. BHD."
"502","MAL20021414AZ","Zycort Injection 100mg","SM PHARMACEUTICALS SDN. BHD."
"503","MAL20000368AZ","IMACH INJECTION 1ML","SM PHARMACEUTICALS SDN. BHD."
"504","MAL20000370AZ","ZOPAM INJECTION 2ML","SM PHARMACEUTICALS SDN. BHD."
"505","MAL20000367AZ","IMACH INJECTION 10ML","SM PHARMACEUTICALS SDN. BHD."
"506","MAL20051407AZ","PIVAKAN 0.5%W/V (PLAIN) INJECTION (20ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"507","MAL20002428AZ","ATROPINE SULFATE/DEMO 1mg/1ml Solution for injection","PAHANG PHARMACY SDN. BHD."
"508","MAL20002453AZ","TRIXONE STERILE POWDER FOR INJECTION 1G","HEALOL PHARMACEUTICALS SDN. BHD."
"509","MAL20013011AZ","CEFAXONE INJECTION 500MG","THE ZYFAS MEDICAL CO.,"
"510","MAL20002270AZ","UNOCEF INJECTION 500MG","DUOPHARMA (M) SENDIRIAN BERHAD"
"511","MAL20002269AZ","UNOCEF INJECTION 1000MG","DUOPHARMA (M) SENDIRIAN BERHAD"
"512","MAL20014492AZ","CEF-3 INJECTION IV (250MG)","SPG PHARMA (MALAYSIA) SDN BHD"
"513","MAL20014493AZ","CEF-3 INJECTION IV (500MG)","SPG PHARMA (MALAYSIA) SDN BHD"
"514","MAL20014494AZ","CEF-3 INJECTION 1V (1G)","SPG PHARMA (MALAYSIA) SDN BHD"
"515","MAL20014320AZ","CEF-4 1G INJECTION","SPG PHARMA (MALAYSIA) SDN BHD"
"516","MAL20014321AZ","CEF-4 500MG INJECTION","SPG PHARMA (MALAYSIA) SDN BHD"
"517","MAL20032264AZ","VACRAX INJECTION 250MG","THE ZYFAS MEDICAL CO.,"
"518","MAL20013115AZ","MOBITIL INJECTION 20ML VL","DUOPHARMA (M) SENDIRIAN BERHAD"
"519","MAL20051348AZ","PENATONE INJECTION 4MG/ML (2ML AMPOULE)","DUOPHARMA (M) SENDIRIAN BERHAD"
"520","MAL20051326AZ","CARDIAMED INJECTION 1MG/1ML","DUOPHARMA (M) SENDIRIAN BERHAD"
"521","MAL20014497AZ","CEF-3 INJECTION IM (1G)","SPG PHARMA (MALAYSIA) SDN BHD"
"522","MAL20014495AZ","CEF-3 INJECTION IM (250MG)","SPG PHARMA (MALAYSIA) SDN BHD"
"523","MAL20014496AZ","CEF-3 INJECTION IM (500MG)","SPG PHARMA (MALAYSIA) SDN BHD"
"524","MAL20001794ARZ","ADRIM INJECTION 10MG/5ML","FRESENIUS KABI MALAYSIA SDN. BHD"
"525","MAL20012703ARZ","INTAXEL INJECTION","FRESENIUS KABI MALAYSIA SDN. BHD"
"526","MAL20014315ARZ","Zexate� Solution for Injection or Infusion 25 mg/ml","FRESENIUS KABI MALAYSIA SDN. BHD"
"527","MAL20021376AZ","AMINOPHYLLINE/DEMO INJECTION 250MG/10ML","PAHANG PHARMACY SDN. BHD."
"528","MAL20000364AEZ","DIAZOLE INJECTION (100ML PLASTIC CONTAINER)","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"529","MAL20041207AZ","NISOL INJECTION (10ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"530","MAL20041048AZ","ANTABENZ INJECTION 0.1MG/ML (5ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
"531","MAL20021365AZ","DUODIN INJECTION","HEALOL PHARMACEUTICALS SDN. BHD."
"532","MAL20014218AZ","VAXCEL CEFTRIAXONE-500MG INJECTION","KOTRA PHARMA (M) SDN. BHD."
"533","MAL20014220AZ","VAXCEL CEFTRIAXONE-1G INJECTION","KOTRA PHARMA (M) SDN. BHD."
"534","MAL20014525AZ","CEFATUM INJECTION 1G","DUOPHARMA (M) SENDIRIAN BERHAD"
"535","MAL20014526AZ","CEFATUM INJECTION 2G","DUOPHARMA (M) SENDIRIAN BERHAD"
"536","MAL20051411AZ","UNIHEPA 5000IU/ML INJECTION (5ML VIAL)","DUOPHARMA (M) SENDIRIAN BERHAD"
"537","MAL20034201AZ","VAXCEL CEFOTAXIME-1G INJECTION","KOTRA PHARMA (M) SDN. BHD."
"538","MAL20020155AZ","VAXCEL CEFUROXIME 1.5G INJECTION","KOTRA PHARMA (M) SDN. BHD."
"539","MAL20020156AZ","VAXCEL CEFUROXIME-750MG INJECTION","KOTRA PHARMA (M) SDN. BHD."
"540","MAL20034650AZ","MEDAXONUM 1G POWDER FOR SOLUTION FOR INJECTION/ INFUSION","KOMEDIC SDN BHD"
"541","MAL20020152AZ","VAXCEL CEFTAZIDIME-1G INJECTION","KOTRA PHARMA (M) SDN. BHD."
"542","MAL20020153AZ","VAXCEL CEFTAZIDIME-2G INJECTION","KOTRA PHARMA (M) SDN. BHD."
"543","MAL20034626AZ","MYOVIEW POWDER FOR INJECTION","ALATAN TEKNOLOGI SDN. BHD."
"544","MAL20051381ARZ","KEMOPLAT INJECTION 1MG/ML","FRESENIUS KABI MALAYSIA SDN. BHD"
"545","MAL20041277ARZ","VINELBINE INJECTION-10MG/ML","FRESENIUS KABI MALAYSIA SDN. BHD"
"546","MAL20051380AZ","ANALAB INJECTION","MEDISPEC (M) SDN. BHD."
"547","MAL20034213ACZ","FENTANYL-HAMELN 50MCG/ML INJECTION","IDAMAN PHARMA SDN. BHD."
"548","MAL20040031ACZ","ATRACURIUM-HAMELN 10MG/ML INJECTION,2.5ML","IDAMAN PHARMA SDN. BHD."
"549","MAL20040032ACZ","ATRACURIUM-HAMELN 10MG/ML INJECTION,5.0ML","IDAMAN PHARMA SDN. BHD."
"550","MAL20034662ACZ","MIDAZOLAM-HAMELN 1MG/ML INJECTION,5ML","IMEKS PHARMA SDN. BHD."
"551","MAL20034664ACZ","MIDAZOLAM-HAMELN 5MG/ML INJECTION,1ML","IMEKS PHARMA SDN. BHD."
"552","MAL20034724ACZ","MIDAZOLAM-HAMELN 5MG/ML INJECTION,3ML","IDAMAN PHARMA SDN. BHD."
"553","MAL20040803ACZ","MORPHINE-HAMELN 10MG/ML INJECTION,1ML","IMEKS PHARMA SDN. BHD."
"554","MAL05061485AZ","Condep Injection 50mg/ml (3ml vial)","DUOPHARMA (M) SENDIRIAN BERHAD"
"555","MAL05092215ACZ","Metoclopramide-hameln 5 mg/ml Injection, 2ml","IMEKS PHARMA SDN. BHD."
"556","MAL05121157ACZ","Clavicin 1.2g Powder for Injection","UNIMED SDN. BHD."
"557","MAL04125600AZ","Vaxcel Heparin Sodium Injection 5000 iu/ml","KOTRA PHARMA (M) SDN. BHD."
"558","MAL06061674ARZ","Suxamethonium Chloride-Fresenius 100mg/2ml, Injection","FRESENIUS KABI MALAYSIA SDN. BHD"
"559","MAL06111294ACSZ","Pyronium Injection 200mcg/ml","IMEKS PHARMA SDN. BHD."
"560","MAL07081466AZ","Ificipro Injection 200mg/100ml","UNIMED SDN. BHD."
"561","MAL07122770ACSZ","TRAMADOL STADA INJECTION","DKSH MALAYSIA SDN. BHD."
"562","MAL08061551AZ","Octride Injection 100mcg/ml","RANBAXY (MALAYSIA) SDN. BHD."
"563","MAL08061552AZ","Octride Injection 50mcg/ml","RANBAXY (MALAYSIA) SDN. BHD."
"564","MAL08021472AZ","Vesyca Injection 25mg/ml","Y.S.P. INDUSTRIES (M) SDN. BHD."
"565","MAL08042447AZ","Clamentin Injection 1.2g","Y.S.P. INDUSTRIES (M) SDN. BHD."
"566","MAL07082844AZ","Keto Injection 30mg/ml","Y.S.P. INDUSTRIES (M) SDN. BHD."
"567","MAL07050933AZ","Uromes Injection 100mg/ml","FIRST PHARMACEUTICAL SDN. BHD."
"568","MAL06061702AZ","A.D. Mycin  injection 2mg/ml","FIRST PHARMACEUTICAL SDN. BHD."
"569","MAL06061704AZ","E.P.Mycin injection 2mg/ml","FIRST PHARMACEUTICAL SDN. BHD."
"570","MAL07010960ARZ","FRESOFOL 1% MCT/LCT EMULSION FOR INJECTION OR INFUSION","FRESENIUS KABI MALAYSIA SDN. BHD"
"571","MAL07010962ARZ","FRESOFOL 2% MCT/LCT EMULSION FOR INJECTION OR INFUSION","FRESENIUS KABI MALAYSIA SDN. BHD"
"572","MAL09100237ARZ","ANTHRACIN INJECTION 2mg/ml","FRESENIUS KABI MALAYSIA SDN. BHD"
"573","MAL07061387AZ","BACQURE FOR IV INJECTION 500MG","RANBAXY (MALAYSIA) SDN. BHD."
"574","MAL20102061AZ","CYTAX Injection USP Concentrate 6mg/ml","JETPHARMA SDN. BHD."
"575","MAL10021790AZ","NELIN  100  MG  / 2ML  INJECTION","MEDISPEC (M) SDN. BHD."
"576","MAL10021791AZ","NELIN  150  MG/ 1.5  ML  INJECTION","MEDISPEC (M) SDN. BHD."
"577","MAL07031151AZ","BEPEN INJECTION 1.0 MU","AVERROES PHARMACEUTICALS SDN. BHD."
"578","MAL07031152AZ","BEPEN INJECTION 5.0 MU","AVERROES PHARMACEUTICALS SDN. BHD."
"579","MAL09051535AZ","CISCORD INJECTION 1MG/ML","JETPHARMA SDN. BHD."
"580","MAL07061439AZ","KAMPIBIOTIC 500 Injection","AVERROES PHARMACEUTICALS SDN. BHD."
"581","MAL08021484AZ","CLOXABIOTIC INJECTION 250mg","AVERROES PHARMACEUTICALS SDN. BHD."
"582","MAL08021485AZ","Cloxabiotic Injection 500mg","AVERROES PHARMACEUTICALS SDN. BHD."
"583","MAL20081776ACZ","BONVIVA 3 MG/3ML SOLUTION FOR IV INJECTION","DKSH MALAYSIA SDN. BHD."
"584","MAL10043682AZ","ZEFXON  IV INJECTION  40 mg","MEDISPEC (M) SDN. BHD."
"585","MAL09011422AZ","Gastrazole ( Omeprazole for Injection 40 mg/vial)","UNIMED SDN. BHD."
"586","MAL07061452AZ","BENZAPEN 2.4 miu Injection","AVERROES PHARMACEUTICALS SDN. BHD."
"587","MAL07061531AZ","Suopinchon Injection 20mg/2ml","AVERROES PHARMACEUTICALS SDN. BHD."
"588","MAL08021505AZ","BUSTON INJECTION 20MG/ML","AVERROES PHARMACEUTICALS SDN. BHD."
"589","MAL09042388AZ","Edeline Injection 30 mg/ml","DUOPHARMA (M) SENDIRIAN BERHAD"
"590","MAL08061566AZ","PROPEN INJECTION 4MU","AVERROES PHARMACEUTICALS SDN. BHD."
"591","MAL09072763AZ","AMPHOTRET FOR INJECTION USP 50MG","PAHANG PHARMACY SDN. BHD."
"592","MAL10053649AZ","AMPHOLIP Injection 50mg/10ml","PAHANG PHARMACY SDN. BHD."
"593","MAL09082788AZ","FLURAC INJECTION B.P. 50MG/ML","JETPHARMA SDN. BHD."
"594","MAL10043683AZ","CEFPER  1 g  POWDER FOR INJECTION","MEDISPEC (M) SDN. BHD."
"595","MAL20091907AZ","MALAYAN PIT VIPER ANTIVENIN (PURIFIED) STERILE POWDER FOR INJECTION","IDAMAN PHARMA SDN. BHD."
"596","MAL20091909AZ","COBRA ANTIVENIN (PURIFIED) STERILE POWDER FOR INJECTION","IDAMAN PHARMA SDN. BHD."
"597","MAL08111824AZ","Irinocan Injection 20mg/ml","JETPHARMA SDN. BHD."
"598","MAL10053651AZ","Pantocid I.V.  Injection 40 mg/vial","RANBAXY (MALAYSIA) SDN. BHD."
"599","MAL08091431AZ","SIU GUAN DICLOFENAC SODIUM INJECTION 25MG/ML","AVERROES PHARMACEUTICALS SDN. BHD."
"600","MAL08111829AZ","Sivkort Sterile Suspension for injection 40 mg","AVERROES PHARMACEUTICALS SDN. BHD."
"601","MAL10070569ACZ","Flumazenil-hameln 0.1 mg/ml Injection","IMEKS PHARMA SDN. BHD."
"602","MAL08082721ACRZ","DBL™ SULFAMETHOXAZOLE AND TRIMETHOPRIM CONCENTRATE INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"603","MAL08042477AZ","GEMITA for Injection 1G","FRESENIUS KABI MALAYSIA SDN. BHD"
"604","MAL10120018AZ","VERAPIME Powder for Injection 1g/vial","PHARMAFORTE (MALAYSIA) SDN. BHD."
"605","MAL10120019AZ","VERAPIME Powder for Injection 2g/vial","PHARMAFORTE (MALAYSIA) SDN. BHD."
"606","MAL10053652AZ","HYDRALAT (Hydralazine Hydrochloride Injection 20MG/ML)","ZULAT PHARMACY SDN. BHD."
"607","MAL08042479AZ","GEMITA for Injection 200mg","FRESENIUS KABI MALAYSIA SDN. BHD"
"608","MAL10062997AZ","TRICORT 40MG/ML INJECTION","PAHANG PHARMACY SDN. BHD."
"609","MAL09062135AZ","Cefpar SB Injection 1 g","AVERROES PHARMACEUTICALS SDN. BHD."
"610","MAL10043685ARZ","Levophed Injection 4mg/4ml Vial","PFIZER (MALAYSIA) SDN. BHD."
"611","MAL10110115ACZ","ESOCARD INJECTION 10 MG / ML","ZULAT PHARMACY SDN. BHD."
"612","MAL12090001AZ","PROPEROL ( PROPRANOLOL INJECTION BP 1MG/1ML)","ZULAT PHARMACY SDN. BHD."
"613","MAL10110124ACRZ","DIAMOX Sodium 500mg Powder for Solution for Injection","ZULAT PHARMACY SDN. BHD."
"614","MAL09072786ACZ","TAZPEN for Injection 4.5g","UNIMED SDN. BHD."
"615","MAL10080058ARZ","Atropine Sulphate-Fresenius 1mg/ml Injection","FRESENIUS KABI MALAYSIA SDN. BHD"
"616","MAL09111742AZ","AMSUBAC 1.5 g Injection","AVERROES PHARMACEUTICALS SDN. BHD."
"617","MAL12050001ACZ","ARTESUN POWDER FOR INJECTION 60 MG","RX PHARMA SDN. BHD."
"618","MAL09122035AZ","Co-Amoxiclav for Injection 1.2g","AVERROES PHARMACEUTICALS SDN. BHD."
"619","MAL10120023ACZ","Glyceryl Trinitrate-hameln 1mg/ml Injection","IMEKS PHARMA SDN. BHD."
"620","MAL10080041AZ","GEMITA for Injection 1400 mg","FRESENIUS KABI MALAYSIA SDN. BHD"
"621","MAL10063013AZ","EPICN (Epirubicin Hydrochloride) Injection 2mg/ml","ACCORD HEALTHCARE SDN.BHD."
"622","MAL10063014AZ","NURONEM FOR INJECTION 500 mg","RANBAXY (MALAYSIA) SDN. BHD."
"623","MAL10063015AZ","NURONEM FOR INJECTION 1 g","RANBAXY (MALAYSIA) SDN. BHD."
"624","MAL10053663AZ","ROCSUR ROCURONIUM BROMIDE INJECTION 10mg/ml","UNIMED SDN. BHD."
"625","MAL10021811ACZ","Naloxone-hameln 0.4 mg/ml Injection","IDAMAN PHARMA SDN. BHD."
"626","MAL10053667AZ","VAXCEL LIGNOCAINE  2% INJECTION","KOTRA PHARMA (M) SDN. BHD."
"627","MAL12030003AZ","Ciprubicin (Epirubicin Hydrochloride Injection 2mg/mL)","CIPLA MALAYSIA SDN BHD"
"628","MAL11030002ARZ","KEMOCARB SOLUTION FOR INJECTION  10MG/ML","FRESENIUS KABI MALAYSIA SDN. BHD"
"629","MAL20152503AZ","Sintrix Powder for IM/IV Injection 500mg","SUNWARD PHARMACEUTICAL SDN. BHD."
"630","MAL20152504AZ","Sintrix Powder for IM/IV Injection 1g","SUNWARD PHARMACEUTICAL SDN. BHD."
"631","MAL20152506AZ","Sunacef Powder for Injection 750mg","SUNWARD PHARMACEUTICAL SDN. BHD."
"632","MAL20152505AZ","Sunacef Powder for Injection 1.5g","SUNWARD PHARMACEUTICAL SDN. BHD."
"633","MAL10063018AZ","CARBOPA 10MG/ML INJECTION","ACCORD HEALTHCARE SDN.BHD."
"634","MAL11110004AZ","Pantosec IV 40 mg (Pantoprazole for Injection)","CIPLA MALAYSIA SDN BHD"
"635","MAL11110005AZ","VAXCEL CEFEPIME 1G INJECTION","KOTRA PHARMA (M) SDN. BHD."
"636","MAL10100179AZ","VAXCEL PANTOPRAZOLE 40 MG INJECTION","KOTRA PHARMA (M) SDN. BHD."
"637","MAL11040013AZ","VAXCEL OMEPRAZOLE-40MG INJECTION","KOTRA PHARMA (M) SDN. BHD."
"638","MAL11110006AZ","VAXCEL SODIUM FUSIDATE-500MG INJECTION","KOTRA PHARMA (M) SDN. BHD."
"639","MAL12050005AZ","Docetax Injection Concentrate 20 mg","CIPLA MALAYSIA SDN BHD"
"640","MAL12050006AZ","Docetax Injection Concentrate 80 mg","CIPLA MALAYSIA SDN BHD"
"641","MAL11060005AZ","VAXCEL CEFOBACTAM-1G INJECTION","KOTRA PHARMA (M) SDN. BHD."
"642","MAL12030008AZ","CEFICAD 1000mg Injection","PAHANG PHARMACY SDN. BHD."
"643","MAL12010005AZ","AMIODARONE HCL 150mg/3mL INJECTION Bioindustria L.I.M.","MMS PHARMA (MALAYSIA) SDN. BHD."
"644","MAL11010014AZ","SOLU-PRED FOR INJECTION 500mg/vial","UNIMED SDN. BHD."
"645","MAL11060007AZ","Xilonibsa 2% Solution for injection","Ar Dental Supplies Sdn Bhd"
"646","MAL12020019AZ","VIATRINIL 3mg/3mL Solution for Injection/ Infusion","MMS PHARMA (MALAYSIA) SDN. BHD."
"647","MAL11110007AZ","TRANEXAMIC ACID 500mg/5mL INJECTION Bioindustria L.I.M.","MMS PHARMA (MALAYSIA) SDN. BHD."
"648","MAL11100004AZ","MIDAZ Injection 1mg/mL","JETPHARMA SDN. BHD."
"649","MAL11100005AZ","MIDAZ Injection 5mg/mL","JETPHARMA SDN. BHD."
"650","MAL11040005AZ","Foliculin  Injection  75IU  (Urofollitropin for injection BP-Freeze Dried)","BSV BIOSCIENCE MALAYSIA SDN. BHD."
"651","MAL11060025ACZ","Pamidronate Mylan (Pamidronate Disodium Injection 3mg/ml)","UNIMED SDN. BHD."
"652","MAL11080005AZ","HuMoG 75IU powder for injection","BSV BIOSCIENCE MALAYSIA SDN. BHD."
"653","MAL12050011ACZ","Hovid Hoftrex Injection 1g","HOVID BERHAD"
"654","MAL11030014AZ","Prevulcer Injection 50mg/2mL","UNIMED SDN. BHD."
"655","MAL20112139AZ","STELARA 45MG/0.5ML SOLUTION FOR INJECTION IN PREFILLED SYRINGE","JOHNSON & JOHNSON SDN. BHD."
"656","MAL20112140AZ","STELARA 90MG/1ML SOLUTION FOR INJECTION IN PREFILLED SYRINGE","JOHNSON & JOHNSON SDN. BHD."
"657","MAL13070001ACZ","ACUPAN SOLUTION FOR INJECTION 20MG/2ML","DKSH MALAYSIA SDN. BHD."
"658","MAL20132337AZ","AUROPENNZ POWDER FOR INJECTION 3.0g","UNIMED SDN. BHD."
"659","MAL14010006ACZ","AZOMAX Powder For Injection 500mg/vial","PAHANG PHARMACY SDN. BHD."
"660","MAL12080002AZ","Monem 500 mg  POWDER FOR INJECTION","MEDISPEC (M) SDN. BHD."
"661","MAL12080003AZ","Monem 1 g  POWDER FOR INJECTION","MEDISPEC (M) SDN. BHD."
"662","MAL11110008AZ","Tacarline Injection 1mg/ ml","DUOPHARMA (M) SENDIRIAN BERHAD"
"663","MAL20112122ACZ","Binocrit 2,000 IU/1 ml solution for injection in a pre-filled syringe","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"664","MAL20112125ACZ","Binocrit 40, 000 IU/1 ml solution for injection in a pre-filled syringe","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"665","MAL20112124ACZ","Binocrit 10 000 IU/1 ml solution for injection in a pre-filled syringe","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"666","MAL20112123ACZ","Binocrit 4,000 IU/0.4 ml solution for injection in a pre-filled syringe","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"667","MAL20122182ACRZ","ALOXI Solution for Injection 50mcg/ml","JUNIPER BIOLOGICS SDN. BHD."
"668","MAL20112174AZ","ROMIPLATE 250 ug INJECTION","DKSH MALAYSIA SDN. BHD."
