detail_url,brand_full,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,"GENERIEK , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,5.11,,,,5.11,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,"BRADEXA , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,5.11,,,,5.11,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_levofloxacine,"TOBRADEX , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,5.07,,,,5.07,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"SOFRADEX , 8 ml OOGDRUPPELS 0,5/5/0,05 mg / ml",,€,8.7,,,,0.0,8.7,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"DEXAMYTREX , 3 G OOGZALF 0,3/3 mg /G",,€,4.7,,,,4.7,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"DEXAGENTA POS , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,3.7,,,,3.7,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"DEXAMYTREX , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,3.46,,,,3.46,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"DUCRESSA , 5 ml OOGDRUPPELS 1/5 mg / ml",,€,8.01,,,,0.0,8.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"TOBRADEX , 3,5 G OOGZALF 1/3 mg /G",,€,4.68,,,,4.68,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"GENERIEK , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,5.11,,,,5.11,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"BRADEXA , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,5.11,,,,5.11,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamethason_tobramycine,"TOBRADEX , 5 ml OOGDRUPPELS 1/3 mg / ml",,€,5.07,,,,5.07,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,"GENERIEK ,
        TABLET 10 mg",15 mg,€,2.23,15.61,66.9,405.86,0.4,1.83,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,"TENTIN ,
        TABLET 10 mg",15 mg,€,2.44,17.08,73.2,444.08,0.4,2.05,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,"GENERIEK ,
        TABLET 20 mg",15 mg,€,2.01,14.07,60.3,365.82,0.4,1.62,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,"TENTIN ,
        TABLET 20 mg",15 mg,€,2.44,17.08,73.2,444.08,0.4,2.05,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,"GENERIEK ,
        TABLET 5 mg",15 mg,€,1.88,13.16,56.4,342.16,0.4,1.48,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexamfetamine,"TENTIN ,
        TABLET 5 mg",15 mg,€,2.88,20.16,86.4,524.16,0.4,2.49,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexketoprofen,"STADIUM ,
        FILMOMHULDE TABLET 25 mg",75 mg,€,1.0,7.0,30.0,182.0,0.61,0.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"GENERIEK , 2 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,23.44,,,,0.0,23.44,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"GENERIEK , 4 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,46.87,,,,0.0,46.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"GENERIEK , 10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,117.18,,,,0.0,117.18,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"GENERIEK , 2 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,21.64,,,,0.0,21.64,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"GENERIEK , 4 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,45.06,,,,0.0,45.06,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"GENERIEK , 10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,114.19,,,,0.0,114.19,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"DEXDOR , 2 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,23.43,,,,0.0,23.43,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"DEXDOR , 4 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,46.87,,,,0.0,46.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"DEXDOR , 10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 μg / ml",,€,117.18,,,,0.0,117.18,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexmedetomidine,"GENERIEK , 100 ml INFUSIEVLOEISTOF 4 μg / ml",,€,177.67,,,,0.0,177.67,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexrazoxaan,"CARDIOXANE , 500 mg POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg",,€,245.25,,,,0.0,245.25,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dexrazoxaan,"SAVENE ,
        POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg",,€,,,,,0.0,1.062,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"LIPOSIC , 10 G OOGGEL 2 mg /G",,€,3.74,,,,3.74,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"LIPOSIC , 10 G OOGGEL 2 mg /G",,€,11.21,,,,3.74,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"VIDISIC , 10 G OOGGEL 2 mg /G",,€,3.74,,,,3.74,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"VIDISIC , 10 G OOGGEL 2 mg /G",,€,11.21,,,,3.74,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"VIDISIC , 0,6 ml OOGGEL 2 mg /G",,€,10.69,,,,0.18,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"DRY EYE GEL , 10 G OOGGEL 3 mg /G",,€,4.98,,,,4.33,0.65,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"THILO TEARS , 10 G OOGGEL 3 mg /G",,€,4.98,,,,4.33,0.65,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"CELLUVISC , 0,4 ml OOGDRUPPELS 10 mg / ml",,€,4.02,,,,0.13,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"DURATEARS-OOGDRUPPELS , 15 ml OOGDRUPPELS 1/3 mg / ml",,€,5.25,,,,4.33,0.93,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"HYLAN , 0,65 ml OOGDRUPPELS 0,15/0,15 mg / ml",,€,14.45,,,,0.24,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"ARTELAC , 10 ml OOGDRUPPELS 3,2 mg / ml",,€,2.54,,,,2.54,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"ARTELAC , 0,5 ml OOGDRUPPELS 3,2 mg / ml",,€,10.53,,,,0.18,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"ARTELAC , 0,6 ml OOGDRUPPELS 3,2 mg / ml",,€,10.85,,,,0.18,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"HYPROMELLOSE MONOFREE , 0,4 ml OOGDRUPPELS 3 mg / ml",,€,10.7,,,,0.21,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"DURATEARS Z , 3,5 G OOGZALF",,€,4.13,,,,3.26,0.87,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"DURATEARS-OOGDRUPPELS , 0,4 ml OOGDRUPPELS 20 mg / ml",,€,17.55,,,,0.19,0.16,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"PROTAGENS , 15 ml OOGDRUPPELS 20 mg / ml",,€,6.26,,,,5.19,1.06,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"PROTAGENS , 0,4 ml OOGDRUPPELS 20 mg / ml",,€,22.77,,,,0.19,0.26,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"OCULOTECT , 0,4 ml OOGDRUPPELS 50 mg / ml",,€,10.71,,,,0.18,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dextran_hypromellose,"VIDISIC , 10 ml OOGDRUPPELS 50 mg / ml",,€,3.82,,,,3.82,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"GENERIEK ,
        TABLET 10 mg",10 mg,€,0.09,0.63,2.7,16.38,0.09,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"GENERIEK ,
        TABLET 2 mg",10 mg,€,0.25,1.75,7.5,45.5,0.25,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"GENERIEK ,
        TABLET 5 mg",10 mg,€,0.15,1.05,4.5,27.3,0.15,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"GENERIEK ,
        KLYSMA 2 mg / ml",10 mg,€,2.11,14.77,63.3,384.02,2.11,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"STESOLID ,
        KLYSMA 2 mg / ml",10 mg,€,2.11,14.77,63.3,384.02,2.11,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"GENERIEK ,
        KLYSMA 4 mg / ml",10 mg,€,1.29,9.03,38.7,234.78,1.29,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"STESOLID ,
        KLYSMA 4 mg / ml",10 mg,€,1.29,9.03,38.7,234.78,1.29,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazepam,"GENERIEK , 2 ml INJECTIEVLOEISTOF 5 mg / ml",,€,0.98,,,,0.78,0.2,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diazoxide,"PROGLICEM ,
        CAPSULE 100 mg",,€,76.22,,,,0.76,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,"GENERIEK ,
        GEL 10 mg /G",,€,1.08,,,,0.0,0.07,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,"TANTUM ,
        GEL 10 mg /G",,€,1.7,,,,0.0,0.11,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,"VOLTAREN ,
        GEL 11,6 mg /G",,€,1.85,,,,0.0,0.12,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,"GENERIEK ,
        GEL 23,2 mg /G",,€,1.94,,,,0.0,0.13,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,"VOLTAREN ,
        GEL 23,2 mg /G",,€,2.88,,,,0.0,0.19,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__cutaan_,"VOLTAREN ,
        PLEISTER 140 mg",,€,7.0,,,,0.0,3.5,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__oculair_,"DICLOABAK , 10 ml OOGDRUPPELS 1 mg / ml",,€,10.49,,,,10.49,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__oculair_,"NACLOF , 0,3 ml OOGDRUPPELS 1 mg / ml",,€,28.94,,,,0.16,0.57,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 100 mg","0,1 g",€,0.38,2.66,11.4,69.16,0.38,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        OMHULDE TABLET 12,5 mg","0,1 g",€,1.19,8.33,35.7,216.58,0.0,1.19,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"VOLTAREN K ,
        OMHULDE TABLET 12,5 mg","0,1 g",€,2.26,15.82,67.8,411.32,0.0,2.26,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        MAAGSAPRESISTENTE TABLET 25 mg","0,1 g",€,0.3,2.1,9.0,54.6,0.3,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"VOLTAREN K ,
        OMHULDE TABLET 25 mg","0,1 g",€,2.06,14.42,61.8,374.92,0.0,2.06,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        MAAGSAPRESISTENTE TABLET 50 mg","0,1 g",€,0.14,0.98,4.2,25.48,0.14,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 75 mg","0,1 g",€,0.28,1.96,8.4,50.96,0.28,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        ZETPIL 100 mg","0,1 g",€,0.35,2.45,10.5,63.7,0.35,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        ZETPIL 25 mg","0,1 g",€,1.15,8.05,34.5,209.3,0.56,0.58,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        ZETPIL 50 mg","0,1 g",€,0.62,4.34,18.6,112.84,0.56,0.06,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK ,
        ZETPIL 50 mg","0,1 g",€,0.56,3.92,16.8,101.92,0.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK , 3 ml INJECTIEVLOEISTOF 25 mg / ml",,€,1.05,,,,1.02,0.03,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac__systemisch_,"GENERIEK , 3 ml INJECTIEVLOEISTOF 25 mg / ml",,€,1.02,,,,1.02,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac_misoprostol,"ARTHROTEC ,
        TABLET MET GEREGULEERDE AFGIFTE 50MG/200UG","0,1 g",€,0.57,3.99,17.1,103.74,0.57,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diclofenac_misoprostol,"ARTHROTEC ,
        TABLET MET GEREGULEERDE AFGIFTE 75MG/200UG","0,1 g",€,0.55,3.85,16.5,100.1,0.55,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dienogest,"GENERIEK ,
        TABLET 2 mg",2 mg,€,0.98,6.86,29.4,178.36,0.13,0.85,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/difelikefalin,"KAPRUVIA , 1 ml INJECTIEVLOEISTOF 50 μg / ml",,€,35.7,,,,0.0,35.7,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/difterie__acellulair_kinkhoest__tetanusvaccin,"BOOSTRIX , 0,5 ml SUSPENSIE VOOR INJECTIE",,€,24.19,,,,0.0,24.19,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/difterie__tetanus__poliovaccin,"DTP VACCIN , 1 ml SUSPENSIE VOOR INJECTIE",,€,13.29,,,,13.29,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/difterie__tetanus__poliovaccin,"REVAXIS , 0,5 ml SUSPENSIE VOOR INJECTIE",,€,14.11,,,,0.0,14.11,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/digoxine,"LANOXIN ,
        TABLET 0,0625 mg","0,25 mg",€,0.13,0.91,3.9,23.66,0.11,0.03,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/digoxine,"LANOXIN ,
        TABLET 0,125 mg","0,25 mg",€,0.12,0.84,3.6,21.84,0.07,0.05,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/digoxine,"LANOXIN ,
        TABLET 0,25 mg","0,25 mg",€,0.07,0.49,2.1,12.74,0.07,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/digoxine,"LANOXIN , 2 ml INJECTIEVLOEISTOF 0,25 mg / ml",,€,11.88,,,,11.88,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diltiazem,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 120 mg","0,24 g",€,0.39,2.73,11.7,70.98,0.39,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diltiazem,"GENERIEK ,
        CAPSULE MET GEREGULEERDE AFGIFTE 180 mg","0,24 g",€,0.37,2.59,11.1,67.34,0.37,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diltiazem,"GENERIEK ,
        CAPSULE MET GEREGULEERDE AFGIFTE 200 mg","0,24 g",€,0.23,1.61,6.9,41.86,0.23,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diltiazem,"GENERIEK ,
        CAPSULE MET GEREGULEERDE AFGIFTE 240 mg","0,24 g",€,0.34,2.38,10.2,61.88,0.34,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diltiazem,"GENERIEK ,
        CAPSULE MET GEREGULEERDE AFGIFTE 300 mg","0,24 g",€,0.24,1.68,7.2,43.68,0.24,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diltiazem,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 90 mg","0,24 g",€,0.51,3.57,15.3,92.82,0.51,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_multiple_sclerose_,"GENERIEK ,
        MAAGSAPRESISTENTE CAPSULE 120 mg","0,48 g",€,53.09,371.63,,,53.09,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_multiple_sclerose_,"TECFIDERA ,
        MAAGSAPRESISTENTE CAPSULE 120 mg","0,48 g",€,53.29,373.03,,,53.29,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_multiple_sclerose_,"SKILARENCE ,
        MAAGSAPRESISTENTE TABLET 120 mg","0,48 g",€,10.19,71.33,305.7,,10.19,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_multiple_sclerose_,"GENERIEK ,
        MAAGSAPRESISTENTE CAPSULE 240 mg","0,48 g",€,39.51,276.57,,,39.51,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_multiple_sclerose_,"TECFIDERA ,
        MAAGSAPRESISTENTE CAPSULE 240 mg","0,48 g",€,41.02,287.14,,,41.02,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_multiple_sclerose_,"SKILARENCE ,
        MAAGSAPRESISTENTE TABLET 30 mg","0,48 g",€,35.29,247.03,,,35.29,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_psoriasis_,"GENERIEK ,
        MAAGSAPRESISTENTE CAPSULE 120 mg","0,48 g",€,53.09,371.63,,,53.09,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_psoriasis_,"TECFIDERA ,
        MAAGSAPRESISTENTE CAPSULE 120 mg","0,48 g",€,53.29,373.03,,,53.29,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_psoriasis_,"SKILARENCE ,
        MAAGSAPRESISTENTE TABLET 120 mg","0,48 g",€,10.19,71.33,305.7,,10.19,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_psoriasis_,"GENERIEK ,
        MAAGSAPRESISTENTE CAPSULE 240 mg","0,48 g",€,39.51,276.57,,,39.51,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_psoriasis_,"TECFIDERA ,
        MAAGSAPRESISTENTE CAPSULE 240 mg","0,48 g",€,41.02,287.14,,,41.02,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dimethylfumaraat__bij_psoriasis_,"SKILARENCE ,
        MAAGSAPRESISTENTE TABLET 30 mg","0,48 g",€,35.29,247.03,,,35.29,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dinoproston,"PROSTIN E2 ,
        GEL VOOR VAGINAAL GEBRUIK 0,333 mg /G","0,5 mg",€,19.75,138.25,592.5,,19.75,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dinoproston,"PROSTIN E2 ,
        GEL VOOR VAGINAAL GEBRUIK 0,667 mg /G","0,5 mg",€,11.86,83.02,355.8,,11.86,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dinoproston,"PREPIDIL , 3 G GEL VOOR ENDOCERVICAAL GEBRUIK 0,167 mg /G",,€,32.1,,,,32.1,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dipyridamol,"GENERIEK ,
        CAPSULE MET GEREGULEERDE AFGIFTE 200 mg","0,4 g",€,1.0,7.0,30.0,182.0,0.5,0.5,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/dipyridamol,"PERSANTIN , 2 ml INJECTIEVLOEISTOF 5 mg / ml",,€,1.29,,,,1.29,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/diroximelfumaraat,"VUMERITY ,
        MAAGSAPRESISTENTE CAPSULE 231 mg","0,92 g",€,43.63,305.41,,,43.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/disopyramide,"RITMOFORINE ,
        TABLET MET GEREGULEERDE AFGIFTE 250 mg","0,4 g",€,0.53,3.71,15.9,96.46,0.53,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/distigmine,"UBRETID ,
        TABLET 5 mg",5 mg,€,1.35,9.45,40.5,245.7,1.35,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/d/disulfiram,"REFUSAL ,
        TABLET 250 mg","0,2 g",€,0.42,2.94,12.6,76.44,0.11,0.31,Per dag Per week Per maand Per half jaar,,
