award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,lot_total_line_raw,lot_total_line,HAS_AWARD,LOT_RESULT,AWARDED_SUPPLIER,AWARDED_UNIT_PRICE,AWARDED_AMOUNT,source_tender_url
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,13,51121511,Clorhidrato de amiodarona,AMIODARONA COMPRIMIDO 200 MG,86000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,14,51141601,Hidrocloruro de amitriptilina,AMITRIPTILINA COMPRIMIDO 25 MG,182000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,15,51101511,Amoxicilina,AMOXICILINA CAPSULA 500 MG,227000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,16,51101511,Amoxicilina,AMOXICILINA SUSPENSION ORAL 500 MG/5ML,8500,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,17,51101511,Amoxicilina,AMOXICILINA+ACIDO CLAVULANICO COMPRIMIDO 875/125 MG,111000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,18,51101511,Amoxicilina,AMOXICILINA+ACIDO CLAVULANICO SUSPENSION ORAL 400/57 MG/5ML,1230,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,19,51172101,Clorhidrato de mebeverina,ANTIESPASMODICO COMPRIMIDO ADULTO,97000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,20,51172101,Clorhidrato de mebeverina,ANTIESPASMODICO SUPOSITORIO ADULTO,2380,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,21,51121818,Atorvastatina,ATORVASTATINA COMPRIMIDO 40 MG,1180000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,22,51101572,Azitromicina,AZITROMICINA COMPRIMIDO 500 MG,19000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,23,51101572,Azitromicina,AZITROMICINA SUSPENSION ORAL 200 – 400 MG/5 ML,775,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,24,51181701,Betametasona,"BETAMETASONA CREMA TOPICA 0,05 – POMO 15 GRS",3400,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,25,51181701,Betametasona,BETAMETASONA AMPOLLA 4 MG/1 ML,13000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,26,51171501,Carbonato de calcio,CALCIO CARBONATO 450 MG CA + 175 UI VIT D,1540000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,27,51121703,Captopril,CAPTOPRIL COMPRIMIDO 25 MG,2400,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,28,51101580,Cefadroxilo,CEFADROXILO COMPRIMIDO 500 MG,26700,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,29,51101580,Cefadroxilo,CEFADROXILO SUSPENSION 250 MG/5 ML,710,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,30,51161615,Cetirizina,CETIRIZINA COMPRIMIDO 10 MG,220000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,31,51161615,Cetirizina,CETIRIZINA SUSPENSION 5 MG/5 ML,2100,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,32,51151914,Clorhidrato de ciclobenzaprina,CICLOBENZAPRINA COMPRIMIDO 10 MG,258000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,33,51101542,Ciprofloxacina,CIPROFLOXACINO COMPRIMIDO 500 MG,32000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,34,51101542,Ciprofloxacina,"CIPROFLOXACINO SOLUCION OTICA 0,3%",1890,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,35,51141617,Bromhidrato de citalopram,CITALOPRAM COMPRIMIDO 20 MG,44000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,36,51101522,Claritromicina,CLARITROMICINA COMPRIMIDO 500 MG,43000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,37,51101522,Claritromicina,CLARITROMICINA SUSPENSION ORAL 250 MG/5 ML,780,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,38,51101504,Clindamicina,CLINDAMICINA COMPRIMIDO 300 MG,2000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,39,51141502,Clonazepam,"CLONAZEPAM COMPRIMIDO 0,5 MG",249000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,40,51141502,Clonazepam,CLONAZEPAM COMPRIMIDO 2 MG,503500,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,41,51142001,Acetaminofen,CLONIXINATO DE LISINA COMPRIMIDO 125 MG,233200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,42,51101503,Cloranfenicol,"CLORANFENICOL GOTAS OFTALMICAS 0,5%",2120,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,43,51101503,Cloranfenicol,CLORFENAMINA AMPOLLA 10 MG/1 ML,2900,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,44,51161630,Maleato de clorfeniramina,CLORFENAMINA COMPRIMIDO 4 MG,179000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,45,51141913,Clormezanona,CLORPROMAZINA COMPRIMIDO 100 MG,19000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,46,51141913,Clormezanona,"CLORPROMAZINA AMPOLLA 12,5 MG/ML",60,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,48,51101805,Cotrimazol,CLOTRIMAZOL CREMA 1% - POMO 20 GRS,7200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,49,51101805,Cotrimazol,CLOTRIMAZOL OVULO 500 MG,3950,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,50,51101512,Cloxacilina,CLOXACILINA CAPSULA 500 MG,56200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,51,51211502,Colchicina,"COLCHICINA COMPRIMIDO 0,5 MG",15300,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,52,51101530,Trimetroprim,COTRIMOXAZOL FORTE COMPRIMIDO 800/160 MG,7000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,53,51181516,Glibenclamida o gliburida,DAPAGLIFOZINA COMPRIMIDO 10 MG,87000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,54,53131628,Shampoo,"DELTAMETRINA + PEPERONIL BUTOXIDO 10% + 2,5 G (SHAMPOO O LOCION)",280,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,55,51141920,Diazepam,DIAZEPAM AMPOLLA 10 MG/2 ML,600,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,56,51141920,Diazepam,DIAZEPAM COMPRIMIDO 10 MG,51700,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,57,51142121,Diclofenaco,DICLOFENACO SODICO AMPOLLA 75 MG/3 ML,16000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,58,51142121,Diclofenaco,DICLOFENACO SODICO COMPRIMIDO 50 MG,246000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,59,51142121,Diclofenaco,"DICLOFENACO SODICO SUPOSITORIO 12,5 MG",4400,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,60,51171808,Clorhidrato de difenidol,DIFENIDOL COMPRIMIDO 25 MG,16400,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,61,51121502,Digoxina,"DIGOXINA COMPRIMIDO 0,25 MG",29200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,62,51121713,Clorhidrato de diltiazem,DILTIAZEM COMPRIMIDO 60 MG,74870,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,63,51212201,Disulfiram,DISULFIRAM COMPRIMIDO 500 MG,33000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,64,51172101,Clorhidrato de mebeverina,DOMPERIDONA COMPRIMIDO 10 MG,152000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,65,51172101,Clorhidrato de mebeverina,DOMPERIDONA GOTAS 10 MG/ML,640,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,66,51151824,Mesilato de doxazosina,DOXAZOSINA COMPRIMIDO 4 MG,22200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,67,51101557,Doxiciclina,DOXICICLINA COMPRIMIDO 100 MG,10500,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,68,51121715,Enalapril,ENALAPRIL COMPRIMIDO 20 MG,96000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,69,51141502,Clonazepam,ESZOPICLONA COMPRIMIDO 3 MG,15200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,70,51171902,Famotidina,FAMOTIDINA COMPRIMIDO 40 MG,593000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,71,51141505,Fenobarbital,FENOBARBITAL COMPRIMIDO 100 MG,98200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,72,51131501,Fumarato ferroso,FIERRO FUMARATO COMPUESTO COMPRIMIDO 109 MG FE,520000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,73,51131503,Sulfato ferroso,FIERRO GOTAS 125 MG/1 ML GOTAS 25 MG FE/1 ML,1700,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,74,51101512,Cloxacilina,FLUCLOXACILINA SUSPENSION ORAL 250 MG/ 5 ML,310,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,75,51101805,Cotrimazol,FLUCONAZOL CAPSULA 150 MG,7300,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,77,51161615,Cetirizina,FLUNARIZINA COMPRIMIDO 10 MG,51000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,78,51141618,Clorhidrato de fluoxetina,FLUOXETINA COMPRIMIDO 20 MG,453000,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,79,51191510,Furosemida,FUROSEMIDA AMPOLLA 20 MG/1 ML,490,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
