award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,supplier,supplier_specifications,unit_price_offer_raw,unit_price_offer,awarded_quantity_raw,awarded_quantity,total_net_awarded_raw,total_net_awarded,state,is_awarded,awarded_unit_price,lot_total_line_raw,lot_total_line,source_tender_url
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,67,51101557,Doxiciclina,DOXICICLINA COMPRIMIDO 100 MG,10500,77.596.940-7 LABORATORIO CHILE S A,"120-10-17507 DOXICICLINA 100MG 10C REG.ISP F-8392 EQUIVALENTE TERAPÉUTICO Doxiciclina Monohidrato 100 mg 10 Comprimidos, venc: 31-05-2027, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 3 dias habiles",$ 155,155.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,67,51101557,Doxiciclina,DOXICICLINA COMPRIMIDO 100 MG,10500,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"DXCC0100COMP. (BE)DOXICICLINA 100MG X 10 COMP.. LABORATORIO CHILE. DOXICICLINA. REG ISP F-8392/21. VCTO 05-2027. LOTE FHGF -- 7800007175076, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..","$ 234,7",234.7,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,67,51101557,Doxiciclina,DOXICICLINA COMPRIMIDO 100 MG,10500,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"REU0362 DOXICICLINA (B) 100 MG ESTCH. X 10 COMP. REC., DOXICICLINA 100mg., F-27934/23, VITAFARMA S.A., 30-06-2027, venc: 30-06-2027, PLAZO DE ENTREGA: 2 DIAS",$ 153,153.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,67,51101557,Doxiciclina,DOXICICLINA COMPRIMIDO 100 MG,10500,94.544.000-7 MEGALABS CHILE S.A,"001-070-00120 DOXICICLINA 100 MG X 10 CAPS REGISTRO ISP F-25851/20, EQUIVALENTE TERAPÉUTICO",$ 144,144.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,68,51121715,Enalapril,ENALAPRIL COMPRIMIDO 20 MG,96000,76.669.630-9 OPKO CHILE S.A.,"PT00285 ENALAPRIL - 20 MG X 1000 COMP (EM) PRODUCTO BIOEQUIVALENTE - F-19260/22, CAJA X 1000, VENCE 30-04-2027, PLAZO DE ENTREGA EN 3 DIAS HÁBILES, SIN COSTOS DE ENVÍO, SE ADJUNTA FICHA TEC ISP, OPKO CHILE S.A","$ 17,9",17.9,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,68,51121715,Enalapril,ENALAPRIL COMPRIMIDO 20 MG,96000,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"ENLP0020COMP. (BE)ENALAPRIL 20MG X 1000 COMP.. OPKO. ENALAPRIL. REG ISP F-19260. VCTO 01-2026. LOTE EI3B002 -- 7804620832934, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..",$ 25,25.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,68,51121715,Enalapril,ENALAPRIL COMPRIMIDO 20 MG,96000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"GEN0146 ENALAPRIL (B) 20 MG CJ. X 1000 COMP., Enalapril 20 mg, F-19260/22, OPKO CHILE S.A, 01-01-2026, venc: 01-01-2026, PLAZO DE ENTREGA: 2 DIAS","$ 20,7",20.7,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,69,51141502,Clonazepam,ESZOPICLONA COMPRIMIDO 3 MG,15200,76.237.266-5 LABORATORIOS ANDROMACO S.A.,"22100238 NOPTIC COM RECUBIERTO - ESZOPLICONA 3 MG, CAJA X 30, REG. ISP F-16724/23, FECHA DE VCTO 31-05-2027, PLAZO ENTREGA 3 DIAS HABILES, SE ADJUNTA POLITICA DE CANJE",$ 207,207.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,69,51141502,Clonazepam,ESZOPICLONA COMPRIMIDO 3 MG,15200,91.637.000-8 LABORATORIOS RECALCINE SA,"881851 VALNOC 3 MG CAJA X 30 COMPRIMIDOS PRINCIPIO ACTIVO ESZOPICLONA 3MG REGISTRO SANITARIO F-16735 - 23 EQUIVALENTE TERAPEUTICO, venc: 13/05/2026, Plazo de entrega 48 horas hábiles; políticas de canje: cambio de producto 30 días antes y 30 días después de la fecha de vencimiento; Presentación caja 30 comprimidos, valor cotizado es por comprimido.",$ 150,150.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,69,51141502,Clonazepam,ESZOPICLONA COMPRIMIDO 3 MG,15200,77.596.940-7 LABORATORIO CHILE S A,"120-10-81153 32102978 ESZOPICLONA 3 MG 30 CR REG.ISP F-27519 EQUIVALENTE TERAPEUTICO Eszopiclona 3mg 30 Comprimidos Recubiertos, venc: 31-08-2026, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 3 dias habiles",$ 83,83.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,69,51141502,Clonazepam,ESZOPICLONA COMPRIMIDO 3 MG,15200,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"ESZP0003COMP. (BE)ESZOPICLONA 3MG X 30 COMP.RECUBIERTOS. SEVEN PHARMA. ESZOPICLONA. REG ISP F-22496. VCTO Mayor a 12 meses. LOTE -- 8903726195628, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..","$ 126,9",126.9,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,69,51141502,Clonazepam,ESZOPICLONA COMPRIMIDO 3 MG,15200,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"SEV0085 ESZOPICLONA (B) 3 MG X 30 COMP. REC., Eszopiclona 3 mg, F-22496/21, SEVEN PHARMA, 01-09-2025, venc: 01-09-2025, PLAZO DE ENTREGA: 2 DIAS",$ 99,99.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,70,51171902,Famotidina,FAMOTIDINA COMPRIMIDO 40 MG,593000,76.669.630-9 OPKO CHILE S.A.,"PT00419 FAMOTIDINA - 40 MG. CAJA X 500 COMP. REC. PRODUCTO BIOEQUIVALENTE - REG. F-24601/24, CAJA X 500, VENCE 30-09-2026. PLAZO DE ENTREGA EN 3 DIAS HÁBILES, SIN COSTOS DE ENVÍO, SE ADJUNTA FICHA TEC ISP, OPKO CHILE S.A",$ 19,19.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,70,51171902,Famotidina,FAMOTIDINA COMPRIMIDO 40 MG,593000,77.596.940-7 LABORATORIO CHILE S A,"120-10-11940 FAMOTIDINA 40MG 10CR REG.ISP F-3932 EQUIVALENTE TERAPÉUTICO Famotidina 40 mg 10 Comprimidos Recubiertos , venc: 31-08-2027, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 3 dias habiles",$ 24,24.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,70,51171902,Famotidina,FAMOTIDINA COMPRIMIDO 40 MG,593000,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"FMTD0040COMP. (BE)FAMOTIDINA 40MG X 10 COMP. REC.. OPKO. FAMOTIDINA. REG ISP F-18679. VCTO Mayor a 12 meses. LOTE -- 7804620832927, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..","$ 29,9",29.9,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,70,51171902,Famotidina,FAMOTIDINA COMPRIMIDO 40 MG,593000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"GEN0123 FAMOTIDINA 40MG CJ X 500 COMP. REC., FAMOTIDINA, F-24601, OPKO CHILE S.A, 30-05-2026, venc: 30-05-2026, PLAZO DE ENTREGA: 2 DIAS","$ 27,6",27.6,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,70,51171902,Famotidina,FAMOTIDINA COMPRIMIDO 40 MG,593000,77.615.297-8 ALEMBIC PHARMACEUTICALS SPA,"AZITROMICINA COMPRIMIDOS RECUBIERTOS 500 mg – BIOEQUIVALENTE, ENVASE X 6 COMPRIMIDOS, REGISTRO ISP: F-27784, FABRICADO POR ALEMBIC PHARMACEUTICALS LTD., PROCEDENCIA: INDIA, VENCIMIENTO: FEBRERO 2027",$ 20,20.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,71,51141505,Fenobarbital,FENOBARBITAL COMPRIMIDO 100 MG,98200,77.596.940-7 LABORATORIO CHILE S A,"120-10-80484 FENOBARBITAL 100 MG X 30 COMPRIMIDOS REG.ISP F-1373 - Fenobarbital 100 mg 30 Comprimidos , venc: 31-03-2027, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 3 dias habiles",$ 94,94.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,71,51141505,Fenobarbital,FENOBARBITAL COMPRIMIDO 100 MG,98200,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"FNBR0100COMP. (C)FENOBARBITAL 100MG X 30 COMP.. LABORATORIO CHILE. FENOBARBITAL. REG ISP F-1373. VCTO 03-2027. LOTE FDZS -- 7800007804846, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..","$ 140,8",140.8,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,72,51131501,Fumarato ferroso,FIERRO FUMARATO COMPUESTO COMPRIMIDO 109 MG FE,520000,96.026.000-7 CHEMOPHARMA S A,"C-PT4285. FERRANEM MICROGRANULOS 30 CAPS.Fumarato ferroso, Acido ascórbico, Ácido fólico, Cianocobalamina. VENCE: 30-09-2026.N° REG. ISP: F-22037-20. CÁPSULA DE GELATINA DURA. FABRICACIÓN C.I. FARMACÁPSULAS S.A., COLOMBIA.",$ 150,150.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,72,51131501,Fumarato ferroso,FIERRO FUMARATO COMPUESTO COMPRIMIDO 109 MG FE,520000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"RID0124 FOLIFER X 60 CAPS Entrega 24-48 HR HIERRO VITAMINAS F-8558/21 SYNTHON CHILE LTDA. VENC. 30-09-2028, venc: 30-09-2028, PLAZO DE ENTREGA: 2 DIAS",$ 146,146.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,73,51131503,Sulfato ferroso,FIERRO GOTAS 125 MG/1 ML GOTAS 25 MG FE/1 ML,1700,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"BES0098 SULFATO FERROSO 125 MG SOL. ORAL X 30 ML FCO. GOT., Sulfato ferroso 125 mg/ml, F-13517/24, BPH S.A., 01-04-2026, venc: 01-04-2026, PLAZO DE ENTREGA: 2 DIAS",$ 2640,2640.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,74,51101512,Cloxacilina,FLUCLOXACILINA SUSPENSION ORAL 250 MG/ 5 ML,310,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,"259702 FLUCLOXACILINA POLVO PARA JARABE 250MG5ML 60ML 25 F - CAJAX25 FRASCOS DE 60ML JARABE CADA UNO - PENICILINOTERAPIA: F-9891 - GENERICOS CLINICOS - VIGENCIA SUPERIOR A 24 MESES, PRECIO POR UNIDAD. SE ADJUNTA FICHA TÉCNICA. DESPACHO EN 3 DIAS HABILES. EL DESPACHO NO TIENE COSTO ADICIONAL",$ 1619,1619.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,74,51101512,Cloxacilina,FLUCLOXACILINA SUSPENSION ORAL 250 MG/ 5 ML,310,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"FLCL0250JRAB. FLUCLOXACILINA 250MG X 60ML SUSP x 25FCOS. MINTLAB. FLUCLOXACILINA. REG ISP F-9891. VCTO 01-2026. LOTE A240072 -- 7800063430195, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..","$ 1698,3",1698.3,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,74,51101512,Cloxacilina,FLUCLOXACILINA SUSPENSION ORAL 250 MG/ 5 ML,310,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"MIN0002 FLUCLOXACILINA 250MG/5ML SUS. ORAL X 60 ML FCO., Flucloxacilina 250 mg/5 ml, F-9891/21, MILAB, 01-07-2025, venc: 01-07-2025, PLAZO DE ENTREGA: 2 DIAS",$ 2190,2190.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,75,51101805,Cotrimazol,FLUCONAZOL CAPSULA 150 MG,7300,76.669.630-9 OPKO CHILE S.A.,"PT00506 FLUCONAZOL 150MG X 4 CAPS. REG. F-25573/20. PRODUCTO EQUIVALENTE TERAPEUTICO, CAJA X 4, VENCE 30-06-2027, PLAZO DE ENTREGA EN 3 DIAS HÁBILES, SIN COSTOS DE ENVÍO, SE ADJUNTA FICHA TEC ISP, OPKO CHILE S.A","$ 164,9",164.9,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,75,51101805,Cotrimazol,FLUCONAZOL CAPSULA 150 MG,7300,77.596.940-7 LABORATORIO CHILE S A,"120-10-73792 FLUCONAZOL 150 MG 2 CAP REG.ISP F-13967 EQUIVALENTE TERAPÉUTICO Fluconazol 150 mg 2 Cápsulas , venc: 31-08-2026, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 3 dias habiles",$ 180,180.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,75,51101805,Cotrimazol,FLUCONAZOL CAPSULA 150 MG,7300,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"FLCN0150COMP. (BE)FLUCONAZOL 150MG X 4 CAP.. ETHON. FLUCONAZOL. REG ISP F-23230. VCTO 01/06/2026. LOTE -- 7804633500431, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..",$ 165,165.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,75,51101805,Cotrimazol,FLUCONAZOL CAPSULA 150 MG,7300,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"GEN0208 FLUCONAZOL (B) 150 MG ESTCH. X 4 CAP., FLUCONAZOL 150mg., F-25573/20, OPKO CHILE S.A, 31-03-2027, venc: 31-03-2027, PLAZO DE ENTREGA: 2 DIAS",$ 265,265.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,77,51161615,Cetirizina,FLUNARIZINA COMPRIMIDO 10 MG,51000,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,"87065 FLUXUS COMPRIMIDOS 10 MILIGRAMOS 60 - CAJA POR 60 COMPRIMIDO - VASODIL.CEREBRAL Y PERIFERICO: F-5591 - TECNOFARMA - VIGENCIA SUPERIOR A 24 MESES, PRECIO POR UNIDAD. SE ADJUNTA FICHA TÉCNICA. DESPACHO EN 3 DIAS HABILES. EL DESPACHO NO TIENE COSTO ADICIONAL",$ 314,314.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,77,51161615,Cetirizina,FLUNARIZINA COMPRIMIDO 10 MG,51000,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"FLNR0010COMP. FLUNARIZINA 10MG X 30 COMP.. PASTEUR. FLUNARIZINA. REG ISP F-19415. VCTO Mayor a 12 meses. LOTE -- 7800068031120, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..","$ 163,8",163.8,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,77,51161615,Cetirizina,FLUNARIZINA COMPRIMIDO 10 MG,51000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"PAS0132 FLUNARIZINA (B) 10 MG ESTCH. X 30 COMP., FLUNARIZINA 10mg., F-25320/20, PASTEUR, 31-05-2026, venc: 31-05-2026, PLAZO DE ENTREGA: 2 DIAS",$ 160,160.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,78,51141618,Clorhidrato de fluoxetina,FLUOXETINA COMPRIMIDO 20 MG,453000,90.073.000-4 INSTITUTO SANITAS S A,"S-PT4605. FLUOXETINA 20 MG. ENV. 60 COMPRIMIDOS. Fluoxetina. Equivalente Terapéutico. VENCE: 30-04-2027. N° REG. ISP:F-467-23.COMPRIMIDO CIRCULAR, BICONVEXO, BIRRANURADO EN UNA DE SUS CARAS. FABRICACIÓN INSTITUTO SANITAS S.A.",$ 20,20.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,78,51141618,Clorhidrato de fluoxetina,FLUOXETINA COMPRIMIDO 20 MG,453000,77.596.940-7 LABORATORIO CHILE S A,"120-10-36765 FLUOXETINA 20MG 20C REG.ISP F-8411 EQUIVALENTE TERAPÉUTICO Fluoxetina Clorhidrato 20 mg 20 Comprimidos , venc: 31-05-2027, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 3 dias habiles",$ 14,14.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
