COUNTRY,PROVINCE,SOURCE,Source Tender Id,Tender Title,Unique Lot ID,Lot Number,Sub Lot Number,Lot Title,Est Lot Value Local,Local Currency,Deadline Date,TENDERING AUTHORITY,Tendering Authority Type,Tender Procedure Type,CN Document Number,Original_Publication_Link_Notice,Ceiling Unit Price,MEAT,Price Evaluation ratio,Quality Evaluation ratio,Other Evaluation ratio,CAN Document Number,Award Date,Bidder,Lot_Award_Value_Local,Awarded Unit Price,Original_Publication_Link_Award
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51161615.0,31.0,,CETIRIZINA SUSPENSION 5 MG/5 ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51151914.0,32.0,,CICLOBENZAPRINA COMPRIMIDO 10 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101542.0,33.0,,CIPROFLOXACINO COMPRIMIDO 500 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101542.0,34.0,,"CIPROFLOXACINO SOLUCION OTICA 0,3%",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141617.0,35.0,,CITALOPRAM COMPRIMIDO 20 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101522.0,36.0,,CLARITROMICINA COMPRIMIDO 500 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101522.0,37.0,,CLARITROMICINA SUSPENSION ORAL 250 MG/5 ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101504.0,38.0,,CLINDAMICINA COMPRIMIDO 300 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141502.0,39.0,,"CLONAZEPAM COMPRIMIDO 0,5 MG",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141502.0,40.0,,CLONAZEPAM COMPRIMIDO 2 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51142001.0,41.0,,CLONIXINATO DE LISINA COMPRIMIDO 125 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101503.0,42.0,,"CLORANFENICOL GOTAS OFTALMICAS 0,5%",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101503.0,43.0,,CLORFENAMINA AMPOLLA 10 MG/1 ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51161630.0,44.0,,CLORFENAMINA COMPRIMIDO 4 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141913.0,45.0,,CLORPROMAZINA COMPRIMIDO 100 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141913.0,46.0,,"CLORPROMAZINA AMPOLLA 12,5 MG/ML",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51191802.0,47.0,,CLORURO DE POTASIO COMPRIMIDO 600 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,,,,,
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101805.0,48.0,,CLOTRIMAZOL CREMA 1% - POMO 20 GRS,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101805.0,49.0,,CLOTRIMAZOL OVULO 500 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101512.0,50.0,,CLOXACILINA CAPSULA 500 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51211502.0,51.0,,"COLCHICINA COMPRIMIDO 0,5 MG",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101530.0,52.0,,COTRIMOXAZOL FORTE COMPRIMIDO 800/160 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51181516.0,53.0,,DAPAGLIFOZINA COMPRIMIDO 10 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,53131628.0,54.0,,"DELTAMETRINA + PEPERONIL BUTOXIDO 10% + 2,5 G (SHAMPOO O LOCION)",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141920.0,55.0,,DIAZEPAM AMPOLLA 10 MG/2 ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141920.0,56.0,,DIAZEPAM COMPRIMIDO 10 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51142121.0,57.0,,DICLOFENACO SODICO AMPOLLA 75 MG/3 ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51142121.0,58.0,,DICLOFENACO SODICO COMPRIMIDO 50 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51142121.0,59.0,,"DICLOFENACO SODICO SUPOSITORIO 12,5 MG",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51171808.0,60.0,,DIFENIDOL COMPRIMIDO 25 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51121502.0,61.0,,"DIGOXINA COMPRIMIDO 0,25 MG",,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51121713.0,62.0,,DILTIAZEM COMPRIMIDO 60 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51212201.0,63.0,,DISULFIRAM COMPRIMIDO 500 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51172101.0,64.0,,DOMPERIDONA COMPRIMIDO 10 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51172101.0,65.0,,DOMPERIDONA GOTAS 10 MG/ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51151824.0,66.0,,DOXAZOSINA COMPRIMIDO 4 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101557.0,67.0,,DOXICICLINA COMPRIMIDO 100 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51121715.0,68.0,,ENALAPRIL COMPRIMIDO 20 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141502.0,69.0,,ESZOPICLONA COMPRIMIDO 3 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51171902.0,70.0,,FAMOTIDINA COMPRIMIDO 40 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51141505.0,71.0,,FENOBARBITAL COMPRIMIDO 100 MG,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51131501.0,72.0,,FIERRO FUMARATO COMPUESTO COMPRIMIDO 109 MG FE,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51131503.0,73.0,,FIERRO GOTAS 125 MG/1 ML GOTAS 25 MG FE/1 ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
CHILE,Chillán,MERCADOPUBLICO,1069417-207-R125,COMPRA DE FÁRMACOS PARA LOS CESFAMS DISAMU CHILLAN,51101512.0,74.0,,FLUCLOXACILINA SUSPENSION ORAL 250 MG/ 5 ML,,CLP,17-01-2025 15:00:00,Dirección de Salud Municipal Chillán,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,,,,,100.0,,2025-06-18,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
