"#","Registration No / Notification No","Product Name","Holder"
"3149","MAL18056115T","SHENLU LU DOU PLUS CAPSULE","Shenlu Biotech Sdn Bhd"
"3150","MAL18126036T","Biotropics Bio-Shield Capsule","Biotropics Malaysia Berhad"
"3151","MAL18096029T","FLEXGUARD  CAPSULE","Biotropics Malaysia Berhad"
"3152","MAL18076029TC","B BDARLIFE CLENZ'99 CAPSULE 400MG","LIFE SUCCESS PLT"
"3153","MAL18036190TC","bioVERSA Gastomin Capsule","Savan Biologic (M) Sdn Bhd"
"3154","MAL18046088TC","Wellness Ginkgo Plus Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3155","MAL18046111TC","Afdhal MTE Dandelion & Milk Thistle Capsules","Minda Tulus Enterprise"
"3156","MAL18046110TC","bioVERSA MONO Zingemett Capsule","Savan Biologic (M) Sdn Bhd"
"3157","MAL18066023T","ScentriArth Gano Cordy Vegetable Capsule","GANO E WORLDWIDE SDN. BHD."
"3158","MAL18056147NC","OPTIVIT CAPSULE","QUANTUM UPSTREAM SDN. BHD."
"3159","MAL18016123NC","DUOFLORA Capsule","Immune Vital Labs Sdn. Bhd."
"3160","MAL18116038TC","XKL SkyFruit Care 370mg Capsules","Xkl Worldwide Sdn Bhd"
"3161","MAL18076042T","wincof herbal capsule","WINWA MEDICAL SDN. BHD."
"3162","MAL18046083T","VITAHERB Pumpkin Seed Extract 250mg Capsule","WINWA MEDICAL SDN. BHD."
"3163","MAL18036121NC","LIFESENZE  MECOPRO CAPSULES","HL PHARMACEUTICALS SDN. BHD."
"3164","MAL18086072T","Nabisar PHYTOPRAZ Capsule","CAMBRIDGE BIOTEK SDN BHD"
"3165","MAL18076030TC","MHAM asmak herbs capsule 294.1mg","minyak  herba asma mujarab sdn. bhd"
"3166","MAL19036008AZ","CELEBIB 200 (CELECOXIB CAPSULES 200MG)","SYNERRV SDN BHD"
"3167","MAL19036012AZ","CELEBIB 100 (CELECOXIB CAPSULES 100MG)","SYNERRV SDN BHD"
"3168","MAL18086077TC","HB' Kinkotsu Capsule","Metro Signature Sdn Bhd"
"3169","MAL18056073AE","LOPERAX CAPSULE 2MG","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"3170","MAL18046168AE","MEDICAP CAPSULE 250MG","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"3171","MAL18086003N","Naturalle Tini Fish Oil 500mg Softgel Capsule","Duopharma Marketing Sdn. Bhd."
"3172","MAL18036047N","Vitalita Bifidus Probiotic 6B Capsule","WINWA MEDICAL SDN. BHD."
"3173","MAL18056120TC","HUACHI ZHI YANG CAPSULE","PEMBEKALAN UBAT HUATHAI SDN. BHD."
"3174","MAL18096034T","Nu-Andro Tongkat Ali Plus Capsule","Biotropics Malaysia Berhad"
"3175","MAL19046061T","Bio Nice Dandelion Plus Capsule","BIO NICE INDUSTRY SDN BHD"
"3176","MAL18086079T","Bio Nice Milk Thistle Plus Capsule","BIO NICE INDUSTRY SDN BHD"
"3177","MAL18096042TC","MegaLive Unicee Capsule","MegaLive BioSciences Sdn Bhd"
"3178","MAL18096025T","Eldon Nutrition LOURI MAC Capsule","ELDON HEALTHCARE SDN. BHD."
"3179","MAL18066007TC","Eldon Nutrition Greenella Capsule","ELDON HEALTHCARE SDN. BHD."
"3180","MAL18056149NC","Lifesenze Flora Biotic Advance Capsule","HL PHARMACEUTICALS SDN. BHD."
"3181","MAL18076075T","Tigalon Capsule","Dong Foong Manufacturing Sdn Bhd"
"3182","MAL18046121T","VITAHERB Broccoli Sprout 500mg Capsule","WINWA MEDICAL SDN. BHD."
"3183","MAL18036120N","F5 PRO FRESH Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3184","MAL18056125T","Oraz African Mango Plus Capsule","SERI MH UMMI SDN BHD"
"3185","MAL18046038N","CADENCE 3SIXTEE Capsule","R2 LABORATORY SDN. BHD."
"3186","MAL18046120T","VITAHERB Saw Palmetto Extract 160mg Capsule","WINWA MEDICAL SDN. BHD."
"3187","MAL18076090T","Sangalon Capsule","Dong Foong Manufacturing Sdn Bhd"
"3188","MAL19016051T","Bio Nice Huo Xue Xiao Zhong Capsule","BIO NICE INDUSTRY SDN BHD"
"3189","MAL18116099T","Bio Nice Yong Zhong Xiao Capsule","BIO NICE INDUSTRY SDN BHD"
"3190","MAL18086023T","QuWINN CAPSULES","SABIT BANANI INDUSTRIES SDN BHD"
"3191","MAL18076078T","HFCC Kaikenness Capsule","SABIT BANANI INDUSTRIES SDN BHD"
"3192","MAL18076031T","Heparton capsule","Dong Foong Manufacturing Sdn Bhd"
"3193","MAL18096069T","EquaLive Curalon capsule","Dong Foong Manufacturing Sdn Bhd"
"3194","MAL18066013T","Cordylon capsule","Dong Foong Manufacturing Sdn Bhd"
"3195","MAL18036043NC","THE PrimAGE VG-Guard Vegetable Capsule","CAMBERT(M) SDN. BHD."
"3196","MAL18126052T","Bio Nice An Mian Capsule","BIO NICE INDUSTRY SDN BHD"
"3197","MAL18026043N","VITASEN Mecobalamin plus ALA Capsule","WINWA MEDICAL SDN. BHD."
"3198","MAL18056119T","SISTAR THE FIFTH CODE CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3199","MAL18056145N","Vitalitá™ CoQ10 Plus Capsule","Bioalpha International Sdn. Bhd."
"3200","MAL18106072T","Bio Nice Hou Yan Ning Capsule","BIO NICE INDUSTRY SDN BHD"
"3201","MAL18086080T","Bio Nice Zhi Yang Capsule","BIO NICE INDUSTRY SDN BHD"
"3202","MAL18026044N","GEOBIO COQ10 + COLOSTRUM CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3203","MAL18026036N","BIOCRAFT LIVIX CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3204","MAL18026045N","NHF NAC Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3205","MAL18056002NR","21ST CENTURY LUTEIN 20MG CAPSULES","21ST CENTURY PRODUCTS SDN. BHD."
"3206","MAL18026077NCE","Seven Seas Original Cod Liver Oil Capsules","Hovid Pharmacy Sdn. Bhd."
"3207","MAL18116017TC","Spring Health MidVida Capsule","Spring Pharma Sdn Bhd"
"3208","MAL18056003NC","THE PrimAGE GynaGuard Vegetable Capsule","CAMBERT(M) SDN. BHD."
"3209","MAL18126064T","Bio Nice  Zhi Tong Capsule","BIO NICE INDUSTRY SDN BHD"
"3210","MAL18106100T","Bio Nice Aloe 500mg Capsule","BIO NICE INDUSTRY SDN BHD"
"3211","MAL18096080T","FoodVibe Moringa Oleifera Extract 250mg Capsule","HERBAL SCIENCE SDN. BHD."
"3212","MAL18096033TC","La LIFE ARMOR NUrelaz Capsule","Biofizz Marketing Sdn Bhd"
"3213","MAL18056099TC","Beliv Kingu Capsule","Metro Signature Sdn Bhd"
"3214","MAL18076107NC","probiogard Capsule","ASPEN SARL SDN. BHD."
"3215","MAL18066037N","apotec i-Shine Capsule","Bioalpha International Sdn. Bhd."
"3216","MAL18056027TC","BLOSS GREEN TEA PLUS CAPSULE 500MG","FEREENA BEAUTY CARE"
"3217","MAL18086050TC","ASCENTIA PINNOMOL CAPSULE","ASCENTIA HEALTHCARE PLT"
"3218","MAL18056106T","apotec Gamat 240mg Capsule","Bioalpha International Sdn. Bhd."
"3219","MAL18046035N","LANG bragman LIVOX Capsule","OMEGA HEALTH PRODUCTS SDN BHD"
"3220","MAL18096006N","VITANETIC CIRCULIC CITRULLINE PLUS CAPSULE","HERBAL SCIENCE SDN. BHD."
"3221","MAL18076012NC","Nuva128 Vegetable Capsule","NUVANTA SDN. BHD."
"3222","MAL18126078T","Kordel�s Bio-Boswellia 100mg Vegetable Capsule","Esprit Care Sdn. Bhd."
"3223","MAL18096044T","PFW Feminata Care Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"3224","MAL18086052TC","HOLISTICA Medicurmin Capsule","ELDON HEALTHCARE SDN. BHD."
"3225","MAL18116115N","GNC MEGA MEN Essentials Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"3226","MAL18126034N","GNC WOMEN'S ULTIMAT MEGA Essentials Capsules","GNC LIVEWELL MALAYSIA SDN. BHD."
"3227","MAL18106070NC","Nature's Way Biohappy Probiotic 25B Capsule","PharmaCare (Asia) Sdn Bhd"
"3228","MAL18126060TC","DYNAMIC NUTRITION VITALGUARD BRAZILIAN GREEN PROPOLIS WITH ROSEHIP CAPSULE","DYNAMIC NUTRITION SDN BHD"
"3229","MAL18096043T","Ummi Green Coffee Plus Capsule","SERI MH UMMI SDN BHD"
"3230","MAL18076048TC","Limasense Green Cofftea Capsule","TRADIPHARMA TRADE"
"3231","MAL18076088TC","GB Herbs Green Coffee 500mg Capsule","TRADIPHARMA TRADE"
"3232","MAL18096081TC","ETHNO RESOURCES TONGKAT ALI 70MG CAPSULE","ETHNO RESOURCES SDN BHD"
"3233","MAL18086054TC","ETHNO RESOURCES KACIP FATIMAH PLUS CAPSULE","ETHNO RESOURCES SDN BHD"
"3234","MAL18086002NC","Watsons EVENING PRIMROSE OIL 1000mg Softgel Capsule","WATSON`S PERSONAL CARE STORES SDN. BHD."
"3235","MAL18076106NC","Watsons CALCIUM 360mg + VITAMIN D3 Softgel Capsule","WATSON`S PERSONAL CARE STORES SDN. BHD."
"3236","MAL18076016NC","Opceden® Kalmzz Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3237","MAL18086088TC","SOL MORINGA 500MG CAPSULE","SOL BIOCEUTICALS SDN. BHD."
"3238","MAL18106004NC","Opceden� NerviPro Capsules","ASIA HEALTHCARE SDN. BHD."
"3239","MAL18116094TC","Sri Yanies Jamu MS Secret Capsule","BEE BEE BLINK SDN BHD"
"3240","MAL18106075TC","Sri Yanies Jamu Blinksari Capsule","BEE BEE BLINK SDN BHD"
"3241","MAL18096035T","FEREENA SINUS CARE CAPSULE 500MG","DS Pharma Herbs Sdn. Bhd."
"3242","MAL19046040TC","Shine Maxtra Well Capsule","Y.S.P. INDUSTRIES (M) SDN. BHD."
"3243","MAL18086017T","PFW Tiao Qi Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"3244","MAL18056006N","NUTRIDOS B COMBI PLUS CAPSULE","Nutridos Marketing Sdn Bhd"
"3245","MAL18116013TC","EU YAN SANG ACTIVE LIVA CAPSULES","EU YAN SANG (1959) SDN.BHD."
"3246","MAL18086004NCR","Powerlife Magnesium 100mg Capsule","Powerlife (M) Sdn. Bhd."
"3247","MAL18116104T","E-PLUS MOMULL AGALUS CAPSULE","EASY PLUS PHARMACEUTICAL (M) SDN. BHD."
"3248","MAL18076105NC","LIVE-FREE ALA PLUS CAPSULE","MP WELLNESS SDN. BHD."
"3249","MAL19056121ASZ","Imbruvica 140mg Capsules","JOHNSON & JOHNSON SDN. BHD."
"3250","MAL18096015N","DZR Camellia Sinensis Plus Capsule","DZR PHARMA MANUFACTURE SDN. BHD."
"3251","MAL18096058TC","Shine Growell Capsule","Y.S.P. INDUSTRIES (M) SDN. BHD."
"3252","MAL18106103TC","Natpurity Moringa Oleifera 300mg Capsule","NATURAL PURITY"
"3253","MAL18076004NC","Opceden® Omega-3 Fish Oil TG 500/200 Softgel Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3254","MAL18106128TC","SJ DH Capsule","J.D. ACADEMY"
"3255","MAL19026042TCR","herbs of gold Black Seed Extract 500mg Capsule","PHARMADIRECT SDN. BHD."
"3256","MAL18076003N","Opceden OmegCare Softgel Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3257","MAL18086010NC","Mobithron® P Capsule","BREGO LIFE SCIENCES SDN. BHD"
"3258","MAL19016073NC","StemLabs OMEGA 3   EPA/DHA 690/345 with  Vitamin D3 & Vitamin E Soft Gel Capsule","CELLGEN LIFESCIENCES (M) SDN. BHD."
"3259","MAL18106131TC","FARMAS HEALTH APRICON 750 CAPSULE","Tk Farmas Solution & Industries"
"3260","MAL18086066NC","SOS Glutathione Plus Capsule","SOS COSMECEUTICAL SDN. BHD."
"3261","MAL18086013NC","MegaLive Neuromium ALA Plus Capsule","MegaLive BioSciences Sdn Bhd"
"3262","MAL18096056TCE","Q ALIVE Capsule","CHAKRA WE CARE RESOURCES SDN BHD"
"3263","MAL18086059NC","Opceden� MemoGold Capsule","ASIA HEALTHCARE SDN. BHD."
"3264","MAL19056131AZ","+P MAXIVIT Softgel Capsules (Vitamin D3 50000 I.U)","HEALOL PHARMACEUTICALS SDN. BHD."
"3265","MAL18086065NC","Hycomin Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3266","MAL18116029TC","CVT BE CAPSULE 300MG","COLOUR VIBRATION THERAPY SDN. BHD."
"3267","MAL18116109NC","Nature's Way Red Krill Oil 1000mg Soft Capsule","PharmaCare (Asia) Sdn Bhd"
"3268","MAL20057004T","TRINLEY VizionMax Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3269","MAL18116039T","ALVIOLIFE CAPSULE","Esprit Care Sdn. Bhd."
"3270","MAL18076008N","BENOURISH MULTIVITAMINS & MINERALS WITH GINSENG PLUS CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3271","MAL18106089T","F5 PROCLENZA CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3272","MAL19066037T","THE HERBAL CO. ENASIS CAPSULE","Powerlife (M) Sdn. Bhd."
"3273","MAL19046069T","ASH II VIBRO Capsule","OMEGA HEALTH PRODUCTS SDN BHD"
"3274","MAL19026012NCR","Health Flower Shitake Mushroom Extract Plus Soft Capsules","CHINESE PATENT MEDICINES & MEDICATED LIQUORS CENTRE (PENANG) SDN. BHD."
"3275","MAL18096073TC","GPR MEN CAPSULE","TRADIPHARMA TRADE"
"3276","MAL19046127T","NHF Laminaria japonica 400mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3277","MAL19016010AE","ZENPRO CAPSULE 20MG","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"3278","MAL18096046TC","Vitamode Pomanol-Y capsule","Vitamode  Sdn.bhd"
"3279","MAL18096037TC","SWISSMED TC NEUE CAPSULE","NATURAL HERBS LIFESCIENCES"
"3280","MAL19126005ACRZ","Ninlaro Hard Capsule 4mg","Takeda Malaysia Sdn Bhd"
"3281","MAL18116031T","Goytaeista Capsule","SERI MH UMMI SDN BHD"
"3282","MAL18076001N","NHF CoQ10 150mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3283","MAL18096078T","Three Legs Tongkat Ali Plus Capsule","SYARIKAT WEN KEN DRUG SDN. BHD."
"3284","MAL18076007N","JH Nutrition MULTIVITAMINS & MINERALS & CoQ10 Capsule","NUTRIBRIDGE (MALAYSIA) SDN. BHD."
"3285","MAL18106106T","DXN Mengkudu 350mg Capsule","DXN PHARMACEUTICAL SDN. BHD."
"3286","MAL18126101T","Inovital Allium Plus Capsule","FRANCAZURE SDN BHD"
"3287","MAL18096049T","Fusan Herbs Enermen Capsule","SYARIKAT WEN KEN DRUG SDN. BHD."
"3288","MAL18086005N","NHF K-Flex Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3289","MAL19076014AZ","hovid-Celecoxib Capsule 200mg","HOVID BERHAD"
"3290","MAL19016074NC","CellLabs EzyFlora 25 Billion CFU capsule","CELLGEN LIFESCIENCES (M) SDN. BHD."
"3291","MAL18106105T","RespMune Tiger Milk Mushroom 300mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3292","MAL18076104N","LANG bragman Lacfido Capsule","OMEGA HEALTH PRODUCTS SDN BHD"
"3293","MAL19016013NC","ALERTEN Q150 emulcap Capsule","MEGA LIFESCIENCES SDN. BHD."
"3294","MAL19016054TC","Tremax Capsule 500mg","ENZ OEM MARKETING"
"3295","MAL19036050NCR","Kordel's Restore II Probiotic Vegetable Capsule","CAMBERT(M) SDN. BHD."
"3296","MAL18106011NCR","Always Ready CoQ10 150mg Capsule","UNISON NUTRACEUTICALS SDN. BHD."
"3297","MAL18116118NCR","Bioactive CoQ10 100mg Plus Tocotrienols 33.25mg Vcap Capsule","Dong Foong Manufacturing Sdn Bhd"
"3298","MAL19126004ACRZ","Ninlaro Hard Capsule 3mg","Takeda Malaysia Sdn Bhd"
"3299","MAL18116008NCR","Enliven Coenzyme Q10 300mg Vcap capsule","Dong Foong Manufacturing Sdn Bhd"
"3300","MAL18106063N","Organika Health Coenzyme Q10 120mg capsule","Sunwish Merchant Sdn Bhd"
"3301","MAL18106061NCR","StayingActive CoQ10 300mg Vcap Capsule","Janipro (M) Sdn Bhd"
"3302","MAL18106074T","PureMed Tiger Milk Mushroom Plus Capsule","Pure Medisciences (M) Sdn Bhd"
"3303","MAL18126059T","NR PhytoCaptur Capsules 500mg","MISB RESOURCES SDN. BHD."
"3304","MAL18116011NCR","BiO-LiFE OMEGA-3 Fish Oil 1000mg Soft Capsule","BIO-LIFE MARKETING SDN. BHD."
"3305","MAL19016034TC","NuFinity Tongkat Ali Extract 100mg Capsule","Apex Biocare Sdn Bhd"
"3306","MAL19026023T","SHENLU RED YEAST RICE DANSHEN CAPSULE","Shenlu Biotech Sdn Bhd"
"3307","MAL18086006N","NHF Ventilamin Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3308","MAL19106061TC","GPR Lady Capsule","TRADIPHARMA TRADE"
"3309","MAL18096010N","NHF LactoRF Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3310","MAL18086007N","MonCenta Collagen Peptide Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3311","MAL18096014NCR","BiO-LiFE reVitiz Capsule","BIO-LIFE MARKETING SDN. BHD."
"3312","MAL19126003ACRZ","Ninlaro Hard Capsule 2.3mg","Takeda Malaysia Sdn Bhd"
"3313","MAL18106080TC","CLEAR HERBS'99 CAPSULE","RAHSIA PUSAKA MELAYU"
"3314","MAL18116021TC","W.E. capsule","Capetown Wonder Sdn. Bhd."
"3315","MAL18106060NCR","Re-Stor CoQ10 150mg Vcap capsule","Janipro (M) Sdn Bhd"
"3316","MAL19026074N","LIVEMORE FLEXIMOV CAPSULE","Esprit Care Sdn. Bhd."
"3317","MAL19056170T","Sunmarin Capsules","SUNWARD PHARMACEUTICAL SDN. BHD."
"3318","MAL18086063N","Excelab Memopro Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3319","MAL18086060NC","RESVERAXIN CAPSULE","MB NUTRACEUTICALS SDN BHD"
"3320","MAL19036056TC","Stemergy M-Lifeforce Capsule","STEMERGY SDN BHD"
"3321","MAL19106015ARZ","Tasigna 50mg Capsules","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"3322","MAL19026044T","Biopro Jointcare Capsule","NMY MANUFACTURING SDN BHD"
"3323","MAL19076108NC","CELLGEVITY CAPSULES","Max Health & Living Worldwide (Malaysia) Sdn Bhd"
"3324","MAL18096093NC","MegaLive Nutrifer Capsule","MegaLive BioSciences Sdn Bhd"
"3325","MAL19046113T","Nn HEPA forte Milk Thistle Dandelion Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3326","MAL18096009N","Excel Herbal Pregnancy & Breastfeeding Formula Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3327","MAL19016070TC","Kordel's Renawell Vegetable Capsule","MB NUTRACEUTICALS SDN BHD"
"3328","MAL19056079TC","LIVERIC CAPSULE","MB NUTRACEUTICALS SDN BHD"
"3329","MAL18086062N","Excelab Livepro Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3330","MAL18126097TC","EquaLive Diacare Capsule","SBL HEALTHCARE SDN BHD"
"3331","MAL19046073T","eternity Cordytaris 450mg Capsule","GANO EXCEL INDUSTRIES SDN BHD"
"3332","MAL19036042N","EPIGRANEX CAPSULES","HERBAL SCIENCE SDN. BHD."
"3333","MAL19026018T","ScentriArth Cordytaris 450mg Vegetable Capsule","GANO EXCEL ENTERPRISE SDN BHD"
"3334","MAL20016147AZ","Zobrex Capsule 200mg","STADPHARM SDN. BHD."
"3335","MAL18126062T","ALI BIO ALIXIR CAPSULE","PHYTES BIOTEK SDN. BHD."
"3336","MAL19046067TC","Bio-specs AGL CAPSULE","MQUESTS HEALTHCARES SDN. BHD."
"3337","MAL19016056TC","Bio-specs SK CAPSULE","MQUESTS HEALTHCARES SDN. BHD."
"3338","MAL19036063TC","Bio-specs LKJ CAPSULE","MQUESTS HEALTHCARES SDN. BHD."
"3339","MAL18096001N","Excel Herbal Probiyeast Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3340","MAL18096002N","Excel Herbal Probiyeast Forte Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3341","MAL18096089N","NHF 18 Strains Probiotic Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3342","MAL18126100T","Excel Herbal Dandelion Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3343","MAL19016055TC","ELDON DX ANDROCHI CAPSULE","ELDON HEALTHCARE SDN. BHD."
"3344","MAL19046050T","RS L-BOOST CAPSULE","Rising Sun Enrich Sdn Bhd"
"3345","MAL18126090NC","GNC Mega Acidophilus + Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"3346","MAL19026043T","BOTANILAB GTAA CEND capsule","DS Pharma Herbs Sdn. Bhd."
"3347","MAL19016072T","NHF Laminaria japonica 450mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3348","MAL18126098T","D.I. CORDYCEPS 450MG CAPSULE","DYNAPHARM HERBAL (M) SDN. BHD."
"3349","MAL18126077T","EU YAN SANG BLACK GARLIC 360MG CAPSULE","CS PROGYMS PHARMACEUTICAL SDN. BHD."
"3350","MAL19086093T","Yi Shi Yuan Yi Li Kang Capsule","Yi Si Yuan Trading Sdn. Bhd."
"3351","MAL20076014ARZ","ERDOMED® Hard Capsules 300mg","HYPHENS PHARMA SDN. BHD."
"3352","MAL19036085TC","CO CHEER CORDYCEPS MILITARIS 208MG CAPSULE","LD SINAR VENTURE"
"3353","MAL19086085T","Yi Shi Yuan GoldMan Capsule","Yi Si Yuan Trading Sdn. Bhd."
"3354","MAL19036062TC","GREENOSH HEMMOS CAPSULE 400MG","WANDA LIFE CARE GLOBAL"
"3355","MAL19026045TC","GREENOSH RESNO CAPSULE 400MG","WANDA LIFE CARE GLOBAL"
"3356","MAL18126020NCR","VitaHealth Vitamin E 400IU Soft Capsule","VITAHEALTH BIOTECH SDN BHD"
"3357","MAL19036033NC","Young Living Sul4zyme Capsules","YOUNG LIVING MALAYSIA SDN. BHD."
"3358","MAL18106013NC","PHARMORIX RECOGZYN CAPSULE","PHARMORIX (M) SDN. BHD."
"3359","MAL19076153TC","ELDON DX CHIOGASLIV Capsule","ELDON HEALTHCARE SDN. BHD."
"3360","MAL18096088N","OraCalC Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3361","MAL18116113N","Melaleuca ProvexCV Capsule","Melaleuca Southeast Asia (malaysia) Sdn. Bhd."
"3362","MAL18106006NC","PISHINE ORAVITE ASTAXANTHIN GLUTATHIONE PLUS CAPSULE","VIHSDIA ENTERPRISE"
"3363","MAL18116123NC","NutriVibots MOBITREX Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3364","MAL18126019NC","PROMUNE mbg Capsule","Powerlife (M) Sdn. Bhd."
"3365","MAL19026047TC","MD ASHARI MAMAT TF CAPSULE","Md Ashari Bin Mamat"
"3366","MAL19056072TC","4Life BRN Capsule","Forlife Research Imports Sdn. Bhd."
"3367","MAL19056087T","HT CARE CORDYCEPS SINENSIS 250MG CAPSULE","THE ORIGIN FOODS SDN. BHD."
"3368","MAL19046071T","SHIELD SCLEROTIA TIGER MILK MUSHROOM 300MG CAPSULE","Premier Herbs Sdn Bhd"
"3369","MAL19056081TC","MJM GLOBAL TMM CORDYCEPS PLUS CAPSULE","MJM GLOBAL MARKETING SDN. BHD."
"3370","MAL19026020T","RS Coflex Capsule","Rising Sun Enrich Sdn Bhd"
"3371","MAL19056089T","apotec Echinacea 250mg Capsule","Bioalpha International Sdn. Bhd."
"3372","MAL19086049T","Nature's Green Constipation Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3373","MAL19066039T","Biotropics Natulynn Capsule","Biotropics Malaysia Berhad"
"3374","MAL19016020NCR","NutrinLife Coric-B Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3375","MAL19056051NCR","BiO-LiFE Imunix Capsules","BIO-LIFE MARKETING SDN. BHD."
"3376","MAL19026009NCR","NutrinLife Liverix Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3377","MAL18126027NC","vtaglo ASTAXANTHIN PLUS VITAMIN E Capsule","FEREENA BEAUTY CARE"
"3378","MAL18106009NZ","Excelab ImmuC Capsule","AGELESS WELLNESS SDN. BHD."
"3379","MAL18126089NCR","NutrinLife Visharp Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3380","MAL19026010NCR","NutrinLife C-Complex Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3381","MAL18106068N","YG GROUP Vitamin C Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3382","MAL18126088NC","PowerLIFE Iron Pyrophosphate Plus Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3383","MAL18126092N","HareVit Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3384","MAL19046043T","Biotropics Nu Prep Restore Capsule","Biotropics Malaysia Berhad"
"3385","MAL19076075T","Lady Spring HERBAL CAPSULE","SERI MH UMMI SDN BHD"
"3386","MAL19056093T","Flavon Capsules","Dragon Ginseng Bio-Tech Sdn Bhd"
"3387","MAL19076133TC","Vitamode DigestPro Capsule","Vitamode  Sdn.bhd"
"3388","MAL19086048T","Priti Lady CAPSULE","SERI MH UMMI SDN BHD"
"3389","MAL19056098T","LJACK MARSHMALLOW 150MG CAPSULE","LJACK (M) SDN BHD"
"3390","MAL19056091TC","HOPEMATIC TIGER MILK MUSHROOM 300MG CAPSULE","Hopematic Sdn Bhd"
"3391","MAL19056169TC","HOPEMATIC CORDYCEPS SINENSIS 300MG CAPSULE","Hopematic Sdn Bhd"
"3392","MAL18116121NC","JANIPRO Elepro Multivitamins & Multiminerals Capsule","Janipro (M) Sdn Bhd"
"3393","MAL19066048TC","HOPEMATIC TMM CORDYCEPS PLUS CAPSULE","Hopematic Sdn Bhd"
"3394","MAL19116088T","Yi Shi Yuan 900 Kang Yuan Bao Capsule","Yi Si Yuan Trading Sdn. Bhd."
"3395","MAL18116004N","Excel Herbal LUNAX Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3396","MAL18116005N","JH Nutrition ECLIPX Capsule","JASE HEALTHCARE SDN. BHD."
"3397","MAL18116116NC","JANIPRO Neuroquin Capsule","Janipro (M) Sdn Bhd"
"3398","MAL19046070T","LJACK TONGKAT ALI HITAM EXTRACT 100MG CAPSULE","LJACK (M) SDN BHD"
"3399","MAL18126016NC","RESVENUS DEER PLACENTA 400MG SOFT-GEL CAPSULE","Resvenus Niaga Sdn. Bhd."
"3400","MAL19066008NCR","BiO-LiFE Evening Primrose Oil & Fish Oil Plus Vitamin E Vegetable Softgel Capsule","BIO-LIFE MARKETING SDN. BHD."
"3401","MAL19056167T","Nature's Green Wei Tong An Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3402","MAL19046128TC","HERBS & LIFE BLUEBERRY EXTRACT 200MG CAPSULE","BOTANICALAB SDN BHD"
"3403","MAL19016079NCR","VitaHealth Lecithin 1200mg Soft Capsule","VITAHEALTH MALAYSIA SDN. BHD."
"3404","MAL19056088TC","HERBS & LIFE PHYLLANTHUS NIRURI EXTRACT 100MG CAPSULE","BOTANICALAB SDN BHD"
