detail_url,product_name,product_type,manufacturer,administration_form,strengths_raw
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/haloperidol,Haldol,,Essential Pharma Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hemine,Normosang,,Recordati,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/heparine,Heparine Leo,(Na-zout),Leo Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hepatitis_a_vaccin,Avaxim,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hepatitis_b_immunoglobuline,Hepatect CP,,Twin Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hepatitis_a_b_vaccin,Ambirix,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/heparinoiden,Hirudoïd,(mucopolysaccharidepolysulfaat),Healthypharm bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hepatitis_b_vaccin__engerix_,Engerix-B,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hepatitis_b_vaccin__fendrix_,Fendrix,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hepatitis_b_vaccin__hbvax_,HBVAXPRO,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hepatitis_b_vaccin__prehevbri_,PreHevbri,,VBI Vaccines B.V.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hyaluronzuur_carbomeer,Hylan,,Tramedico bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrochloorthiazide,Hydrochloorthiazide drank FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrochinon,Hydrochinon FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison__cutaan_,Hydrocortison smeersel/vaselinecrème FNA,(acetaat),Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison__oculair_,Softacor Minims,(Na-fosfaat),Théa Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison__systemisch_,Acecort,,ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison_azijnzuur,Zure oordruppels met Hydrocortison 1% FNA,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison_colistine_bacitracine,Bacicoline-B,,DalecoPharmabv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison_oxytetracycline_polymyxine_b__auriculair_,Terra Cortril + Polymyxine B oordruppels/oorzalf,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison_oxytetracycline_polymyxine_b__oculair_,Terra-Cortril + Polymyxine B oogzalf,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortisonbutyraat,Locoid,,Cheplapharm Arzneimittel GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrokinine,Inhibin,(hydrobromide),Viatris Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydrocortison_ureum,Hydrocortison-Ureum Zalf FNA,(acetaat),Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydromorfon,Hydagelan,(hydrochloride),Pharmamedic bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydroxocobalamine__vitamine_b12_,Hydrocobamine,(hydrochloride),Takeda Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydroxocobalamine__als_antidotum_,Cyanokit,,SERB SA,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydroxycarbamide__bij_maligne_aandoening_,Hydroxyurea,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydroxycarbamide__sikkelcelziekte_,Siklos,,Theravia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydroxychloroquine,Hydroxychloroquine,(sulfaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydroxyethylrutosiden,Venoruton,,Healthypharm bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hydroxyzine,Hydroxyzine,(dihydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/h/hypromellose,Artelac,,Bausch & Lomb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ibandroninezuur,Bondronat,(als Na-zout-1-water),Atnahs Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ibrutinib,Imbruvica,,Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ibuprofen__neonataal_,Pedea,,Recordati,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ibuprofen__systemisch_,Advil,,Haleon Netherlands B.V.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ibutilide,Corvert,(als fumaraat),Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/icatibant,Firazyr,(als acetaat),Takeda Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ichthammol,Daro trekzalf,,Remark Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/idarubicine,Zavedos,(hydrochloride),Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/idarucizumab,Praxbind,,Boehringer Ingelheim bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/idebenon,Raxone,,Chiesi Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/idelalisib,Zydelig,,Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/idursulfase,Elaprase,,Takeda Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ifosfamide,Holoxan,,Baxter bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ijzer_iii_carboxymaltose,Ferinject,,Vifor Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ijzer_iii_derisomaltose,Diafer,,Cablon Medical bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ijzer_iii_oxidehydroxidesaccharosezetmeelcomplex,Velphoro,,Fresenius Medical Care Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ijzerdextrancomplex,Cosmofer,(als hydroxidedextrancomplex),Cablon Medical bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/iloprost__inhalatie_,Ventavis,(als trometamol),Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/iloprost__intraveneus_,Iloprost,(als tromethamine),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/imatinib,Glivec,(als mesilaat),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/imiglucerase,Cerezyme,,Genzyme Europe bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/imipenem_cilastatine,Imipenem/Cilastatine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/imipenem_cilastatine_relebactam,Recarbrio,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/imiquimod,Aldara,,Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/imipramine,Imipramine,(hydrochloride),Doorgeleverde bereiding,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/immunocyanine,Immucothel,,Pharmanovia Benelux BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/imlifidase,Idefirix,,Hansa Biopharma AB,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/inavolisib,Itovebi,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/inclisiran,Leqvio,(als Na-zout),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indacaterol,Hirobriz,(als waterstofmaleaat),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indacaterol_glycopyrronium,Ultibro,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indacaterol_glycopyrronium_mometason,Enerzair,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indapamide,Indapamide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indacaterol_mometason,Atectura,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indifferente__vette__creme,Cetomacrogolcrème FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indifferente__vette__zalf,Cetomacrogolzalf FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indifferente_gel,Carbomeerwatergel 1% FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indometacine__systemisch_,Indometacine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/indometacine__oculair_,Indocollyre,,Bausch & Lomb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/inebilizumab,Uplizna,,Amgen bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/infliximab,Flixabi,,Biogen Netherlands,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/influenzavaccin,Influvac,(subunit-virusvaccin),Abbott bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/inotuzumab_ozogamicine,Besponsa,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline__gewoon,Actrapid,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline__gewoon_insuline__isofaan,Actraphane,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline__isofaan,Humuline NPH,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_aspart,Fiasp,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_aspart_insuline_aspart_protamine,Novomix,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_degludec,Tresiba,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_degludec_insuline_aspart,Ryzodeg,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_degludec_liraglutide,Xultophy,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_detemir,Levemir,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_glargine,Abasaglar,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_glargine_lixisenatide,Suliqua,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_glulisine,Apidra,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_icodec,Awiqli,,Originalis B.V.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_lispro,Humalog,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/insuline_lispro_insuline_lispro_protamine,Humalog Mix,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/interferon_beta_1a,Avonex,,Biogen Netherlands,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/interferon_beta_1b,Betaferon,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/interferon_gamma,Immukine,,Clinigen Healthcare Ltd.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ipilimumab,Yervoy,,Bristol-Myers Squibb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ipratropium,Atrovent,(bromide),Boehringer Ingelheim bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/iptacopan,Fabhalta,(als hydrochloridemonohydraat),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/irbesartan,Aprovel,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/irbesartan_hydrochloorthiazide,CoAprovel,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/irinotecan,Irinotecan,(hydrochloride-3-water),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/irinotecan_in_gepegyleerde_liposomen,Onivyde,(hydrochloride-3-water; in gepegyleerde liposoomformulering),Servier Nederland Farma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isatuximab,Sarclisa,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isavuconazol,Cresemba,(als sulfaat),Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isoniazide,Isoniazide drank FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isoprenaline,Isoprenaline,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isosorbidedinitraat__bij_anale_fissuur_,Isosorbidedinitraat Vaselinecrème FNA,,Fagron Farmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isosorbidedinitraat__bij_cardiovasculaire_aandoening_,Isordil,,Teofarma Srl,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isosorbidemononitraat,Isosorbidemononitraat,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/isotretinoine,Isotretinoïne,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/itraconazol,Itraconazol,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ivabradine,Corlentor,(als hydrochloride),Servier Nederland Farma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ivacaftor,Kalydeco,,Vertex Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ivacaftor_tezacaftor_elexacaftor,Kaftrio,,Vertex Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ivermectine__cutaan_,Soolantra,,Galderma Benelux bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ivermectine__oraal_,Ivermectin,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ivosidenib,Tibsovo,,Servier Nederland Farma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ixazomib,Ninlaro,(als citraat),Takeda Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/i/ixekizumab,Taltz,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/j/japanse_encefalitisvaccin,Ixiaro,,Valneva,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kaliumchloride__oraal_,Kaliumchloride Drank FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/j/jodium,"Jodiumoplossing 1%, alcoholisch FNA",,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kaliumchloride__parenteraal_,Kaliumchloride,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kaliumchloride_glucose,Kaliumchloride-glucose,,B. Braun Medical bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kaliumjodide,Kaliumjodide FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kaliumcitraat,Kaliumcitraatdrank FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/ketoconazol__bij_cushing_syndroom_,Ketoconazole,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kaliumwaterstoftartraat,Kaliumwaterstoftartraat Suspensie FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/ketoconazol__cutaan_,Ketoconazol,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/ketotifen__oculair_,Altriabak,(als waterstoffumaraat),Théa Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/ketotifen__oraal_,Ketotifen stroop,(als fumaraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kinidine,Kinidine,(sulfaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/kinine,A–QS 200,(sulfaat),ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/klimopblad,Natterman Hedera,,Cooper Consumer Health International,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/koolteer,Koolteer vaselinecrème/zinkoxidepasta/zalf FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/k/koolteer_levomenthol,Denorex RX,,Tio Pharma Holding,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/l_carnitine,Carneus,,Focus Care bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/labetalol,Labetalol,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lacidipine,Lacidipine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lacosamide,Lacosamide infusievloeistof,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lactitol,Importal,(monohydraat),Navamedic,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lactulose,Duphalac,,Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lamivudine,Epivir,,ViiV Healthcare bv.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lamivudine_zidovudine,Combivir,,ViiV Healthcare bv.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lamotrigine,Lamictal,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lanadelumab,Takhzyro,,Takeda Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/landiolol,Rapibloc,(hydrochloride),Amomed Pharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lanreotide,Mytolac,(als acetaat),Amdipharm Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lansoprazol,Lansoprazol,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lanthaancarbonaat,Fosrenol,(tetrahydraat),Takeda Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lapatinib,Tyverb,(als ditosylaatmonohydraat),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/laronidase,Aldurazyme,,Genzyme Europe bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/larotrectinib,Vitrakvi,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lasmiditan,Rayvow,(als succinaat),Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/latanoprost,Catiolanze,,Santen Oy,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/latanoprost_netarsudil,Roclanda,,Santen Oy,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/latanoprost_timolol,Fixaprost,,Théa Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lauromacrogol_400,Aethoxysklerol,,Chemische Fabrik Kreussler en Co. GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lebrikizumab,Ebglyss,,Almirall bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/ledipasvir_sofosbuvir,Harvoni,,Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/leflunomide,Arava,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lenacapavir,Sunlenca,(als Na-zout),Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lenalidomide,Lenalidomide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lenvatinib,Kisplyx,(als mesilaat),Eisai,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/leptospirosevaccin,Spirolept,,IMAXIO,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lercanidipine,Lercanidipine,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/letermovir,Prevymis infusie,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/letrozol,Femara,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/leuproreline,Camcevi,(mesilaat),Accord Healthcare bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levetiracetam,Keppra (i.v.),,UCB Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levobupivacaine,Levobupivacaïne,"(levo-vorm, als hydrochloride)",Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levocabastine__nasaal_,Livocab neusspray,(als hydrochloride),Kenvue Netherlands BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levocabastine__oculair_,Livocab oogdruppels,(als hydrochloride),Kenvue Netherlands BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levodopa_benserazide,Levodopa/Benserazide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levocetirizine,Levocetirizine,(dihydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levodopa_carbidopa,Doporio,,Orion Corporation,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levodopa_carbidopa_entacapon,Corbilta,,Orion Corporation,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levofloxacine__inhalatie_,Quinsair,(hemihydraat),Chiesi Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levofloxacine__systemisch_,Levofloxacine infusievloeistof,(als hemihydraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levomenthol,Levomenthol Stoomdruppels FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levomepromazine,Nozinan,(als hydrochloride),Neuraxpharm Netherlands BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levonorgestrel__iud_,Kyleena,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levomenthol__cutaan_,Levomenthol crème/gel/schudsel FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levonorgestrel__oraal_,Isteranda,,Sandoz bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levosimendan,Levosimendan,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/levothyroxine,Eltroxin,(Na-zout),Aspen Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine__auriculair_,Otalgan,(hydrochloride),Cooper Consumer Health International,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine__gel__aanstipvloeistof_,Dynexan,(hydrochloride),Chemische Fabrik Kreussler en Co. GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine__oculair_,Ophtesic,(hydrochloride),Laboratoires Doliage,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine__parenteraal_,Lidocaïne injectie,(hydrochloridemonohydraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine__pleister_,Versatis,,Grünenthal bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine__spray_,Xylocaine spray,,Aspen Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine__vetcreme__zalf_,Lidocaïne Vaselinecrème FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine_adrenaline,Lignospan,(hydrochloride),Septodont,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine_amylmetacresol_dichloorbenzylalcohol,Coldrex keelpijn,,Omega Pharma Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine_levomenthol,Lidocaïne/levomentholgel FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine_prilocaine,Emla crème,,Aspen Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine_propylparahydroxybenzoaat,Trachitol,,Engelhard Arzneimittel,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/l/lidocaine_tetracaine,Rapydan,,EuroCept bv,,
