FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Composition,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,8,CELGEM,5,1298.32,1298.32,ALKEM LABORATORIES LTD.
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,9,GEMITRATE,5,1364.00,1364.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,10,GEMCITE,5,1387.50,1387.50,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,11,GEMTERO,5,1388.00,1388.00,HETERO HEALTHCARE LTD
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,12,CITAFINE,5,1388.52,1388.52,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,13,BIOGEM,5,1423.81,1423.81,UNITED BIOTECH (P) LTD
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,14,GEMTAZ,1,1455.68,1455.68,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,15,TABICAD,1,1455.69,1455.69,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,INNOGEM 200 MG INJECTION 5 ML,INNOGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:14,GEMCITABINE INJECTION 200 MG,INNOGEM,INNOVA LIFESCIENCE,1332.00,Dec-2025,1332.00,16,GEMPOWER,5,1462.88,1462.88,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,1,EMCITABEN,25,4999.18,199.97,RPG LIFE SCIENCES LTD.
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,2,GEMITA,26,5924.50,227.87,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,3,GEMCITE,25,5970.93,238.84,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,4,GEMTERO,25,5973.80,238.95,HETERO HEALTHCARE LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,5,GEMCHEM,25,1803.50,1803.50,NEON LABORATORIES LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,6,CELZAR,25,3250.00,3250.00,CELON LABS
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,7,TABICAD,25,3250.00,3250.00,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,8,GEMBIN,25,3736.69,3736.69,ZYDUS - BIOLOGICS
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,9,GEMPOWER,25,5000.00,5000.00,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,10,INNOGEM,25,5168.00,5168.00,INNOVA LIFESCIENCE
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,11,CELGEM,25,5586.17,5586.17,ALKEM LABORATORIES LTD.
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,12,BIOGEM,25,5852.37,5852.37,UNITED BIOTECH (P) LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,13,GEMITRATE,25,5871.00,5871.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,14,GEMTAZ,1,5871.84,5871.84,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,15,GEMIBINE,25,5872.18,5872.18,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,16,CYTOGEM,25,5973.92,5973.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,MYGEM 1000 MG INJECTION 25 ML,MYGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 1000 MG,MYGEM,VIATRIS,2375.00,Dec-2025,2375.00,17,CITAFINE,25,5974.34,5974.34,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,1,EMCITABEN,5,991.07,198.21,RPG LIFE SCIENCES LTD.
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,2,GEMBIN,5,1016.16,203.23,ZYDUS - BIOLOGICS
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,3,CYTOGEM,5,1364.62,272.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,4,GEMITA,5,1364.78,272.96,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,5,GEMCHEM,5,581.50,581.50,NEON LABORATORIES LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,6,CELZAR,5,1122.00,1122.00,CELON LABS
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,7,CELGEM,5,1298.32,1298.32,ALKEM LABORATORIES LTD.
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,8,INNOGEM,5,1332.00,1332.00,INNOVA LIFESCIENCE
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,9,GEMITRATE,5,1364.00,1364.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,10,GEMCITE,5,1387.50,1387.50,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,11,GEMTERO,5,1388.00,1388.00,HETERO HEALTHCARE LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,12,CITAFINE,5,1388.52,1388.52,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,13,BIOGEM,5,1423.81,1423.81,UNITED BIOTECH (P) LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,14,GEMTAZ,1,1455.68,1455.68,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,15,TABICAD,1,1455.69,1455.69,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,MYGEM 200 MG INJECTION 5 ML,MYGEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:15,GEMCITABINE INJECTION 200 MG,MYGEM,VIATRIS,1069.00,Dec-2025,1069.00,16,GEMPOWER,5,1462.88,1462.88,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,1,EMCITABEN,25,4999.18,199.97,RPG LIFE SCIENCES LTD.
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,2,GEMITA,26,5924.50,227.87,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,3,GEMCITE,25,5970.93,238.84,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,4,GEMTERO,25,5973.80,238.95,HETERO HEALTHCARE LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,5,GEMCHEM,25,1803.50,1803.50,NEON LABORATORIES LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,6,MYGEM,25,2375.00,2375.00,VIATRIS
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,7,CELZAR,25,3250.00,3250.00,CELON LABS
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,8,GEMBIN,25,3736.69,3736.69,ZYDUS - BIOLOGICS
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,9,GEMPOWER,25,5000.00,5000.00,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,10,INNOGEM,25,5168.00,5168.00,INNOVA LIFESCIENCE
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,11,CELGEM,25,5586.17,5586.17,ALKEM LABORATORIES LTD.
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,12,BIOGEM,25,5852.37,5852.37,UNITED BIOTECH (P) LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,13,GEMITRATE,25,5871.00,5871.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,14,GEMTAZ,1,5871.84,5871.84,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,15,GEMIBINE,25,5872.18,5872.18,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,16,CYTOGEM,25,5973.92,5973.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,TABICAD 1000 MG INJECTION 25 ML,TABICAD 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 1000 MG,TABICAD,CADILA PHARMACEUTICALS LTD,3250.00,Dec-2025,3250.00,17,CITAFINE,25,5974.34,5974.34,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,1,EMCITABEN,5,991.07,198.21,RPG LIFE SCIENCES LTD.
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,2,GEMBIN,5,1016.16,203.23,ZYDUS - BIOLOGICS
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,3,CYTOGEM,5,1364.62,272.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,4,GEMITA,5,1364.78,272.96,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,5,GEMCHEM,5,581.50,581.50,NEON LABORATORIES LTD
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,6,MYGEM,5,1069.00,1069.00,VIATRIS
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,7,CELZAR,5,1122.00,1122.00,CELON LABS
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,8,CELGEM,5,1298.32,1298.32,ALKEM LABORATORIES LTD.
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,9,INNOGEM,5,1332.00,1332.00,INNOVA LIFESCIENCE
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,10,GEMITRATE,5,1364.00,1364.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,11,GEMCITE,5,1387.50,1387.50,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,12,GEMTERO,5,1388.00,1388.00,HETERO HEALTHCARE LTD
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,13,CITAFINE,5,1388.52,1388.52,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,14,BIOGEM,5,1423.81,1423.81,UNITED BIOTECH (P) LTD
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,15,GEMTAZ,1,1455.68,1455.68,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,TABICAD 200 MG INJECTION 1,TABICAD 200 MG INJECTION 1,Scheduled,1322.42,INJECTION,2026-01-26T07:28:16,GEMCITABINE INJECTION 200 MG,TABICAD,CADILA PHARMACEUTICALS LTD,1455.69,Dec-2025,1455.69,16,GEMPOWER,5,1462.88,1462.88,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,BIOGEM 1000 MG INJECTION 25 ML,BIOGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:27:50,GEMCITABINE INJECTION 1000 MG,BIOGEM,UNITED BIOTECH (P) LTD,5852.37,Dec-2025,5852.37,1,EMCITABEN,25,4999.18,199.97,RPG LIFE SCIENCES LTD.
GEMCITABINE,,BIOGEM 1000 MG INJECTION 25 ML,BIOGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:27:50,GEMCITABINE INJECTION 1000 MG,BIOGEM,UNITED BIOTECH (P) LTD,5852.37,Dec-2025,5852.37,2,GEMITA,26,5924.50,227.87,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,BIOGEM 1000 MG INJECTION 25 ML,BIOGEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:27:50,GEMCITABINE INJECTION 1000 MG,BIOGEM,UNITED BIOTECH (P) LTD,5852.37,Dec-2025,5852.37,3,GEMCITE,25,5970.93,238.84,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
