PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,493,PARASAFE 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.21/60 ML SUSPENSION
,494,PARASAFE 500 MG TABLET 10,Scheduled,0.92,TABLET,9.66/10 TABLET
,495,PARASAFE 650 MG TABLET 10,Scheduled,2.04,TABLET,22.40/10 TABLET
,496,PARASAFE 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,497,PARASAN 120 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,35.62/60 ML SYRUP
,498,PARASAN 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,41.53/60 ML SYRUP
,499,PARASQUARE 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,46.88/15 ML DROPS
,500,PARASQUARE 650 MG TABLET 15,Scheduled,2.04,TABLET,31.64/15 TABLET
,501,PARASQUARE DS SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,42.21/60 ML SUSPENSION
,502,PARASUIT 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,35.00/60 ML SYRUP
,503,PARASUIT 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,38.30/60 ML SYRUP
,504,PARATAS 500 MG TABLET 10,Scheduled,0.92,TABLET,21.42/10 TABLET
,505,PARATAS 650 MG TABLET 10,Scheduled,2.04,TABLET,31.61/10 TABLET
,506,PARATROY IM 500 MG INJECTION 2 ML,Non-Scheduled,Not Applicable,INJECTION,29.90/2 ML INJECTION
,507,PARATRU (PIRAMAL) 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,238.10/100 ML INFUSION
,508,PARAVID 500 MG TABLET 15,Scheduled,0.92,TABLET,12.94/15 TABLET
,509,PARAVID 650 MG TABLET 15,Scheduled,2.04,TABLET,18.40/15 TABLET
,510,PARAVID DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,14.63/15 ML DROPS
,511,PARAWEL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.00/15 ML DROPS
,512,PARAWEL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,24.75/60 ML SUSPENSION
,513,PARAWEL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,45.00/60 ML SUSPENSION
,514,PARAWEL 325 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,26.25/10 TABLET
,515,PARAWEL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,516,PARAWIN TABLET 10,Non-Scheduled,Not Applicable,TABLET,18.50/10 TABLET
,517,PARAZEST 10 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,28.75/100 ML INFUSION
,518,PARRY 650 MG TABLET 10,Scheduled,2.04,TABLET,24.00/10 TABLET
,519,PARVON 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,68.48/10 TABLET SR
,520,PCM 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,462.66/100 ML INJECTION
,521,PCM 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,23.31/60 ML SUSPENSION
,522,PCM 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,6.78/2 ML INJECTION
,523,PCM 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,33.84/60 ML SYRUP
,524,PCM 500 MG TABLET 10,Scheduled,0.92,TABLET,33.60/10 TABLET
,525,PCM 500 MG TABLET 15,Scheduled,0.92,TABLET,8.72/15 TABLET
,526,PERTHRIN (PRISM) 1000 MG CREAM 30 GM,Non-Scheduled,Not Applicable,CREAM,47.25/30 GM CREAM
,527,PERTHRIN (PRISM) 5 % LOTION 100 ML,Non-Scheduled,Not Applicable,LOTION,105.00/100 ML LOTION
,528,PFC 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,65.00/60 ML SYRUP
,529,PHARMADOL 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,315.70/100 ML INJECTION
,530,PHARMADOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,38.00/60 ML SYRUP
,531,PHARMADOL 500 MG TABLET 10,Scheduled,0.92,TABLET,10.08/10 TABLET
,532,PHARMADOL 650 MG TABLET 10,Scheduled,2.04,TABLET,1.25/10 TABLET
,533,PIROJET 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,139.00/2 ML INJECTION
,534,PM 1 PROGLETS 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,87.66/10 TABLET
,535,P (MEDSOL) 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,51.63/10 TABLET
,536,P MF 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,57.75/60 ML SUSPENSION
,537,PM (JENOVA) OD TABLET 10,Non-Scheduled,Not Applicable,TABLET,175.00/10 TABLET
,538,PMSON 500 MG TABLET 10,Scheduled,0.92,TABLET,9.96/10 TABLET
,539,PMSON 650 MG TABLET 10,Scheduled,2.04,TABLET,13.50/10 TABLET
,540,PMSON 650 MG TABLET ER 10,Non-Scheduled,Not Applicable,TABLET ER,20.40/10 TABLET ER
,541,PRIMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,20.16/10 TABLET
,542,PRIMOL(ALTEUS) 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,67.26/10 TABLET SR
,543,PRIMOL(ALTEUS) 650 MG TABLET 10,Scheduled,2.04,TABLET,20.49/10 TABLET
,544,PROFUSE 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,289.00/100 ML INJECTION
,545,PROLOP 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,558.92/100 ML INFUSION
,546,P STAT 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,21.40/60 ML SUSPENSION
,547,P STAT DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,35.62/60 ML SUSPENSION
,548,P STAT IV 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,249.38/100 ML INJECTION
,549,P U C 125 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.07/15 ML DROPS
,550,P U C 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,22.18/60 ML SUSPENSION
,551,P U C 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,40.32/60 ML SUSPENSION
,552,P U C 500 MG TABLET 10,Scheduled,0.92,TABLET,10.03/10 TABLET
,553,P U C 650 MG TABLET 10,Scheduled,2.04,TABLET,17.34/10 TABLET
,554,PYRACRON 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,19.20/15 ML DROPS
,555,PYRACRON 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,40.30/60 ML SYRUP
,556,PYRACRON 650 MG TABLET 100,Scheduled,2.04,TABLET,14.85/100 TABLET
,557,PYRAKEM 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,8.48/100 ML INJECTION
,558,PYRAKEM 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,12.37/60 ML SUSPENSION
,559,PYRAKEM 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,43.10/15 ML DROPS
,560,PYRAKEM 500 MG TABLET 15,Scheduled,0.92,TABLET,10.00/15 TABLET
,561,PYRAKEM 650 MG TABLET 10,Scheduled,2.04,TABLET,11.47/10 TABLET
,562,PYREMOL 500 MG SYRUP 1 ML,Non-Scheduled,Not Applicable,SYRUP,2.50/1 ML SYRUP
,563,PYREMOL IV 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,189.52/100 ML INFUSION
,564,PYRESIA 650 MG TABLET 10,Scheduled,2.04,TABLET,31.88/10 TABLET
,565,PYRICOOL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,27.18/15 ML DROPS
,566,PYRICOOL 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,8.48/2 ML INJECTION
,567,PYRICOOL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.36/15 TABLET
,568,PYRICOOL 650 MG TABLET 10,Scheduled,2.04,TABLET,20.05/10 TABLET
,569,PYRICOOL 650 MG TABLET 15,Scheduled,2.04,TABLET,42.84/15 TABLET
,570,PYRIGESIC 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,354.38/100 ML INFUSION
,571,PYRIGESIC 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,40.31/10 TABLET
,572,PYRIGESIC 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,38.43/60 ML SUSPENSION
,573,PYRIGESIC 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,22.85/60 ML SYRUP
,574,PYRIGESIC 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.93/15 ML DROPS
,575,PYRIGESIC 500 MG TABLET 10,Scheduled,0.92,TABLET,14.95/10 TABLET
,576,PYRIGESIC 500 MG TABLET 15,Scheduled,0.92,TABLET,14.49/15 TABLET
,577,PYRIGESIC 650 MG TABLET 10,Scheduled,2.04,TABLET,21.10/10 TABLET
,578,PYRIGESIC 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,579,PYRIGESIC DS 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.21/60 ML SYRUP
,580,PYRIJOY TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,69.00/10 TABLET SR
,581,PYRIN (REKVINA) 650 MG TABLET 10,Scheduled,2.04,TABLET,21.40/10 TABLET
,582,PYRIT 650 MG TABLET 15,Scheduled,2.04,TABLET,31.40/15 TABLET
,583,PYRITEC 650 MG TABLET 10,Scheduled,2.04,TABLET,17.43/10 TABLET
,584,PYTHENE 650 MG TABLET 10,Scheduled,2.04,TABLET,19.00/10 TABLET
,585,QUSTAIN P 1000 MG TABLET 12,Non-Scheduled,Not Applicable,TABLET,50.00/12 TABLET
,586,RECOFAST 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,587,REDUX 650 MG TABLET 10,Scheduled,2.04,TABLET,22.83/10 TABLET
,588,REGAMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,20.63/10 TABLET
,589,REMIN SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,93.75/60 ML SYRUP
,590,RETHERMA 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,591,RETOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,37.63/60 ML SYRUP
,592,RETOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.50/10 TABLET
,593,RETOL 650 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,18.50/10 TABLET DT
,594,RIZMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,13.68/10 TABLET
,595,SAFMOL IV INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,223.21/100 ML INFUSION
,596,SIGMOL 250 MG SUSPENSION 30 ML,Scheduled,0.68,SUSPENSION,42.19/30 ML SUSPENSION
,597,SKYDOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,45.00/60 ML SYRUP
,598,SKYDOL 650 MG TABLET 15,Scheduled,2.04,TABLET,31.50/15 TABLET
,599,SOLIDOSE 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,36.00/15 ML DROPS
,600,STALPOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,29.11/60 ML SYRUP
,601,STARMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.51/10 TABLET
,602,STARMOL 650 MG TABLET 15,Scheduled,2.04,TABLET,11.00/15 TABLET
,603,SUMO L 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,42.80/10 TABLET
,604,SUMO L 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,37.00/15 ML DROPS
,605,SUMO L 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,38.79/60 ML SUSPENSION
,606,SUMO L 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,38.79/60 ML SYRUP
,607,SUMO L 500 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,ORAL SUSPENSION,41.58/60 ML ORAL SUSPENSION
,608,SUMO L 500 MG TABLET 15,Scheduled,0.92,TABLET,14.12/15 TABLET
,609,SUMO L 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,610,SUMO L DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,611,SUMO L FAST 500 MG TABLET 15,Scheduled,0.92,TABLET,14.36/15 TABLET
,612,SUMO L FAST 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,613,SUMO L IV 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,284.05/100 ML INFUSION
,614,SUPPOL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,35.63/15 ML DROPS
,615,SUPPOL 250 MG SUPPOSITORY 5,Non-Scheduled,Not Applicable,SUPPOSITORY,71.25/5 SUPPOSITORY
,616,SUPPOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.75/60 ML SUSPENSION
,617,SUPPOL BABY 80 MG SUPPOSITORY 5,Scheduled,6.78,SUPPOSITORY,34.16/5 SUPPOSITORY
,618,SUPPOL BABY 80 MG SUPPOSITORY 7,Scheduled,6.78,SUPPOSITORY,99.66/7 SUPPOSITORY
,619,SUPPOL CHILD 170 MG SUPPOSITORY 5,Scheduled,8.09,SUPPOSITORY,16.25/5 SUPPOSITORY
,620,SUPPOL CHILD 170 MG SUPPOSITORY 7,Scheduled,8.09,SUPPOSITORY,59.44/7 SUPPOSITORY
,621,T98 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,311.94/100 ML INFUSION
,622,T98 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,33.99/15 ML DROPS
,623,T98 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,23.69/60 ML SUSPENSION
,624,T98 500 MG TABLET 15,Scheduled,0.92,TABLET,14.25/15 TABLET
,625,T98 COLD 500 MG TABLET 10,Scheduled,0.92,TABLET,16.50/10 TABLET
,626,T98 DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.82/60 ML SUSPENSION
,627,T98 JUNIOR 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,18.71/10 TABLET
,628,TALMIN 650 MG TABLET 10,Scheduled,2.04,TABLET,18.75/10 TABLET
,629,TAMIN 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,75.00/100 ML INJECTION
,630,TAMOLGAN 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,95.00/100 ML INFUSION
,631,TAURPOL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,27.16/60 ML SUSPENSION
,632,TAURPOL 650 MG TABLET 10,Scheduled,2.04,TABLET,29.11/10 TABLET
,633,TEKPAR 650 MG TABLET 10,Scheduled,2.04,TABLET,33.50/10 TABLET
,634,TEMFIX 500 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,25.00/60 ML SYRUP
,635,TEMPCON 500 MG TABLET 10,Scheduled,0.92,TABLET,6.25/10 TABLET
,636,TEMPED 500 MG TABLET 10,Scheduled,0.92,TABLET,3.20/10 TABLET
,637,TEMPED 650 MG TABLET 10,Scheduled,2.04,TABLET,21.00/10 TABLET
,638,THERMOCHILL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,237.50/100 ML INFUSION
,639,THERMOCHILL G 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,405.00/100 ML INJECTION
,640,THERMOCHILL P 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,553.13/100 ML INFUSION
,641,THERMODOL (AKU) 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,277.00/100 ML INFUSION
,642,THERMOL 156.25 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,45.60/60 ML SYRUP
,643,TYFY 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,44.94/60 ML SYRUP
,644,TYFY 300 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,25.59/10 TABLET DT
,645,TYFY 500 MG TABLET 10,Scheduled,0.92,TABLET,9.59/10 TABLET
,646,TYFY 650 MG TABLET 10,Scheduled,2.04,TABLET,21.14/10 TABLET
,647,TYFY PLUS TABLET 10,Non-Scheduled,Not Applicable,TABLET,16.66/10 TABLET
,648,TYMOL TABLET 10,Non-Scheduled,Not Applicable,TABLET,11.20/10 TABLET
,649,TYNOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.00/60 ML SUSPENSION
,650,TYNOL 650 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,31.42/60 ML SUSPENSION
,651,TYNOL 650 MG TABLET 15,Scheduled,2.04,TABLET,31.00/15 TABLET
,652,TYNOL DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,28.00/15 ML DROPS
,653,ULTRAMOL 120 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,35.62/60 ML SYRUP
,654,ULTRAMOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,40.32/60 ML SYRUP
,655,ULTRAMOL RF 500 MG TABLET 10,Scheduled,0.92,TABLET,10.19/10 TABLET
,656,ULTRAMOL RF 650 MG TABLET 10,Scheduled,2.04,TABLET,20.61/10 TABLET
,657,USHNOL (REGENIX) COUGH SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,59.71/60 ML SYRUP
,658,VARMOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,621.84/100 ML INFUSION
,659,VENCETAMOL 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,464.30/100 ML INJECTION
,660,VENTOPAR 500 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,40.18/15 TABLET DT
,661,VENTOPAR 650 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,62.50/15 TABLET DT
,662,VENTOPAR DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,25.00/15 ML DROPS
,663,VOSIMOL 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,429.00/100 ML INJECTION
,664,VOSIMOL PLUS INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,150.00/1 ML INJECTION
,665,WELSET 500 MG TABLET 10,Scheduled,0.92,TABLET,9.50/10 TABLET
,666,WELSET 650 MG TABLET 10,Scheduled,2.04,TABLET,16.08/10 TABLET
,667,WINOPAR 650 MG TABLET 10,Scheduled,2.04,TABLET,13.00/10 TABLET
,668,XT PARA 1000 MG TABLET 12,Non-Scheduled,Not Applicable,TABLET,93.75/12 TABLET
,669,XT PARA 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,670,XT PARA 500 MG TABLET 10,Scheduled,0.92,TABLET,53.65/10 TABLET
,671,XT PARA 650 MG TABLET 10,Scheduled,2.04,TABLET,21.05/10 TABLET
,672,XT PARA LIFE 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,307.50/100 ML INJECTION
,673,XT PARA MF 50 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,ORAL SUSPENSION,44.95/60 ML ORAL SUSPENSION
,674,XT PARA SPAS TABLET 10,Non-Scheduled,Not Applicable,TABLET,22.21/10 TABLET
,675,XYKAA 500 MG TABLET 16,Scheduled,0.92,TABLET,14.20/16 TABLET
,676,XYKAA 650 MG TABLET 15,Scheduled,2.04,TABLET,31.78/15 TABLET
,677,XYKAA BD 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,75.00/10 TABLET
,678,XYKAA IM 500 MG INJECTION 2 ML,Non-Scheduled,Not Applicable,INJECTION,29.90/2 ML INJECTION
,679,XYKAA RAPID 500 MG TABLET 10,Scheduled,0.92,TABLET,9.39/10 TABLET
,680,XYKAA RAPID 500 MG TABLET 16,Scheduled,0.92,TABLET,14.20/16 TABLET
,681,XYKAA RAPID 650 MG TABLET 10,Scheduled,2.04,TABLET,20.14/10 TABLET
,682,XYKAA TD 650 MG TABLET 10,Scheduled,2.04,TABLET,45.25/10 TABLET
,683,ZMOL 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,20.00/60 ML SYRUP
,684,ZYPARA 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,383.11/100 ML INFUSION
,685,ZYPARA 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,46.48/10 TABLET
,686,ZYPARA 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,687,ZYPARA 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,688,ZYVIMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,57.19/60 ML SUSPENSION
,689,ZYVIMOL 650 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,55.31/10 TABLET SR
