detail_url,product_name,brand_name,manufacturer,administration_form,strengths_raw,pack_presentation,currency,price_per_day,reimbursed_per_day,product_type,brand_full,ddd_text,price_per_week,price_per_month,price_per_six_months,extra_payment_per_day,table_type,unit_type,unit_amount
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__bij_puberteitsinductie_,Cetura,VAGIFEM,ACE Pharmaceuticals bv,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIFEM ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__bij_puberteitsinductie_,Cetura,VAGIRUX,ACE Pharmaceuticals bv,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIRUX ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,CETURA,Diverse fabrikanten,,,"TABLET 0,5 mg",€,14.46,14.46,(als hemihydraat),"CETURA ,
        TABLET 0,5 mg",2 mg,101.22,433.8,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,PROGYNOVA,Diverse fabrikanten,,,DRAGEE 1 mg,€,0.26,0.24,(als hemihydraat),"PROGYNOVA ,
        DRAGEE 1 mg",2 mg,1.82,7.8,47.32,0.02,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,GENERIEK,Diverse fabrikanten,,,TABLET 2 mg,€,0.16,0.16,(als hemihydraat),"GENERIEK ,
        TABLET 2 mg",2 mg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,ZUMENON,Diverse fabrikanten,,,TABLET 2 mg,€,0.16,0.16,(als hemihydraat),"ZUMENON ,
        TABLET 2 mg",2 mg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,SYSTEN,Diverse fabrikanten,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,0.2,0.2,(als hemihydraat),"SYSTEN ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",50 μg,1.4,6.0,36.4,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,OESTROGEL,Diverse fabrikanten,,,"GEL 0,6 mg /G",€,0.19,0.19,(als hemihydraat),"OESTROGEL ,
        GEL 0,6 mg /G",50 μg,1.33,5.7,34.58,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,LENZETTO,Diverse fabrikanten,,,"SPRAY VOOR TRANSDERMAAL GEBRUIK, OPLOSSING 1,53 mg /DO",€,0.16,0.16,(als hemihydraat),"LENZETTO ,
        SPRAY VOOR TRANSDERMAAL GEBRUIK, OPLOSSING 1,53 mg /DO",50 μg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,VAGIFEM,Diverse fabrikanten,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIFEM ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,VAGIRUX,Diverse fabrikanten,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIRUX ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,CETURA,Diverse fabrikanten,,,"TABLET 0,5 mg",€,14.46,14.46,(als hemihydraat),"CETURA ,
        TABLET 0,5 mg",2 mg,101.22,433.8,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,PROGYNOVA,Diverse fabrikanten,,,DRAGEE 1 mg,€,0.26,0.24,(als hemihydraat),"PROGYNOVA ,
        DRAGEE 1 mg",2 mg,1.82,7.8,47.32,0.02,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,GENERIEK,Diverse fabrikanten,,,TABLET 2 mg,€,0.16,0.16,(als hemihydraat),"GENERIEK ,
        TABLET 2 mg",2 mg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,ZUMENON,Diverse fabrikanten,,,TABLET 2 mg,€,0.16,0.16,(als hemihydraat),"ZUMENON ,
        TABLET 2 mg",2 mg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,SYSTEN,Diverse fabrikanten,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,0.2,0.2,(als hemihydraat),"SYSTEN ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",50 μg,1.4,6.0,36.4,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,OESTROGEL,Diverse fabrikanten,,,"GEL 0,6 mg /G",€,0.19,0.19,(als hemihydraat),"OESTROGEL ,
        GEL 0,6 mg /G",50 μg,1.33,5.7,34.58,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,LENZETTO,Diverse fabrikanten,,,"SPRAY VOOR TRANSDERMAAL GEBRUIK, OPLOSSING 1,53 mg /DO",€,0.16,0.16,(als hemihydraat),"LENZETTO ,
        SPRAY VOOR TRANSDERMAAL GEBRUIK, OPLOSSING 1,53 mg /DO",50 μg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,VAGIFEM,Diverse fabrikanten,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIFEM ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,VAGIRUX,Diverse fabrikanten,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIRUX ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,CETURA,Novo Nordisk bv,,,"TABLET 0,5 mg",€,14.46,14.46,(als hemihydraat),"CETURA ,
        TABLET 0,5 mg",2 mg,101.22,433.8,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,PROGYNOVA,Novo Nordisk bv,,,DRAGEE 1 mg,€,0.26,0.24,(als hemihydraat),"PROGYNOVA ,
        DRAGEE 1 mg",2 mg,1.82,7.8,47.32,0.02,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,GENERIEK,Novo Nordisk bv,,,TABLET 2 mg,€,0.16,0.16,(als hemihydraat),"GENERIEK ,
        TABLET 2 mg",2 mg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,ZUMENON,Novo Nordisk bv,,,TABLET 2 mg,€,0.16,0.16,(als hemihydraat),"ZUMENON ,
        TABLET 2 mg",2 mg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,SYSTEN,Novo Nordisk bv,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,0.2,0.2,(als hemihydraat),"SYSTEN ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",50 μg,1.4,6.0,36.4,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,OESTROGEL,Novo Nordisk bv,,,"GEL 0,6 mg /G",€,0.19,0.19,(als hemihydraat),"OESTROGEL ,
        GEL 0,6 mg /G",50 μg,1.33,5.7,34.58,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,LENZETTO,Novo Nordisk bv,,,"SPRAY VOOR TRANSDERMAAL GEBRUIK, OPLOSSING 1,53 mg /DO",€,0.16,0.16,(als hemihydraat),"LENZETTO ,
        SPRAY VOOR TRANSDERMAAL GEBRUIK, OPLOSSING 1,53 mg /DO",50 μg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,VAGIFEM,Novo Nordisk bv,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIFEM ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,VAGIRUX,Novo Nordisk bv,,,TABLET VOOR VAGINAAL GEBRUIK 10 μg,€,1.9,0.5,(als hemihydraat),"VAGIRUX ,
        TABLET VOOR VAGINAAL GEBRUIK 10 μg",25 μg,13.3,57.0,345.8,1.39,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_dienogest,Qlaira,QLAIRA,Bayer bv,,,TABLET,€,0.37,0.1,,"QLAIRA ,
        TABLET",1 stuks,2.59,11.1,67.34,0.27,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_drospirenon,Paosonelle,GENERIEK,Gedeon Richter Benelux Sprl.,,,FILMOMHULDE TABLET 1/2 mg,€,0.42,0.42,,"GENERIEK ,
        FILMOMHULDE TABLET 1/2 mg",1 stuks,2.94,12.6,76.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_dydrogesteron,Femoston,FEMOSTON,Abbott bv,,,TABLET 1 mg + 1/10 mg,€,0.23,0.23,,"FEMOSTON ,
        TABLET 1 mg + 1/10 mg",1 stuks,1.61,6.9,41.86,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_dydrogesteron__continu_,Femoston continu,FEMOSTON,Abbott bv,,,"TABLET 0,5/2,5 mg",€,0.45,0.42,,"FEMOSTON ,
        TABLET 0,5/2,5 mg",1 stuks,3.15,13.5,81.9,0.02,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_nomegestrol,Nomegestrol/estradiol,GENERIEK,Diverse fabrikanten,,,"TABLET 1,5/2,5 mg",€,0.32,0.11,,"GENERIEK ,
        TABLET 1,5/2,5 mg",1 stuks,2.24,9.6,58.24,0.21,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_nomegestrol,Nomegestrol/estradiol,ZOELY,Diverse fabrikanten,,,"TABLET 1,5/2,5 mg",€,0.34,0.11,,"ZOELY ,
        TABLET 1,5/2,5 mg",1 stuks,2.38,10.2,61.88,0.23,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_norethisteron__continu_,Activelle,ACTIVELLE,Novo Nordisk bv,,,"OMHULDE TABLET 1/0,5 mg",€,0.29,0.29,,"ACTIVELLE ,
        OMHULDE TABLET 1/0,5 mg",1 stuks,2.03,8.7,52.78,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_progesteron,Bijuva,BIJUVA,Théa Pharma bv,,,CAPSULE 1/100 mg,€,0.42,0.42,,"BIJUVA ,
        CAPSULE 1/100 mg",1 stuks,2.94,12.6,76.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estriol__oraal_,Synapause-E3 tablet,SYNAPAUSE E3,Aspen Netherlands bv,,,TABLET 1 mg,€,0.2,0.2,,"SYNAPAUSE E3 ,
        TABLET 1 mg",2 mg,1.4,6.0,36.4,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estriol__vaginaal_,Synapause-E3,SYNAPAUSE E3,Aspen Netherlands bv,,,TABLET 1 mg,€,0.2,0.2,,"SYNAPAUSE E3 ,
        TABLET 1 mg",2 mg,1.4,6.0,36.4,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etanercept,Benepali,ENBREL,Biogen Netherlands,,,POEDER VOOR INJECTIEVLOEISTOF 10 mg,€,40.7,0.0,,"ENBREL ,
        POEDER VOOR INJECTIEVLOEISTOF 10 mg",,,,,40.7,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etanercept,Benepali,BENEPALI,Biogen Netherlands,,,1 ml INJECTIEVLOEISTOF 50 mg / ml,€,154.87,0.0,,"BENEPALI , 1 ml INJECTIEVLOEISTOF 50 mg / ml",,,,,154.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etanercept,Benepali,ERELZI,Biogen Netherlands,,,1 ml INJECTIEVLOEISTOF 50 mg / ml,€,154.87,0.0,,"ERELZI , 1 ml INJECTIEVLOEISTOF 50 mg / ml",,,,,154.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etelcalcetide,Parsabiv,PARSABIV,Amgen bv,,,"0,5 ml INJECTIEVLOEISTOF 5 mg / ml",€,16.48,0.0,(als hydrochloride),"PARSABIV , 0,5 ml INJECTIEVLOEISTOF 5 mg / ml",,,,,16.48,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethambutol,Myambutol,MYAMBUTOL,Teofarma Srl,,,TABLET 400 mg,€,2.17,2.17,(dihydrochloride),"MYAMBUTOL ,
        TABLET 400 mg","1,2 g",15.19,65.1,394.94,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol,Acelyn,ACELYN,ACE Pharmaceuticals bv,,,"TABLET 0,05 mg",€,0.65,0.65,,"ACELYN ,
        TABLET 0,05 mg",25 μg,4.55,19.5,118.3,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_desogestrel__eenfase_,Ethinylestradiol/desogestrel,GENERIEK,Diverse fabrikanten,,,TABLET 20/150 μg,€,0.06,0.06,,"GENERIEK ,
        TABLET 20/150 μg","0,75 stuks",0.42,1.8,10.92,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_desogestrel__eenfase_,Ethinylestradiol/desogestrel,MERCILON,Diverse fabrikanten,,,TABLET 20/150 μg,€,0.11,0.11,,"MERCILON ,
        TABLET 20/150 μg","0,75 stuks",0.77,3.3,20.02,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_desogestrel__eenfase_,Ethinylestradiol/desogestrel,MARVELON,Diverse fabrikanten,,,TABLET 30/150 μg,€,0.11,0.11,,"MARVELON ,
        TABLET 30/150 μg","0,75 stuks",0.77,3.3,20.02,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_drospirenon,Ethinylestradiol/drospirenon,GENERIEK,Diverse fabrikanten,,,TABLET 20UG/3MG,€,0.1,0.1,,"GENERIEK ,
        TABLET 20UG/3MG",1 stuks,0.7,3.0,18.2,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_drospirenon,Ethinylestradiol/drospirenon,YAZ 24+4,Diverse fabrikanten,,,TABLET 20UG/3MG,€,0.31,0.11,,"YAZ 24+4 ,
        TABLET 20UG/3MG",1 stuks,2.17,9.3,56.42,0.2,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_drospirenon,Ethinylestradiol/drospirenon,YASMIN,Diverse fabrikanten,,,OMHULDE TABLET 30UG/3MG,€,0.22,0.11,,"YASMIN ,
        OMHULDE TABLET 30UG/3MG","0,75 stuks",1.54,6.6,40.04,0.11,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__driefasen_,Trigynon,TRIGYNON,Bayer bv,,,DRAGEE,€,0.08,0.08,,"TRIGYNON ,
        DRAGEE","0,75 stuks",0.56,2.4,14.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__driefasen_,Trigynon,TRINORDIOL,Bayer bv,,,DRAGEE,€,0.08,0.08,,"TRINORDIOL ,
        DRAGEE","0,75 stuks",0.56,2.4,14.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__driefasen_,Trigynon,SEASONIQUE,Bayer bv,,,TABLET,€,0.22,0.11,,"SEASONIQUE ,
        TABLET",1 stuks,1.54,6.6,40.04,0.11,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_gestodeen__eenfase_,Ethinylestradiol/gestodeen,GENERIEK,Diverse fabrikanten,,,TABLET 20 μg /75 μg,€,0.08,0.08,,"GENERIEK ,
        TABLET 20 μg /75 μg","0,75 stuks",0.56,2.4,14.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_gestodeen__eenfase_,Ethinylestradiol/gestodeen,MINULET,Diverse fabrikanten,,,TABLET 30/75 μg,€,0.11,0.11,,"MINULET ,
        TABLET 30/75 μg","0,75 stuks",0.77,3.3,20.02,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_etonogestrel,Etonogestrel/ethinylestradiol,,Diverse fabrikanten,,,,,,,,,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__eenfase_,Ethinylestradiol/Levonorgestrel,GENERIEK,Diverse fabrikanten,,,TABLET 20/100 μg,€,0.02,0.02,,"GENERIEK ,
        TABLET 20/100 μg","0,75 stuks",0.14,0.6,3.64,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__eenfase_,Ethinylestradiol/Levonorgestrel,LOVETTE,Diverse fabrikanten,,,TABLET 20/100 μg,€,0.11,0.11,,"LOVETTE ,
        TABLET 20/100 μg","0,75 stuks",0.77,3.3,20.02,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__eenfase_,Ethinylestradiol/Levonorgestrel,MICROGYNON,Diverse fabrikanten,,,TABLET 30/150 μg,€,0.06,0.06,,"MICROGYNON ,
        TABLET 30/150 μg","0,75 stuks",0.42,1.8,10.92,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__eenfase_,Ethinylestradiol/Levonorgestrel,STEDIRIL,Diverse fabrikanten,,,TABLET 30/150 μg,€,0.06,0.06,,"STEDIRIL ,
        TABLET 30/150 μg","0,75 stuks",0.42,1.8,10.92,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__gefaseerd_continu_,Seasonique,TRIGYNON,Theramex Ireland Limited,,,DRAGEE,€,0.08,0.08,,"TRIGYNON ,
        DRAGEE","0,75 stuks",0.56,2.4,14.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__gefaseerd_continu_,Seasonique,TRINORDIOL,Theramex Ireland Limited,,,DRAGEE,€,0.08,0.08,,"TRINORDIOL ,
        DRAGEE","0,75 stuks",0.56,2.4,14.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__gefaseerd_continu_,Seasonique,SEASONIQUE,Theramex Ireland Limited,,,TABLET,€,0.22,0.11,,"SEASONIQUE ,
        TABLET",1 stuks,1.54,6.6,40.04,0.11,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_norelgestromine,Evra,EVRA,Gedeon Richter Benelux Sprl.,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK 600UG/6MG,€,10.77,1.01,,"EVRA ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK 600UG/6MG",,,,,2.58,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethosuximide,Ethymal,ETHYMAL,Aurobindo Pharma bv,,,CAPSULE 250 mg,€,0.92,0.6,,"ETHYMAL ,
        CAPSULE 250 mg","1,25 g",6.44,27.6,167.44,0.32,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_norgestimaat,Norgestimaat/ethinylestradiol,GENERIEK,Diverse fabrikanten,,,"TABLET 35UG/0,25MG",€,0.21,0.11,,"GENERIEK ,
        TABLET 35UG/0,25MG","0,75 stuks",1.47,6.3,38.22,0.11,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etomidaat,Etomidaat Lipuro,ETOMIDAAT LIPURO,B. Braun Medical bv,,,10 ml EMULSIE VOOR INJECTIE 2 mg / ml,€,11.7,11.7,,"ETOMIDAAT LIPURO , 10 ml EMULSIE VOOR INJECTIE 2 mg / ml",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etomidaat,Etomidaat Lipuro,HYPNOMIDATE,B. Braun Medical bv,,,10 ml INJECTIEVLOEISTOF 2 mg / ml,€,3.9,3.9,,"HYPNOMIDATE , 10 ml INJECTIEVLOEISTOF 2 mg / ml",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etonogestrel,Implanon NXT,IMPLANON NXT,Organon Pharma BV,,,IMPLANTAAT 68 mg,€,114.45,114.45,,"IMPLANON NXT ,
        IMPLANTAAT 68 mg",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoposide,Etoposide,GENERIEK,Diverse fabrikanten,,,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 20 mg / ml,€,11.73,0.0,,"GENERIEK , 5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 20 mg / ml",,,,,11.73,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoposide,Etoposide,TOPOSIN,Diverse fabrikanten,,,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 20 mg / ml,€,12.08,0.0,,"TOPOSIN , 5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 20 mg / ml",,,,,12.08,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoposide,Etoposide,VEPESID,Diverse fabrikanten,,,CAPSULE 100 mg,€,128.18,0.0,,"VEPESID ,
        CAPSULE 100 mg",,,,,12.82,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoricoxib,Arcoxia,GENERIEK,Organon Pharma BV,,,FILMOMHULDE TABLET 120 mg,€,0.3,0.3,,"GENERIEK ,
        FILMOMHULDE TABLET 120 mg",60 mg,2.1,9.0,54.6,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoricoxib,Arcoxia,ARCOXIA,Organon Pharma BV,,,FILMOMHULDE TABLET 120 mg,€,0.49,0.49,,"ARCOXIA ,
        FILMOMHULDE TABLET 120 mg",60 mg,3.43,14.7,89.18,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etrasimod,Velsipity,VELSIPITY,Pfizer bv,,,TABLET 2 mg,€,846.93,0.0,,"VELSIPITY ,
        TABLET 2 mg",,,,,30.25,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etravirine,Intelence,INTELENCE,Janssen-Cilag bv,,,TABLET 100 mg,€,12.13,12.13,,"INTELENCE ,
        TABLET 100 mg","0,4 g",84.91,363.9,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eucalyptusolie_kamfer_levomenthol,Dampo verkoudheidsbalsem,DAMPO,Cooper Consumer Health International,,,ZALF VOOR INHALATIEDAMP 26/40/20 mg /G,€,5.02,0.0,,"DAMPO ,
        ZALF VOOR INHALATIEDAMP 26/40/20 mg /G",,,,,0.17,verpakking,,
