molecule_id,edition_code,section_id,inn_name,flags_raw,page_no
951,unknown,92,HALOPÉRIDOL (DÉCANOATE D'),X,218
952,unknown,92,LOXAPINE (SUCCINATE DE),X,218
953,unknown,92,LURASIDONE (CHLORHYDRATE DE),X,218
954,unknown,92,COÛT DU,,219
955,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,219
956,unknown,92,FORMAT,,219
957,unknown,92,MÉTHOTRIMÉPRAZINE,X,219
958,unknown,92,COÛT DU,,220
959,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,220
960,unknown,92,FORMAT,,220
961,unknown,92,OLANZAPINE,X,220
962,unknown,92,COÛT DU,,221
963,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,221
964,unknown,92,FORMAT,,221
965,unknown,92,COÛT DU,,222
966,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,222
967,unknown,92,FORMAT,,222
968,unknown,92,COÛT DU,,223
969,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,223
970,unknown,92,FORMAT,,223
971,unknown,92,COÛT DU,,224
972,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,224
973,unknown,92,FORMAT,,224
974,unknown,92,PALIPÉRIDONE (PALMITATE DE),X,224
975,unknown,92,PÉRICYAZINE,X,224
976,unknown,92,PERPHÉNAZINE,X,224
977,unknown,92,COÛT DU,,225
978,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,225
979,unknown,92,FORMAT,,225
980,unknown,92,PIMOZIDE,X,225
981,unknown,92,PROCHLORPÉRAZINE (MALÉATE DE),X,225
982,unknown,92,COÛT DU,,226
983,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,226
984,unknown,92,FORMAT,,226
985,unknown,92,QUÉTIAPINE (FUMARATE DE),X,226
986,unknown,92,COÛT DU,,227
987,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,227
988,unknown,92,FORMAT,,227
989,unknown,92,COÛT DU,,228
990,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,228
991,unknown,92,FORMAT,,228
992,unknown,92,COÛT DU,,229
993,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,229
994,unknown,92,FORMAT,,229
995,unknown,92,COÛT DU,,230
996,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,230
997,unknown,92,FORMAT,,230
998,unknown,92,COÛT DU,,231
999,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,231
1000,unknown,92,FORMAT,,231
1001,unknown,92,RISPÉRIDONE,X,231
1002,unknown,92,COÛT DU,,232
1003,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,232
1004,unknown,92,FORMAT,,232
1005,unknown,92,COÛT DU,,233
1006,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,233
1007,unknown,92,FORMAT,,233
1008,unknown,92,COÛT DU,,234
1009,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,234
1010,unknown,92,FORMAT,,234
1011,unknown,92,RISPÉRIDONE (TARTRATE DE),X,234
1012,unknown,92,TRIFLUOPÉRAZINE (CHLORHYDRATE DE),X,234
1013,unknown,92,COÛT DU,,235
1014,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,235
1015,unknown,92,FORMAT,,235
1016,unknown,92,ZIPRASIDONE,X,235
1017,unknown,92,ZUCLOPENTHIXOL (ACÉTATE DE),X,235
1018,unknown,92,ZUCLOPENTHIXOL (DÉCANOATE DE),X,235
1019,unknown,92,ZUCLOPENTHIXOL (DICHLORHYDRATE DE),X,235
1020,unknown,92,COÛT DU,,236
1021,unknown,92,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,236
1022,unknown,92,FORMAT,,236
1023,unknown,93,DEXAMPHÉTAMINE (SULFATE DE),Y,236
1024,unknown,94,MÉTHYLPHÉNIDATE (CHLORHYDRATE DE),Y,236
1025,unknown,94,COÛT DU,,237
1026,unknown,94,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,237
1027,unknown,94,FORMAT,,237
1028,unknown,95,ALPRAZOLAM,V,237
1029,unknown,95,BROMAZÉPAM,V,237
1030,unknown,95,CHLORDIAZÉPOXIDE (CHLORHYDRATE DE),V,237
1031,unknown,95,COÛT DU,,238
1032,unknown,95,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,238
1033,unknown,95,FORMAT,,238
1034,unknown,95,DIAZÉPAM,V,238
1035,unknown,95,FLURAZÉPAM (CHLORHYDRATE DE),V,238
1036,unknown,95,LORAZÉPAM,V,238
1037,unknown,95,COÛT DU,,239
1038,unknown,95,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,239
1039,unknown,95,FORMAT,,239
1040,unknown,95,MIDAZOLAM,V,239
1041,unknown,95,OXAZÉPAM,V,239
1042,unknown,95,COÛT DU,,240
1043,unknown,95,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,240
1044,unknown,95,FORMAT,,240
1045,unknown,95,TÉMAZÉPAM,V,240
1046,unknown,96,BUSPIRONE (CHLORHYDRATE DE),X,240
1047,unknown,96,HYDROXYZINE (CHLORHYDRATE D'),X,240
1048,unknown,96,COÛT DU,,241
1049,unknown,96,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,241
1050,unknown,96,FORMAT,,241
1051,unknown,96,PROMÉTHAZINE (CHLORHYDRATE DE),,241
1052,unknown,97,LITHIUM (CARBONATE DE),X,241
1053,unknown,98,ALMOTRIPTAN (MALATE D'),X,241
1054,unknown,98,COÛT DU,,242
1055,unknown,98,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,242
1056,unknown,98,FORMAT,,242
1057,unknown,98,ÉLÉTRIPTAN (BROMHYDRATE D'),X,242
1058,unknown,98,NARATRIPTAN (CHLORHYDRATE DE ),X,242
1059,unknown,98,COÛT DU,,243
1060,unknown,98,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,243
1061,unknown,98,FORMAT,,243
1062,unknown,98,RIZATRIPTAN (BENZOATE DE),X,243
1063,unknown,98,COÛT DU,,244
1064,unknown,98,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,244
1065,unknown,98,FORMAT,,244
1066,unknown,98,SUMATRIPTAN (HÉMISULFATE DE),X,244
1067,unknown,98,SUMATRIPTAN (SUCCINATE DE),X,244
1068,unknown,98,COÛT DU,,245
1069,unknown,98,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,245
1070,unknown,98,FORMAT,,245
1071,unknown,98,ZOLMITRIPTAN,X,245
1072,unknown,99,PIZOTIFÈNE (MALATE DE),X,245
1073,unknown,100,ÉTHOPROPAZINE (CHLORHYDRATE D'),X,245
1074,unknown,100,LÉVODOPA/ BENSÉRAZIDE (CHLORHYDRATE DE),X,245
1075,unknown,100,COÛT DU,,246
1076,unknown,100,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,246
1077,unknown,100,FORMAT,,246
1078,unknown,100,LÉVODOPA/ CARBIDOPA/ ENTACAPONE,X,246
1079,unknown,101,AMANTADINE (CHLORHYDRATE D'),X,246
1080,unknown,102,BENZTROPINE (MÉSYLATE DE),X,246
1081,unknown,102,TRIHEXYPHÉNIDYLE (CHLORHYDRATE DE),X,246
1082,unknown,102,COÛT DU,,247
1083,unknown,102,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,247
1084,unknown,102,FORMAT,,247
1085,unknown,103,ENTACAPONE,X,247
1086,unknown,104,LÉVODOPA/ CARBIDOPA,X,247
1087,unknown,105,BROMOCRIPTINE (MÉSYLATE DE),X,247
1088,unknown,105,COÛT DU,,248
1089,unknown,105,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,248
1090,unknown,105,FORMAT,,248
1091,unknown,105,PRAMIPEXOLE (DICHLORHYDRATE DE),X,248
1092,unknown,105,COÛT DU,,249
1093,unknown,105,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,249
1094,unknown,105,FORMAT,,249
1095,unknown,105,ROPINIROLE (CHLORHYDRATE DE ),X,249
1096,unknown,106,SAFINAMIDE (MÉSYLATE DE),X,249
1097,unknown,106,SÉLÉGILINE (CHLORHYDRATE DE),X,249
1098,unknown,107,BÉTAHISTINE (DICHLORHYDRATE DE),X,249
1099,unknown,107,COÛT DU,,250
1100,unknown,107,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,250
1101,unknown,107,FORMAT,,250
1102,unknown,107,TETRABENAZINE,X,250
1103,unknown,108,COÛT DU,,253
1104,unknown,108,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,253
1105,unknown,108,FORMAT,,253
1106,unknown,109,RÉACTIF QUANTITATIF DU TEMPS DE PROTHROMBINE DANS LE SANG POUR TEST PAR LE PHARMACIEN,,253
1107,unknown,109,"PST 24 148,80 6,2000",,253
1108,unknown,110,RÉACTIF QUANTITATIF DES CÉTONES DANS LE SANG,,253
1109,unknown,110,COÛT DU,,254
1110,unknown,110,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,254
1111,unknown,110,FORMAT,,254
1112,unknown,110,RÉACTIF QUANTITATIF DU GLUCOSE DANS LE SANG 31,,254
1113,unknown,111,RÉACTIF SEMI-QUANTITATIF DE L'ACÉTONE ET DU GLUCOSE,,254
1114,unknown,112,RÉACTIF QUALITATIF DE L'ACÉTONE,,254
1115,unknown,112,COÛT DU,,255
1116,unknown,112,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,255
1117,unknown,112,FORMAT,,255
1118,unknown,113,RÉACTIF SEMI-QUANTITATIF DU GLUCOSE,,255
1119,unknown,114,COÛT DU,,259
1120,unknown,114,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,259
1121,unknown,114,FORMAT,,259
1122,unknown,115,ACIDE CITRIQUE/ CITRATE DE SODIUM,,259
1123,unknown,115,BICARBONATE DE SODIUM,,259
1124,unknown,116,CALCIUM (CARBONATE DE),,259
1125,unknown,116,COÛT DU,,260
1126,unknown,116,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,260
1127,unknown,116,FORMAT,,260
1128,unknown,116,CALCIUM (CARBONATE DE)/ VITAMINE D,,260
1129,unknown,116,"125 U.I. 500 14,45 0,0289",,260
1130,unknown,116,COÛT DU,,261
1131,unknown,116,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,261
1132,unknown,116,FORMAT,,261
1133,unknown,116,D400,,261
1134,unknown,116,"UI 500 60,00 0,1200",,261
1135,unknown,116,"400 UI 500 60,00 0,1200",,261
1136,unknown,116,500 UI,,261
1137,unknown,116,COÛT DU,,262
1138,unknown,116,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,262
1139,unknown,116,FORMAT,,262
1140,unknown,116,"UI 500 60,00",R,262
1141,unknown,116,"UI 500 60,00",R,262
1142,unknown,116,"500 60,00",R,262
1143,unknown,116,"D1000 500 60,00 0,1200",,262
1144,unknown,116,"1000 UI 500 60,00",R,262
1145,unknown,116,CALCIUM (CITRATE DE)/ VITAMINE D,,262
1146,unknown,116,COÛT DU,,263
1147,unknown,116,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,263
1148,unknown,116,FORMAT,,263
1149,unknown,116,ELECTROLYTES DE REMPLACEMENT/ DEXTROSE,,263
1150,unknown,116,MAGNÉSIUM (GLUCOHEPTONATE DE),,263
1151,unknown,116,MAGNÉSIUM (GLUCONATE DE),,263
1152,unknown,116,PHOSPHATE ACIDE DE SODIUM/ SODIUM (BICARBONATE DE)/ POTASSIUM (BICARBONATE DE),,263
1153,unknown,116,COÛT DU,,264
1154,unknown,116,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,264
1155,unknown,116,FORMAT,,264
1156,unknown,116,POTASSIUM (CHLORURE DE),,264
1157,unknown,116,POTASSIUM (CITRATE DE),,264
1158,unknown,116,COÛT DU,,265
1159,unknown,116,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,265
1160,unknown,116,FORMAT,,265
1161,unknown,116,SODIUM (CHLORURE DE),,265
1162,unknown,117,POLYSTYRÈNE (SULFONATE CALCIQUE DE),,265
1163,unknown,117,POLYSTYRÈNE (SULFONATE SODIQUE DE),X,265
1164,unknown,118,LÉVOCARNITINE,X,265
1165,unknown,118,COÛT DU,,266
1166,unknown,118,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,266
1167,unknown,118,FORMAT,,266
1168,unknown,119,ÉTHACRYNIQUE (ACIDE),X,266
1169,unknown,119,FUROSÉMIDE,X,266
1170,unknown,119,COÛT DU,,267
1171,unknown,119,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,267
1172,unknown,119,FORMAT,,267
1173,unknown,120,AMILORIDE (CHLORHYDRATE D'),X,267
1174,unknown,121,HYDROCHLOROTHIAZIDE,X,267
1175,unknown,121,COÛT DU,,268
1176,unknown,121,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,268
1177,unknown,121,FORMAT,,268
1178,unknown,121,OLMÉSARTAN MÉDOXOMIL/HYDROCHLOROTHIAZIDE,X,268
1179,unknown,122,CHLORTHALIDONE,X,268
1180,unknown,122,COÛT DU,,269
1181,unknown,122,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,269
1182,unknown,122,FORMAT,,269
1183,unknown,122,INDAPAMIDE,X,269
1184,unknown,122,METOLAZONE,X,269
1185,unknown,123,AMILORIDE (CHLORHYDRATE D')/ HYDROCHLOROTHIAZIDE,X,269
1186,unknown,123,SPIRONOLACTONE/ HYDROCHLOROTHIAZIDE,X,269
1187,unknown,123,TRIAMTÉRÈNE/ HYDROCHLOROTHIAZIDE,X,269
1188,unknown,124,COÛT DU,,273
1189,unknown,124,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,273
1190,unknown,124,FORMAT,,273
1191,unknown,125,MONTÉLUKAST SODIQUE,X,273
1192,unknown,125,COÛT DU,,274
1193,unknown,125,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,274
1194,unknown,125,FORMAT,,274
1195,unknown,126,ACÉTYLCYSTÉINE,,274
1196,unknown,127,COÛT DU,,277
1197,unknown,127,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,277
1198,unknown,127,FORMAT,,277
1199,unknown,128,CROMOGLICATE SODIQUE,,277
1200,unknown,128,LODOXAMIDE (TROMÉTHAMINE DE ),X,277
1201,unknown,129,CIPROFLOXACINE (CHLORHYDRATE DE),X,277
1202,unknown,129,ÉRYTHROMYCINE,X,277
1203,unknown,129,FUSIDIQUE (ACIDE),X,277
1204,unknown,129,OFLOXACINE,X,277
1205,unknown,129,TOBRAMYCINE,X,277
1206,unknown,129,COÛT DU,,278
1207,unknown,129,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,278
1208,unknown,129,FORMAT,,278
1209,unknown,130,BÉCLOMÉTHASONE (DIPROPIONATE DE),X,278
1210,unknown,130,BUDÉSONIDE,X,278
1211,unknown,130,CICLÉSONIDE,X,278
1212,unknown,130,DEXAMÉTHASONE,X,278
1213,unknown,130,FLUOROMÉTHOLONE,X,278
1214,unknown,130,FLUOROMÉTHOLONE (ACÉTATE DE),X,278
1215,unknown,130,FLUTICASONE (FUROATE DE),X,278
1216,unknown,130,COÛT DU,,279
1217,unknown,130,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,279
1218,unknown,130,FORMAT,,279
1219,unknown,130,FLUTICASONE (PROPIONATE DE),X,279
1220,unknown,130,MOMÉTASONE (FUROATE MONOHYDRATÉ DE),X,279
1221,unknown,130,PREDNISOLONE (ACÉTATE DE),X,279
1222,unknown,130,TRIAMCINOLONE (ACÉTONIDE DE),,279
1223,unknown,130,TRIAMCINOLONE (ACÉTONIDE DE),X,279
1224,unknown,131,LIDOCAÏNE (CHLORHYDRATE DE),,279
1225,unknown,132,ATROPINE (SULFATE D'),X,279
1226,unknown,132,COÛT DU,,280
1227,unknown,132,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,280
1228,unknown,132,FORMAT,,280
1229,unknown,132,CYCLOPENTOLATE (CHLORHYDRATE DE),X,280
1230,unknown,132,PHÉNYLÉPHRINE (CHLORHYDRATE DE),,280
1231,unknown,132,TROPICAMIDE,X,280
1232,unknown,133,BRIMONIDINE (TARTRATE DE),X,280
1233,unknown,133,BRIMONIDINE (TARTRATE DE)/ TIMOLOL (MALÉATE DE),X,280
1234,unknown,133,COÛT DU,,281
1235,unknown,133,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,281
1236,unknown,133,FORMAT,,281
1237,unknown,133,BRINZOLAMIDE/BRIMONIDINE (TARTRATE DE),X,281
1238,unknown,134,BETAXOLOL (CHLORHYDRATE DE),X,281
1239,unknown,134,BRIMONIDINE (TARTRATE DE)/ TIMOLOL (MALÉATE DE),X,281
1240,unknown,134,DORZOLAMIDE (CHLORHYDRATE DE)/ TIMOLOL (MALÉATE DE),X,281
1241,unknown,134,LATANOPROST/ TIMOLOL (MALÉATE DE),X,281
1242,unknown,134,TIMOLOL (MALÉATE DE),X,281
1243,unknown,134,COÛT DU,,282
1244,unknown,134,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,282
1245,unknown,134,FORMAT,,282
1246,unknown,134,TRAVOPROST/ TIMOLOL (MALÉATE DE),X,282
1247,unknown,135,ACÉTAZOLAMIDE,X,282
1248,unknown,135,BRINZOLAMIDE,X,282
1249,unknown,135,DORZOLAMIDE (CHLORHYDRATE DE),X,282
1250,unknown,135,COÛT DU,,283
1251,unknown,135,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,283
1252,unknown,135,FORMAT,,283
1253,unknown,135,DORZOLAMIDE (CHLORHYDRATE DE)/ TIMOLOL (MALÉATE DE),X,283
1254,unknown,135,MÉTHAZOLAMIDE,X,283
1255,unknown,136,PILOCARPINE (CHLORHYDRATE DE),X,283
1256,unknown,137,BIMATOPROST,X,283
1257,unknown,137,LATANOPROST,X,283
1258,unknown,137,COÛT DU,,284
1259,unknown,137,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,284
1260,unknown,137,FORMAT,,284
1261,unknown,137,LATANOPROST/ TIMOLOL (MALÉATE DE),X,284
1262,unknown,137,LATANOPROSTÈNE BUNOD,X,284
1263,unknown,137,TRAVOPROST,X,284
1264,unknown,137,TRAVOPROST/ TIMOLOL (MALÉATE DE),X,284
1265,unknown,138,DORZOLAMIDE (CHLORHYDRATE DE)/ TIMOLOL (MALÉATE DE),X,284
1266,unknown,139,ANÉTHOLE TRITHIONE,,284
1267,unknown,139,COÛT DU,,285
1268,unknown,139,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,285
1269,unknown,139,FORMAT,,285
1270,unknown,139,APRACLONIDINE (CHLORHYDRATE D'),X,285
1271,unknown,139,BRINZOLAMIDE/TIMOLOL (MALÉATE DE),X,285
1272,unknown,140,COÛT DU,,289
1273,unknown,140,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,289
1274,unknown,140,FORMAT,,289
1275,unknown,141,DIPHÉNOXYLATE (CHLORHYDRATE DE/ ATROPINE (SULFATE D'),Z,289
1276,unknown,141,LOPÉRAMIDE (CHLORHYDRATE DE),,289
1277,unknown,142,URSODIOL,X,289
1278,unknown,143,LACTASE,,289
1279,unknown,143,COÛT DU,,290
1280,unknown,143,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,290
1281,unknown,143,FORMAT,,290
1282,unknown,143,PANCRÉLIPASE (LIPASE-AMYLASE-PROTÉASE),X,290
1283,unknown,143,COÛT DU,,291
1284,unknown,143,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,291
1285,unknown,143,FORMAT,,291
1286,unknown,143,Co. 10 440 U -56 400 U -57 100 U,,291
1287,unknown,143,Co. 20 880 U -113 400 U -112 500 U,,291
1288,unknown,143,MICRO,,291
1289,unknown,144,DIMENHYDRINATE,,291
1290,unknown,144,DOXYLAMINE (SUCCINATE DE)/ PYRIDOXINE (CHLORHYDRATE DE),X,291
1291,unknown,144,PROCHLORPÉRAZINE (MALÉATE DE),X,291
1292,unknown,145,NABILONE,Z,291
1293,unknown,145,COÛT DU,,292
1294,unknown,145,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,292
1295,unknown,145,FORMAT,,292
1296,unknown,146,FAMOTIDINE,X,292
1297,unknown,146,NIZATIDINE,X,292
1298,unknown,146,RANITIDINE (CHLORHYDRATE DE),X,292
1299,unknown,146,COÛT DU,,293
1300,unknown,146,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,293
1301,unknown,146,FORMAT,,293
1302,unknown,147,DICLOFÉNAC SODIQUE/MISOPROSTOL,X,293
1303,unknown,147,MISOPROSTOL,X,293
1304,unknown,148,SUCRALFATE,X,293
1305,unknown,148,COÛT DU,,294
1306,unknown,148,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,294
1307,unknown,148,FORMAT,,294
1308,unknown,149,DEXLANSOPRAZOLE 30,X,294
1309,unknown,149,ESOMÉPRAZOLE (MAGNÉSIUM TRIHYDRATÉ) 30,X,294
1310,unknown,149,COÛT DU,,295
1311,unknown,149,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,295
1312,unknown,149,FORMAT,,295
1313,unknown,149,LANSOPRAZOLE 30,X,295
1314,unknown,149,COÛT DU,,296
1315,unknown,149,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,296
1316,unknown,149,FORMAT,,296
1317,unknown,149,OMÉPRAZOLE (BASE OU MAGNÉSIEN) 30,X,296
1318,unknown,149,"500 114,35",R,296
1319,unknown,149,COÛT DU,,297
1320,unknown,149,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,297
1321,unknown,149,FORMAT,,297
1322,unknown,149,PANTOPRAZOLE (MAGNÉSIEN OU SODIQUE) 30,X,297
1323,unknown,149,COÛT DU,,298
1324,unknown,149,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,298
1325,unknown,149,FORMAT,,298
1326,unknown,149,RABÉPRAZOLE SODIQUE 30,X,298
1327,unknown,150,DOMPÉRIDONE (MALÉATE DE),X,298
1328,unknown,150,MÉTOCLOPRAMIDE (CHLORHYDRATE DE),X,298
1329,unknown,150,COÛT DU,,299
1330,unknown,150,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,299
1331,unknown,150,FORMAT,,299
1332,unknown,151,5-AMINOSALICYLIQUE (ACIDE),X,299
1333,unknown,151,COÛT DU,,300
1334,unknown,151,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,300
1335,unknown,151,FORMAT,,300
1336,unknown,151,OLSALAZINE SODIQUE,X,300
1337,unknown,152,LANSOPRAZOLE/ AMOXICILLINE/ CLARITHROMYCINE,X,300
1338,unknown,153,COÛT DU,,303
1339,unknown,153,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,303
1340,unknown,153,FORMAT,,303
1341,unknown,154,DÉFÉRASIROX,X,303
1342,unknown,154,DÉFÉROXAMINE (MÉSYLATE DE),X,303
1343,unknown,154,PÉNICILLAMINE,X,303
1344,unknown,155,COÛT DU,,307
1345,unknown,155,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,307
1346,unknown,155,FORMAT,,307
1347,unknown,156,BÉCLOMÉTHASONE (DIPROPIONATE DE),X,307
1348,unknown,156,BUDÉSONIDE,X,307
1349,unknown,156,CICLÉSONIDE,X,307
1350,unknown,156,COÛT DU,,308
1351,unknown,156,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,308
1352,unknown,156,FORMAT,,308
1353,unknown,156,CORTISONE (ACÉTATE DE),X,308
1354,unknown,156,DEXAMÉTHASONE,X,308
1355,unknown,156,DEXAMÉTHASONE (PHOSPHATE SODIQUE DE),X,308
1356,unknown,156,FLUDROCORTISONE (ACÉTATE DE),X,308
1357,unknown,156,FLUTICASONE (FUROATE DE),X,308
1358,unknown,156,COÛT DU,,309
1359,unknown,156,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,309
1360,unknown,156,FORMAT,,309
1361,unknown,156,FLUTICASONE (PROPIONATE DE),X,309
1362,unknown,156,HEXACÉTONIDE DE TRIAMCINOLONE,X,309
1363,unknown,156,COÛT DU,,310
1364,unknown,156,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,310
1365,unknown,156,FORMAT,,310
1366,unknown,156,HYDROCORTISONE,X,310
1367,unknown,156,HYDROCORTISONE (SUCCINATE SODIQUE D'),X,310
1368,unknown,156,MÉTHYLPREDNISOLONE,X,310
1369,unknown,156,MÉTHYLPREDNISOLONE (ACÉTATE DE),X,310
1370,unknown,156,COÛT DU,,311
1371,unknown,156,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,311
1372,unknown,156,FORMAT,,311
1373,unknown,156,MÉTHYLPREDNISOLONE (SUCCINATE SODIQUE DE),X,311
1374,unknown,156,MOMÉTASONE (FUROATE DE),X,311
1375,unknown,156,PREDNISOLONE (PHOSPHATE SODIQUE DE),X,311
1376,unknown,156,PREDNISONE,X,311
1377,unknown,156,COÛT DU,,312
1378,unknown,156,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,312
1379,unknown,156,FORMAT,,312
1380,unknown,156,TRIAMCINOLONE (ACÉTONIDE DE),X,312
1381,unknown,157,DANAZOL,X,312
1382,unknown,157,TESTOSTÉRONE,Y,312
1383,unknown,157,TESTOSTÉRONE (CYPIONATE DE),Y,312
1384,unknown,157,COÛT DU,,313
1385,unknown,157,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,313
1386,unknown,157,FORMAT,,313
1387,unknown,157,TESTOSTÉRONE (ÉNANTHATE DE),Y,313
1388,unknown,157,TESTOSTÉRONE (UNDÉCANOATE DE),Y,313
1389,unknown,158,DROSPIRÉNONE,X,313
1390,unknown,158,ESTÉTROL MONOHYDRATÉ ET DROSPIRÉNONE,X,313
1391,unknown,158,ÉTHINYLESTRADIOL/ DÉSOGESTREL,X,313
1392,unknown,158,ÉTHINYLESTRADIOL/ DROSPIRENONE,X,313
1393,unknown,158,COÛT DU,,314
1394,unknown,158,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,314
1395,unknown,158,FORMAT,,314
