"#","Registration No / Notification No","Product Name","Holder"
"3359","MAL18096002N","Excel Herbal Probiyeast Forte Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3360","MAL18096089N","NHF 18 Strains Probiotic Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3361","MAL18126100T","Excel Herbal Dandelion Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3362","MAL19016055TC","ELDON DX ANDROCHI CAPSULE","ELDON HEALTHCARE SDN. BHD."
"3363","MAL19046050T","RS L-BOOST CAPSULE","Rising Sun Enrich Sdn Bhd"
"3364","MAL18126090NC","GNC Mega Acidophilus + Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"3365","MAL19026043T","BOTANILAB GTAA CEND capsule","DS Pharma Herbs Sdn. Bhd."
"3366","MAL19016072T","NHF Laminaria japonica 450mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3367","MAL18126098T","D.I. CORDYCEPS 450MG CAPSULE","DYNAPHARM HERBAL (M) SDN. BHD."
"3368","MAL18126077T","EU YAN SANG BLACK GARLIC 360MG CAPSULE","CS PROGYMS PHARMACEUTICAL SDN. BHD."
"3369","MAL19086093T","Yi Shi Yuan Yi Li Kang Capsule","Yi Si Yuan Trading Sdn. Bhd."
"3370","MAL20076014ARZ","ERDOMED® Hard Capsules 300mg","HYPHENS PHARMA SDN. BHD."
"3371","MAL19036085TC","CO CHEER CORDYCEPS MILITARIS 208MG CAPSULE","LD SINAR VENTURE"
"3372","MAL19086085T","Yi Shi Yuan GoldMan Capsule","Yi Si Yuan Trading Sdn. Bhd."
"3373","MAL19036062TC","GREENOSH HEMMOS CAPSULE 400MG","WANDA LIFE CARE GLOBAL"
"3374","MAL19026045TC","GREENOSH RESNO CAPSULE 400MG","WANDA LIFE CARE GLOBAL"
"3375","MAL18126020NCR","VitaHealth Vitamin E 400IU Soft Capsule","VITAHEALTH BIOTECH SDN BHD"
"3376","MAL19036033NC","Young Living Sul4zyme Capsules","YOUNG LIVING MALAYSIA SDN. BHD."
"3377","MAL18106013NC","PHARMORIX RECOGZYN CAPSULE","PHARMORIX (M) SDN. BHD."
"3378","MAL19076153TC","ELDON DX CHIOGASLIV Capsule","ELDON HEALTHCARE SDN. BHD."
"3379","MAL18096088N","OraCalC Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3380","MAL18116113N","Melaleuca ProvexCV Capsule","Melaleuca Southeast Asia (malaysia) Sdn. Bhd."
"3381","MAL18106006NC","PISHINE ORAVITE ASTAXANTHIN GLUTATHIONE PLUS CAPSULE","VIHSDIA ENTERPRISE"
"3382","MAL18116123NC","NutriVibots MOBITREX Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3383","MAL18126019NC","PROMUNE mbg Capsule","Powerlife (M) Sdn. Bhd."
"3384","MAL19026047TC","MD ASHARI MAMAT TF CAPSULE","Md Ashari Bin Mamat"
"3385","MAL19056072TC","4Life BRN Capsule","Forlife Research Imports Sdn. Bhd."
"3386","MAL19056087T","HT CARE CORDYCEPS SINENSIS 250MG CAPSULE","THE ORIGIN FOODS SDN. BHD."
"3387","MAL19046071T","SHIELD SCLEROTIA TIGER MILK MUSHROOM 300MG CAPSULE","Premier Herbs Sdn Bhd"
"3388","MAL19056081TC","MJM GLOBAL TMM CORDYCEPS PLUS CAPSULE","MJM GLOBAL MARKETING SDN. BHD."
"3389","MAL19026020T","RS Coflex Capsule","Rising Sun Enrich Sdn Bhd"
"3390","MAL19056089T","apotec Echinacea 250mg Capsule","Bioalpha International Sdn. Bhd."
"3391","MAL19086049T","Nature's Green Constipation Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3392","MAL19066039T","Biotropics Natulynn Capsule","Biotropics Malaysia Berhad"
"3393","MAL19016020NCR","NutrinLife Coric-B Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3394","MAL19056051NCR","BiO-LiFE Imunix Capsules","BIO-LIFE MARKETING SDN. BHD."
"3395","MAL19026009NCR","NutrinLife Liverix Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3396","MAL18126027NC","vtaglo ASTAXANTHIN PLUS VITAMIN E Capsule","FEREENA BEAUTY CARE"
"3397","MAL18106009NZ","Excelab ImmuC Capsule","AGELESS WELLNESS SDN. BHD."
"3398","MAL18126089NCR","NutrinLife Visharp Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3399","MAL19026010NCR","NutrinLife C-Complex Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3400","MAL18106068N","YG GROUP Vitamin C Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3401","MAL18126088NC","PowerLIFE Iron Pyrophosphate Plus Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3402","MAL18126092N","HareVit Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3403","MAL19046043T","Biotropics Nu Prep Restore Capsule","Biotropics Malaysia Berhad"
"3404","MAL19076075T","Lady Spring HERBAL CAPSULE","SERI MH UMMI SDN BHD"
"3405","MAL19056093T","Flavon Capsules","Dragon Ginseng Bio-Tech Sdn Bhd"
"3406","MAL19076133TC","Vitamode DigestPro Capsule","Vitamode  Sdn.bhd"
"3407","MAL19086048T","Priti Lady CAPSULE","SERI MH UMMI SDN BHD"
"3408","MAL19056098T","LJACK MARSHMALLOW 150MG CAPSULE","LJACK (M) SDN BHD"
"3409","MAL19056091TC","HOPEMATIC TIGER MILK MUSHROOM 300MG CAPSULE","Hopematic Sdn Bhd"
"3410","MAL19056169TC","HOPEMATIC CORDYCEPS SINENSIS 300MG CAPSULE","Hopematic Sdn Bhd"
"3411","MAL18116121NC","JANIPRO Elepro Multivitamins & Multiminerals Capsule","Janipro (M) Sdn Bhd"
"3412","MAL19066048TC","HOPEMATIC TMM CORDYCEPS PLUS CAPSULE","Hopematic Sdn Bhd"
"3413","MAL19116088T","Yi Shi Yuan 900 Kang Yuan Bao Capsule","Yi Si Yuan Trading Sdn. Bhd."
"3414","MAL18116004N","Excel Herbal LUNAX Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3415","MAL18116005N","JH Nutrition ECLIPX Capsule","JASE HEALTHCARE SDN. BHD."
"3416","MAL18116116NC","JANIPRO Neuroquin Capsule","Janipro (M) Sdn Bhd"
"3417","MAL19046070T","LJACK TONGKAT ALI HITAM EXTRACT 100MG CAPSULE","LJACK (M) SDN BHD"
"3418","MAL18126016NC","RESVENUS DEER PLACENTA 400MG SOFT-GEL CAPSULE","Resvenus Niaga Sdn. Bhd."
"3419","MAL19066008NCR","BiO-LiFE Evening Primrose Oil & Fish Oil Plus Vitamin E Vegetable Softgel Capsule","BIO-LIFE MARKETING SDN. BHD."
"3420","MAL19056167T","Nature's Green Wei Tong An Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3421","MAL19046128TC","HERBS & LIFE BLUEBERRY EXTRACT 200MG CAPSULE","BOTANICALAB SDN BHD"
"3422","MAL19016079NCR","VitaHealth Lecithin 1200mg Soft Capsule","VITAHEALTH MALAYSIA SDN. BHD."
"3423","MAL19056088TC","HERBS & LIFE PHYLLANTHUS NIRURI EXTRACT 100MG CAPSULE","BOTANICALAB SDN BHD"
"3424","MAL19036086TC","HERBS & LIFE HOUTTUYNIA CORDATA EXTRACT 150MG CAPSULE","BOTANICALAB SDN BHD"
"3425","MAL19066050T","Nature's Green Gan Bao Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3426","MAL18116110N","ELBIS WELLNESS JT-Flex Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3427","MAL18116111N","ELBIS WELLNESS JT-FLEX FORTE CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3428","MAL19056077T","Prosee Capsule","THIALLAN BIOHERBS SDN. BHD."
"3429","MAL19026011NC","BiOFIZZ Flexicol Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3430","MAL19046130NCR","JANIPRO EPX Gold Omega 3 Fish Oil 1200mg Softgel Capsule","Janipro (M) Sdn Bhd"
"3431","MAL19046020NC","Lifestyles Nutria Capsules","LIFESTYLES ASIA PACIFIC MALAYSIA SDN. BHD."
"3432","MAL18126033N","LANG bragman FEMICLEAR Capsule","OMEGA HEALTH PRODUCTS SDN BHD"
"3433","MAL19116063TR","BiO-LiFE Urocran Herbalmeds Capsule","MEGA LIFESCIENCES SDN. BHD."
"3434","MAL19076081T","nu-meds Uripro Forte Capsule","Biotropics Malaysia Berhad"
"3435","MAL19066049T","DNG CORDYCEPS PLUS GANODERMA CAPSULE","DYNAPHARM HERBAL (M) SDN. BHD."
"3436","MAL19076094TC","TRINLEY® Cranberry 250mg Capsule","GROWAY (MALAYSIA) SDN. BHD."
"3437","MAL19056048NC","LuckyAngel2u INOSITOL 500MG CAPSULE","LUCKYANGEL TO U"
"3438","MAL19106045T","Nature's Green Hua Zhuo Zhi Kang Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3439","MAL19066052T","ScentriArth Royal Excellium Vegetable Capsule","GANO EXCEL INDUSTRIES SDN BHD"
"3440","MAL19056164T","Noble Garden Ex Royale Vegetable Capsule","GANO E WORLDWIDE SDN. BHD."
"3441","MAL19046132NC","PowerLIFE Optiglo Capsule","Powerlife (M) Sdn. Bhd."
"3442","MAL19076134TC","HB' Hinyo Capsule","Metro Signature Sdn Bhd"
"3443","MAL19036058TC","Tian Di Zhi Wang Capsule","Omega Hill Trading Sdn Bhd"
"3444","MAL19056096TC","JH NUTRITION SYSTORIGHT CAPSULE","STELLAR BIO SDN BHD"
"3445","MAL19066011NC","AB-LIFE Capsule","Medexp Sdn Bhd"
"3446","MAL19066002NCR","BiO-LiFE Flaxseed Oil 1000mg Vegetable Softgel Capsule","BIO-LIFE MARKETING SDN. BHD."
"3447","MAL19096080T","MS Herbs Bio Erva plus Capsule","SERI MH UMMI SDN BHD"
"3448","MAL19056078T","Erojan Capsule","MOH PHARMACEUTICAL TECHNOLOGIES SDN. BHD."
"3449","MAL19076084T","Boldblack Superba Plus Capsule","MOH PHARMACEUTICAL TECHNOLOGIES SDN. BHD."
"3450","MAL19066053TC","Frontier International VisionE Capsules 500mg","FRONTIER INTERNATIONAL (M) SDN BHD"
"3451","MAL19056094TC","DUO LEAF Grape Seed Extract 300mg Capsule","ORIONIX SDN BHD"
"3452","MAL19026067NCR","Janipro LOVEPA Omega-3 EPA/DHA 720/180 Enteric Coated Softgel Capsule","Dong Foong Manufacturing Sdn Bhd"
"3453","MAL19056054NCR","Gold Life® Odourless Bio-Omega Fish Oil 1000mg + Natural Vitamin E 50iu Softgel Capsule","MEDIPHARM INDUSTRIES SDN. BHD."
"3454","MAL19046104T","apotec Saw Palmetto Plus Capsule","Bioalpha International Sdn. Bhd."
"3455","MAL19026066NCR","JANIPRO Omega-3 EPA/DHA 720/180 Enteric Coated Softgel Capsule","Janipro (M) Sdn Bhd"
"3456","MAL19076142TC","HEMCLENX Capsule","VIHSDIA ENTERPRISE"
"3457","MAL19056165T","apotec FloWel Capsule","Bioalpha International Sdn. Bhd."
"3458","MAL20076030ACZ","Uphalexin Capsule 500mg","Duopharma Marketing Sdn. Bhd."
"3459","MAL19056142NCR","BiO-LiFE Fish Oil 1000mg Plus Vit E Vegetable Softgel Capsule","BIO-LIFE MARKETING SDN. BHD."
"3460","MAL19026063NCR","eurobio® Bio-5 Lecithin 1300mg Softgel Capsule","EUROBIO SDN BHD"
"3461","MAL19046024NC","Dynamic Nutrition Vitamin K2 MK-7 Plus Magnesium Capsule","DYNAMIC NUTRITION SDN BHD"
"3462","MAL19026073NCR","LIVE-FREE OMEGA 3 EPA/DHA 600/300 FISH OIL PLUS VITAMIN D3 ENTERIC COATED SOFTGEL CAPSULE","Dong Foong Manufacturing Sdn Bhd"
"3463","MAL19026071NCR","Janipro Omega-3 EPA/DHA 600/300 Plus Vitamin D3 Enteric Coated Softgel Capsule","Janipro (M) Sdn Bhd"
"3464","MAL19036047NC","ZAHARAH GLUTA PLUS CAPSULE","INTAN BIOTECH INDUSTRIES SDN BHD"
"3465","MAL19016017NCR","Eurobio® Bio-Natural Vitamin E 250iu Plus Selenium 26mcg Soft Vegetable Capsule","EUROBIO SDN BHD"
"3466","MAL20076034ACZ","Vobrax Capsules 200mg","Asumed Biotech Sdn. Bhd."
"3467","MAL19126006AZ","VASTAREL XR 80mg, prolonged-release hard capsule","SERVIER MALAYSIA SDN. BHD."
"3468","MAL19056050NCR","BiO-LiFE Evening Primrose Oil 1000mg Vegetable Softgel Capsule","BIO-LIFE MARKETING SDN. BHD."
"3469","MAL19086080TC","STS DI LONG PLUS CAPSULE","WAN YEEN TRADING SDN. BHD."
"3470","MAL19116068TC","ZACH MK Ext Capsule","ZACH BIOTECH DEPOT SDN BHD"
"3471","MAL19036051NCR","eurobio® Evening Primrose Oil 1000mg + Natural Vitamin E 50iu Softgel Capsule","EUROBIO SDN BHD"
"3472","MAL19126084TC","ZACH MK67 Capsule","ZACH BIOTECH DEPOT SDN BHD"
"3473","MAL19046017N","Condros Capsule","AV MANUFACTURING SDN.BHD"
"3474","MAL19066043T","Inovital Lapacho Plus Capsule","FRANCAZURE SDN BHD"
"3475","MAL19056162T","Inovital Guarana Plus Capsule","FRANCAZURE SDN BHD"
"3476","MAL19056137NCR","aspen nutrition CoQ10 150mg Forte Softgel Capsule","ASPEN SARL SDN. BHD."
"3477","MAL18126025N","ACELABS BeauteVita Vitamin C + Acerola Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3478","MAL19116056T","Biotropics PhytoQuik Capsule","Biotropics Malaysia Berhad"
"3479","MAL18126022N","JH Nutrition Citazinc Capsule","JASE HEALTHCARE SDN. BHD."
"3480","MAL18126024N","NHF Vitamin C 400mg + Zinc Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3481","MAL18126084N","Excel Herbal Chromium Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3482","MAL18126087N","Excel Herbal Neuro-B Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3483","MAL19046121TC","Janipro Artumin Capsule 400mg","Janipro (M) Sdn Bhd"
"3484","MAL19046045TC","Janipro Canuvia Duo Capsule 500mg","Janipro (M) Sdn Bhd"
"3485","MAL18126023N","GEOBIO LIVENIA CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3486","MAL18126018N","Excelab CoQ10 100mg Capsule","AGELESS WELLNESS SDN. BHD."
"3487","MAL18126017N","Excel Herbal CoQ10 50mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3488","MAL20076041ARZ","Cebrex 200mg Capsule","MYLAN HEALTHCARE SDN. BHD."
"3489","MAL19056143NC","NutriChampz GAIN BACT PROBIOTICS + CAPSULE","NUTRICHAMPZ (M) SDN BHD"
"3490","MAL19096081T","URIPRIME CAPSULE","Biotropics Malaysia Berhad"
"3491","MAL19046133NCR","NutrinLife Probiotic 50 Billion CFUs Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3492","MAL19036043NCR","NutrinLife Man Pro Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3493","MAL19016086N","LumiC White Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3494","MAL19016088N","Excel Herbal Carnitine-Q Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3495","MAL19036031N","Healthopedia Astaxanthin 4mg Capsule","GOBUY TRADING SDN BHD"
"3496","MAL19086057TC","LJACK LING ZHI EXTRACT 100MG CAPSULE","LJACK (M) SDN BHD"
"3497","MAL19016084N","Excel Herbal AstaGluta Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3498","MAL19036052NC","VBIOTIX Capsule","NATURES SCIENCEUTICALS SDN BHD"
"3499","MAL20076029ACZ","Uphalexin Capsule 250mg","Duopharma Marketing Sdn. Bhd."
"3500","MAL19056090TC","JH Nutrition Tracentia Capsule","JASE HEALTHCARE SDN. BHD."
"3501","MAL18126086N","YG GROUP i-PROX Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3502","MAL19026015N","EU YAN SANG GINKGO BILOBA EXTRACT WITH LECITHIN CAPSULE","CS PROGYMS PHARMACEUTICAL SDN. BHD."
"3503","MAL19036032NCR","eurobio® Evening Primrose Oil 1300mg Soft Vegetable Capsule","EUROBIO SDN BHD"
"3504","MAL19076043N","CM LESS GLOWHITE CAPSULE","CS PROGYMS PHARMACEUTICAL SDN. BHD."
"3505","MAL19056140NCR","Gold Life® Odourless Bio-Omega Fish Oil 1200mg Soft Vegetable Capsule","MEDIPHARM INDUSTRIES SDN. BHD."
"3506","MAL20116011ARZ","Ursosan 250 mg Hard Capsules","PE PHARMA SDN. BHD."
"3507","MAL19026006N","Excel Herbal Folic-C Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3508","MAL19106057T","Biotropics nu-femme AMARA capsule","Biotropics Malaysia Berhad"
"3509","MAL19076082T","Biotropics Amara Energy Capsule","Biotropics Malaysia Berhad"
"3510","MAL19016087N","Excel Herbal Cal-Mag Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3511","MAL19016085N","NHF K2+D3 Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3512","MAL19026065NCR","eurobio® BioQ-10 100mg Active Formula Softgel Capsule","EUROBIO SDN BHD"
"3513","MAL19026064NCR","eurobio® BioQ-10 300mg Active Formula Softgel Capsule","EUROBIO SDN BHD"
"3514","MAL19046134NCR","NutrinLife Red Yeast Rice Plus Capsule","BIOFUNCTION MARKETING SDN. BHD."
"3515","MAL19056055NCR","eurobio® ALA Pro Complex Active Formula Softgel Capsule","EUROBIO SDN BHD"
"3516","MAL19056174TC","HDI Propoelix Capsule 200mg","HDI NETWORK (M) SDN. BHD."
"3517","MAL20066004AZ","ZIRIN Softgel Capsules 10mg","MEGA LIFESCIENCES SDN. BHD."
"3518","MAL19096092TR","BiO-LiFE Oleaf Herbalmeds Capsule","MEGA LIFESCIENCES SDN. BHD."
"3519","MAL19076079T","int3Tree GUACLENX CAPSULE","DS Pharma Herbs Sdn. Bhd."
"3520","MAL19036034N","ASH II FUELGUD capsules","OMEGA HEALTH PRODUCTS SDN BHD"
"3521","MAL19076146TC","SpringHealth ImproGen Capsule","Spring Pharma Sdn Bhd"
"3522","MAL19106058T","apotec LaFit Capsule","Bioalpha International Sdn. Bhd."
"3523","MAL19066023T","Nushine Cranberry 250mg Capsule","Bioalpha International Sdn. Bhd."
"3524","MAL19116062TC","NDLife Keladi Tikus 250mg Capsule","NDLIFE MARKETING SDN.BHD."
"3525","MAL19066014T","Zzzilipton Capsule","Bioalpha International Sdn. Bhd."
"3526","MAL19046019NC","XO SKYNLAB GLUTASNOW CAPSULE","MH BEAUTY EMPIRE"
"3527","MAL20026136TC","4Life Reflexion Capsule","Forlife Research Imports Sdn. Bhd."
"3528","MAL19056149NCR","eurobio® Executive Bio B-Complex Active Formula Softgel Capsule","EUROBIO SDN BHD"
"3529","MAL19056150NCR","eurobio® Bio-Energee Active Formula Multivitamins & Minerals Plus Softgel Capsule","EUROBIO SDN BHD"
"3530","MAL19076030NCR","BiO-LiFE CoQ10 150mg Capsule","BIO-LIFE MARKETING SDN. BHD."
"3531","MAL19076096T","HS Ginger 625mg Capsule","HERBAL SCIENCE SDN. BHD."
"3532","MAL19086088TC","TMH Bigenmax Capsule 400mg","BiGen Max Enterprise"
"3533","MAL19066054TC","BioCare Ginkgoba 480mg Capsule","TST (ASIA) SDN. BHD."
"3534","MAL19036027NC","TRINLEY® CoEnzyme Q10 100mg Capsule","GROWAY (MALAYSIA) SDN. BHD."
"3535","MAL19076098NC","Opceden� Ocumin Areds Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"3536","MAL19076034NC","Kordel's ALA & K2 with Meco B12 Plus Vegetable Capsule","CAMBERT(M) SDN. BHD."
"3537","MAL19116067T","OriCell RespiAct Capsule","HERBAL SCIENCE SDN. BHD."
"3538","MAL19086099T","DXN Scelium Capsule","DXN PHARMACEUTICAL SDN. BHD."
"3539","MAL19046022NC","JANIPRO I-Visoo Capsule","Janipro (M) Sdn Bhd"
"3540","MAL19026072NC","JANIPRO ELECAL Capsule","Janipro (M) Sdn Bhd"
"3541","MAL19076113NC","myoga EC (Fish Oil 500mg Enteric Coated Capsules)","Synercam (M) Sdn Bhd"
"3542","MAL19096089TC","SMGC BELIEV VEMOTEX CAPSULE 500MG","VIHSDIA ENTERPRISE"
"3543","MAL19086030NC","Kordel's Glutathione Lyco Plus Vegetable Capsule","CAMBERT(M) SDN. BHD."
"3544","MAL19076151T","Excel Herbal Ginkgo Extract 100mg capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3545","MAL19096053T","Excel Herbal Ginkgo Extract 250mg capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3546","MAL20016209TC","Achlim Costus Speciosus 450mg Capsule","ACHLIM TRADING SDN BHD"
"3547","MAL19046021NC","JANIPRO APROVIX Capsule","Janipro (M) Sdn Bhd"
"3548","MAL19076046N","SEJAGAT GLUTA PLUS CAPSULE","NMY MANUFACTURING SDN BHD"
"3549","MAL19056141NC","QDIQLO CAPSULE","Special Enhancement Sdn Bhd"
"3550","MAL19056144N","NUTRILIVING GLUTATHIONE + PINE BARK EXTRACT CAPSULE","Sky Nutraceuticals Sdn. Bhd."
"3551","MAL19126069TC","NMS F26 Capsule","NMS ENERGY SDN BHD"
"3552","MAL20076044ACZ","CANDIFORCE-100 Itraconazole Capsules BP 100 mg","PAHANG PHARMACY SDN. BHD."
"3553","MAL19076101N","NUTRILIVING L-ARGININE PLUS ZINC CAPSULE","Sky Nutraceuticals Sdn. Bhd."
"3554","MAL19086059TC","Dynamic Nutrition Vitalguard Royal Cordyceps 450mg Capsule","DYNAMIC NUTRITION SDN BHD"
"3555","MAL19126070TC","Dynamic Nutrition Optivue Capsule 240mg","DYNAMIC NUTRITION SDN BHD"
"3556","MAL19066005NC","LIFEFACTOR Hyaluronic Acid Plus Capsule","Life Factor Sdn Bhd"
"3557","MAL19116104TC","Dynamic Nutrition Reswell Capsule 480mg","DYNAMIC NUTRITION SDN BHD"
"3558","MAL19076097T","Primus Wellness Turmeric Extract 250mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3559","MAL20026122TC","UNICITY PARAWAY CAPSULE","UNICITY IMPORTS MALAYSIA SDN. BHD."
"3560","MAL19116111TC","Morilite Capsules","Nano Medic Care Sdn. Bhd."
"3561","MAL19106079NCR","VitaHealth Reviv Capsule","VITAHEALTH BIOTECH SDN BHD"
"3562","MAL19096071NC","BIOBAY� YOGARD CAPSULE","GALAXIS HEALTHCARE SDN BHD"
"3563","MAL19046131N","NUTRILIVING VITAMIN D3 1000IU CAPSULE","Sky Nutraceuticals Sdn. Bhd."
"3564","MAL19106103T","BioHerbalike Nutritionals LIV-GARD CAPSULES","HIGH VALLEY CONTRACT MANUFACTURING (GMP) SDN. BHD."
"3565","MAL19086075NC","Pinky Pinky Glutathione plus Capsule","INTAN BIOTECH INDUSTRIES SDN BHD"
"3566","MAL19086073NC","4LIFETFORM M Capsule","Forlife Research Imports Sdn. Bhd."
"3567","MAL19116102T","WM Garcinia Cambogia Plus Capsules","HIGH VALLEY CONTRACT MANUFACTURING (GMP) SDN. BHD."
"3568","MAL20086100TC","LAC ACTIVATED L.Guard Capsule","LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD."
"3569","MAL19106072N","PowerLIFE Bio-A CDE CoEnzyme Q10 50mg Capsule","Esprit Care Sdn. Bhd."
"3570","MAL19126072T","Femoire Novia Capsule","MOH PHARMACEUTICAL TECHNOLOGIES SDN. BHD."
"3571","MAL19086021N","apotec D'Fez Capsule","Bioalpha International Sdn. Bhd."
"3572","MAL19056136NZ","NUTRILIVING VITAMIN C 500MG CAPSULE","Sky Nutraceuticals Sdn. Bhd."
"3573","MAL19096034N","NUTRILIVING BETA GLUCAN 187.5MG CAPSULE","Sky Nutraceuticals Sdn. Bhd."
"3574","MAL20016218T","Biotropics nu femme maxx capsule","Biotropics Malaysia Berhad"
"3575","MAL19076114N","NUTRILIVING RESVERATROL 150MG CAPSULE","Sky Nutraceuticals Sdn. Bhd."
"3576","MAL19076100N","NUTRILIVING RICE EXTRACT PLUS L-LYSINE CAPSULE","Sky Nutraceuticals Sdn. Bhd."
"3577","MAL19086095T","HS Cranberry Extract 300mg Capsule","HERBAL SCIENCE SDN. BHD."
"3578","MAL19126131TC","Utrition Lozerol Red Yeast Rice 110mg Capsule","UTRITION MARKETING SDN. BHD."
"3579","MAL20086003AZ","Symvenu 4.5mg Hard Capsules","Mitsubishi Tanabe Pharma Malaysia Sdn. Bhd."
"3580","MAL19126119TC","PowerLIFE Hepapho Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"3581","MAL20016244TC","CLEAEYES CAPSULE","MRZ HERBAL HEALTHY CARE"
"3582","MAL19126081TC","BioCare MP Red Yeast Rice 500mg Capsule","TST (ASIA) SDN. BHD."
"3583","MAL19076111N","GAMEGRA CAPSULE","DZR PHARMA MANUFACTURE SDN. BHD."
"3584","MAL20086002AZ","Symvenu 3mg Hard Capsules","Mitsubishi Tanabe Pharma Malaysia Sdn. Bhd."
"3585","MAL20016206T","PowerLIFE Anelsa Capsule","Esprit Care Sdn. Bhd."
"3586","MAL19126116TC","Nyin Oi Stomach Calm Capsule","NYIN OI MEDICAL PRODUCT TRADING"
"3587","MAL20076060HACR","ATOPICA 25MG SOFT CAPSULES FOR DOG","ELANCO MALAYSIA SDN BHD"
"3588","MAL19116055TC","Nyin Oi Bi Kang Wan Capsule","NYIN OI MEDICAL PRODUCT TRADING"
"3589","MAL19116103TC","Nyin Oi Yi Jing Wan Capsule","NYIN OI MEDICAL PRODUCT TRADING"
"3590","MAL19116094TC","Nyin Oi Yi Qi Wan Capsule","NYIN OI MEDICAL PRODUCT TRADING"
"3591","MAL21076003ACRZ","Cresemba 100mg Capsule","PFIZER (MALAYSIA) SDN. BHD."
"3592","MAL20076061HACR","ATOPICA 50MG SOFT CAPSULES FOR DOG","ELANCO MALAYSIA SDN BHD"
"3593","MAL19066001NC","JH Nutrition Nacous Capsule","JASE HEALTHCARE SDN. BHD."
"3594","MAL19066010N","Excel Herbal Oriezyme Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3595","MAL19116108T","DXN Hong T Capsule","DXN PHARMACEUTICAL SDN. BHD."
"3596","MAL19116002N","SACCRANTA SACCHAROMYCES BOULARDII 250MG CAPSULES","SYNERRV SDN BHD"
"3597","MAL20076176TC","NEW IMAGE� CA-BA GYMNEMA-PLUS CAPSULES","N.Z. NEW IMAGE SDN BHD"
"3598","MAL19076026N","Excel Herbal L-Carnitine 300mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"3599","MAL20026124T","Nature's Green Ye Ning An Shen Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3600","MAL20026028T","Nature's Green Niao Shu An Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3601","MAL19126132TC","Kordel's   Bio-Cran Vegetable Capsule","CAMBERT(M) SDN. BHD."
"3602","MAL20016233T","Nature's Green YaoSuanTong Capsules","Tong Jum Chew (m) Sdn. Bhd."
"3603","MAL19126115T","Kirei Tian Ge Zhi Tong Plus Capsule","Bioalpha International Sdn. Bhd."
"3604","MAL19116113TC","ROBUSTO CAPSULE","MB NUTRACEUTICALS SDN BHD"
"3605","MAL19066006NC","NUMLES CAPSULE","MB NUTRACEUTICALS SDN BHD"
"3606","MAL20076184TC","THE PrimAGE ReszGuard Vegetable Capsules","MB NUTRACEUTICALS SDN BHD"
"3607","MAL20076118TC","Toku Tsuru STEADI CAPSULE","MB NUTRACEUTICALS SDN BHD"
