PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
,ARGENTINA,Pharmamerican S.R.L.,MAGNESIO VITAMIN WAY,magnesium+assoc.,2023-09-22,11743.00,,,,blist x 15 x 10 caps. each (VL)
,ARGENTINA,Pharmamerican S.R.L.,MAGNESIO VITAMIN WAY,magnesium+assoc.,2024-01-16,8594.00,,,,bottle caps x 60 (VL)
,ARGENTINA,Pharmamerican S.R.L.,MAGNESIO VW,magnesium+assoc.,2025-12-12,11870.00,,,,60 caps (VL)
,ARGENTINA,Innovapharma,MAGNESIUM GLICINATO,magnesium glycinate,2025-12-01,20800.00,IMPORTED,,,400 mg capsules x 60 (VL)
,ARGENTINA,Innovapharma,MAGNESIUM CITRATO,magnesium citrate,2025-12-01,18600.00,IMPORTED,,,400 mg capsules x 60 (VL)
,ARGENTINA,Innovapharma,MAGNESIUM MEGA,magnesium citrate,2025-12-01,27700.00,IMPORTED,,,1000 mg capsules x 60 (VL)
,ARGENTINA,Baliarda,MAGNOFEN,fenofibric acid,2026-01-23,42921.16,PAMI-only,,13999.35,135 mg prolonged-release capsules x 30
,ARGENTINA,Baliarda,MAGNOFEN,fenofibric acid,2026-01-23,34732.03,PAMI-only,,11868.94,45 mg prolonged-release capsules x 30
,ARGENTINA,Baliarda,MAGNOFEN TAB,fenofibric acid,2025-10-24,37222.72,PAMI-only,,14134.64,105 mg tablets x 30
,ARGENTINA,Siegfried,MAILEN,miconazole+metronidazole+assoc.,2026-01-22,22475.91,,,,vag.x 12 soft capsules
,ARGENTINA,Siegfried,MAILEN,miconazole+metronidazole+assoc.,2026-01-22,15123.35,,,,vag.x soft capsules 6
,ARGENTINA,Nutri Care,MALTOD,maltodextrin,2025-11-11,25100.00,,,,env. x 300 g (VL)
,ARGENTINA,Laboratorio Millet,MARATHON,ginseng+vit.+minerals,2022-11-02,1640.10,PAMI-only,,984.06,chapters x 20
,ARGENTINA,Laboratorio Millet,MARATHON,ginseng+vit.+minerals,2026-01-07,26305.92,PAMI-only,,15783.55,30 caps
,ARGENTINA,Laboratorio Millet,MARATHON,ginseng+vit.+minerals,2026-01-07,47853.08,PAMI-only,,28711.85,60 caps.
,ARGENTINA,Biol,MARADEN,"tranexamico, evil.",2025-10-22,37429.26,,,,1000 mg a. x 1
,ARGENTINA,Biol,MARADEN,"tranexamico, evil.",2025-12-22,106782.87,,,,500 mg a. x 5
,ARGENTINA,Biol,MARADEN,"tranexamico, evil.",2025-12-22,37485.79,,,,500 mg tablets x 10
,ARGENTINA,Biol,MARADEN,"tranexamico, evil.",2025-12-22,96500.88,,,,500 mg tablets x 30
,ARGENTINA,Laboratorio Millet,MARATHON ANTIOXIDANTE,coenzyme Q10+assoc.,2026-01-07,23506.30,PAMI-only,,14103.78,soft capsules x 30
,ARGENTINA,Eurolab,MATERNIL DHA,omega 3,2024-08-21,14710.00,,,,30 bl.capsules (VL)
,ARGENTINA,Eurolab,MATERNIL DHA CB,omega 3,2025-12-16,24980.00,,,,30 bl.capsules (VL)
,ARGENTINA,Eurolab,MATERNIL LACTANCIA,vit.+minerals+assoc.,2025-12-16,28110.00,,,,32 caps (VL)
,ARGENTINA,Eurolab,MATERNIL PRENATAL,vit.+minerals+assoc.,2025-12-16,28110.00,,,,64 caps. (VL)
,ARGENTINA,Laboratorio Albula,MAWUII CREMA DE ORDENE,aloe vera+assoc.,2024-08-05,5750.00,,,,pot x 200 g (VL)
,ARGENTINA,Montpellier,MAXIBRAL XR,venlafaxine,2025-12-19,35838.94,IOMA,21878.88,13960.06,150 mg capsules x 30
,ARGENTINA,Montpellier,MAXIBRAL XR,venlafaxine,2025-12-19,24544.63,IOMA,13246.09,11298.54,37.5 mg capsules x 30
,ARGENTINA,Montpellier,MAXIBRAL XR,venlafaxine,2025-12-19,26933.91,IOMA,16619.49,10314.42,75 mg capsules x 30
,ARGENTINA,Trb-Pharma,MAXIOSTENIL,hyaluronic acid.,2025-12-01,76540.99,PAMI-only,,38270.50,20 mg jga.prell.x 2 ml
,ARGENTINA,A.M. Farma Activ,ACIDO FOLICO,"folico, evil.",2026-01-02,14000.00,IOMA,2132.61,11867.39,1 mg comp.x 30 (VL)
,ARGENTINA,Richmond,ACIDO FOLICO RICHMOND,"folico, evil.",2026-01-21,23695.66,IOMA,7162.55,16533.11,1 mg comp.x 60
,ARGENTINA,Richmond,ACIDO FOLICO RICHMOND,"folico, evil.",2026-01-21,29223.31,IOMA,9254.65,19968.66,5 mg comp.x 60
,ARGENTINA,Vannier,ACIDO FOLICO VANNIER,"folico, evil.",2026-01-01,13761.33,IOMA,4336.57,9424.76,1 mg comp.x 30
,ARGENTINA,Vannier,ACIDO FOLICO VANNIER,"folico, evil.",2026-01-01,26153.29,,,,10 mg tablets x 30
,ARGENTINA,Vannier,ACIDO FOLICO VANNIER,"folico, evil.",2026-01-01,17721.99,IOMA,5332.79,12389.20,5 mg tablets x 30
,ARGENTINA,Provefarma,ACIDO HIALURONICO,"hyaluronic,ac.+assoc.",2025-08-04,19500.00,,,,30 capsules (VL)
,ARGENTINA,IMA,ACIDO ZOLEDRONICO IMA,"zoledronic,ac.",2025-12-30,626272.83,,,,4 mg pvo.liof.x 1+solv.
,ARGENTINA,Pharmamerican S.R.L.,ACIDO HIALURONICO VITAMIN WAY,"hyaluronic,ac.+assoc.",2025-12-12,19008.00,,,,30 caps (VL)
,ARGENTINA,Microsules Arg.,ACIDO ZOLEDRONICO MICROSULES,"zoledronic,ac.",2026-01-01,654206.71,,,,4 mg inj.liof.x 1+solv.
,ARGENTINA,Richet,ACIDO ZOLEDRONICO RICHET,"zoledronic,ac.",2025-12-20,544246.00,,,,4mg/5ml liof.f.a.x1+solv
,ARGENTINA,Richet,ACIDO ZOLEDRONICO RICHET,"zoledronic,ac.",2025-12-20,590858.85,,,,5mg/100ml f.a.x 1
,ARGENTINA,Dominguez,ACIFOL,"folico, evil.",2025-12-30,14575.41,IOMA,4336.57,10238.84,1 mg comp.x 30
,ARGENTINA,Dominguez,ACIFOL,"folico, evil.",2025-12-30,24298.88,IOMA,7162.55,17136.33,1 mg comp.x 60
,ARGENTINA,Dominguez,ACIFOL B12,folic acid + vitamin B,2025-12-30,29192.31,PAMI-only,,7569.28,comp.x 30
,ARGENTINA,Dominguez,ACIFOL B12,folic acid + vitamin B,2025-12-30,49738.36,PAMI-only,,12896.75,comp.x 60
,ARGENTINA,Dominguez,ACIFOL 10,"folico, evil.",2025-12-30,27698.00,PAMI-only,,8546.85,10 mg tablets x 30
,ARGENTINA,Dominguez,ACIFOL 10,"folico, evil.",2025-12-30,45362.12,PAMI-only,,13997.28,10 mg tablets x 60
,ARGENTINA,Dominguez,ACIFOL 5,"folico, evil.",2025-12-30,18767.83,IOMA,5332.79,13435.04,5 mg tablets x 30
,ARGENTINA,Dominguez,ACIFOL 5,"folico, evil.",2025-12-30,31953.02,IOMA,9254.65,22698.37,5 mg comp.x 60
,ARGENTINA,Dominguez,ACIFOL GOTAS,"folico, evil.",2025-12-30,20555.29,IOMA,5603.24,14952.05,fco.x 10 ml
,ARGENTINA,Dominguez,ACIFOL FE,iron+vit.b12+folic acid.,2025-12-30,27183.43,PAMI-only,,13318.84,comp.x 30
,ARGENTINA,Dominguez,ACIFOL FE,iron+vit.b12+folic acid.,2025-12-30,49211.13,PAMI-only,,24111.57,comp.x 60
,ARGENTINA,Andromaco,ACIFUSIN,"fusidico, evil.",2026-01-02,17144.43,PAMI-only,,5888.40,cr.x 15 g
,ARGENTINA,Andromaco,ACIFUSIN,"fusidico, evil.",2026-01-02,12774.54,PAMI-only,,4985.19,ung.x 15 g
,ARGENTINA,Andromaco,ACIFUSIN B,"fusidico, evil.+betametasona",2026-01-02,26658.30,PAMI-only,,15994.98,cr.x 15 g
,ARGENTINA,Lepetit,ACIMED,omeprazole,2025-05-30,3750.00,IOMA,2441.13,1308.87,20 mg capsules x 15 (VL)
,ARGENTINA,Lepetit,ACIMED,omeprazole,2025-05-30,7500.00,IOMA,8619.34,0.00,20 mg capsules x 30 (VL)
,ARGENTINA,Lepetit,ACIMED,omeprazole,2025-06-26,19520.00,IOMA,13419.00,6101.00,40 mg capsules x 15 (VL)
,ARGENTINA,Lepetit,ACIMED,omeprazole,2025-10-27,35560.00,IOMA,25949.07,9610.93,40 mg capsules x 30 (VL)
,ARGENTINA,Lepetit,ACIMED L,lansoprazole,2025-12-02,25450.00,IOMA,17374.20,8075.80,30 mg capsules x 30 (VL)
,ARGENTINA,Medipharma,ACIPOUN ORAL,chlorhexidine,2025-12-03,14250.01,,,,colut.x 200 ml (VL)
,ARGENTINA,Medisol,ACIMED,omeprazole,2025-06-06,6900.00,IOMA,5026.27,1873.73,20 mg capsules x 28 (VL)
,ARGENTINA,Biosidus S.A.U.,ACLASTA,"zoledronic,ac.",2026-01-23,736353.01,IMPORTED,,,5 mg f.a.x 100 ml
,ARGENTINA,Eczane,ACLOXIGENAC LP,diclofenac sodium,2026-01-02,9492.57,IOMA,2800.00,6692.57,100mg prolonged-release capsules x 10
,ARGENTINA,Eczane,ACLOXIGENAC LP,diclofenac sodium,2026-01-02,16920.78,,,,100mg prolonged-release capsules x 20
,ARGENTINA,Eczane,ACLOXIGENAC LP,diclofenac sodium,2026-01-02,148761.98,,,,100mg prolonged-release capsules x500
,ARGENTINA,Eurofarma,ACLOSAN,tamsulosin,2025-12-24,56085.29,IOMA,25035.76,31049.53,0.4 mg capsules x 30
,ARGENTINA,Cepage,ACNEIQUE,"salicylic,ac.+asoc.",2026-01-12,41000.00,,,,cream-gel x 40 g (VL)
,ARGENTINA,Siegfried,ACNECLIN 100 AP,minocycline,2026-01-22,47486.22,IOMA,14266.70,33219.52,"chapters, book extensions x 30"
,ARGENTINA,Fortbenton,ACNESAN DRY STICK,"salicylic,ac.+asoc.",2025-12-19,16384.00,,,,drying bar x 2 g (VL)
,ARGENTINA,Cepage,ACNEIQUE SERUM,"salicylic,ac.+asoc.",2026-01-12,43500.00,,,,env. x 30 ml (VL)
,ARGENTINA,Fortbenton,ACNESAN,"benzoyl,peroxide",2025-12-19,18883.27,IOMA,5802.82,13080.45,10% gel x 40 g
,ARGENTINA,Fortbenton,ACNESAN,"benzoyl,peroxide",2025-12-19,18883.27,IOMA,5802.82,13080.45,5% gel x 40 g
,ARGENTINA,Novarum Pharma,ACROSS BAP,arginine+assoc.,2023-12-20,41300.00,,,,env.x 1000 g (VL)
,ARGENTINA,Novarum Pharma,ACROSS BIDC,green tea + associates,2023-12-20,20950.00,,,,env.x 1000 g (VL)
,ARGENTINA,Novarum Pharma,ACROSS BID,"sodium, chloride+assoc.",2023-12-20,21890.00,,,,env.x 1000 g (VL)
,ARGENTINA,Novarum Pharma,ACROSS LEUCINE,leucine,2023-12-20,18520.00,,,,natural env.x 150 g (VL)
,ARGENTINA,Novarum Pharma,ACROSS SMC,creatine,2023-12-20,42020.00,,,,env.x 250 g (VL)
,ARGENTINA,Novarum Pharma,ACROSS SABA,beta-alanine,2023-12-20,20720.00,,,,comp.x 210 (VL)
,ARGENTINA,Novarum Pharma,ACROSS SPBAC,proteins+assoc.,2023-12-20,46640.00,,,,fruit/vanilla. package x 1000 g (VL)
,ARGENTINA,Novarum Pharma,ACROSS SPC,proteins+assoc.,2023-12-20,35790.00,,,,fruit/vanilla. package x 1000 g (VL)
,ARGENTINA,Poen,ACRYLARM,polyacrylic acid,2025-12-15,23391.80,PAMI-only,,8260.23,gel ophthalmic 10 g
,ARGENTINA,Novarum Pharma,ACROSS SR,"sodium, chloride+assoc.",2022-06-21,1177.78,,,,comp.x 100 (VL)
,ARGENTINA,Northia,ACTIRELAX NORTHIA,succinylcholine,2025-10-06,707398.49,,,,500 mg f.a.x 25
,ARGENTINA,Savant Generic,ACTOBIAN,norfloxacin,2021-02-03,1054.99,IOMA,7586.86,0.00,400 mg comp.rec.x 20
,ARGENTINA,Bayer Consumer,ACTRON,ibuprofen,2026-01-12,3522.00,IOMA,469.17,3052.83,softgel capsules x 10 (VL)
,ARGENTINA,Bayer Consumer,ACTRON,ibuprofen,2026-01-12,6712.00,IOMA,973.29,5738.71,softgel capsules x 20 (VL)
,ARGENTINA,Bayer Consumer,ACTRON MIGRA,ibuprofen + caffeine,2026-01-12,4275.00,,,,10 caps. (VL)
,ARGENTINA,Bayer Consumer,ACTRON PLUS,ibuprofen + caffeine,2025-11-07,3914.00,,,,8 caps. (VL)
,ARGENTINA,Bayer Consumer,ACTRON MUJER RAPIDA ACCION,ibuprofen,2026-01-12,3522.00,IOMA,469.17,3052.83,400 mg capsules x 10 (VL)
,ARGENTINA,Bayer Consumer,ACTRON RAPIDA ACCION NF,ibuprofen,2026-01-12,3522.00,IOMA,469.17,3052.83,400 mg capsules x 10 (VL)
,ARGENTINA,Bayer Consumer,ACTRON RAPIDA ACCION NF,ibuprofen,2026-01-12,6712.00,IOMA,973.29,5738.71,400 mg capsules x 20 (VL)
,ARGENTINA,Sanofi Health Argentina S.A.,ADACEL,tetan toxoid+diphtheria+pertussis,2026-01-02,176599.04,IOMA,47320.79,129278.25,fco.mds.x 1 x 0.5 ml
,ARGENTINA,Bago,ACTUAL,"famotidine+calcium,carbon.+asoc.",2026-01-24,5977.45,,,,blister.comp.mast.x 10 (VL)
,ARGENTINA,Bago,ACTUAL,"famotidine+calcium,carbon.+asoc.",2026-01-24,15998.78,,,,comp.mast.x 30 (VL)
,ARGENTINA,Oxapharma,ADAPNE DUO FORTE,adapalene+benzoyl peroxide,2026-01-01,52923.19,,,,pump-dosing gel x 30 g
,ARGENTINA,Convatec,BARRERA NATURA CONVEX MOLDEABLE 33-45 ARO 57,accessory,2025-10-03,183933.30,IMPORTED,,,"Box of 10, code 404593 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 22 MM ARO 45 MM,accessory,2025-10-03,382467.00,IMPORTED,,,"Box of 10, code 413180 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 28 MM ARO 45 MM,accessory,2025-10-03,382467.00,IMPORTED,,,"Box of 10, code 413182 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 35 MM ARO 45 MM,accessory,2025-10-03,150765.00,IMPORTED,,,"Box of 10, code 413184 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 38 MM ARO 57 MM,accessory,2025-10-03,150765.00,IMPORTED,,,"Box of 10, code 413185 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 38 MM ARO 57 MM,accessory,2025-10-03,150765.00,IMPORTED,,,"Box of 10, code 413186 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA FLEXIBLE RECORT ARO 45,accessory,2025-10-02,140409.83,IMPORTED,,,"Box of 10, code 125264 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 32 MM ARO 45 MM,accessory,2025-10-03,382467.00,IMPORTED,,,"Box of 10, code 413183 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 25 MM ARO 45 MM,accessory,2025-10-03,382467.00,IMPORTED,,,"Box of 10, code 413181 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA FLEXIBLE RECORT ARO 57,accessory,2025-10-02,140409.83,IMPORTED,,,"Box of 10, code 125265 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA FLEXIBLE RECORT. ARO 70,accessory,2025-10-02,140409.83,IMPORTED,,,"Box of 10, code 125266 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA RIGIDA RECORT ARO 100 MM 2 PZ,accessory,2025-10-03,162826.20,IMPORTED,,,"Box of 10, code 413157 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA FLEXIBLE RECORT. ARO 38,accessory,2025-10-02,140409.83,IMPORTED,,,"Box of 10, code 125263 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA RIGIDA RECORT ARO 38 MM 2 PZ,accessory,2025-10-03,162826.20,IMPORTED,,,"Box of 10, code 413154 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA RIGIDA RECORT ARO 45 MM 2 PZ,accessory,2025-10-03,162826.20,IMPORTED,,,"Box of 10, code 413155 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA RIGIDA RECORT ARO 70 MM 2 PZ,accessory,2025-10-03,162826.20,IMPORTED,,,"Box of 5, code 401905 (VL)"
,ARGENTINA,Convatec,BARRERA NATURA RIGIDA RECORT ARO 57 MM 2 PZ,accessory,2025-10-03,162826.20,IMPORTED,,,"Box of 10, code 413156 (VL)"
,ARGENTINA,Bayer Consumer,BAYASPIRINA C CALIENTE,acetylsalicylic acid + vitamin C,2026-01-12,37362.00,,,,gran.sob.x 24 (VL)
,ARGENTINA,Bayer Consumer,BAYASPIRINA C LIMON 240 MG VIT.C,acetylsalicylic acid + vitamin C,2026-01-12,13949.00,,,,efferv.gran.sob.x 12 (VL)
,ARGENTINA,Bayer Consumer,BAYASPIRINA C LIMON 240 MG VIT.C,acetylsalicylic acid + vitamin C,2026-01-12,27412.99,,,,efferv.gran.sob.x 24 (VL)
,ARGENTINA,Laboratorio ENA,BCAA 2:1:1,l-isoleucine+assoc.,2025-08-01,18000.00,,,,90 caps. (VL)
,ARGENTINA,Pharmamerican S.R.L.,BCAA 2:1:1,l-isoleucine+assoc.,2025-12-01,18495.00,,,,90 caps. (VL)
,ARGENTINA,Novarum Pharma,BE+WOMAN SKIN YOUNG COLLAGEN,collagen+assoc.,2023-12-20,13000.00,,,,pineapple package x 100g (VL)
,ARGENTINA,Pharma Alioth,BEAUTY FIT,hydrolyzed collagen + association,2025-12-18,1683.00,,,,sachet x 12 g (VL)
,ARGENTINA,Pharma Alioth,BEAUTY FIT,hydrolyzed collagen + association,2025-12-18,22950.00,,,,sachets x 12 g x 15 (VL)
,ARGENTINA,Monserrat,BECEBUEN,propinox,2025-12-27,9420.00,PAMI-only,,1260.78,gts.x 20 ml
,ARGENTINA,Denver Farma,BECIADIC,empagliflozin,2026-01-15,73800.00,,,,10mg tablets x 30
,ARGENTINA,Bioderma,BIODERMA PIGMENTBIO NIGHT RENEWER,"salicylic,ac.+asoc.",2025-05-23,130092.74,IMPORTED,,,cr. x 50 ml (VL)
,ARGENTINA,Bioderma,BIODERMA PIGMENTBIO SENSITIVE AREAS,"salicylic,ac.+asoc.",2025-05-23,120586.03,IMPORTED,,,env. x 75 ml (VL)
,ARGENTINA,Bioderma,BIODERMA SEBIUM PORE REFINER,"salicylic,ac.+asoc.",2025-05-23,63073.76,IMPORTED,,,env.x 30 ml (VL)
,ARGENTINA,Laboratorio Millet,BIODROP,carboxymethylcellulose sod.+asoc.,2025-09-15,12138.00,,,,sol.oft.x 10 ml (VL)
,ARGENTINA,Biol,BIOL PREO,antigens+assoc.,2024-12-10,9754.44,PAMI-only,,3932.19,a.x 1 x 1 ml c/jga.+ag.
,ARGENTINA,Labsa,BIOLABSA 250,amoxicillin,2025-05-06,8966.68,IOMA,3440.48,5526.20,250 mg susp. x 90 ml
,ARGENTINA,Labsa,BIOLABSA 500,amoxicillin,2025-05-06,9941.22,IOMA,3668.95,6272.27,500 mg susp. x 90 ml
,ARGENTINA,Baliarda,BIOMAG,magnesium bisglycinate,2026-01-23,25140.27,,,,300 mg capsules x 30 (VL)
,ARGENTINA,Biosidus S.A.U.,BIOMONAR,fingolimod,2025-05-28,3194999.87,,,,0.5 mg capsules x 28
,ARGENTINA,Novoplos,BIOSOL LC,hyaluronic acid.,2026-01-19,26170.00,PAMI-only,,8957.00,sterile eye drops x 7.5 ml
,ARGENTINA,Novoplos,BIOSOL GOTAS,hyaluronic acid.,2026-01-19,19140.00,PAMI-only,,6659.94,sterile eye solution x 10 ml
,ARGENTINA,Northia,BIOTERAL,ceftriaxone,2025-10-06,1979222.62,,,,1000 mg inj.f.a.x 100
,ARGENTINA,Trb-Pharma,BIOTIC PHARMA,ciprofloxacin,2025-12-01,13500.00,IOMA,4960.20,8539.80,500 mg tablets x 10
,ARGENTINA,Varifarma,BIOVEN,human immunoglobulin,2026-01-23,10211000.00,IMPORTED,,,10 g f.a.x 1 x 100 ml
,ARGENTINA,Varifarma,BIOVEN,human immunoglobulin,2026-01-23,5105500.00,IMPORTED,,,5 g f.a.x 1 x 50 ml
,ARGENTINA,Bausch & Lomb Arg.,BIOTRUE,polyaminopropylbiguanide+assoc.,2025-11-03,8410.00,IMPORTED,,,Multipurpose solution x60ml (VL)
,ARGENTINA,Biosintex Retail,BIOXILINA DUO,amoxicillin,2019-03-29,262.50,IOMA,4157.46,0.00,750 mg/5 ml susp.x 70 ml
,ARGENTINA,Biosintex Retail,BIOXILINA PLUS,"amoxicillin+clavulanate,ac.",2019-03-27,388.00,IOMA,9366.24,0.00,500 mg comp.rec.x 16
,ARGENTINA,Biosintex Retail,BIOXILINA PLUS DUO,"amoxicillin+clavulanate,ac.",2026-01-01,26621.00,IOMA,8007.28,18613.72,1 g comp.rec.x 14
,ARGENTINA,Biosintex Retail,BIOXILINA PLUS DUO,"amoxicillin+clavulanate,ac.",2019-03-27,278.00,IOMA,5380.20,0.00,400 mg susp. x 70 ml
,ARGENTINA,Lando,BIOZINC FORTE,vit.e+assoc.,2025-12-15,27350.00,,,,30 caps (VL)
,ARGENTINA,Pharmamerican S.R.L.,BISGLICINATO DE MAGNESIO VW,magnesium bisglycinate+assoc.,2025-08-11,10648.00,,,,30 caps (VL)
,ARGENTINA,Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,bromhexine,2025-12-30,14703.50,IOMA,2587.52,12115.98,ad.jbe.x 120 ml (VL)
,ARGENTINA,Opella Healthcare Arg.,BISOLVON COMPOSITUM NF,dextromethorphan+diphenhydramine,2022-03-31,1768.56,,,,sol.x 120 ml
,ARGENTINA,ISA,BISTRONFOR,acetylcysteine,2025-11-10,11005.00,IOMA,4780.48,6224.52,600 mg sachet x 10
,ARGENTINA,Savant Generic,BUXIFOL,pantoprazole,2024-02-09,7206.86,IOMA,6045.23,1161.63,20 mg comp.rec.x 30 (VL)
,ARGENTINA,Lesag,BY DERM ALCOHOL EN GEL,ethyl alcohol+asoc.,2024-06-05,1899.00,,,,env.x 100 ml (VL)
,ARGENTINA,Pharmamerican S.R.L.,CABELLO PIEL Y UNAS + PROBIOTICOS,vit.+assoc.,2025-12-12,14039.00,,,,30 caps (VL)
,ARGENTINA,Pharmamerican S.R.L.,"CABELLO, PIEL Y UNAS VITAMIN WAY",collagen+assoc.,2025-12-12,11638.00,,,,30 caps (VL)
,ARGENTINA,Pharmamerican S.R.L.,"CABELLO, PIEL Y UNAS VITAMIN WAY",collagen+assoc.,2024-06-01,9853.00,,,,bottle caps x 30 (VL)
,ARGENTINA,Framingham Pharma,CADOS TOTAL,vit.k2+vit.d3+calcium,2026-01-05,36500.00,,,,30 caps (VL)
,ARGENTINA,Provefarma,CAFE VERDE,"green coffee, extract + association",2026-01-02,19492.00,,,,comp.x 60 (VL)
,ARGENTINA,Lafarmen,CAFE VERDE COMPUESTO LAFARMEN,"green coffee, extract + association",2025-10-29,42000.00,,,,comp.x 150 (VL)
,ARGENTINA,Lafarmen,CAFE VERDE COMPUESTO LAFARMEN,"green coffee, extract + association",2025-10-29,8600.00,,,,comp.x 30 (VL)
,ARGENTINA,Pharmamerican S.R.L.,CAFE VERDE VITAMIN WAY,"green coffee, extract + association",2025-12-12,15140.00,,,,60 caps (VL)
,ARGENTINA,Laboratorio ENA,CAFEINA,caffeine,2025-06-01,14250.00,,,,60 caps (VL)
,ARGENTINA,Laboratorio ENA,CAFE VERDE NATULIV,"green coffee, extract + association",2025-09-01,12750.00,,,,60 caps (VL)
,ARGENTINA,Richet,CAFEINA CITRATO RICHET,caffeine citrate,2025-12-20,21918.88,,,,20mg/ml f.a.oral x1 x1ml
,ARGENTINA,Richet,CAFEINA CITRATO RICHET,caffeine citrate,2025-12-20,45027.86,,,,20mg/ml f.a.oral x1 x3ml
,ARGENTINA,Pharmamerican S.R.L.,CAFEINA ENERGY,caffeine+assoc.,2025-12-12,8895.00,,,,30 capsules (VL)
,ARGENTINA,Montpellier,CARBOGASOL FORTE,simethicone,2025-12-19,29369.33,PAMI-only,,8676.72,120 caps (60+60)
,ARGENTINA,Montpellier,CARBOGASOL FORTE,simethicone,2025-12-19,12166.84,PAMI-only,,3594.02,40 caps (20+20)
,ARGENTINA,Filaxis Farmaceutica,CARBOPLATINO GP PHARM,carboplatin,2026-01-23,822202.11,,,,450 mg inj.f.a.x 1
,ARGENTINA,Elea,CARPLEX,cariprazine,2026-01-19,72587.16,,,,1.5 mg capsules x 30
,ARGENTINA,Elea,CARPLEX,cariprazine,2026-01-19,112153.21,,,,3 mg capsules x 30
,ARGENTINA,Elea,CARPLEX,cariprazine,2026-01-19,144691.31,,,,6 mg capsules x 30
,ARGENTINA,Argenfarma,CARTICAPS,type II collagen+asoc.,2025-09-08,13619.00,,,,30 caps (VL)
,ARGENTINA,Savant Generic,CARTIATO,carvedilol,2024-02-09,7649.59,IOMA,11235.45,0.00,25 mg tablets x 30
,ARGENTINA,Argenfarma,CARTICAPS CON CURCUMA,type II collagen+asoc.,2023-02-27,1920.00,,,,30 caps (VL)
,ARGENTINA,Bago,CARVEDIL RETARD 40,carvedilol,2025-08-19,40162.62,IOMA,21380.56,18782.06,40 mg extended-release capsules x 28
,ARGENTINA,Bago,CARVEDIL RETARD 40,carvedilol,2025-08-19,41119.70,IOMA,21792.30,19327.40,40 mg prolonged-release capsules x 30
,ARGENTINA,Ariston,CASTANA DE INDIA S.C.,horse chestnut+assoc.,2026-01-05,23115.62,PAMI-only,,8771.30,comp.rec.x 30
,ARGENTINA,Ariston,CASTANA DE INDIA S.C.,horse chestnut+assoc.,2026-01-05,23115.62,PAMI-only,,5829.12,sun.x 30 ml
,ARGENTINA,Rospaw,CARVIPAW,carvedilol,2025-12-29,15026.03,IOMA,9097.50,5928.53,12.5 mg tablets x 30
,ARGENTINA,Rospaw,CARVIPAW,carvedilol,2025-12-29,17526.59,IOMA,11235.45,6291.14,25 mg tablets x 30
,ARGENTINA,Rospaw,CARVIPAW,carvedilol,2025-12-29,11276.42,IOMA,7226.66,4049.76,6.25 mg tablets x 30
,ARGENTINA,Synthon Bago,CATIRA,dimethyl fumarate,2025-12-12,2931061.18,,,,120 mg capsules x 14
,ARGENTINA,Synthon Bago,CATIRA,dimethyl fumarate,2025-12-12,11724096.93,,,,240 mg capsules x 60
,ARGENTINA,Procter & Gamble,CEBION VITAMINA C EFERVESCENTE FORTE,vit.c,2024-02-14,9952.40,,,,Sugar-free orange tablets x10 (VL)
,ARGENTINA,Procter & Gamble,CEBION VITAMINA C EFERVESCENTE,vit.c,2024-02-14,9047.67,,,,Sugar-free orange tablets x10 (VL)
,ARGENTINA,Elea,CEDRIC POCKET,idera helix + benzocaine,2026-01-06,7574.73,,,,candies x 9 (VL)
,ARGENTINA,Hollister,CERAPLUS EXTENSORES DE BARRERAS FLEXIBLES,accessory,2025-12-01,143388.63,IMPORTED,,,box x 30 units. code 79402 (VL)
,ARGENTINA,Temis-Lostalo,CERNILTON PLUS,pollen extract,2024-11-25,49104.81,PAMI-only,,19286.34,30 caps
,ARGENTINA,Siegfried,CEROSPORIN,"antipyrine+sodium,carbonate+asoc.",2026-01-22,7857.40,IOMA,2465.64,5391.76,10 ml otic drops
,ARGENTINA,Medisol,CERUMEX,sodium dioctyl sulfosuccinate,2026-01-19,6900.00,,,,5 ml otic drops
,ARGENTINA,Siegfried,CESAMET,nabilone,2026-01-22,12995.56,IMPORTED,,,0.5 mg capsules x 20
,ARGENTINA,Siegfried,CESAMET,nabilone,2026-01-22,19491.87,IMPORTED,,,1 mg capsules x 20
