input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Fortbenton,BIOQUERATIN,Fortbenton,BIOQUERATIN,cistina+asoc.,Estimulante crec.faneras,comp.x 60 (VL),48170.87,2025-11-27,2026-01-13T12:09:24,,,,,,,El precio publicado no incluye gravámenes u otros,{}
Craveri,BIORGAN AP,Craveri,BIORGAN AP,trimebutina,Antiespasmódico,300 mg comp.x 20,20482.18,2025-12-15,2026-01-13T12:09:25,Producto Reconocido,7469.44,,Cobertura Monto Fijo,10088.77,10393.41,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7469.44}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 10393.41, ""AF"": 10088.77}}"
Craveri,BIORGAN S,Craveri,BIORGAN S,trimebutina+simeticona,Antiespasmódico,200/120 mg comp.rec.x 20,14321.01,2025-12-15,2026-01-13T12:09:30,Producto Reconocido,8592.61,5728.4,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5728.4, ""AF"": 8592.61}}"
Craveri,BIORGAN S,Craveri,BIORGAN S,trimebutina+simeticona,Antiespasmódico,200/120 mg comp.rec.x 40,26356.73,2025-12-15,2026-01-13T12:09:30,Producto Reconocido,15814.04,10542.69,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 10542.69, ""AF"": 15814.04}}"
Craveri,BIORGAN B,Craveri,BIORGAN B,trimebutina+bromazepam,Ansiolítico Antiespasm.,comp.x 30,18948.52,2025-12-15,2026-01-13T12:09:32,Producto Reconocido,11369.11,7579.41,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7579.41, ""AF"": 11369.11}}"
Novoplos,BIOSOL GOTAS,Novoplos,BIOSOL GOTAS,"hialurónico,ác.",Sustituto lacrimal,sol.oft.estéril x 10 ml,18580.0,2025-12-15,2026-01-13T12:09:34,Producto Reconocido,6659.94,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6659.94}}"
Novoplos,BIOSOL GEL,Novoplos,BIOSOL GEL,hialuronato sódico,Lubricante ocular,gel oft.x 5 g,18880.0,2025-12-15,2026-01-13T12:09:35,Producto Reconocido,7300.18,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7300.18}}"
Novoplos,BIOSOL LC,Novoplos,BIOSOL LC,"hialurónico,ác.",Sustituto lacrimal,gts.oft.estéril x 7.5 ml,25410.0,2025-12-15,2026-01-13T12:09:40,Producto Reconocido,8957.0,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8957.0}}"
Siegfried,BIOTAER AN,Siegfried,BIOTAER AN,bacitracina+neomicina+asoc.,Antiséptico bucofaríngeo,caram.x 9,7530.42,2025-12-12,2026-01-13T12:09:44,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Siegfried,BIOTAER NF,Siegfried,BIOTAER NF,fenilefrina+beclometasona+neomic.,Antibiótico Broncodilatador,f.a.x 1 x 5 dosis x 10ml,9584.87,2025-12-12,2026-01-13T12:09:44,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Siegfried,BIOTAER NF,Siegfried,BIOTAER NF,fenilefrina+beclometasona+neomic.,Antibiótico Broncodilatador,f.a.x 2 x 5 dosis x 10ml,16342.03,2025-12-12,2026-01-13T12:09:44,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Northia,BIOTERAL,Northia,BIOTERAL,ceftriaxona,Antibiótico,1000 mg iny.f.a.x 100,1979222.62,2025-10-06,2026-01-13T12:09:46,,,,,,,,{}
Trb-Pharma,BIOTIC PHARMA,Trb-Pharma,BIOTIC PHARMA,ciprofloxacina,Antibiótico,500 mg comp.x 10,13500.0,2025-12-01,2026-01-13T12:09:50,Producto Reconocido,5232.5,,Cobertura Monto Fijo,8539.8,4960.2,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5232.5}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4960.2, ""AF"": 8539.8}}"
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,poliaminopropilbiguanida+asoc.,Productos para contactología,fco. gotero x 10 ml (VL),17325.0,2025-11-03,2026-01-13T12:09:53,,,,,,,Importado,{}
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.multipropósito x60ml (VL),8410.0,2025-11-03,2026-01-13T12:09:53,,,,,,,Importado,{}
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.multipropósitox120ml (VL),12470.0,2025-11-03,2026-01-13T12:09:53,,,,,,,Importado,{}
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.multipropósitox300ml (VL),19345.0,2025-11-03,2026-01-13T12:09:53,,,,,,,Importado,{}
Megalabs Argentina,BIOTIN-A,Megalabs Argentina,BIOTIN-A,biotina,Vitamínico,5 mg comp.x 30,18936.9,2026-01-06,2026-01-13T12:09:54,Producto Reconocido,6772.57,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6772.57}}"
Elea,BIOVAC HB,Elea,BIOVAC HB,antígeno hepatitis b,Vacuna contra hepatitis B,10 mcg f.a.x 0.5 ml,19032.07,2026-01-10,2026-01-13T12:09:56,,6858.85,,Cobertura Monto Fijo,12286.94,6745.13,Importado,"{""PAMI"": {""AF"": 6858.85}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 6745.13, ""AF"": 12286.94}}"
Elea,BIOVAC HB,Elea,BIOVAC HB,antígeno hepatitis b,Vacuna contra hepatitis B,20 mcg f.a.x 1 ml,29520.82,2026-01-10,2026-01-13T12:09:56,,9091.1,,Cobertura Monto Fijo,21302.71,8218.11,Importado,"{""PAMI"": {""AF"": 9091.1}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8218.11, ""AF"": 21302.71}}"
Biosintex Retail,BIOXILINA,Biosintex Retail,BIOXILINA,amoxicilina,Antibiótico,500 mg comp.x 16,8044.0,2026-01-01,2026-01-13T12:10:01,Producto Reconocido,2640.9,,Cobertura Monto Fijo,5442.69,2601.31,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 2640.9}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2601.31, ""AF"": 5442.69}}"
Biosintex Retail,BIOXILINA,Biosintex Retail,BIOXILINA,amoxicilina,Antibiótico,500mg/5ml susp.x 90 ml,10493.0,2026-01-01,2026-01-13T12:10:01,Producto Reconocido,3609.48,,Cobertura Monto Fijo,6824.05,3668.95,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3609.48}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3668.95, ""AF"": 6824.05}}"
Biosintex Retail,BIOXILINA PLUS,Biosintex Retail,BIOXILINA PLUS,"amoxicilina+clavulánico,ác.",Antibiótico,500 mg comp.rec.x 16,388.0,2019-03-27,2026-01-13T12:10:04,Producto Reconocido,,,Cobertura Monto Fijo,0.0,9366.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9366.24, ""AF"": 0.0}}"
Biosintex Retail,BIOXILINA DUO,Biosintex Retail,BIOXILINA DUO,amoxicilina,Antibiótico,750 mg/5 ml susp.x 70 ml,262.5,2019-03-29,2026-01-13T12:10:05,Producto Reconocido,105.0,,Cobertura Monto Fijo,0.0,4157.46,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 105.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4157.46, ""AF"": 0.0}}"
Biosintex Retail,BIOXILINA DUO,Biosintex Retail,BIOXILINA DUO,amoxicilina,Antibiótico,875 mg comp.rec.x 14,12925.0,2026-01-01,2026-01-13T12:10:05,Producto Reconocido,3954.65,,Cobertura Monto Fijo,8876.8,4048.2,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3954.65}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4048.2, ""AF"": 8876.8}}"
Biosintex Retail,BIOXILINA PLUS DUO,Biosintex Retail,BIOXILINA PLUS DUO,"amoxicilina+clavulánico,ác.",Antibiótico,1 g comp.rec.x 14,26621.0,2026-01-01,2026-01-13T12:10:08,,6443.32,,Cobertura Monto Fijo,18613.72,8007.28,,"{""PAMI"": {""AF"": 6443.32}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8007.28, ""AF"": 18613.72}}"
Biosintex Retail,BIOXILINA PLUS DUO,Biosintex Retail,BIOXILINA PLUS DUO,"amoxicilina+clavulánico,ác.",Antibiótico,400 mg susp.x 70 ml,278.0,2019-03-27,2026-01-13T12:10:08,Producto Reconocido,,,Cobertura Monto Fijo,0.0,5380.2,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5380.2, ""AF"": 0.0}}"
Bioprofarma Bagó,BIOZANIB,Bioprofarma Bagó,BIOZANIB,cabozantinib,Inhib.de la proteína quinasa,20 mg comp.rec.x 30,2698621.37,2025-10-08,2026-01-13T12:10:13,,,,,,,,{}
Bioprofarma Bagó,BIOZANIB,Bioprofarma Bagó,BIOZANIB,cabozantinib,Inhib.de la proteína quinasa,60 mg comp.rec.x 30,7809418.14,2025-10-08,2026-01-13T12:10:13,,,,,,,,{}
Cassará,BIOZINC D,Cassará,BIOZINC D,vit.c+vit.d+zinc,Vitamínico,comp. p/disolver x 10 (VL),6410.0,2025-12-15,2026-01-13T12:10:14,,,,,,,,{}
Cassará,BIOZINC D,Cassará,BIOZINC D,vit.c+vit.d+zinc,Vitamínico,comp. p/disolver x 30 (VL),15900.0,2025-12-15,2026-01-13T12:10:14,,,,,,,,{}
Lando,BIOZINC,Lando,BIOZINC,zinc+l-leucina+l-valina,Suplemento dietario,comp.x 60 (VL),18290.0,2025-12-15,2026-01-13T12:10:18,,,,,,,,{}
Lando,BIOZINC FORTE,Lando,BIOZINC FORTE,vit.e+asoc.,Suplemento dietario,cáps.x 30 (VL),27350.0,2025-12-15,2026-01-13T12:10:21,,,,,,,,{}
Rospaw,BIPERIDENO ROSPAW,Rospaw,BIPERIDENO ROSPAW,biperideno,Antiparkinsoniano,2 mg comp.x 20,9272.36,2025-12-29,2026-01-13T12:10:21,Producto Reconocido,1419.91,,Cobertura Monto Fijo,4373.92,4898.44,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 1419.91}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4898.44, ""AF"": 4373.92}}"
Rospaw,BIPERIDENO ROSPAW,Rospaw,BIPERIDENO ROSPAW,biperideno,Antiparkinsoniano,2 mg comp.x 60,23686.34,2025-12-29,2026-01-13T12:10:22,Producto Reconocido,3675.88,,Cobertura Monto Fijo,10796.44,12889.9,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3675.88}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12889.9, ""AF"": 10796.44}}"
Vannier,BIPERIDENO VANNIER,Vannier,BIPERIDENO VANNIER,biperideno,Antiparkinsoniano,2 mg comp.x 20,9123.55,2026-01-01,2026-01-13T12:10:24,Producto Reconocido,1278.53,,Cobertura Monto Fijo,4225.11,4898.44,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 1278.53}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4898.44, ""AF"": 4225.11}}"
Vannier,BIPERIDENO VANNIER,Vannier,BIPERIDENO VANNIER,biperideno,Antiparkinsoniano,2 mg comp.x 60,23477.94,2026-01-01,2026-01-13T12:10:24,Producto Reconocido,3515.99,,Cobertura Monto Fijo,10588.04,12889.9,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3515.99}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12889.9, ""AF"": 10588.04}}"
Everex,BIRAT,Everex,BIRAT,"abiraterona,acetato",Antineoplásico,250 mg comp.x 120,8177478.94,2025-12-23,2026-01-13T12:10:30,,,,,,,,{}
Pharmamerican S.R.L.,BISGLICINATO DE MAGNESIO VW,Pharmamerican S.R.L.,BISGLICINATO DE MAGNESIO VW,magnesio bisglicinato+asoc.,Suplemento dietario,cáps.x 30 (VL),10648.0,2025-08-11,2026-01-13T12:10:35,,,,,,,,{}
Lepetit,BIPROSOL 10 MG,Lepetit,BIPROSOL 10 MG,bisoprolol,Betabloqueante,10 mg comp.x 30,18840.0,2025-12-29,2026-01-13T12:10:36,,,,Cobertura Monto Fijo,7373.87,11466.13,Importado,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 11466.13, ""AF"": 7373.87}}"
Lepetit,BIPROSOL 5 MG,Lepetit,BIPROSOL 5 MG,bisoprolol,Betabloqueante,5 mg comp.x 30,14800.0,2025-12-29,2026-01-13T12:10:39,,,,Cobertura Monto Fijo,5806.26,8993.74,Importado,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8993.74, ""AF"": 5806.26}}"
Soubeiran Chobet,BISMUTO CHOBET CON PECTINA,Soubeiran Chobet,BISMUTO CHOBET CON PECTINA,"bismuto,hidróxido+pectina",Antidiarreico,comp.mast.x 20,10209.0,2026-01-05,2026-01-13T12:10:42,Producto Reconocido,6125.4,4083.6,Cobertura Monto Fijo,7221.2,2987.8,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4083.6, ""AF"": 6125.4}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2987.8, ""AF"": 7221.2}}"
Fecofar,BISOFEC 10,Fecofar,BISOFEC 10,bisoprolol,Betabloqueante,10 mg comp.x 30,17068.42,2025-12-29,2026-01-13T12:10:43,,6827.37,,Cobertura Monto Fijo,5602.29,11466.13,,"{""PAMI"": {""AF"": 6827.37}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 11466.13, ""AF"": 5602.29}}"
Fecofar,BISOFEC 2.5,Fecofar,BISOFEC 2.5,bisoprolol,Betabloqueante,2.5 mg comp.x 30,7284.58,2025-12-29,2026-01-13T12:10:48,,2913.83,,Cobertura Monto Fijo,2337.89,4946.69,,"{""PAMI"": {""AF"": 2913.83}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4946.69, ""AF"": 2337.89}}"
Fecofar,BISOFEC D,Fecofar,BISOFEC D,bisoprolol+hidroclorotiazida,Antihipertensivo,comp.x 30,16700.24,2025-12-29,2026-01-13T12:10:50,,8023.63,,Cobertura Monto Fijo,5065.49,11634.75,,"{""PAMI"": {""AF"": 8023.63}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 11634.75, ""AF"": 5065.49}}"
Fecofar,BISOFEC 5,Fecofar,BISOFEC 5,bisoprolol,Betabloqueante,5 mg comp.x 30,13332.09,2025-12-29,2026-01-13T12:10:51,,5332.84,,Cobertura Monto Fijo,4338.35,8993.74,,"{""PAMI"": {""AF"": 5332.84}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8993.74, ""AF"": 4338.35}}"
Opella Healthcare Arg.,BISOLHELIX,Opella Healthcare Arg.,BISOLHELIX,hedera helix,Antitusivo Mucolítico,jbe.x 150 ml (VL),9803.27,2024-01-31,2026-01-13T12:10:53,,,,,,,,{}
Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,bromhexina,Expectorante Mucolítico,ad.jbe.x 120 ml (VL),14703.5,2025-12-30,2026-01-13T12:11:02,,,,Cobertura Monto Fijo,12115.98,2587.52,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2587.52, ""AF"": 12115.98}}"
Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,bromhexina,Expectorante Mucolítico,ad.jbe.x 125 ml (VL),14703.5,2025-12-30,2026-01-13T12:11:02,,,,,,,Importado,{}
Opella Healthcare Arg.,BISOLVON,Opella Healthcare Arg.,BISOLVON,bromhexina,Expectorante Mucolítico,ped.jbe.x 120 ml (VL),14994.65,2025-12-30,2026-01-13T12:11:03,,,,Cobertura Monto Fijo,12754.47,2240.18,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2240.18, ""AF"": 12754.47}}"
Opella Healthcare Arg.,BISOLVON,Opella Healthcare Arg.,BISOLVON,bromhexina,Expectorante Mucolítico,ped.jbe.x 125 ml (VL),14994.65,2025-12-30,2026-01-13T12:11:03,,,,,,,Importado,{}
Opella Healthcare Arg.,BISOLVON COMPOSITUM NF,Opella Healthcare Arg.,BISOLVON COMPOSITUM NF,dextrometorfano+difenhidramina,Antihistamínico Antitusivo,sol.x 120 ml,1768.56,2022-03-31,2026-01-13T12:11:05,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Gador,BISOPIL,Gador,BISOPIL,bisoprolol,Betabloqueante,10 mg comp.rec.x 30,20435.75,2025-12-29,2026-01-13T12:11:05,,7727.9,,Cobertura Monto Fijo,8969.62,11466.13,,"{""PAMI"": {""AF"": 7727.9}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 11466.13, ""AF"": 8969.62}}"
Gador,BISOPIL,Gador,BISOPIL,bisoprolol,Betabloqueante,2.5 mg comp.rec.x 30,8667.53,2025-12-29,2026-01-13T12:11:05,,3125.04,,Cobertura Monto Fijo,3720.84,4946.69,,"{""PAMI"": {""AF"": 3125.04}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4946.69, ""AF"": 3720.84}}"
Gador,BISOPIL,Gador,BISOPIL,bisoprolol,Betabloqueante,5 mg comp.rec.x 30,15988.85,2025-12-29,2026-01-13T12:11:05,,6053.95,,Cobertura Monto Fijo,6995.11,8993.74,,"{""PAMI"": {""AF"": 6053.95}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8993.74, ""AF"": 6995.11}}"
Teva Argentina,BISOPROLOL TEVA,Teva Argentina,BISOPROLOL TEVA,bisoprolol,Betabloqueante,10 mg comp.x 30,24371.58,2025-12-01,2026-01-13T12:11:13,,7097.85,,Cobertura Monto Fijo,12905.45,11466.13,Importado,"{""PAMI"": {""AF"": 7097.85}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 11466.13, ""AF"": 12905.45}}"
Teva Argentina,BISOPROLOL TEVA,Teva Argentina,BISOPROLOL TEVA,bisoprolol,Betabloqueante,5 mg comp.x 30,18990.64,2025-12-01,2026-01-13T12:11:13,,5550.3,,Cobertura Monto Fijo,9996.9,8993.74,Importado,"{""PAMI"": {""AF"": 5550.3}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8993.74, ""AF"": 9996.9}}"
Schafer,BITE AWAY,Schafer,BITE AWAY,accesorio,Antipruriginoso,dispositivo médico x 1 (VL),80973.2,2024-06-01,2026-01-13T12:11:14,,,,,,,Importado,{}
ISA,BISTRONFOR,ISA,BISTRONFOR,acetilcisteína,Mucolítico,600 mg sob.x 10,11005.0,2025-11-10,2026-01-13T12:11:14,Producto Reconocido,,,Cobertura Monto Fijo,6224.52,4780.48,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4780.48, ""AF"": 6224.52}}"
Aspen,BITAKEBIR,Aspen,BITAKEBIR,bicalutamida,Antiandrógeno,50 mg comp.x 28,284919.2,2025-04-11,2026-01-13T12:11:16,,,,,,,,{}
Cetus,BITECAIN A.A.,Cetus,BITECAIN A.A.,metoclopramida+asoc.,Antiácido Antiemético,comp.x 20,18309.81,2025-12-31,2026-01-13T12:11:20,Producto Reconocido,8931.61,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8931.61}}"
Tuteur,BITERA,Tuteur,BITERA,"abiraterona,acetato",Antineoplásico,250 mg comp.x 120,9902956.28,2026-01-01,2026-01-13T12:11:23,,,,,,,,{}
Vannier-Grunenthal,BIVALIS,Vannier-Grunenthal,BIVALIS,buprenorfina,Analgésico,20 mg parche x 4,134500.0,2026-01-01,2026-01-13T12:11:25,,53805.67,,,,,Importado,"{""PAMI"": {""AF"": 53805.67}}"
Vannier-Grunenthal,BIVALIS,Vannier-Grunenthal,BIVALIS,buprenorfina,Analgésico,30 mg parche x 4,164700.0,2026-01-01,2026-01-13T12:11:25,,,,,,,Importado,{}
Vannier-Grunenthal,BIVALIS,Vannier-Grunenthal,BIVALIS,buprenorfina,Analgésico,40 mg parche x 4,169433.0,2026-01-01,2026-01-13T12:11:25,,,,,,,Importado,{}
B-Life,BIZCOCHO FRUTA,B-Life,BIZCOCHO FRUTA,carbohidratos+asoc.,Alimentos propós.médico específ.,x 200 g,68953.15,2025-10-07,2026-01-13T12:11:28,,,,,,,Importado,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 120 ml (VL),299.0,2019-11-14,2026-01-13T12:11:30,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 240 ml (VL),425.0,2019-11-14,2026-01-13T12:11:30,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 360 ml (VL),499.0,2019-11-14,2026-01-13T12:11:30,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 60 ml (VL),150.0,2019-11-14,2026-01-13T12:11:30,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 120 ml (VL),370.0,2019-11-14,2026-01-13T12:11:35,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 240 ml (VL),529.0,2019-11-14,2026-01-13T12:11:35,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 360 ml (VL),579.0,2019-11-14,2026-01-13T12:11:35,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,poliaminopropilbiguanida+asoc.,Productos para contactología,sol.x 60 ml (VL),195.0,2019-11-14,2026-01-13T12:11:35,,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS SOLUCION SALINA,Microsules Arg.,BIZILLIA PLUS SOLUCION SALINA,"sodio,cloruro",Productos para contactología,sol.x 500 ml (VL),320.0,2019-11-14,2026-01-13T12:11:36,,,,,,,,{}
Provefarma,BLACKMACA,Provefarma,BLACKMACA,extracto de maca+asoc,Suplemento dietario,comp. x 60 (VL),19500.0,2025-10-14,2026-01-13T12:11:37,,,,,,,,{}
Microsules Arg.,BLACKXELL,Microsules Arg.,BLACKXELL,cabazitaxel,Antineoplásico,60 mg f.a.x 1,17113381.34,2026-01-01,2026-01-13T12:11:44,,,,,,,,{}
Megalabs Argentina,BLACOR,Megalabs Argentina,BLACOR,betametasona,Corticosteroide,cr.x 30 g,7477.83,2026-01-06,2026-01-13T12:11:46,Producto Reconocido,3647.72,,Cobertura Monto Fijo,5218.16,2259.67,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3647.72}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2259.67, ""AF"": 5218.16}}"
Biosidus S.A.U.,BLASTOFERON 22MCG,Biosidus S.A.U.,BLASTOFERON 22MCG,interferón beta 1a,Inmunomodulador,jga.prell.x 12 x 0.5 ml,8936417.95,2025-12-15,2026-01-13T12:11:51,,,,,,,,{}
Duncan,BLAMY,Duncan,BLAMY,betametasona+gentamic.+miconazol,Antibiótico Antiinfl.Antimicot.,cr.x 20 g,11102.31,2026-01-08,2026-01-13T12:11:52,Producto Reconocido,,,Cobertura Monto Fijo,6797.07,4305.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4305.24, ""AF"": 6797.07}}"
Craveri,BLAST,Craveri,BLAST,miconazol+metronidazol+asoc.,Antimicótico Antibacteriano,óv.vaginales x 6,18532.82,2025-12-15,2026-01-13T12:11:52,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Biosidus S.A.U.,BLASTOFERON 44MCG,Biosidus S.A.U.,BLASTOFERON 44MCG,interferón beta 1a,Inmunomodulador,jga.prell.x 12 x 0.5 ml,9133538.1,2025-12-15,2026-01-13T12:11:54,,,,,,,,{}
Trb-Pharma,BLASTOP,Trb-Pharma,BLASTOP,"fólico,ác.+vit.b",Antianémico,comp.rec.x 30,20950.99,2025-12-01,2026-01-13T12:12:10,Producto Reconocido,9123.3,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9123.3}}"
Lab Internacional Argentino,BLEFASKIN,Lab Internacional Argentino,BLEFASKIN,producto cosmético,Dermatocosméticos,gel p/párpados x 25 g (VL),20145.34,2025-10-06,2026-01-13T12:12:13,,,,,,,El precio publicado no incluye gravámenes u otros,{}
Baliarda,BLAVIN,Baliarda,BLAVIN,terazosina,Antiprostático,10 mg comp.x 30,35657.25,2025-12-17,2026-01-13T12:12:12,Producto Reconocido,12081.78,,Cobertura Monto Fijo,18079.72,17577.53,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 12081.78}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 17577.53, ""AF"": 18079.72}}"
