PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
553948,ARGENTINA,Cassara,OTOFLOX,ofloxacin,,,,,,gts.otics x 10 ml
553954,ARGENTINA,Megalabs Argentina,SALIMIDIN 200,itraconazole,,,,,,200 mg caps.x 14
553955,ARGENTINA,Megalabs Argentina,SALIMIDIN 200,itraconazole,,,,,,200 mg caps.x 21
553956,ARGENTINA,Megalabs Argentina,SALIMIDIN 200,itraconazole,,,,,,200 mg caps.x 7
553969,ARGENTINA,Panalab,SILOFLUX,silodosin,,,,,,8 mg caps.x 30
553970,ARGENTINA,Takeda Argentina S.A.,PROTROMPLEX TOTAL TIM 4,coagulation factors,,,,,,600 IU f.a.
554028,ARGENTINA,Synthon Bago,INMUNOMAS NF,beta interferon 1a without albumin,,,,,,44 mcg jga.prell. x 12
554030,ARGENTINA,Teva Argentina,KINAPLASE,zonisamide,,,,,,100 mg caps.x 30
554031,ARGENTINA,Teva Argentina,KINAPLASE,zonisamide,,,,,,50 mg caps.x 30
554155,ARGENTINA,Elea,DURANIL,hexetidine,,,,,,200 ml (VL)
554467,ARGENTINA,GlaxoSmithKline Biopharma,TWINRIX,hepatitis A and B antigens,,,,,,ad.jga.prell.x 1
554469,ARGENTINA,Takeda Argentina S.A.,MYVITLA,ixazomib,,,,,,4 mg caps.x 3
554470,ARGENTINA,Takeda Argentina S.A.,MYVITLA,ixazomib,,,,,,3 mg caps.x 3
554471,ARGENTINA,Takeda Argentina S.A.,MYVITLA,ixazomib,,,,,,2.3 mg caps.x 3
567945,ARGENTINA,Siegfried,NIOFEN,tioconazole,,,,,,Vaginal softgels x 1
567969,ARGENTINA,Aspen,NIROSTAT,vorinostat,,,,,,100 mg caps.x 120
567990,ARGENTINA,Elea,COROSAN,valsartan,,,,,,160 mg tablets x 30
567991,ARGENTINA,Elea,COROSAN,valsartan,,,,,,320 mg tablets x 30
567992,ARGENTINA,Elea,COROSAN,valsartan,,,,,,80 mg tablets x 30
567993,ARGENTINA,Casasco,DILCORAN,valsartan,,,,,,160 mg comp.rec.x 56
567995,ARGENTINA,Casasco,DILCORAN,valsartan,,,,,,80 mg comp.rec.x 56
567996,ARGENTINA,Baliarda,DISARVAL D,valsartan+hydrochloroti.+amlodip.,,,,,,320/25/10 mg tablets x 30
567997,ARGENTINA,Roemmers,RACORVAL 3D,valsartan+hydrochloroti.+amlodip.,,,,,,160/5/12.5mg comp.recx28
567998,ARGENTINA,Duncan,URSIDESOX,ursodeoxycholic acid,,,,,,150 mg comp.rec.x 20
567999,ARGENTINA,Duncan,URSIDESOX,ursodeoxycholic acid,,,,,,300 mg comp.rec.x 30
568000,ARGENTINA,Duncan,URSIDESOX,ursodeoxycholic acid,,,,,,450 mg caps.lib.prol.x30
568009,ARGENTINA,Teva Argentina,LANSOPRAZOL TEVA,lansoprazole,,,,,,30 mg caps.x 30 (VL)
568010,ARGENTINA,Adium,LINAZIC,linaclotide,,,,,,145 mcg caps.x 30
568011,ARGENTINA,Adium,LINAZIC,linaclotide,,,,,,290 mcg caps.x 30
568030,ARGENTINA,Teva Argentina,HEMALEN,lenalidomide,,,,,,10 mg caps.x 21
568031,ARGENTINA,Teva Argentina,HEMALEN,lenalidomide,,,,,,15 mg caps.x 21
568032,ARGENTINA,Teva Argentina,HEMALEN,lenalidomide,,,,,,25 mg caps.x 21
568033,ARGENTINA,Teva Argentina,HEMALEN,lenalidomide,,,,,,5 mg caps.x 21
568039,ARGENTINA,Siegfried,MADOPAR HBS,levodopa+benserazide,,,,,,125 mg caps.x 50
568053,ARGENTINA,Infinity Pharma,OCTAPLEX,coagulation factors,,,,,,500 IU f.a.x 1+solv.+set
568443,ARGENTINA,Biofactor,UMAN COMPLEX,coagulation factors,,,,,,500 IU+diluy.+set inf.
575014,ARGENTINA,Synthon Bago,FIBRONEURINA,fingolimod,,,,,,0.5 mg caps.x 28
575739,ARGENTINA,Teva Argentina,FINGLID,fingolimod,,,,,,0.5 mg caps.x 28
585216,ARGENTINA,Adium,LODATIR,lenvatinib,,,,,,10 mg caps.x 30
585217,ARGENTINA,Adium,LODATIR,lenvatinib,,,,,,4 mg caps.x 30
585235,ARGENTINA,Rivero,ALGLUTAMIN,"glutamine, dipeptide",,,,,,f.a.x 1 x 50 ml
605681,ARGENTINA,Abbott EPD,CREON 10000,digestive enzymes,,,,,,caps.x 100
605682,ARGENTINA,Abbott EPD,CREON 25000,digestive enzymes,,,,,,caps.x 100
605684,ARGENTINA,Abbott EPD,CREON 10000,digestive enzymes,,,,,,caps.x 50
605685,ARGENTINA,Abbott EPD,CREON 25000,digestive enzymes,,,,,,caps.x 50
605715,ARGENTINA,Laboratorios Bernabo,PROCETOKEN XR,"fenofibric,ac.",,,,,,135 mg caps.x 30
605716,ARGENTINA,Laboratorios Bernabo,PROCETOKEN XR,"fenofibric,ac.",,,,,,45 mg caps.x 30
605747,ARGENTINA,Siegfried,OTOSPORIN DEXA,ciprofloxacin+dexamethasone,,,,,,gts.otics x 5 ml
605777,ARGENTINA,Novartis,RYDAPT,midostaurin,,,,,,25 mg caps.bl.x 112
630024,ARGENTINA,Haleon Argentina,IBU EVANOL FORTE RAPIDA ACCION,ibuprofen,,,,,,400 mg soft caps x 10 (VL)
630025,ARGENTINA,Haleon Argentina,IBU EVANOL FORTE RAPIDA ACCION,ibuprofen,,,,,,400 mg soft caps x 20 (VL)
630033,ARGENTINA,Tuteur,VAUXIMIDA,pomalidomide,,,,,,3 mg caps.x 21
630034,ARGENTINA,Tuteur,VAUXIMIDA,pomalidomide,,,,,,4 mg caps.x 21
630118,ARGENTINA,Elea,PONSTIL FORTE,"mefenamic acid,ac.",,,,,,comp.x 100
630119,ARGENTINA,Elea,PONSTIL FORTE,"mefenamic acid,ac.",,,,,,comp.x 15
630120,ARGENTINA,Elea,PONSTIL FORTE,"mefenamic acid,ac.",,,,,,comp.x 30
630122,ARGENTINA,Siegfried,ACNECLIN 100 AP,minocycline,,,,,,caps. lib. prol.x 30
630128,ARGENTINA,Casasco,LIMAFIL 100 AP,minocycline,,,,,,100 mg caps.lib.prol.x30
630133,ARGENTINA,Biosintex Tr. Esp.,PANCREOLIPASA TECHSPHERE,digestive enzymes,,,,,,20M caps.x 100
630137,ARGENTINA,Ariston,AROTRAN,tranexamic acid,,,,,,1000 mg a.x 5 x 10 ml
630138,ARGENTINA,Bioprofarma Bago,URODIF DUO,dutasteride+tamsulosin,,,,,,modified caps.lib x 30
630176,ARGENTINA,Siegfried,DELTROX,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 1
630177,ARGENTINA,Baliarda,BANTUC,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 1
630178,ARGENTINA,Baliarda,BANTUC,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 2
630192,ARGENTINA,Genomma Lab.,TAFIROL FORTE,paracetamol,,,,,,650 mg blister pack x 10 (VL)
630225,ARGENTINA,Elea,ALERNIX 24 RAPIDA ACCION,cetirizine,,,,,,caps.bl.x 10 (VL)
630226,ARGENTINA,Elea,ALERNIX 24 RAPIDA ACCION,cetirizine,,,,,,caps.bl.x 20 (VL)
630242,ARGENTINA,Everex,ALAPIDIUM,procarbazine,,,,,,50 mg caps.x 50
643587,ARGENTINA,Austral,RIFALEP,rifampicin,,,,,,300 mg caps.x 8
643589,ARGENTINA,Kilab,RIFAMPICINA KILAB,rifampicin,,,,,,300 mg caps.x 8
643591,ARGENTINA,Richet,RIFAMPICINA RICHET,rifampicin,,,,,,300 mg caps.x 8
643719,ARGENTINA,Bago,FURADANTINA MC,nitrofurantoin,,,,,,100 mg caps.x 36
643721,ARGENTINA,Eurolab,UROFURAN,nitrofurantoin,,,,,,100 mg caps.x 30
643723,ARGENTINA,Richmond,TAMBUX,rifabutin,,,,,,150 mg caps.x 30
684517,ARGENTINA,Denver Farma,IOPOX,povidone-iodine,,,,,,10% sol.topical x 60 ml (VL)
684519,ARGENTINA,Elea,PERVINOX,povidone-iodine,,,,,,topical sun x 120 ml (VL)
684520,ARGENTINA,Elea,PERVINOX,povidone-iodine,,,,,,topical sol x 60 ml (VL)
684521,ARGENTINA,Biosintex Retail,POVITIOL,povidone-iodine,,,,,,10% sol.topical x 60 ml (VL)
684532,ARGENTINA,Tuteur,GALZIN,zinc acetate,,,,,,25 mg caps.x 250
684554,ARGENTINA,Beta,FLOCUR,tolfenamic acid,,,,,,200 mg caps. x 20
684555,ARGENTINA,Beta,FLOCUR RAPID,tolfenamic acid,,,,,,comp.x 15
684570,ARGENTINA,Elea,VERATEN UD,carvedilol,,,,,,20 mg caps.lib.ext.x 30
684572,ARGENTINA,Elea,VERATEN UD,carvedilol,,,,,,40 mg caps.lib.ext.x 30
684581,ARGENTINA,Bago,CARVEDIL RETARD 10,carvedilol,,,,,,10 mg caps.lib.prol.x 28
684582,ARGENTINA,Bago,CARVEDIL RETARD 20,carvedilol,,,,,,20 mg caps.lib.prol.x 28
684583,ARGENTINA,Bago,CARVEDIL RETARD 40,carvedilol,,,,,,40 mg caps.lib.prol.x 28
684597,ARGENTINA,Galderma,ORACEA,doxycycline,,,,,,40 mg caps.x 28
684608,ARGENTINA,Elea,ARTRICARE,diacerein,,,,,,50 mg caps.x 30
684609,ARGENTINA,Trb-Pharma,ARTRODAR,diacerein,,,,,,50 mg caps.x 30
684610,ARGENTINA,Trb-Pharma,ARTRODAR,diacerein,,,,,,50 mg caps.x 50
684614,ARGENTINA,Teva Argentina,NULARTRIN,diacerein,,,,,,50 mg caps.x 30
684615,ARGENTINA,Teva Argentina,NULARTRIN,diacerein,,,,,,50 mg caps.x 60
684625,ARGENTINA,Andromaco,ACIFUSIN,"fusidic,ac.",,,,,,cr.x 15 g
684626,ARGENTINA,Andromaco,ACIFUSIN,"fusidic,ac.",,,,,,ung.x 15 g
684627,ARGENTINA,Lazar,ARZIMOL,"fusidic,ac.",,,,,,2% cr.x 15 g
684628,ARGENTINA,Pharmatrix,DRUM,"fusidic,ac.",,,,,,2% cr.x 15 g
684632,ARGENTINA,Bayer Consumer,ACTRON PLUS,ibuprofen + caffeine,,,,,,caps.x 8 (VL)
684665,ARGENTINA,Galderma,TETRALYSAL,lymecycline,,,,,,150 mg caps.x 32
684667,ARGENTINA,Galderma,TETRALYSAL,lymecycline,,,,,,300 mg caps.x 28
684696,ARGENTINA,Adium,PANTOP 20,pantoprazole,,,,,,blst.comp.x 14 (VL)
684716,ARGENTINA,Lafedar,CLINDALAF,clindamycin,,,,,,300 mg caps.x 16
684721,ARGENTINA,Pfizer,DALACIN C 300,clindamycin,,,,,,300 mg caps.x 16
684723,ARGENTINA,Adium,EFITUM,efinaconazole,,,,,,10% sol.top.x4ml +app.
684724,ARGENTINA,Lazar,FUNGO NAIL,efinaconazole,,,,,,10%sol.top.x4ml+appl.
684835,ARGENTINA,Elea,CONTROL K,potassium chloride,,,,,,caps.x 30
684836,ARGENTINA,Elea,CONTROL K,potassium chloride,,,,,,caps.x 60
684896,ARGENTINA,Casasco,COMINAR,diacerein,,,,,,50 mg caps.x 30
684897,ARGENTINA,Casasco,COMINAR,diacerein,,,,,,50 mg caps.x 60
743585,ARGENTINA,Boehringer Ingelheim,PRADAXA,dabigatran,,,,,,110 mg caps.x 60
743586,ARGENTINA,Boehringer Ingelheim,PRADAXA,dabigatran,,,,,,150 mg caps.x 60
743591,ARGENTINA,Elea,MYLANTA SIMPLE,"aluminum,hydr.+magnesium,hydr.",,,,,,160 ml
743592,ARGENTINA,Elea,ZARONTIN,ethosuximide,,,,,,caps.x 25
743597,ARGENTINA,Galderma,BENZIHEX AC,benzoyl peroxide,,,,,,5% gel x 60 g
743606,ARGENTINA,Fortbenton,ACNESAN,benzoyl peroxide,,,,,,10% gel x 40 g
743607,ARGENTINA,Fortbenton,ACNESAN,benzoyl peroxide,,,,,,5% gel x 40 g
743609,ARGENTINA,Siegfried,CESAMET,nabilone,,,,,,0.5 mg caps.x 20
743610,ARGENTINA,Siegfried,CESAMET,nabilone,,,,,,1 mg caps.x 20
743614,ARGENTINA,Siegfried,ROACCUTAN,isotretinoin,,,,,,10 mg caps.x 30
743615,ARGENTINA,Siegfried,ROACCUTAN,isotretinoin,,,,,,20 mg caps.x 30
743616,ARGENTINA,Siegfried,VIXIDERM E,benzoyl peroxide,,,,,,5% gel x 40 g
743638,ARGENTINA,Medisol,GENTADERM,gentamicin,,,,,,dermal cr. x 15 g
743645,ARGENTINA,Novartis,MYFORTIC,mycophenolate sodium,,,,,,180mg comp.gastrorr.x120
743646,ARGENTINA,Novartis,MYFORTIC,mycophenolate sodium,,,,,,360mg comp.gastrorr.x120
743648,ARGENTINA,Novoplos,ECNAGEL P.B.,benzoyl peroxide,,,,,,10% gel x 60 g
743649,ARGENTINA,Novoplos,ECNAGEL P.B.,benzoyl peroxide,,,,,,5% gel x 60 g
743651,ARGENTINA,Oxapharma,ISOTAN,isotretinoin,,,,,,20 mg caps.x 30
743652,ARGENTINA,Panalab,PARACNE,benzoyl peroxide,,,,,,10% gel x 70 g
743653,ARGENTINA,Panalab,PARACNE,benzoyl peroxide,,,,,,5% gel x 70 g
743667,ARGENTINA,Megalabs Argentina,FLEXRESAN,isotretinoin,,,,,,10 mg caps.x 30
743668,ARGENTINA,Megalabs Argentina,FLEXRESAN,isotretinoin,,,,,,20 mg caps.x 30
770843,ARGENTINA,Richet,CLINDAMICINA RICHET,clindamycin,,,,,,300 mg caps.x 16
770846,ARGENTINA,Casasco,RESBIOTIC,clindamycin,,,,,,300 mg caps.x 16
770847,ARGENTINA,Casasco,RESBIOTIC,clindamycin,,,,,,300 mg caps.x 24
792766,ARGENTINA,Laboratorio Millet,ESOMEPRA 40 MG,esomeprazole,,,,,,40 mg caps.x 14 (VL)
792767,ARGENTINA,Laboratorio Millet,ESOMEPRA 40 MG,esomeprazole,,,,,,40 mg caps.x 28 (VL)
792768,ARGENTINA,Laboratorio Millet,ESOMEPRA 40 MG,esomeprazole,,,,,,40 mg caps.x 56
792769,ARGENTINA,Richet,ESOMEPRAZOL RICHET 40 MG,esomeprazole,,,,,,40 mg caps.x 14 (VL)
792770,ARGENTINA,Richet,ESOMEPRAZOL RICHET 20 MG,esomeprazole,,,,,,20 mg caps.x 14 (VL)
792787,ARGENTINA,Cassara,CLIDAN B,clindamycin+benzoyl peroxide,,,,,,gel x 30 g
792788,ARGENTINA,Oxapharma,CLINDACUR UNO,clindamycin+benzoyl peroxide,,,,,,gel x 30 g
792789,ARGENTINA,Pharmatrix,CP ACNE DUO MULTIDOSIS,clindamycin+benzoyl peroxide,,,,,,simultaneous dosing gel x 30g
792790,ARGENTINA,Megalabs Argentina,PEROXICLIN DUO,clindamycin+benzoyl peroxide,,,,,,gel x 30 g
792793,ARGENTINA,Laboratorios Bernabo,TABE,loxoprofen sodium anhydrous,,,,,,60 mg tablets x 20
845996,ARGENTINA,Lafarmen,GLUCOMANAM LAFARMEN,glucomannan,,,,,,blister caps.x 30 (VL)
845997,ARGENTINA,Lafarmen,GLUCOMANAM LAFARMEN,glucomannan,,,,,,blister caps.x 60 (VL)
845998,ARGENTINA,A.M. Farma Activ,GLUCOMANNAN A.M.,glucomannan,,,,,,700 mg caps.x 30 (VL)
865918,ARGENTINA,Cassara,CLIDAN,clindamycin,,,,,,derm gel x 15 g
870138,ARGENTINA,Infinity Pharma,NUWIQ 250 UI,factor VIII coagulation recomb.,,,,,,liof.pvo.vial+j.p.x1x8ml
870139,ARGENTINA,Infinity Pharma,NUWIQ 500 UI,factor VIII coagulation recomb.,,,,,,liof.pvo.vial+j.p.x1x8ml
870141,ARGENTINA,Infinity Pharma,NUWIQ 2000 UI,factor VIII coagulation recomb.,,,,,,liof.pvo.vial+j.p.x1x8ml
870158,ARGENTINA,Gobbi,GOBBICAINA,lidocaina+epinefrina,,,,,,2% s/epi.f.a.x 25 x 20ml
870170,ARGENTINA,Elea,BENADRYL,diphenhydramine,,,,,,caps.x 30
896025,ARGENTINA,Teva Argentina,PROCELAC,omeprazole,,,,,,20 mg caps.x 28 (VL)
896026,ARGENTINA,Teva Argentina,PROCELAC 10,omeprazole,,,,,,10 mg caps.x 28 (VL)
896028,ARGENTINA,Teva Argentina,PROCELAC 40,omeprazole,,,,,,40 mg caps.x 28 (VL)
896066,ARGENTINA,Ariston,CUPRIPEN,penicillamine,,,,,,250 mg caps.x 30
896073,ARGENTINA,Microsules Arg.,PROCTO-METADYNE,lidocaine+assoc.,,,,,,rectal cr. x 20 g
924493,ARGENTINA,Casasco,DETIXOL,doxylamine+pyridoxine,,,,,,caps.x 30
924494,ARGENTINA,Dominguez,EMETIC,doxylamine+pyridoxine,,,,,,10/10 mg caps.x 30
924496,ARGENTINA,Craveri,TONVAL,doxylamine+pyridoxine,,,,,,10/10 mg caps.x 30
924497,ARGENTINA,Megalabs Argentina,TUERIS,doxylamine+pyridoxine,,,,,,caps.x 24
924498,ARGENTINA,Megalabs Argentina,TUERIS,doxylamine+pyridoxine,,,,,,caps.x 48
927565,ARGENTINA,Elea,MYLANTA II,"aluminum, hydr.+magn.hydra.+simet.",,,,,,160 ml
927566,ARGENTINA,Elea,MYLANTA II,"aluminum, hydr.+magn.hydra.+simet.",,,,,,360 ml
927578,ARGENTINA,A.M. Farma Activ,BETA-CAROTENO VITAL,beta-carotene,,,,,,blist.x 20 x 10 comp.c/u (VL)
927581,ARGENTINA,Laboratorio ENA,BETACAROTENO NATULIV,beta-carotene,,,,,,caps.x 30 (VL)
927602,ARGENTINA,Natufarma,NATULAX PLUS,sacred shell+assoc.,,,,,,comp.x 40 (VL)
1052623,ARGENTINA,Lazar,FLEBOSMINA,hidrosmine,,,,,,200 mg caps.x 60
1052629,ARGENTINA,Sidus,TRIACANA AP,triac,,,,,,caps.x 30
1052632,ARGENTINA,Varifarma,LENVATIB,lenvatinib,,,,,,4 mg caps.x 30
1052633,ARGENTINA,Varifarma,LENVATIB,lenvatinib,,,,,,10 mg caps.x 30
1108064,ARGENTINA,Varifarma,BINAP,ibrutinib,,,,,,140 mg caps.x 120
1108065,ARGENTINA,Varifarma,BINAP,ibrutinib,,,,,,140 mg caps.x 90
1108068,ARGENTINA,Tuteur,VILANOR,ibrutinib,,,,,,140 mg caps.x 120
1108069,ARGENTINA,Tuteur,VILANOR,ibrutinib,,,,,,140 mg caps.x 90
1108111,ARGENTINA,Adium,DIMETEC,dimethyl fumarate,,,,,,240 mg caps.x 56
1158127,ARGENTINA,LKM,CRESEMBA,isavuconazole,,,,,,100 mg caps.x 14
1158150,ARGENTINA,Eczane,LEDANE,lenalidomide,,,,,,10 mg caps.x 21
1158151,ARGENTINA,Eczane,LEDANE,lenalidomide,,,,,,15 mg caps.x 21
1158152,ARGENTINA,Eczane,LEDANE,lenalidomide,,,,,,25 mg caps.x 21
1158153,ARGENTINA,Eczane,LEDANE,lenalidomide,,,,,,5 mg caps.x 21
1158154,ARGENTINA,Bioprofarma Bago,MYELENZ,lenalidomide,,,,,,10 mg caps.x 21
1158155,ARGENTINA,Bioprofarma Bago,MYELENZ,lenalidomide,,,,,,25 mg caps.x 21
1158156,ARGENTINA,Bioprofarma Bago,MYELENZ,lenalidomide,,,,,,5 mg caps.x 21
1158157,ARGENTINA,Kemex,RENGED,lenalidomide,,,,,,10 mg caps.x 21
1158158,ARGENTINA,Kemex,RENGED,lenalidomide,,,,,,15 mg caps.x 21
1158159,ARGENTINA,Kemex,RENGED,lenalidomide,,,,,,25 mg caps.x 21
1158160,ARGENTINA,Kemex,RENGED,lenalidomide,,,,,,5 mg caps.x 21
1158166,ARGENTINA,Denver Farma,OFTALPRES,latanoprost,,,,,,sol.oft.sterile x 2.5 ml
1158198,ARGENTINA,Elea,ZALUTEX,enzalutamide,,,,,,40 mg caps.x 120
1174194,ARGENTINA,Laboratorios Bernabo,ARTERIOSAN PLUS,amlodipine+benazepril,,,,,,2.5/10 mg caps.x 30
1174196,ARGENTINA,Laboratorios Bernabo,ARTERIOSAN PLUS,amlodipine+benazepril,,,,,,5/10 mg caps.x 30
1174197,ARGENTINA,Laboratorios Bernabo,ARTERIOSAN PLUS,amlodipine+benazepril,,,,,,5/20 mg caps.x 30
1174200,ARGENTINA,Pfizer,TALZENNA,talazoparib,,,,,,0.25 mg caps.x 30
1174201,ARGENTINA,Pfizer,TALZENNA,talazoparib,,,,,,1 mg caps.x 30
1180860,ARGENTINA,Novartis,RYDAPT,midostaurin,,,,,,25 mg caps.bl.x 56
1180864,ARGENTINA,Sidus,HIDROXIUREA DELTA FARMA,hydroxyurea,,,,,,500 mg caps.x 100
1180865,ARGENTINA,Eczane,HIDROXIUREA ECZANE,hydroxyurea,,,,,,500 mg caps.x 100
1180866,ARGENTINA,Eczane,HIDROXIUREA ECZANE,hydroxyurea,,,,,,500 mg caps. x 20
1180870,ARGENTINA,Kemex,HIDROXIUREA KEMEX,hydroxyurea,,,,,,500 mg caps.x 100
1180871,ARGENTINA,LKM,HIDROXIUREA LKM 500,hydroxyurea,,,,,,500 mg caps.x 100
1180873,ARGENTINA,Varifarma,HIDROXIUREA VARIFARMA,hydroxyurea,,,,,,500 mg caps.x 100
1189507,ARGENTINA,Tuteur,PATERMER,patiromero,,,,,,over x 30
1189508,ARGENTINA,AstraZeneca,CALQUENCE,acalabrutinib,,,,,,100 mg caps.x 60
1189509,ARGENTINA,Trb-Pharma,NERVOMAX TB12,vit.b1 b6 b12+thiotic action,,,,,,caps.x 40
1189510,ARGENTINA,Bago,BAGO B1 B6 B12 DETOX,vit.b1 b6 b12+thiotic action,,,,,,comp.rec.x 30
1189515,ARGENTINA,Everex,PIRFEX,pirfenidone,,,,,,267 mg caps.x 270
1189554,ARGENTINA,Panalab,ROSATRAT,doxycycline,,,,,,40 mg caps.x 28
1189600,ARGENTINA,Rossmore Pharma,ADIKAN,esomeprazole,,,,,,20 mg caps.x 14 (VL)
1189601,ARGENTINA,Rossmore Pharma,ADIKAN,esomeprazole,,,,,,20 mg caps.x 28 (VL)
1189602,ARGENTINA,Rossmore Pharma,ADIKAN,esomeprazole,,,,,,20 mg caps.x 42 (VL)
1189603,ARGENTINA,Rossmore Pharma,ADIKAN,esomeprazole,,,,,,40 mg caps.x 14 (VL)
1189604,ARGENTINA,Rossmore Pharma,ADIKAN,esomeprazole,,,,,,40 mg caps.x 28 (VL)
1189605,ARGENTINA,Rossmore Pharma,ADIKAN,esomeprazole,,,,,,40 mg caps.x 42 (VL)
1189606,ARGENTINA,Duncan,DATISAN,esomeprazole,,,,,,20 mg caps.x 28 (VL)
1189607,ARGENTINA,Duncan,DATISAN,esomeprazole,,,,,,40 mg caps.x 28 (VL)
1189608,ARGENTINA,Laboratorios Bernabo,ESOGASTEC,esomeprazole,,,,,,20 mg caps.x 30 (VL)
1189609,ARGENTINA,Laboratorios Bernabo,ESOGASTEC,esomeprazole,,,,,,40 mg caps.x 30 (VL)
1202778,ARGENTINA,Adium,MITRUL,cyclobenzaprine,,,,,,15 mg caps.x 10
1202841,ARGENTINA,Baliarda,ILDUC DUO,amlodipine+benazepril,,,,,,2.5/10 mg caps.x 30
1202842,ARGENTINA,Baliarda,ILDUC DUO,amlodipine+benazepril,,,,,,5/10 mg caps.x 30
1202843,ARGENTINA,Baliarda,ILDUC DUO,amlodipine+benazepril,,,,,,5/20 mg caps.x 30
1202844,ARGENTINA,Casasco,PELMEC DUO,amlodipine+benazepril,,,,,,2.5/10 mg caps.x 30
1202845,ARGENTINA,Casasco,PELMEC DUO,amlodipine+benazepril,,,,,,5/10 mg caps.x 30
1202846,ARGENTINA,Casasco,PELMEC DUO,amlodipine+benazepril,,,,,,5/20 mg caps.x 30
1202847,ARGENTINA,Siegfried,TERLOC DUO,amlodipine+benazepril,,,,,,2.5/10 mg caps.x 30
1202848,ARGENTINA,Siegfried,TERLOC DUO,amlodipine+benazepril,,,,,,5/10 mg caps.x 30
1202849,ARGENTINA,Siegfried,TERLOC DUO,amlodipine+benazepril,,,,,,5/20 mg caps.x 30
1202859,ARGENTINA,Geminis Farmaceutica,DOXIUM,calcium dobesilate,,,,,,500 mg caps.x 30
1202860,ARGENTINA,Geminis Farmaceutica,DOXIUM,calcium dobesilate,,,,,,500 mg caps.x 60
1229477,ARGENTINA,Elea,EPAMIN,phenytoin,,,,,,caps.x 30
1229478,ARGENTINA,Elea,EPAMIN,phenytoin,,,,,,caps.x 60
1229479,ARGENTINA,Elea,EPAMIN,phenytoin,,,,,,caps.x 90
1229484,ARGENTINA,Denver Farma,FENITOINA DENVER FARMA,phenytoin,,,,,,100 mg caps.x 30
1229485,ARGENTINA,Denver Farma,FENITOINA DENVER FARMA,phenytoin,,,,,,100 mg caps. x 50
1242955,ARGENTINA,Biosidus S.A.U.,BIOMONAR,fingolimod,,,,,,0.5 mg caps.x 28
1245343,ARGENTINA,Savant Consumer,UMASAM,"undecylenic acid,ac.",,,,,,jab.x 100 g (VL)
1245344,ARGENTINA,E. J. Gezzi,SINAMIDA PIES ANTIMICOTICO,"undecylenic acid, ac.+assoc.",,,,,,cr.x 34 g (VL)
1245345,ARGENTINA,Fecofar,FUNGOCOP CR,"undecylenic acid, ac.+assoc.",,,,,,cr.x 20 g (VL)
1262927,ARGENTINA,Novartis,TASIGNA,nilotinib,,,,,,50 mg caps.x 120
1262929,ARGENTINA,Pint Pharma,GALAFOLD,migalastat,,,,,,123 mg caps.x 14
1262930,ARGENTINA,Conifarma,NITINE,nitisinone,,,,,,10 mg caps.fco.x 60
1262931,ARGENTINA,Conifarma,NITINE,nitisinone,,,,,,2 mg caps.fco.x 60
1262932,ARGENTINA,Conifarma,NITINE,nitisinone,,,,,,5 mg caps.fco.x 60
1296326,ARGENTINA,Trb-Pharma,BREXELL PLUS,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 1
1296327,ARGENTINA,Trb-Pharma,BREXELL PLUS,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 2
1296331,ARGENTINA,Finadiet,MESEL,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 1
1296332,ARGENTINA,Finadiet,MESEL,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 2
1296333,ARGENTINA,Geminis Farmaceutica,OSEUM,"ibandronic acid,ac.",,,,,,150 mg comp.x 1
1296334,ARGENTINA,Geminis Farmaceutica,OSEUM,"ibandronic acid,ac.",,,,,,150 mg tablets x 2
1296335,ARGENTINA,Geminis Farmaceutica,OSEUM,"ibandronic acid,ac.",,,,,,150 mg tablets x 3
1296336,ARGENTINA,Ariston,SILIDRAL UNO,"ibandronic acid,ac.",,,,,,150 mg comp.x 1
1296337,ARGENTINA,Craveri,TABTIL,"ibandronic acid,ac.",,,,,,comp.rec.x 1
1296338,ARGENTINA,Craveri,TABTIL,"ibandronic acid,ac.",,,,,,comp.rec.x 3
1317807,ARGENTINA,Pharmatrix,SALPAD 6% GEL,salicylic acid,,,,,,single-dose x 30 g
1317812,ARGENTINA,Cassara,FUSIMED,"fusidic,ac.",,,,,,2% cr.x 15 g
1317814,ARGENTINA,Megalabs Argentina,GELBIOTIC,"fusidic,ac.",,,,,,cr.x 15 g
1317815,ARGENTINA,Klonal,KLONAFUSID,"fusidic,ac.",,,,,,cr.x 15 g
1317818,ARGENTINA,Medisol,ERISOL,erythromycin,,,,,,4% topical derm sol.x50ml
1358555,ARGENTINA,Celnova Argentina,LENALINOVA,lenalidomide,,,,,,10 mg caps.x 21
1358556,ARGENTINA,Celnova Argentina,LENALINOVA,lenalidomide,,,,,,15 mg caps.x 21
1358557,ARGENTINA,Celnova Argentina,LENALINOVA,lenalidomide,,,,,,25 mg caps.x 21
