Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
ISOFLURANE,Scott-Cassará,https://www.alfabeta.net/precio/isoflurane.html,selenium,yes,no,1,0
ISOFLURANO BAXTER,Aponor,https://www.alfabeta.net/precio/isoflurano-baxter.html,selenium,yes,no,1,0
ISOFORINE,IMA,https://www.alfabeta.net/precio/isoforine.html,selenium,yes,no,1,0
ISOFUNDIN,B. Braun,https://www.alfabeta.net/precio/isofundin.html,selenium,yes,no,1,0
ISOLEUCINA LEUCINA VALINA VITAL A.M.,A.M. Farma Activ,https://www.alfabeta.net/precio/isoleucina-leucina-valina-vital-am.html,selenium,yes,no,1,0
ISONIAZIDA LAFEDAR,Lafedar,https://www.alfabeta.net/precio/isoniazida-lafedar.html,selenium,yes,no,1,0
ISOPROT CHOCOLATE MOUSSE,Laboratorio ENA,https://www.alfabeta.net/precio/isoprot-chocolate-mousse.html,selenium,yes,no,1,0
ISOPROT VANILLA CARAMELO,Laboratorio ENA,https://www.alfabeta.net/precio/isoprot-vanilla-caramelo.html,selenium,yes,no,1,0
ISOPROTERENOL,Scott-Cassará,https://www.alfabeta.net/precio/isoproterenol.html,selenium,yes,no,1,0
ISOPROTERENOL CLORH. GEMEPE,Gemepe,https://www.alfabeta.net/precio/isoproterenol-clorh-gemepe.html,selenium,yes,no,1,0
ISOPROTERENOL GRAY,Gray,https://www.alfabeta.net/precio/isoproterenol-gray.html,selenium,yes,no,2,0
ISOPTINO,Abbott EPD,https://www.alfabeta.net/precio/isoptino.html,selenium,yes,no,1,0
ISOPTINO MD,Abbott EPD,https://www.alfabeta.net/precio/isoptino-md.html,selenium,yes,no,1,0
ISOPTINO RETARD,Abbott EPD,https://www.alfabeta.net/precio/isoptino-retard.html,selenium,yes,no,1,0
ISOPTO CARPINA,Novartis,https://www.alfabeta.net/precio/isopto-carpina.html,selenium,yes,no,1,0
ISOPTOMAX,Novartis,https://www.alfabeta.net/precio/isoptomax.html,selenium,yes,no,2,0
ISOSORBIDE 5 MONONITRATO TECHSPHERE,Techsphere,https://www.alfabeta.net/precio/isosorbide-5-mononitrato-techsphere.html,selenium,yes,no,2,0
ISOSOURCE 1.5,Nestlé Health Science,https://www.alfabeta.net/precio/isosource-15.html,selenium,yes,no,1,0
ISOTAN,Oxapharma,https://www.alfabeta.net/precio/isotan.html,selenium,yes,no,2,0
ISOTAN LIPS,Oxapharma,https://www.alfabeta.net/precio/isotan-lips.html,selenium,yes,no,1,0
ISOXSUPRINA FABRA,Fabra,https://www.alfabeta.net/precio/isoxsuprina-fabra.html,selenium,yes,no,2,0
ISTIVAC,Sanofi Health Argentina S.A.,https://www.alfabeta.net/precio/istivac.html,selenium,yes,no,1,0
ISTIVAC 4,Sanofi Health Argentina S.A.,https://www.alfabeta.net/precio/istivac-4.html,selenium,yes,no,1,0
ITERBIL,Tuteur,https://www.alfabeta.net/precio/iterbil.html,selenium,yes,no,1,0
ITOPLUS,Eczane,https://www.alfabeta.net/precio/itoplus.html,selenium,yes,no,3,0
ITOPRID,Eurofarma,https://www.alfabeta.net/precio/itoprid.html,selenium,yes,no,2,0
ITOXARIL 100,LKM,https://www.alfabeta.net/precio/itoxaril-100.html,selenium,yes,no,1,0
ITRAC 100,Cassará,https://www.alfabeta.net/precio/itrac-100.html,selenium,yes,no,1,0
ITRAC 200,Cassará,https://www.alfabeta.net/precio/itrac-200.html,selenium,yes,no,1,0
ITRAISDIN,Isdin,https://www.alfabeta.net/precio/itraisdin.html,selenium,yes,no,1,0
IURONICO BIOTIC,Ariston,https://www.alfabeta.net/precio/iuronico-biotic.html,selenium,yes,no,1,0
IURONICODERM,Ariston,https://www.alfabeta.net/precio/iuronicoderm.html,selenium,yes,no,2,0
IVA ANAMIX INFANT,AMN,https://www.alfabeta.net/precio/iva-anamix-infant.html,selenium,yes,no,1,0
IVA ANAMIX JUNIOR UNFLAVOURED,AMN,https://www.alfabeta.net/precio/iva-anamix-junior-unflavoured.html,selenium,yes,no,1,0
IVACAR,Gador,https://www.alfabeta.net/precio/ivacar.html,selenium,yes,no,1,0
IVACAR GRANULADO,Gador,https://www.alfabeta.net/precio/ivacar-granulado.html,selenium,yes,no,1,0
IVADECO,Tuteur,https://www.alfabeta.net/precio/ivadeco.html,selenium,yes,no,1,0
IVAFINA,Finadiet,https://www.alfabeta.net/precio/ivafina.html,selenium,yes,no,1,0
IVER P,Elea,https://www.alfabeta.net/precio/iver-p.html,selenium,yes,no,3,0
IVERCASS,Cassará,https://www.alfabeta.net/precio/ivercass.html,selenium,yes,no,2,0
IVERCREM,Cassará,https://www.alfabeta.net/precio/ivercrem.html,selenium,yes,no,1,0
IVERMECTINA MONSERRAT Y ECLAIR,Monserrat,https://www.alfabeta.net/precio/ivermectina-monserrat-y-eclair.html,selenium,yes,no,1,0
IVERTAL,Panalab,https://www.alfabeta.net/precio/ivertal.html,selenium,yes,no,3,0
IVESTRON,Fecofar,https://www.alfabeta.net/precio/ivestron.html,selenium,yes,no,3,0
IVESTRON VL,Fecofar,https://www.alfabeta.net/precio/ivestron-vl.html,selenium,yes,no,2,0
IVIX FIN,Oxapharma,https://www.alfabeta.net/precio/ivix-fin.html,selenium,yes,no,2,0
IVIX HTA,Oxapharma,https://www.alfabeta.net/precio/ivix-hta.html,selenium,yes,no,2,0
IVIX LOCION 2%,Oxapharma,https://www.alfabeta.net/precio/ivix-locion-2.html,selenium,yes,no,1,0
IVIX LOCION 5%,Oxapharma,https://www.alfabeta.net/precio/ivix-locion-5.html,selenium,yes,no,1,0
IXACOR,Roemmers,https://www.alfabeta.net/precio/ixacor.html,selenium,yes,no,1,0
IXAFNIB,Varifarma,https://www.alfabeta.net/precio/ixafnib.html,selenium,yes,no,2,0
IXEMPRA,Biopas Argentina,https://www.alfabeta.net/precio/ixempra.html,selenium,yes,no,1,0
IXIFI,Pfizer,https://www.alfabeta.net/precio/ixifi.html,selenium,yes,no,1,0
IXIPEN,Roemmers,https://www.alfabeta.net/precio/ixipen.html,selenium,yes,no,2,0
IXIUM,Roemmers,https://www.alfabeta.net/precio/ixium.html,selenium,yes,no,5,0
IXOMIDA,Elea,https://www.alfabeta.net/precio/ixomida.html,selenium,yes,no,1,0
IZOTROP,Savant Generic,https://www.alfabeta.net/precio/izotrop.html,selenium,yes,no,2,0
JABON ANTIBACTERIAL GEZZI,E. J. Gezzi,https://www.alfabeta.net/precio/jabon-antibacterial-gezzi.html,selenium,yes,no,1,0
JADE,Craveri,https://www.alfabeta.net/precio/jade.html,selenium,yes,no,1,0
JADE MD,Craveri,https://www.alfabeta.net/precio/jade-md.html,selenium,yes,no,1,0
JADE MD 24,Craveri,https://www.alfabeta.net/precio/jade-md-24.html,selenium,yes,no,1,0
JADELLE,Bayer (PH),https://www.alfabeta.net/precio/jadelle.html,selenium,yes,no,1,0
JADENU,Novartis,https://www.alfabeta.net/precio/jadenu.html,selenium,yes,no,3,0
JAKAVI,Novartis,https://www.alfabeta.net/precio/jakavi.html,selenium,yes,no,4,0
JALORESE,Teva Argentina,https://www.alfabeta.net/precio/jalorese.html,selenium,yes,no,1,0
JALZER,Nolter,https://www.alfabeta.net/precio/jalzer.html,selenium,yes,no,2,0
JALZERMET,Nolter,https://www.alfabeta.net/precio/jalzermet.html,selenium,yes,no,4,0
JANUMET,MSD Argentina SRL,https://www.alfabeta.net/precio/janumet.html,selenium,yes,no,4,0
JANUMET XR,MSD Argentina SRL,https://www.alfabeta.net/precio/janumet-xr.html,selenium,yes,no,2,0
JANUVIA,MSD Argentina SRL,https://www.alfabeta.net/precio/januvia.html,selenium,yes,no,3,0
JANVAX,Varifarma,https://www.alfabeta.net/precio/janvax.html,selenium,yes,no,1,0
JARABE DE ARANDANO Y ALOE,A.M. Farma Activ,https://www.alfabeta.net/precio/jarabe-de-arandano-y-aloe.html,selenium,yes,no,1,0
JARABE DE ARANDANO Y ALOE VITAL,A.M. Farma Activ,https://www.alfabeta.net/precio/jarabe-de-arandano-y-aloe-vital.html,selenium,yes,no,1,0
JARABE DE EUCALIPTO Y MIEL,A.M. Farma Activ,https://www.alfabeta.net/precio/jarabe-de-eucalipto-y-miel.html,selenium,yes,no,1,0
JARDIANCE,Boehringer Ingelheim,https://www.alfabeta.net/precio/jardiance.html,selenium,yes,no,2,0
JARDIANCE DUO,Boehringer Ingelheim,https://www.alfabeta.net/precio/jardiance-duo.html,selenium,yes,no,4,0
JAST,Montpellier,https://www.alfabeta.net/precio/jast.html,selenium,yes,no,3,0
JATAMANSIN NF,Siegfried,https://www.alfabeta.net/precio/jatamansin-nf.html,selenium,yes,no,2,0
JATAMANSIN PLUS,Siegfried,https://www.alfabeta.net/precio/jatamansin-plus.html,selenium,yes,no,2,0
JAVLOR,Pierre Fabre Oncologie,https://www.alfabeta.net/precio/javlor.html,selenium,yes,no,2,0
JAVULAS,Kemex,https://www.alfabeta.net/precio/javulas.html,selenium,yes,no,1,0
JEMPERLI,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/jemperli.html,selenium,yes,no,1,0
JERINGAS BD ULTRAFINE 0.3 ML AGUJA CORTA,Celnova Argentina,https://www.alfabeta.net/precio/jeringas-bd-ultrafine-03-ml-aguja-corta.html,selenium,yes,no,1,0
JERINGAS BD ULTRAFINE 0.3 ML AGUJA MINI,Celnova Argentina,https://www.alfabeta.net/precio/jeringas-bd-ultrafine-03-ml-aguja-mini.html,selenium,yes,no,1,0
JERINGAS BD ULTRAFINE 0.5 ML AGUJA CORTA,Celnova Argentina,https://www.alfabeta.net/precio/jeringas-bd-ultrafine-05-ml-aguja-corta.html,selenium,yes,no,1,0
JERINGAS BD ULTRAFINE 0.5 ML AGUJA MINI,Celnova Argentina,https://www.alfabeta.net/precio/jeringas-bd-ultrafine-05-ml-aguja-mini.html,selenium,yes,no,1,0
JERINGAS BD ULTRAFINE 1 ML AGUJA CORTA,Celnova Argentina,https://www.alfabeta.net/precio/jeringas-bd-ultrafine-1-ml-aguja-corta.html,selenium,yes,no,1,0
JERINGAS BD ULTRAFINE 1 ML AGUJA MINI,Celnova Argentina,https://www.alfabeta.net/precio/jeringas-bd-ultrafine-1-ml-aguja-mini.html,selenium,yes,no,1,0
JESAN,Savant Generic,https://www.alfabeta.net/precio/jesan.html,selenium,yes,no,2,0
JEVITY PLUS,Abbott Nutricion,https://www.alfabeta.net/precio/jevity-plus.html,selenium,yes,no,1,0
JEVITY RTH,Abbott Nutricion,https://www.alfabeta.net/precio/jevity-rth.html,selenium,yes,no,1,0
JEVTANA,Sanofi-Aventis,https://www.alfabeta.net/precio/jevtana.html,selenium,yes,no,1,0
JOKER FLEX,Trb-Pharma,https://www.alfabeta.net/precio/joker-flex.html,selenium,yes,no,1,0
JOVIUS,Teva Argentina,https://www.alfabeta.net/precio/jovius.html,selenium,yes,no,2,0
JOVIUS MET,Teva Argentina,https://www.alfabeta.net/precio/jovius-met.html,selenium,yes,no,3,0
JUMEX,Teva Argentina,https://www.alfabeta.net/precio/jumex.html,selenium,yes,no,2,0
JUST FOR MEN,Combe,https://www.alfabeta.net/precio/just-for-men.html,selenium,yes,no,4,0
JUST FOR MEN BARBA/BIGOTE,Combe,https://www.alfabeta.net/precio/just-for-men-barbabigote.html,selenium,yes,no,4,0
JUST FOR MEN CONTROL GRADUAL,Combe,https://www.alfabeta.net/precio/just-for-men-control-gradual.html,selenium,yes,no,1,0
JUST FOR MEN CONTROL GX,Combe,https://www.alfabeta.net/precio/just-for-men-control-gx.html,selenium,yes,no,1,0
JUST FOR MEN CONTROL GX BARBA Y BIGOTE,Combe,https://www.alfabeta.net/precio/just-for-men-control-gx-barba-y-bigote.html,selenium,yes,no,1,0
JUVELINE,Argenfarma,https://www.alfabeta.net/precio/juveline.html,selenium,yes,no,1,0
JUVET DIA,Valuge,https://www.alfabeta.net/precio/juvet-dia.html,selenium,yes,no,1,0
JUVET EMULSION ANTIAGE,Valuge,https://www.alfabeta.net/precio/juvet-emulsion-antiage.html,selenium,yes,no,1,0
JUVET SERUM HIALURONICO,Valuge,https://www.alfabeta.net/precio/juvet-serum-hialuronico.html,selenium,yes,no,1,0
K QUIK,Tuteur,https://www.alfabeta.net/precio/k-quik.html,selenium,yes,no,1,0
K2 + D3 VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/k2--d3-vw.html,selenium,yes,no,1,0
K2 + MAGNESIO VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/k2--magnesio-vw.html,selenium,yes,no,1,0
KABIAN 100 MULTIDOSIS,Temis-Lostaló,https://www.alfabeta.net/precio/kabian-100-multidosis.html,selenium,yes,no,1,0
KABIAN 150 MULTIDOSIS,Temis-Lostaló,https://www.alfabeta.net/precio/kabian-150-multidosis.html,selenium,yes,no,1,0
KABIAN 75 MULTIDOSIS,Temis-Lostaló,https://www.alfabeta.net/precio/kabian-75-multidosis.html,selenium,yes,no,1,0
KADCYLA,Roche,https://www.alfabeta.net/precio/kadcyla.html,selenium,yes,no,2,0
KAILASA,Duncan,https://www.alfabeta.net/precio/kailasa.html,selenium,yes,no,1,0
KALA,Laboratorios Bernabó,https://www.alfabeta.net/precio/kala.html,selenium,yes,no,1,0
KALA MD,Laboratorios Bernabó,https://www.alfabeta.net/precio/kala-md.html,selenium,yes,no,1,0
KALA MD 24,Laboratorios Bernabó,https://www.alfabeta.net/precio/kala-md-24.html,selenium,yes,no,1,0
KALETRA,Abbvie,https://www.alfabeta.net/precio/kaletra.html,selenium,yes,no,3,0
KALI SIN ESTROGENOS,Laboratorios Bernabó,https://www.alfabeta.net/precio/kali-sin-estrogenos.html,selenium,yes,no,1,0
KALISMA,Bioprofarma Bagó,https://www.alfabeta.net/precio/kalisma.html,selenium,yes,no,2,0
KALTOSTAT APOSITO DE ALGINATO 10X20 CM,Convatec,https://www.alfabeta.net/precio/kaltostat-aposito-de-alginato-10x20-cm.html,selenium,yes,no,1,0
KALTOSTAT APOSITO DE ALGINATO 15X25 CM,Convatec,https://www.alfabeta.net/precio/kaltostat-aposito-de-alginato-15x25-cm.html,selenium,yes,no,1,0
KALTOSTAT APOSITO DE ALGINATO 7.5X12 CM,Convatec,https://www.alfabeta.net/precio/kaltostat-aposito-de-alginato-75x12-cm.html,selenium,yes,no,1,0
KAMRHO D,Tuteur,https://www.alfabeta.net/precio/kamrho-d.html,selenium,yes,no,1,0
KANBIS,Elea,https://www.alfabeta.net/precio/kanbis.html,selenium,yes,no,2,0
KANBIS CBD,Elea,https://www.alfabeta.net/precio/kanbis-cbd.html,selenium,yes,no,1,0
KANJINTI,Amgen,https://www.alfabeta.net/precio/kanjinti.html,selenium,yes,no,1,0
KANSO DELI MCT CACAO BISCUITS,B-Life,https://www.alfabeta.net/precio/kanso-deli-mct-cacao-biscuits.html,selenium,yes,no,1,0
KANSO MCT FIBER,B-Life,https://www.alfabeta.net/precio/kanso-mct-fiber.html,selenium,yes,no,1,0
KAON,Montpellier,https://www.alfabeta.net/precio/kaon.html,selenium,yes,no,3,0
KARFIB,LKM,https://www.alfabeta.net/precio/karfib.html,selenium,yes,no,1,0
KARIDIUM,Elea,https://www.alfabeta.net/precio/karidium.html,selenium,yes,no,4,0
KARILE,PharmaDorf,https://www.alfabeta.net/precio/karile.html,selenium,yes,no,3,0
KARITENA,Nort,https://www.alfabeta.net/precio/karitena.html,selenium,yes,no,1,0
KARLIT 300,Biotenk,https://www.alfabeta.net/precio/karlit-300.html,selenium,yes,no,1,0
KAS 1000,Nutricia-Bagó,https://www.alfabeta.net/precio/kas-1000.html,selenium,yes,no,1,0
KEBIR,Aspen,https://www.alfabeta.net/precio/kebir.html,selenium,yes,no,2,0
KEBIRTECAN,Aspen,https://www.alfabeta.net/precio/kebirtecan.html,selenium,yes,no,1,0
KEBIRTERONA,Aspen,https://www.alfabeta.net/precio/kebirterona.html,selenium,yes,no,2,0
KEBIRZOL,Aspen,https://www.alfabeta.net/precio/kebirzol.html,selenium,yes,no,1,0
KEDUO,Megalabs Argentina,https://www.alfabeta.net/precio/keduo.html,selenium,yes,no,2,0
KEFIDIM,Teva Argentina,https://www.alfabeta.net/precio/kefidim.html,selenium,yes,no,2,0
KEFORAL,Teva Argentina,https://www.alfabeta.net/precio/keforal.html,selenium,yes,no,7,0
KEIM ALER,PharmaDorf,https://www.alfabeta.net/precio/keim-aler.html,selenium,yes,no,1,0
KEMANAT,Microsules Arg.,https://www.alfabeta.net/precio/kemanat.html,selenium,yes,no,5,0
KEMFLUD 250 MG,Kemex,https://www.alfabeta.net/precio/kemflud-250-mg.html,selenium,yes,no,1,0
KEMICOL F 150,Fecofar,https://www.alfabeta.net/precio/kemicol-f-150.html,selenium,yes,no,4,0
KEMOTER 100 MG,Elea,https://www.alfabeta.net/precio/kemoter-100-mg.html,selenium,yes,no,1,0
KEMOTER 200 MG,Elea,https://www.alfabeta.net/precio/kemoter-200-mg.html,selenium,yes,no,1,0
KEMOTER 25 MG,Elea,https://www.alfabeta.net/precio/kemoter-25-mg.html,selenium,yes,no,1,0
KEMOTER XR 200 MG,Elea,https://www.alfabeta.net/precio/kemoter-xr-200-mg.html,selenium,yes,no,1,0
KEMOTER XR 300 MG,Elea,https://www.alfabeta.net/precio/kemoter-xr-300-mg.html,selenium,yes,no,1,0
KEMOTER XR 400 MG,Elea,https://www.alfabeta.net/precio/kemoter-xr-400-mg.html,selenium,yes,no,1,0
KEMOTER XR 50 MG,Elea,https://www.alfabeta.net/precio/kemoter-xr-50-mg.html,selenium,yes,no,1,0
KEMTAX,Kemex,https://www.alfabeta.net/precio/kemtax.html,selenium,yes,no,5,0
KENANTIS,Lepetit,https://www.alfabeta.net/precio/kenantis.html,selenium,yes,no,3,0
KENOB 100,Montpellier,https://www.alfabeta.net/precio/kenob-100.html,selenium,yes,no,1,0
KENOB 25,Montpellier,https://www.alfabeta.net/precio/kenob-25.html,selenium,yes,no,1,0
KENOB 50,Montpellier,https://www.alfabeta.net/precio/kenob-50.html,selenium,yes,no,1,0
KEPPRA,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/keppra.html,selenium,yes,no,6,0
KEPPRA IV,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/keppra-iv.html,selenium,yes,no,1,0
KERATOPIC 40,Cassará,https://www.alfabeta.net/precio/keratopic-40.html,selenium,yes,no,1,0
KERATRIX,Pharmatrix,https://www.alfabeta.net/precio/keratrix.html,selenium,yes,no,1,0
KERATRIX CHAMPU,Pharmatrix,https://www.alfabeta.net/precio/keratrix-champu.html,selenium,yes,no,1,0
KERATRIX CREMA RESTRUCTURANTE CAPILAR,Pharmatrix,https://www.alfabeta.net/precio/keratrix-crema-restructurante-capilar.html,selenium,yes,no,1,0
KESIMPTA,Novartis,https://www.alfabeta.net/precio/kesimpta.html,selenium,yes,no,1,0
KESTAVA,Bioprofarma Bagó,https://www.alfabeta.net/precio/kestava.html,selenium,yes,no,1,0
KETAMINA GEMEPE,Gemepe,https://www.alfabeta.net/precio/ketamina-gemepe.html,selenium,yes,no,1,0
KETIAL,Rospaw,https://www.alfabeta.net/precio/ketial.html,selenium,yes,no,4,0
KETIAL RAPID,Rospaw,https://www.alfabeta.net/precio/ketial-rapid.html,selenium,yes,no,1,0
KETIF,Poen,https://www.alfabeta.net/precio/ketif.html,selenium,yes,no,1,0
KETO DIET,Natural Life,https://www.alfabeta.net/precio/keto-diet.html,selenium,yes,no,1,0
KETO DIET & BEAUTY,Provefarma,https://www.alfabeta.net/precio/keto-diet--beauty.html,selenium,yes,no,1,0
KETO WEIGHT HMB,Provefarma,https://www.alfabeta.net/precio/keto-weight-hmb.html,selenium,yes,no,1,0
KETO WEIGHT MCT,Provefarma,https://www.alfabeta.net/precio/keto-weight-mct.html,selenium,yes,no,1,0
KETOBLEND,AMN,https://www.alfabeta.net/precio/ketoblend.html,selenium,yes,no,1,0
KETOCAL 2.5:1 LQMCT MULTI FIBRE,AMN,https://www.alfabeta.net/precio/ketocal-251-lqmct-multi-fibre.html,selenium,yes,no,2,0
KETOCAL 4:1,AMN,https://www.alfabeta.net/precio/ketocal-41.html,selenium,yes,no,1,0
KETOCONAZOL FABRA,Fabra,https://www.alfabeta.net/precio/ketoconazol-fabra.html,selenium,yes,no,1,0
KETOGENO,Neo-Dermos,https://www.alfabeta.net/precio/ketogeno.html,selenium,yes,no,1,0
KETOLEF,Biosintex,https://www.alfabeta.net/precio/ketolef.html,selenium,yes,no,1,0
KETOMAR,Mar,https://www.alfabeta.net/precio/ketomar.html,selenium,yes,no,4,0
KETOMAR SL,Mar,https://www.alfabeta.net/precio/ketomar-sl.html,selenium,yes,no,1,0
KETONAZOL LAFEDAR,Lafedar,https://www.alfabeta.net/precio/ketonazol-lafedar.html,selenium,yes,no,5,0
KETOROLAC 10 MG SL,Vent 3,https://www.alfabeta.net/precio/ketorolac-10-mg-sl.html,selenium,yes,no,1,0
KETOROLAC 20 MG,Vent 3,https://www.alfabeta.net/precio/ketorolac-20-mg.html,selenium,yes,no,1,0
KETOROLAC CELTYC 30,Celtyc,https://www.alfabeta.net/precio/ketorolac-celtyc-30.html,selenium,yes,no,1,0
KETOROLAC FABRA,Fabra,https://www.alfabeta.net/precio/ketorolac-fabra.html,selenium,yes,no,2,0
KETOROLAC FABRA SL,Fabra,https://www.alfabeta.net/precio/ketorolac-fabra-sl.html,selenium,yes,no,2,0
KETOROLAC LABSA,Labsa,https://www.alfabeta.net/precio/ketorolac-labsa.html,selenium,yes,no,3,0
KETOROLAC LARJAN,Veinfar,https://www.alfabeta.net/precio/ketorolac-larjan.html,selenium,yes,no,1,0
KETOROLAC PHARMAVIAL,IBC,https://www.alfabeta.net/precio/ketorolac-pharmavial.html,selenium,yes,no,1,0
KETOROLAC VANNIER,Vannier,https://www.alfabeta.net/precio/ketorolac-vannier.html,selenium,yes,no,3,0
KETOSTERIL,Fresenius Kabi,https://www.alfabeta.net/precio/ketosteril.html,selenium,yes,no,1,0
KETOVIE 3:1,B-Life,https://www.alfabeta.net/precio/ketovie-31.html,selenium,yes,no,1,0
KETOVIE 4:1 CHOCOLATE,B-Life,https://www.alfabeta.net/precio/ketovie-41-chocolate.html,selenium,yes,no,1,0
KETOVIE 4:1 PLANT BASED,B-Life,https://www.alfabeta.net/precio/ketovie-41-plant-based.html,selenium,yes,no,1,0
KETOVIE 4:1 SIN SABOR,B-Life,https://www.alfabeta.net/precio/ketovie-41-sin-sabor.html,selenium,yes,no,1,0
KETOVIE 4:1 VAINILLA,B-Life,https://www.alfabeta.net/precio/ketovie-41-vainilla.html,selenium,yes,no,1,0
KETOVIE PEPTIDE,B-Life,https://www.alfabeta.net/precio/ketovie-peptide.html,selenium,yes,no,1,0
KETOVOLVE NK,Nutrivate,https://www.alfabeta.net/precio/ketovolve-nk.html,selenium,yes,no,1,0
KEVINIX,Kemex,https://www.alfabeta.net/precio/kevinix.html,selenium,yes,no,3,0
KEVZARA,Sanofi-Aventis,https://www.alfabeta.net/precio/kevzara.html,selenium,yes,no,1,0
KEYTRUDA,MSD Argentina SRL,https://www.alfabeta.net/precio/keytruda.html,selenium,yes,no,1,0
KFLO,Tuteur,https://www.alfabeta.net/precio/kflo.html,selenium,yes,no,1,0
KINALGIN,Teva Argentina,https://www.alfabeta.net/precio/kinalgin.html,selenium,yes,no,1,0
KINALGIN ETO,Teva Argentina,https://www.alfabeta.net/precio/kinalgin-eto.html,selenium,yes,no,2,0
KINALGIN N,Teva Argentina,https://www.alfabeta.net/precio/kinalgin-n.html,selenium,yes,no,1,0
KINALGIN P,Teva Argentina,https://www.alfabeta.net/precio/kinalgin-p.html,selenium,yes,no,1,0
KINAPLASE,Teva Argentina,https://www.alfabeta.net/precio/kinaplase.html,selenium,yes,no,2,0
KINDERVAL 1%,Omicron,https://www.alfabeta.net/precio/kinderval-1.html,selenium,yes,no,2,0
KINDERVAL 1% SHAMPOO,Omicron,https://www.alfabeta.net/precio/kinderval-1-shampoo.html,selenium,yes,no,1,0
KINDERVAL 5%,Omicron,https://www.alfabeta.net/precio/kinderval-5.html,selenium,yes,no,1,0
KINDERVAL INFANTIL,Omicron,https://www.alfabeta.net/precio/kinderval-infantil.html,selenium,yes,no,2,0
KINDERVAL MAX EMULSIÓN,Omicron,https://www.alfabeta.net/precio/kinderval-max-emulsion.html,selenium,yes,no,1,0
KINDERVAL MAX LOCIÓN,Omicron,https://www.alfabeta.net/precio/kinderval-max-locion.html,selenium,yes,no,1,0
KINDERVAL RI 25,Omicron,https://www.alfabeta.net/precio/kinderval-ri-25.html,selenium,yes,no,1,0
KINDERVAL TOTAL,Omicron,https://www.alfabeta.net/precio/kinderval-total.html,selenium,yes,no,2,0
KINETIDOM,Cetus,https://www.alfabeta.net/precio/kinetidom.html,selenium,yes,no,1,0
KINFIL,Siegfried,https://www.alfabeta.net/precio/kinfil.html,selenium,yes,no,6,0
KINFIL D,Siegfried,https://www.alfabeta.net/precio/kinfil-d.html,selenium,yes,no,1,0
KINNED,Filaxis Farmacéutica,https://www.alfabeta.net/precio/kinned.html,selenium,yes,no,1,0
KINSON XR,Eurofarma,https://www.alfabeta.net/precio/kinson-xr.html,selenium,yes,no,3,0
KIOVIG,Takeda Argentina S.A.,https://www.alfabeta.net/precio/kiovig.html,selenium,yes,no,3,0
KIPANIB,Varifarma,https://www.alfabeta.net/precio/kipanib.html,selenium,yes,no,2,0
KIPERGRIP,Monserrat,https://www.alfabeta.net/precio/kipergrip.html,selenium,yes,no,2,0
KIR 28,Adium,https://www.alfabeta.net/precio/kir-28.html,selenium,yes,no,1,0
KIRUM,Adium,https://www.alfabeta.net/precio/kirum.html,selenium,yes,no,1,0
KIRUMELLE,Adium,https://www.alfabeta.net/precio/kirumelle.html,selenium,yes,no,1,0
KISQALI,Novartis,https://www.alfabeta.net/precio/kisqali.html,selenium,yes,no,2,0
KIT BELLEZA DE PIES LAURIA,Laboratorio Merlino,https://www.alfabeta.net/precio/kit-belleza-de-pies-lauria.html,selenium,yes,no,1,0
KIT VARISEDAN GEL&BODY,Laboratorio Millet,https://www.alfabeta.net/precio/kit-varisedan-gelbody.html,selenium,yes,no,1,0
KITACNE,Fortbenton,https://www.alfabeta.net/precio/kitacne.html,selenium,yes,no,1,0
KIVEXA,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/kivexa.html,selenium,yes,no,1,0
KLARICID,Abbott EPD,https://www.alfabeta.net/precio/klaricid.html,selenium,yes,no,2,0
KLARICID FORTE,Abbott EPD,https://www.alfabeta.net/precio/klaricid-forte.html,selenium,yes,no,1,0
KLARICID UD,Abbott EPD,https://www.alfabeta.net/precio/klaricid-ud.html,selenium,yes,no,2,0
KLAXON,Trb-Pharma,https://www.alfabeta.net/precio/klaxon.html,selenium,yes,no,1,0
KLENAC,Klonal,https://www.alfabeta.net/precio/klenac.html,selenium,yes,no,1,0
KLIMASTRESS,Craveri,https://www.alfabeta.net/precio/klimastress.html,selenium,yes,no,1,0
KLOFURAZONA,Klonal,https://www.alfabeta.net/precio/klofurazona.html,selenium,yes,no,1,0
KLOMADEX,Biosintex,https://www.alfabeta.net/precio/klomadex.html,selenium,yes,no,1,0
KLOMAZOLE,Klonal,https://www.alfabeta.net/precio/klomazole.html,selenium,yes,no,1,0
KLOMEPRAX,Klonal,https://www.alfabeta.net/precio/klomeprax.html,selenium,yes,no,3,0
KLOMEPRAX CON SOLV,Klonal,https://www.alfabeta.net/precio/klomeprax-con-solv.html,selenium,yes,no,1,0
KLONACID,Klonal,https://www.alfabeta.net/precio/klonacid.html,selenium,yes,no,3,0
KLONADRYL,Klonal,https://www.alfabeta.net/precio/klonadryl.html,selenium,yes,no,3,0
KLONADRYL ANTIALERGICO,Klonal,https://www.alfabeta.net/precio/klonadryl-antialergico.html,selenium,yes,no,1,0
