prefix,title,active_substance,manufacturer,document_type,price_text,reimbursement,url,url_with_id,packs_scraped,error
a,flucloxacilline infvlst 40mg/ml cassette 100ml pa,FLUCLOXACILLINE,PHARMA ASSIST BV,Geneesmiddel,"€ 199,04 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+40MG%2FML+CASSETTE+100ML+PA,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+40MG%2FML+CASSETTE+100ML+PA&id=9ee676fdff0fe143770b36d0b19ab09a,no,
a,emtriva capsule 200mg,EMTRICITABINE,MEDCOR PHARMACEUTICALS BV,Geneesmiddel,"€ 199,07 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=EMTRIVA+CAPSULE+200MG,https://www.medicijnkosten.nl/medicijn?artikel=EMTRIVA+CAPSULE+200MG&id=32262a00586419ee27626e503896ca28,no,
a,"ceftazidim infvlst 4,35mg/ml pomp 230ml(10ml/u) ip",CEFTAZIDIM,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 199,11 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+4%2C35MG%2FML+POMP+230ML%2810ML%2FU%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+4%2C35MG%2FML+POMP+230ML%2810ML%2FU%29+IP&id=ec86d9e2c0264374a0bfdcf63cdd0169,no,
a,fentanyl infvlst 50mcg/ml cassette 100ml cza,FENTANYL,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 199,20 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FENTANYL+INFVLST+50MCG%2FML+CASSETTE+100ML+CZA,https://www.medicijnkosten.nl/medicijn?artikel=FENTANYL+INFVLST+50MCG%2FML+CASSETTE+100ML+CZA&id=bff64b61922602acc7cdc4a20df46ea9,no,
a,ceftazidim infvlst 60mg/ml cassette 100ml aaa,CEFTAZIDIM,Ace Adhoc Apotheek,Geneesmiddel,"€ 199,24 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+CASSETTE+100ML+AAA,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+CASSETTE+100ML+AAA&id=85c544522f717a64bc45a4da6a2c25ed,no,
a,"vancomycine infvl 5,2mg/ml pomp 240ml(10ml/uur)app",VANCOMYCINE,APPO Meppel B.V.,Geneesmiddel,"€ 199,35 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVL+5%2C2MG%2FML+POMP+240ML%2810ML%2FUUR%29APP,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVL+5%2C2MG%2FML+POMP+240ML%2810ML%2FUUR%29APP&id=20b0cdfc4823e96f0b4b709b2196ecdc,no,
a,praluent injvlst 75mg/ml pen 1ml,ALIROCUMAB,BMODESTO B.V.,Geneesmiddel,"€ 199,46 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PRALUENT+INJVLST++75MG%2FML+PEN+1ML,https://www.medicijnkosten.nl/medicijn?artikel=PRALUENT+INJVLST++75MG%2FML+PEN+1ML&id=33dee6290f0dbc0cca8f68134733752b,no,
a,praluent injvlst 150mg/ml pen 1ml,ALIROCUMAB,MEDCOR PHARMACEUTICALS BV,Geneesmiddel,"€ 199,46 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PRALUENT+INJVLST+150MG%2FML+PEN+1ML,https://www.medicijnkosten.nl/medicijn?artikel=PRALUENT+INJVLST+150MG%2FML+PEN+1ML&id=3580486a908eec648a5d818cabb18bec,no,
a,"deferoxamine infv 16,67mg/ml pomp 60ml(5ml/uur) ip",DEFEROXAMINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 199,64 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DEFEROXAMINE+INFV+16%2C67MG%2FML+POMP+60ML%285ML%2FUUR%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=DEFEROXAMINE+INFV+16%2C67MG%2FML+POMP+60ML%285ML%2FUUR%29+IP&id=df94f9fe9a508865a73b6577646b9fa5,no,
a,mitomycine medac pdr v intraves gebr 40mg+sv 40ml,MITOMYCINE,Pharmanovia Benelux BV,Geneesmiddel,"€ 199,70 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MITOMYCINE+MEDAC+PDR+V+INTRAVES+GEBR+40MG%2BSV+40ML,https://www.medicijnkosten.nl/medicijn?artikel=MITOMYCINE+MEDAC+PDR+V+INTRAVES+GEBR+40MG%2BSV+40ML&id=8cc5357625b848d6347eaa446ae835db,no,
a,flucloxacilline infvlst 48mg/ml zak 250ml ip,FLUCLOXACILLINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 199,71 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+48MG%2FML+ZAK+250ML+IP,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+48MG%2FML+ZAK+250ML+IP&id=4430afbe0736cc46e196d7421669cfcf,no,
a,cefazoline infvlst 24mg/ml cassette 250ml pa,CEFAZOLINE,PHARMA ASSIST BV,Geneesmiddel,"€ 199,73 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+24MG%2FML+CASSETTE+250ML+PA,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+24MG%2FML+CASSETTE+250ML+PA&id=26d4f43e5a80dfeb51f0f06b99ad2122,no,
a,piperacill/tazobac inf 32/4mg/ml cass 250ml phl,PIPERACILLINE/TAZOBACTAM,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 200,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PIPERACILL%2FTAZOBAC+INF+32%2F4MG%2FML+CASS+250ML+PHL,https://www.medicijnkosten.nl/medicijn?artikel=PIPERACILL%2FTAZOBAC+INF+32%2F4MG%2FML+CASS+250ML+PHL&id=9a92e388d6cf36ab6c07123353cd6fa4,no,
a,"vancomycine infv 2,5mg/ml pomp 240ml(10ml/uur)cza",VANCOMYCINE,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 200,12 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFV+2%2C5MG%2FML+POMP+240ML%2810ML%2FUUR%29CZA,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFV+2%2C5MG%2FML+POMP+240ML%2810ML%2FUUR%29CZA&id=2d4852b6bd68f1a023c8ab75908a93c7,no,
a,"vancomycine inf 29,17mg/ml pomp 120ml(5ml/uur) cza",VANCOMYCINE,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 200,18 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INF+29%2C17MG%2FML+POMP+120ML%285ML%2FUUR%29+CZA,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INF+29%2C17MG%2FML+POMP+120ML%285ML%2FUUR%29+CZA&id=bd93752ed2d4b0f330de9eec87a7a2e4,no,
a,flucloxacilline inf 25mg/ml pomp 120ml (5ml/u) app,FLUCLOXACILLINE,APPO Meppel B.V.,Geneesmiddel,"€ 200,29 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INF+25MG%2FML+POMP+120ML+%285ML%2FU%29+APP,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INF+25MG%2FML+POMP+120ML+%285ML%2FU%29+APP&id=f7d2aa3089223593bfbbf947de8a7458,no,
a,vancomycine infvlst 9mg/ml cassette 250ml ip,VANCOMYCINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 200,39 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLST+9MG%2FML+CASSETTE+250ML+IP,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLST+9MG%2FML+CASSETTE+250ML+IP&id=0219e78886296fed35c01cc9ff66f7ca,no,
a,"vancomycine infvlst 3,13mg/ml zak 1117ml msz",VANCOMYCINE,Maasstad Ziekenhuis Apotheek,Geneesmiddel,"€ 200,48 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLST+3%2C13MG%2FML+ZAK+1117ML+MSZ,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLST+3%2C13MG%2FML+ZAK+1117ML+MSZ&id=6cd9972e5fde4b6de4b9bb2f37eda072,no,
a,"deferoxamine infv 8,33mg/ml pomp 120ml(5ml/uur) ip",DEFEROXAMINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 200,61 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DEFEROXAMINE+INFV+8%2C33MG%2FML+POMP+120ML%285ML%2FUUR%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=DEFEROXAMINE+INFV+8%2C33MG%2FML+POMP+120ML%285ML%2FUUR%29+IP&id=d1b9e61a282d0d2eef5d8a6adb3ac80d,no,
a,"oxybutynine unimed 0,5mg/ml opl v blaasinst f 20ml",OXYBUTYNINE,Twinpharma B.V.,Geneesmiddel,"€ 200,78 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=OXYBUTYNINE+UNIMED+0%2C5MG%2FML+OPL+V+BLAASINST+F+20ML,https://www.medicijnkosten.nl/medicijn?artikel=OXYBUTYNINE+UNIMED+0%2C5MG%2FML+OPL+V+BLAASINST+F+20ML&id=c10b69d70864ed4d2eb118f150e5bcaf,no,
a,tenofovirdisoproxil viatris tablet filmomh 245mg,TENOFOVIR DISOPROXIL,MYLAN B.V.,Geneesmiddel,"€ 200,81 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TENOFOVIRDISOPROXIL+VIATRIS+TABLET+FILMOMH+245MG,https://www.medicijnkosten.nl/medicijn?artikel=TENOFOVIRDISOPROXIL+VIATRIS+TABLET+FILMOMH+245MG&id=e85574a4e81d76a63fe788c0c59383d8,no,
a,"furosemide infvlst 5,21mg/ml pomp 96ml (2ml/u) ip",FUROSEMIDE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 200,87 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+5%2C21MG%2FML+POMP+96ML+%282ML%2FU%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+5%2C21MG%2FML+POMP+96ML+%282ML%2FU%29+IP&id=907b87afb05746bb1aef4f528b3dd112,no,
a,"flucloxacilline infvlst 33,33mg/ml pomp 240ml ahz",FLUCLOXACILLINE,APOTHEEK HAAGSE ZIEKENHUIZEN,Geneesmiddel,"€ 201,00 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+33%2C33MG%2FML+POMP+240ML+AHZ,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+33%2C33MG%2FML+POMP+240ML+AHZ&id=5c02e332f1864a2376be99faceb46bef,no,
a,"vancomycine infvls 7,5mg/ml pomp 240ml (10ml/u) ip",VANCOMYCINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 201,33 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLS+7%2C5MG%2FML+POMP+240ML+%2810ML%2FU%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLS+7%2C5MG%2FML+POMP+240ML+%2810ML%2FU%29+IP&id=1b2613e596fbb78a1b8acc02344c08ee,no,
a,"vancomycine infvl 8,33mg/ml pomp 240ml(10ml/uur)pa",VANCOMYCINE,PHARMA ASSIST BV,Geneesmiddel,"€ 201,36 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVL+8%2C33MG%2FML+POMP+240ML%2810ML%2FUUR%29PA,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVL+8%2C33MG%2FML+POMP+240ML%2810ML%2FUUR%29PA&id=1d93d1412e4b97a179bb391427f4e9e4,no,
a,"vancomycine infvl 8,33mg/ml pomp 240ml(10ml/uur)ip",VANCOMYCINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 201,36 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVL+8%2C33MG%2FML+POMP+240ML%2810ML%2FUUR%29IP,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVL+8%2C33MG%2FML+POMP+240ML%2810ML%2FUUR%29IP&id=9c7181ef1f1128bc539960c41bb4a6f6,no,
a,ceftazidim infvlst 60mg/ml cassette 100ml ip,CEFTAZIDIM,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 201,41 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+CASSETTE+100ML+IP,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+CASSETTE+100ML+IP&id=34a7e69806d15a1a330b7c55cf31c89b,no,
a,ceftazidim infvlst 60mg/ml deltec cass 100ml pa,CEFTAZIDIM,PHARMA ASSIST BV,Geneesmiddel,"€ 201,41 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+DELTEC+CASS+100ML+PA,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+DELTEC+CASS+100ML+PA&id=e4338b493e221a90ebe8837084a8f6ea,no,
a,benzylpenicill infvl 12m ie/120ml pomp (5ml/u)lumc,BENZYLPENICILLINE,APOTHEEK LUMC,Geneesmiddel,"€ 201,65 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLPENICILL+INFVL+12M+IE%2F120ML+POMP+%285ML%2FU%29LUMC,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLPENICILL+INFVL+12M+IE%2F120ML+POMP+%285ML%2FU%29LUMC&id=02ede25f4415096bdf63a47fc26698fe,no,
a,ciprofloxacine inf 2mg/ml pomp 200ml (167ml/u) ip,CIPROFLOXACINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 201,65 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CIPROFLOXACINE+INF+2MG%2FML+POMP+200ML+%28167ML%2FU%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=CIPROFLOXACINE+INF+2MG%2FML+POMP+200ML+%28167ML%2FU%29+IP&id=a3e18426869c195b5860b78038aa4f81,no,
a,meropenem infvlst 25mg/ml cassette 100ml ahz,MEROPENEM,APOTHEEK HAAGSE ZIEKENHUIZEN,Geneesmiddel,"€ 201,70 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MEROPENEM+INFVLST+25MG%2FML+CASSETTE+100ML+AHZ,https://www.medicijnkosten.nl/medicijn?artikel=MEROPENEM+INFVLST+25MG%2FML+CASSETTE+100ML+AHZ&id=d710c7a69a0239e66748dbb7c27ad262,no,
a,"cefazoline infvlst 19,57mg/ml pomp 230ml(10ml/u)ip",CEFAZOLINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 201,75 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+19%2C57MG%2FML+POMP+230ML%2810ML%2FU%29IP,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+19%2C57MG%2FML+POMP+230ML%2810ML%2FU%29IP&id=76bae846412eeba2eb2f528b53c94b9e,no,
a,alacare pleister 8mg,AMINOLEVULINEZUUR,Pharmanovia Benelux BV,Geneesmiddel,"€ 201,76 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ALACARE+PLEISTER+8MG,https://www.medicijnkosten.nl/medicijn?artikel=ALACARE+PLEISTER+8MG&id=b6440efe4fd3ff8a5605c3528bf2cf66,no,
a,"morfine/dexamethas inf 5/0,07mg/ml cass 100ml ip",MORFINE/DEXAMETHASON,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 201,78 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MORFINE%2FDEXAMETHAS+INF+5%2F0%2C07MG%2FML+CASS+100ML+IP,https://www.medicijnkosten.nl/medicijn?artikel=MORFINE%2FDEXAMETHAS+INF+5%2F0%2C07MG%2FML+CASS+100ML+IP&id=48723735a56a226b28915adf46b3234c,no,
a,benzylpenicilline infvlst 56000ie/ml zak 250ml cza,BENZYLPENICILLINE,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 201,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLPENICILLINE+INFVLST+56000IE%2FML+ZAK+250ML+CZA,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLPENICILLINE+INFVLST+56000IE%2FML+ZAK+250ML+CZA&id=450d8b6a573589ffa74b09db68a25283,no,
a,ceftazidim infvlst 60mg/ml cassette 100ml cza,CEFTAZIDIM,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 201,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+CASSETTE+100ML+CZA,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+60MG%2FML+CASSETTE+100ML+CZA&id=ceba44e9932abcc9b4eb52ee60d498a9,no,
a,ceftriaxon infvlst 16mg/ml zak 250ml cza,CEFTRIAXON,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 201,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTRIAXON+INFVLST+16MG%2FML+ZAK+250ML+CZA,https://www.medicijnkosten.nl/medicijn?artikel=CEFTRIAXON+INFVLST+16MG%2FML+ZAK+250ML+CZA&id=f33bcbb0a0842674920ae4c1369c7226,no,
a,ceftriaxon infvlst 16mg/ml zak 250ml pa,CEFTRIAXON,PHARMA ASSIST BV,Geneesmiddel,"€ 201,90 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTRIAXON+INFVLST+16MG%2FML+ZAK+250ML+PA,https://www.medicijnkosten.nl/medicijn?artikel=CEFTRIAXON+INFVLST+16MG%2FML+ZAK+250ML+PA&id=8724ca587edd7338f0854c126f41ed6e,no,
a,"piper/tazob inf 50/6,25mg/ml pomp 240ml(10ml/u)aaa",PIPERACILLINE/TAZOBACTAM,Ace Adhoc Apotheek,Geneesmiddel,"€ 201,91 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PIPER%2FTAZOB+INF+50%2F6%2C25MG%2FML+POMP+240ML%2810ML%2FU%29AAA,https://www.medicijnkosten.nl/medicijn?artikel=PIPER%2FTAZOB+INF+50%2F6%2C25MG%2FML+POMP+240ML%2810ML%2FU%29AAA&id=008395b7f81bee73b7a4ea034bf3c5b5,no,
a,cefazoline infvlst 40mg/ml cassette 100ml cza,CEFAZOLINE,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 201,92 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+40MG%2FML+CASSETTE+100ML+CZA,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+40MG%2FML+CASSETTE+100ML+CZA&id=020e28ec8918716e8771a4e8f279e9bb,no,
a,"vancomycine inf 33,3mg/ml pomp 120ml(5ml/uur) cza",VANCOMYCINE,Ceban Ziekenhuisfarmacie Ad-hoc,Geneesmiddel,"€ 201,92 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INF+33%2C3MG%2FML+POMP+120ML%285ML%2FUUR%29+CZA,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INF+33%2C3MG%2FML+POMP+120ML%285ML%2FUUR%29+CZA&id=9dea8721dc3a657224d4a60ed2fd92ba,no,
a,"flucloxacillin inf 21,25mg/ml pomp 240ml(10ml/u)ip",FLUCLOXACILLINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 201,92 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLIN+INF+21%2C25MG%2FML+POMP+240ML%2810ML%2FU%29IP,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLIN+INF+21%2C25MG%2FML+POMP+240ML%2810ML%2FU%29IP&id=bf45023554c0e087b7bd9ef32529d31e,no,
a,"ceftazidim infvlst 8,33mg/ml pomp 120ml (5ml/u)app",CEFTAZIDIM,APPO Meppel B.V.,Geneesmiddel,"€ 201,93 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+8%2C33MG%2FML+POMP+120ML+%285ML%2FU%29APP,https://www.medicijnkosten.nl/medicijn?artikel=CEFTAZIDIM+INFVLST+8%2C33MG%2FML+POMP+120ML+%285ML%2FU%29APP&id=8245ffa1d6f85c608e199a5c04929db5,no,
a,"cefazoline infvlst 8,7mg/ml pomp 230ml(10ml/u) ip",CEFAZOLINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 202,17 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+8%2C7MG%2FML+POMP+230ML%2810ML%2FU%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+8%2C7MG%2FML+POMP+230ML%2810ML%2FU%29+IP&id=5c91b057f978ab3e429da8daee89b382,no,
a,"cefuroxim infvlst 7,5mg/ml pomp 240ml(10ml/uur) ip",CEFUROXIM,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 202,19 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFUROXIM+INFVLST+7%2C5MG%2FML+POMP+240ML%2810ML%2FUUR%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=CEFUROXIM+INFVLST+7%2C5MG%2FML+POMP+240ML%2810ML%2FUUR%29+IP&id=c407c4784f99b44b15a7ac4613ba6ba3,no,
a,furosemide infvlst 1mg/ml pomp 100ml (200ml/u) pa,FUROSEMIDE,PHARMA ASSIST BV,Geneesmiddel,"€ 202,34 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+1MG%2FML+POMP+100ML+%28200ML%2FU%29+PA,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+1MG%2FML+POMP+100ML+%28200ML%2FU%29+PA&id=47a172ec9a03ec54c6faf36a6b06ac5e,no,
a,furosemide infvlst 1mg/ml pomp 100ml (200ml/u) ip,FUROSEMIDE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 202,34 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+1MG%2FML+POMP+100ML+%28200ML%2FU%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+1MG%2FML+POMP+100ML+%28200ML%2FU%29+IP&id=ea25ef22e1ab7db7d9a499d8c5f732e1,no,
a,vancomycine infvlst 12mg/ml cassette 250ml app,VANCOMYCINE,APPO Meppel B.V.,Geneesmiddel,"€ 202,35 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLST+12MG%2FML+CASSETTE+250ML+APP,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFVLST+12MG%2FML+CASSETTE+250ML+APP&id=16e6611504a625f9ae5d704a4e7bd147,no,
a,benzylpenicillinenatr inf 56000ie/ml cas 250ml app,BENZYLPENICILLINE,APPO Meppel B.V.,Geneesmiddel,"€ 202,35 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLPENICILLINENATR+INF+56000IE%2FML+CAS+250ML+APP,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLPENICILLINENATR+INF+56000IE%2FML+CAS+250ML+APP&id=a8b6b1fd65ed45516c63075e01ed189d,no,
a,amoxicilline infvlst 5mg/ml zak 1000ml app,AMOXICILLINE,APPO Meppel B.V.,Geneesmiddel,"€ 202,35 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=AMOXICILLINE+INFVLST+5MG%2FML+ZAK+1000ML+APP,https://www.medicijnkosten.nl/medicijn?artikel=AMOXICILLINE+INFVLST+5MG%2FML+ZAK+1000ML+APP&id=ba7066ea23794278cdcc1880ee7d1cb9,no,
a,flucloxacilline infvlst 32mg/ml cassette 250ml ip,FLUCLOXACILLINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 202,67 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+32MG%2FML+CASSETTE+250ML+IP,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+32MG%2FML+CASSETTE+250ML+IP&id=24a43cf9569f17e1696f6bb51accfbb7,no,
a,flucloxacilline infvlst 32mg/ml cassette 250ml pa,FLUCLOXACILLINE,PHARMA ASSIST BV,Geneesmiddel,"€ 202,67 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+32MG%2FML+CASSETTE+250ML+PA,https://www.medicijnkosten.nl/medicijn?artikel=FLUCLOXACILLINE+INFVLST+32MG%2FML+CASSETTE+250ML+PA&id=757d448a79a9305fbd8e4b80db1c9bce,no,
a,"cefazoline infvlst 16,66mg/ml pomp 120ml(5ml/u) pa",CEFAZOLINE,PHARMA ASSIST BV,Geneesmiddel,"€ 202,78 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+16%2C66MG%2FML+POMP+120ML%285ML%2FU%29+PA,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+16%2C66MG%2FML+POMP+120ML%285ML%2FU%29+PA&id=6145b03e1b89025fce0fff8ec8f9af4d,no,
a,"cefazoline infvlst 16,66mg/ml pomp 120ml(5ml/u) ip",CEFAZOLINE,Infinity Pharma Oldenzaal,Geneesmiddel,"€ 202,78 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+16%2C66MG%2FML+POMP+120ML%285ML%2FU%29+IP,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+INFVLST+16%2C66MG%2FML+POMP+120ML%285ML%2FU%29+IP&id=7860c55af7b20fa3e9b5b8b6bdb3ac73,no,
a,"vancomycine infv 3,12mg/ml pomp 240ml(10ml/uur)app",VANCOMYCINE,APPO Meppel B.V.,Geneesmiddel,"€ 202,97 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFV+3%2C12MG%2FML+POMP+240ML%2810ML%2FUUR%29APP,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+INFV+3%2C12MG%2FML+POMP+240ML%2810ML%2FUUR%29APP&id=0bf8054074819bf5f031d39903df4e98,no,
