input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Eczane,ACLOXIGENAC,Eczane,ACLOXIGENAC,diclofenac sódico,Analgésico Antiinflam.,75 mg comp.rec.x 10,7397.91,2026-01-02,2026-01-18T09:19:42,,,,Cobertura Monto Fijo,4879.64,2518.27,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2518.27, ""AF"": 4879.64}}"
Eczane,ACLOXIGENAC,Eczane,ACLOXIGENAC,diclofenac sódico,Analgésico Antiinflam.,75 mg comp.rec.x 20,12426.64,2026-01-02,2026-01-18T09:19:42,,,,Cobertura Monto Fijo,6559.53,5867.11,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5867.11, ""AF"": 6559.53}}"
Eczane,ACLOXIGENAC,Eczane,ACLOXIGENAC,diclofenac sódico,Analgésico Antiinflam.,75 mg comp.rec.x 500,114142.92,2026-01-02,2026-01-18T09:19:42,,,,,,,,{}
Eczane,ACLOXIGENAC LP,Eczane,ACLOXIGENAC LP,diclofenac sódico,Analgésico Antiinflam.,100mg cáps.lib.prol.x 10,9492.57,2026-01-02,2026-01-18T09:19:50,,,,Cobertura Monto Fijo,6692.57,2800.0,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2800.0, ""AF"": 6692.57}}"
Eczane,ACLOXIGENAC LP,Eczane,ACLOXIGENAC LP,diclofenac sódico,Analgésico Antiinflam.,100mg cáps.lib.prol.x 20,16920.78,2026-01-02,2026-01-18T09:19:50,,,,,,,,{}
Eczane,ACLOXIGENAC LP,Eczane,ACLOXIGENAC LP,diclofenac sódico,Analgésico Antiinflam.,100mg cáps.lib.prol.x500,148761.98,2026-01-02,2026-01-18T09:19:51,,,,,,,,{}
Eczane,ACLOXIGENAC PLUS,Eczane,ACLOXIGENAC PLUS,diclofenac+pridinol,Antiinflam.Analgésico.Miorrelajante,comp.rec.x 10,9624.59,2026-01-02,2026-01-18T09:19:51,,,,,,,,{}
Eczane,ACLOXIGENAC PLUS,Eczane,ACLOXIGENAC PLUS,diclofenac+pridinol,Antiinflam.Analgésico.Miorrelajante,comp.rec.x 20,17216.52,2026-01-02,2026-01-18T09:19:51,,,,,,,,{}
Eczane,ACLOXIGENAC PLUS,Eczane,ACLOXIGENAC PLUS,diclofenac+pridinol,Antiinflam.Analgésico.Miorrelajante,comp.rec.x 500,415438.51,2026-01-02,2026-01-18T09:19:51,,,,,,,,{}
Siegfried,ACNECLIN,Siegfried,ACNECLIN,minociclina,Antibiótico,50 mg comp.rec.x 30,23900.21,2025-12-12,2026-01-18T09:19:53,Producto Reconocido,,,Cobertura Monto Fijo,17064.87,6835.34,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 6835.34, ""AF"": 17064.87}}"
Casasco,ACLUSIN,Casasco,ACLUSIN,cilostazol,Antitrombótico Vasodilatador,100 mg comp.x 30,41828.58,2025-12-18,2026-01-18T09:19:52,Producto Reconocido,13733.48,,Cobertura Monto Fijo,21236.51,20592.07,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 13733.48}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20592.07, ""AF"": 21236.51}}"
Casasco,ACLUSIN,Casasco,ACLUSIN,cilostazol,Antitrombótico Vasodilatador,100 mg comp.x 60,73416.81,2025-12-18,2026-01-18T09:19:53,Producto Reconocido,24245.98,,Cobertura Monto Fijo,37727.21,35689.6,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 24245.98}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 35689.6, ""AF"": 37727.21}}"
Casasco,ACLUSIN,Casasco,ACLUSIN,cilostazol,Antitrombótico Vasodilatador,50 mg comp.x 30,24816.67,2025-12-18,2026-01-18T09:19:53,Producto Reconocido,7146.23,,Cobertura Monto Fijo,12248.84,12567.83,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7146.23}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12567.83, ""AF"": 12248.84}}"
Siegfried,ACNECLIN 100 AP,Siegfried,ACNECLIN 100 AP,minociclina,Antibiótico,cáps. lib. prol.x 30,46328.02,2025-12-12,2026-01-18T09:20:00,Producto Reconocido,,,Cobertura Monto Fijo,32061.32,14266.7,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 14266.7, ""AF"": 32061.32}}"
Siegfried,ACNECLIN PBA,Siegfried,ACNECLIN PBA,"adapaleno+benzoílo,peróxido",Antiacneico,gel x 30 g,32433.22,2025-12-12,2026-01-18T09:20:01,,,,,,,,{}
Cepage,ACNEIQUE EXFOLIANT,Cepage,ACNEIQUE EXFOLIANT,,Exfoliante,env. x 70 g (VL),28700.0,2025-11-28,2026-01-18T09:20:04,,,,,,,,{}
Cepage,ACNEIQUE,Cepage,ACNEIQUE,"salicílico,ác.+asoc.",Antiacneico,crema-gel x 40 g (VL),41000.0,2026-01-12,2026-01-18T09:20:05,,,,,,,,{}
Cepage,ACNEIQUE GEL,Cepage,ACNEIQUE GEL,retinol+asoc.,Limpiador p/piel acneica,gel x 200 g (VL),31500.0,2026-01-12,2026-01-18T09:20:08,,,,,,,,{}
Cepage,ACNEIQUE GEL,Cepage,ACNEIQUE GEL,retinol+asoc.,Limpiador p/piel acneica,gel x 450 g (VL),47500.0,2025-10-22,2026-01-18T09:20:08,,,,,,,,{}
Cepage,ACNEIQUE H2O,Cepage,ACNEIQUE H2O,ginkgo biloba+asoc.,Antiacneico,loción x 245 ml (VL),27300.0,2026-01-12,2026-01-18T09:20:10,,,,,,,,{}
Cepage,ACNEIQUE H2O,Cepage,ACNEIQUE H2O,ginkgo biloba+asoc.,Antiacneico,loción x 250 ml (VL),1790.0,2021-12-10,2026-01-18T09:20:10,,,,,,,,{}
Cepage,ACNEIQUE SERUM,Cepage,ACNEIQUE SERUM,"salicílico,ác.+asoc.",Antiacneico,env. x 30 ml (VL),43500.0,2026-01-12,2026-01-18T09:20:13,,,,,,,,{}
Cepage,ACNEIQUE MAT,Cepage,ACNEIQUE MAT,retinol+asoc.,Hidratante,env.x 40 g (VL),39500.0,2026-01-12,2026-01-18T09:20:14,,,,,,,,{}
Fortbenton,ACNESAN DRY STICK,Fortbenton,ACNESAN DRY STICK,"salicílico,ác.+asoc.",Producto Cosmético,barra secativa x 2 g (VL),16384.0,2025-12-19,2026-01-18T09:20:21,,,,,,,,{}
Fortbenton,ACNESAN,Fortbenton,ACNESAN,"benzoílo,peróxido",Antiacneico,10% gel x 40 g,18883.27,2025-12-19,2026-01-18T09:20:22,Producto Reconocido,,,Cobertura Monto Fijo,13080.45,5802.82,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5802.82, ""AF"": 13080.45}}"
Fortbenton,ACNESAN,Fortbenton,ACNESAN,"benzoílo,peróxido",Antiacneico,5% gel x 40 g,18883.27,2025-12-19,2026-01-18T09:20:22,Producto Reconocido,,,Cobertura Monto Fijo,13080.45,5802.82,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5802.82, ""AF"": 13080.45}}"
Lagos,ACNETROL,Lagos,ACNETROL,extractos vegetales,Descongestivo,gel x 60 g (VL),35593.0,2025-09-19,2026-01-18T09:20:24,,,,,,,,{}
Lagos,ACNETROL,Lagos,ACNETROL,extractos vegetales,Descongestivo,loc.x 130 ml (VL),35593.0,2025-09-19,2026-01-18T09:20:24,,,,,,,,{}
Andrómaco,ACNOXIN,Andrómaco,ACNOXIN,"salicílico,ác.+asoc.",Antiacneico Antiseborreico,gel x 45 g,27001.79,2026-01-02,2026-01-18T09:20:24,,,,,,,,{}
Andrómaco,ACNOXIN,Andrómaco,ACNOXIN,"salicílico,ác.+asoc.",Antiacneico Antiseborreico,loc.x 120 ml,12034.18,2025-08-01,2026-01-18T09:20:25,,,,,,,,{}
Andrómaco,ACNOXIN,Andrómaco,ACNOXIN,"salicílico,ác.+asoc.",Antiacneico Antiseborreico,loc.x 140 ml,33962.24,2026-01-02,2026-01-18T09:20:25,,9318.65,,,,,,"{""PAMI"": {""AF"": 9318.65}}"
Andrómaco,ACNOXIN,Andrómaco,ACNOXIN,"salicílico,ác.+asoc.",Antiacneico Antiseborreico,spray x 140 ml,42954.6,2026-01-02,2026-01-18T09:20:25,,11369.55,,,,,,"{""PAMI"": {""AF"": 11369.55}}"
Gray,ACPAN,Gray,ACPAN,glicopirrolato,Anticolinérgico,0.2 mg a.x 1,125813.39,2025-07-25,2026-01-18T09:20:30,,,,,,,,{}
Gray,ACPAN,Gray,ACPAN,glicopirrolato,Anticolinérgico,0.2 mg/ml a.x25 x 1 ml,3055467.87,2025-07-25,2026-01-18T09:20:30,,,,,,,,{}
Novarum Pharma,ACROSS BAP,Novarum Pharma,ACROSS BAP,arginina+asoc.,Suplemento dietario,env.x 1000 g (VL),41300.0,2023-12-20,2026-01-18T09:20:31,,,,,,,,{}
Novarum Pharma,ACROSS BIDC,Novarum Pharma,ACROSS BIDC,té verde+asoc.,Suplemento dietario,env.x 1000 g (VL),20950.0,2023-12-20,2026-01-18T09:20:33,,,,,,,,{}
Novarum Pharma,ACROSS BID,Novarum Pharma,ACROSS BID,"sodio,cloruro+asoc.",Suplemento dietario,env.x 1000 g (VL),21890.0,2023-12-20,2026-01-18T09:20:33,,,,,,,,{}
Novarum Pharma,ACROSS ENERGY,Novarum Pharma,ACROSS ENERGY,guaraná+asoc.,Suplemento dietario,comp.x 100 (VL),9900.0,2023-12-20,2026-01-18T09:20:41,,,,,,,,{}
Novarum Pharma,ACROSS GEL DEPORTIVO,Novarum Pharma,ACROSS GEL DEPORTIVO,vit.c+asoc.,Suplemento dietario,sab.frut.rojos sach.x20g (VL),1080.0,2023-12-20,2026-01-18T09:20:41,,,,,,,,{}
Novarum Pharma,ACROSS GEL DEPORTIVO,Novarum Pharma,ACROSS GEL DEPORTIVO,vit.c+asoc.,Suplemento dietario,sabor uva sachet x 20 g (VL),1080.0,2023-12-20,2026-01-18T09:20:42,,,,,,,,{}
Novarum Pharma,ACROSS GEL DEPORTIVO C/CAFEINA,Novarum Pharma,ACROSS GEL DEPORTIVO C/CAFEINA,vit.c+asoc.,Suplemento dietario,sab.frut.rojos sach.x20g (VL),1080.0,2023-12-20,2026-01-18T09:20:43,,,,,,,,{}
Novarum Pharma,ACROSS GEL DEPORTIVO C/CAFEINA,Novarum Pharma,ACROSS GEL DEPORTIVO C/CAFEINA,vit.c+asoc.,Suplemento dietario,sabor uva sachet x 20 g (VL),1080.0,2023-12-20,2026-01-18T09:20:43,,,,,,,,{}
Novarum Pharma,ACROSS LEUCINE,Novarum Pharma,ACROSS LEUCINE,leucina,Suplemento dietario,natural env.x 150 g (VL),18520.0,2023-12-20,2026-01-18T09:20:43,,,,,,,,{}
Novarum Pharma,ACROSS SABA,Novarum Pharma,ACROSS SABA,beta-alanina,Suplemento dietario,comp.x 210 (VL),20720.0,2023-12-20,2026-01-18T09:20:49,,,,,,,,{}
Novarum Pharma,ACROSS SM,Novarum Pharma,ACROSS SM,vit.+minerales,Suplemento dietario,comp.x 60 (VL),12510.0,2023-12-20,2026-01-18T09:20:49,,,,,,,,{}
Novarum Pharma,ACROSS SP,Novarum Pharma,ACROSS SP,proteínas,Suplemento dietario,frut./vain. env.x 1000 g (VL),56760.0,2023-12-20,2026-01-18T09:20:53,,,,,,,,{}
Novarum Pharma,ACROSS SMC,Novarum Pharma,ACROSS SMC,creatina,Suplemento dietario,env.x 250 g (VL),42020.0,2023-12-20,2026-01-18T09:20:53,,,,,,,,{}
Novarum Pharma,ACROSS SPBAC,Novarum Pharma,ACROSS SPBAC,proteínas+asoc.,Suplemento dietario,frut./vain. env.x 1000 g (VL),46640.0,2023-12-20,2026-01-18T09:21:00,,,,,,,,{}
Novarum Pharma,ACROSS SPC,Novarum Pharma,ACROSS SPC,proteínas+asoc.,Suplemento dietario,frut./vain. env.x 1000 g (VL),35790.0,2023-12-20,2026-01-18T09:21:01,,,,,,,,{}
Novarum Pharma,ACROSS SRC,Novarum Pharma,ACROSS SRC,proteínas+vitaminas+minerales,Suplemento dietario,frut./vain. env.x 1000 g (VL),9390.56,2023-03-10,2026-01-18T09:21:03,,,,,,,,{}
Novarum Pharma,ACROSS SR,Novarum Pharma,ACROSS SR,"sodio,cloruro+asoc.",Rehidratante oral,comp.x 100 (VL),1177.78,2022-06-21,2026-01-18T09:21:03,,,,,,,,{}
Poen,ACRYLARM PLUS,Poen,ACRYLARM PLUS,carbomer,Lubricante ocular,gel oft.x 10 g,19666.2,2025-12-15,2026-01-18T09:21:13,Producto Reconocido,9364.22,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9364.22}}"
Poen,ACRYLARM,Poen,ACRYLARM,"poliacrílico,ác.",Lubricante ocular,gel oft.x 10 g,23391.8,2025-12-15,2026-01-18T09:21:13,Producto Reconocido,8260.23,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8260.23}}"
Lazar,ACTEMIN,Lazar,ACTEMIN,modafinilo,Agente despertador no anfetam.,200 mg comp.x 10,20604.08,2026-01-16,2026-01-18T09:21:18,,,,,,,,{}
Lazar,ACTEMIN,Lazar,ACTEMIN,modafinilo,Agente despertador no anfetam.,200 mg comp.x 30,57887.9,2026-01-16,2026-01-18T09:21:18,,,,,,,,{}
Roche,ACTEMRA,Roche,ACTEMRA,tocilizumab,Inmunosupresor,200mg/10ml f.a.x 1,1785584.55,2025-12-01,2026-01-18T09:21:18,,,,,,,,{}
Roche,ACTEMRA,Roche,ACTEMRA,tocilizumab,Inmunosupresor,400mg/20ml f.a.x 1,3571186.46,2025-12-01,2026-01-18T09:21:18,,,,,,,,{}
Roche,ACTEMRA,Roche,ACTEMRA,tocilizumab,Inmunosupresor,80mg/4ml f.a.x 1,714232.7,2025-12-01,2026-01-18T09:21:18,,,,,,,,{}
Siegfried,ACTIFEDRIN NASAL,Siegfried,ACTIFEDRIN NASAL,nafazolina,Descongestivo nasal,0.1% gts.x 15 ml,1452.56,2025-12-12,2026-01-18T09:21:23,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Roche,ACTEMRA SC,Roche,ACTEMRA SC,tocilizumab,Inmunosupresor,162mg/0.9ml jga.prell.x4,4856794.9,2025-12-01,2026-01-18T09:21:23,,,,,,,,{}
Bioprofarma Bagó,ACTILUZOL,Bioprofarma Bagó,ACTILUZOL,riluzol,Neuroprotector,50 mg comp.x 60,1185468.88,2025-10-08,2026-01-18T09:21:26,,,,,,,,{}
Boehringer Ingelheim,ACTILYSE,Boehringer Ingelheim,ACTILYSE,activador tisular plasminógeno,Trombolítico,50 mg iny.f.a.x 2,9157004.76,2026-01-01,2026-01-18T09:21:26,,,,,,,Importado,{}
Filaxis Farmacéutica,ACTIMIB,Filaxis Farmacéutica,ACTIMIB,bortezomib,Antineoplásico,3.5 mg pvo.liof.x1,6355000.0,2025-12-30,2026-01-18T09:21:30,,,,,,,,{}
Siegfried,ACTIMAX,Siegfried,ACTIMAX,alendronato,Antiosteoporótico,70 mg comp.x 4,4339.59,2025-12-12,2026-01-18T09:21:31,Producto Reconocido,,,Cobertura Monto Fijo,0.0,10856.33,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 10856.33, ""AF"": 0.0}}"
Siegfried,ACTIMAX,Siegfried,ACTIMAX,alendronato,Antiosteoporótico,70 mg comp.x 8,7793.56,2025-12-12,2026-01-18T09:21:31,Producto Reconocido,,,Cobertura Monto Fijo,0.0,15603.8,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 15603.8, ""AF"": 0.0}}"
Bagó,ACTINERVAL,Bagó,ACTINERVAL,carbamazepina,Anticonvulsivo,200 mg comp.x 30,21540.75,2025-12-27,2026-01-18T09:21:37,Producto Reconocido,3326.62,,Cobertura Monto Fijo,11582.93,9957.82,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3326.62}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9957.82, ""AF"": 11582.93}}"
Bagó,ACTINERVAL,Bagó,ACTINERVAL,carbamazepina,Anticonvulsivo,200 mg comp.x 60,44435.12,2025-12-27,2026-01-18T09:21:37,Producto Reconocido,5865.89,,Cobertura Monto Fijo,24288.17,20146.95,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5865.89}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20146.95, ""AF"": 24288.17}}"
Northia,ACTIRELAX,Northia,ACTIRELAX,succinilcolina,Relajante muscular,100 mg f.a.x 25 x 2 ml,299617.42,2025-10-06,2026-01-18T09:21:38,,,,,,,,{}
Northia,ACTIRELAX NORTHIA,Northia,ACTIRELAX NORTHIA,succinilcolina,Relajante muscular,500 mg f.a.x 25,707398.49,2025-10-06,2026-01-18T09:21:41,,,,,,,,{}
Eurofarma,ACTISON,Eurofarma,ACTISON,amantadina,Antiparkinsoniano Antiviral,100 mg comp.x 30,60585.57,2025-12-24,2026-01-18T09:21:42,Producto Reconocido,,,Cobertura Monto Fijo,30444.23,30141.34,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 30141.34, ""AF"": 30444.23}}"
Eurofarma,ACTISON,Eurofarma,ACTISON,amantadina,Antiparkinsoniano Antiviral,100 mg comp.x 60,119126.77,2025-12-24,2026-01-18T09:21:42,Producto Reconocido,,,Cobertura Monto Fijo,64247.39,54879.38,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 54879.38, ""AF"": 64247.39}}"
Monserrat,ACTIUM,Monserrat,ACTIUM,vit.a+vit.e+asoc.,Hidratante Nutriente dérmico,cr.nut.hidratante x 75 g (VL),21480.0,2025-12-27,2026-01-18T09:21:45,,,,,,,,{}
Framingham Pharma,ACTIVAMENT 5HTP,Framingham Pharma,ACTIVAMENT 5HTP,l-5-hidroxitriptofano,Suplemento dietario,100 mg comp.x 30 (VL),31900.0,2026-01-05,2026-01-18T09:21:46,,,,,,,,{}
Casasco,ACTIVIL MASTICABLE,Casasco,ACTIVIL MASTICABLE,sildenafil,Trat.disfunción sexual masc.,50 mg comp.mast.x 2,6451.16,2025-11-20,2026-01-18T09:21:50,,2553.78,,,,,,"{""PAMI"": {""AF"": 2553.78}}"
Casasco,ACTIVIL,Casasco,ACTIVIL,sildenafil,Trat.disfunción sexual masc.,100 mg comp.x 2,8450.09,2025-12-18,2026-01-18T09:21:50,,,,,,,,{}
Savant Generic,ACTOBIAN,Savant Generic,ACTOBIAN,norfloxacina,Antibiótico,400 mg comp.rec.x 20,1054.99,2021-02-03,2026-01-18T09:21:55,Producto Reconocido,422.0,,Cobertura Monto Fijo,0.0,7586.86,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 422.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7586.86, ""AF"": 0.0}}"
Bayer Consumer,ACTRON,Bayer Consumer,ACTRON,ibuprofeno,Analgésico Antiinflam.,cáps.gelat.blanda x 10 (VL),3522.0,2026-01-12,2026-01-18T09:21:57,,,,Cobertura Monto Fijo,3052.83,469.17,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 469.17, ""AF"": 3052.83}}"
Bayer Consumer,ACTRON,Bayer Consumer,ACTRON,ibuprofeno,Analgésico Antiinflam.,cáps.gelat.blanda x 20 (VL),6712.0,2026-01-12,2026-01-18T09:21:57,,,,Cobertura Monto Fijo,5738.71,973.29,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 973.29, ""AF"": 5738.71}}"
Bayer Consumer,ACTRON 600 RAPIDA ACCION,Bayer Consumer,ACTRON 600 RAPIDA ACCION,ibuprofeno,Analgésico Antiinflam.,cáps.gelat.blanda x 10,8967.0,2026-01-12,2026-01-18T09:22:01,Producto Reconocido,5380.2,3586.8,Cobertura Monto Fijo,6459.12,2507.88,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 3586.8, ""AF"": 5380.2}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2507.88, ""AF"": 6459.12}}"
Bayer Consumer,ACTRON 600 RAPIDA ACCION,Bayer Consumer,ACTRON 600 RAPIDA ACCION,ibuprofeno,Analgésico Antiinflam.,cáps.gelatina blanda x20,15819.0,2026-01-12,2026-01-18T09:22:02,Producto Reconocido,9491.4,6327.6,Cobertura Monto Fijo,10755.97,5063.03,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6327.6, ""AF"": 9491.4}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5063.03, ""AF"": 10755.97}}"
Bayer Consumer,ACTRON 600 RAPIDA ACCION NUEVA FORMULA,Bayer Consumer,ACTRON 600 RAPIDA ACCION NUEVA FORMULA,ibuprofeno,Analgésico Antiinflam.,cáps.gelat.blanda x 10,8967.0,2026-01-12,2026-01-18T09:22:05,,,,Cobertura Monto Fijo,6459.12,2507.88,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2507.88, ""AF"": 6459.12}}"
Bayer Consumer,ACTRON 600 RAPIDA ACCION NUEVA FORMULA,Bayer Consumer,ACTRON 600 RAPIDA ACCION NUEVA FORMULA,ibuprofeno,Analgésico Antiinflam.,cáps.gelat.blanda x 20,15819.0,2026-01-12,2026-01-18T09:22:05,,,,Cobertura Monto Fijo,10755.97,5063.03,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5063.03, ""AF"": 10755.97}}"
Bayer Consumer,ACTRON FLEX,Bayer Consumer,ACTRON FLEX,ibuprofeno+clorzoxazona,Analgésico Miorrelaj.,cáps.bl.x 10,11127.0,2026-01-12,2026-01-18T09:22:06,,,,,,,,{}
Bayer Consumer,ACTRON GEL,Bayer Consumer,ACTRON GEL,ibuprofeno,Analgésico Antiinflam.,pomo x 50 g (VL),14563.0,2025-07-04,2026-01-18T09:22:11,,,,,,,Importado,{}
Bayer Consumer,ACTRON MIGRA,Bayer Consumer,ACTRON MIGRA,ibuprofeno+cafeína,Analgésico Antiinflam.,cáps.x 10 (VL),4275.0,2026-01-12,2026-01-18T09:22:15,,,,,,,,{}
Bayer Consumer,ACTRON MUJER RAPIDA ACCION,Bayer Consumer,ACTRON MUJER RAPIDA ACCION,ibuprofeno,Analgésico Antiinflam.,400 mg cáps.x 10 (VL),3522.0,2026-01-12,2026-01-18T09:22:16,,,,Cobertura Monto Fijo,3052.83,469.17,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 469.17, ""AF"": 3052.83}}"
Bayer Consumer,ACTRON PEDIATRICO,Bayer Consumer,ACTRON PEDIATRICO,ibuprofeno,Analgésico Antiinflam.,susp.oral x 100 ml (VL),6037.0,2026-01-12,2026-01-18T09:22:22,,,,Cobertura Monto Fijo,5063.71,973.29,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 973.29, ""AF"": 5063.71}}"
Bayer Consumer,ACTRON PLUS,Bayer Consumer,ACTRON PLUS,ibuprofeno+cafeína,Analgésico Antiinflam.,cáps.x 8 (VL),3914.0,2025-11-07,2026-01-18T09:22:26,,,,,,,,{}
Bayer Consumer,ACTRON PEDIATRICO 4%,Bayer Consumer,ACTRON PEDIATRICO 4%,ibuprofeno,Analgésico Antifebril,susp.oral x 100 ml,13330.0,2026-01-12,2026-01-18T09:22:28,Producto Reconocido,7998.0,5332.0,Cobertura Monto Fijo,10151.51,3178.49,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5332.0, ""AF"": 7998.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3178.49, ""AF"": 10151.51}}"
Bayer Consumer,ACTRON PEDIATRICO 4%,Bayer Consumer,ACTRON PEDIATRICO 4%,ibuprofeno,Analgésico Antifebril,susp.oral x 180 ml,18454.0,2026-01-12,2026-01-18T09:22:28,,,,,,,,{}
Bayer Consumer,ACTRON RAPIDA ACCION NF,Bayer Consumer,ACTRON RAPIDA ACCION NF,ibuprofeno,Analgésico Antiinflam.,400 mg cáps.x 10 (VL),3522.0,2026-01-12,2026-01-18T09:22:33,,,,Cobertura Monto Fijo,3052.83,469.17,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 469.17, ""AF"": 3052.83}}"
Bayer Consumer,ACTRON RAPIDA ACCION NF,Bayer Consumer,ACTRON RAPIDA ACCION NF,ibuprofeno,Analgésico Antiinflam.,400 mg cáps.x 20 (VL),6712.0,2026-01-12,2026-01-18T09:22:33,,,,Cobertura Monto Fijo,5738.71,973.29,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 973.29, ""AF"": 5738.71}}"
Abbvie,ACULAR,Abbvie,ACULAR,ketorolac,Antiinflam.oftálmico,sol.oft.x 5 ml,18158.44,2025-12-24,2026-01-18T09:22:34,Producto Reconocido,7985.41,,Cobertura Monto Fijo,13470.76,4687.68,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7985.41}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4687.68, ""AF"": 13470.76}}"
Roemmers,ACUS,Roemmers,ACUS,dapagliflozina,Hipoglucemiante oral,10 mg comp. x 30,61898.0,2025-11-20,2026-01-18T09:22:38,,,,,,,,{}
Roemmers,ACUS,Roemmers,ACUS,dapagliflozina,Hipoglucemiante oral,10 mg comp.rec. x 60,117606.0,2025-11-20,2026-01-18T09:22:38,,,,,,,,{}
Abbvie,ACULAR LS,Abbvie,ACULAR LS,ketorolac,Antiinflam.oftálmico,sol.oft.x 5 ml,21786.65,2025-12-24,2026-01-18T09:22:38,Producto Reconocido,9580.97,,Cobertura Monto Fijo,16751.71,5034.94,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9580.97}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5034.94, ""AF"": 16751.71}}"
Sanofi Health Argentina S.A.,ADACEL,Sanofi Health Argentina S.A.,ADACEL,toxoide tetán.+diftér.+pertusis,Vacuna triple acelular,fco.mds.x 1 x 0.5 ml,176599.04,2026-01-02,2026-01-18T09:22:44,Producto Reconocido,,,Cobertura Monto Fijo,129278.25,47320.79,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 47320.79, ""AF"": 129278.25}}"
