"#","Registration No / Notification No","Product Name","Holder"
"459","MAL25046090NC","CGS GLUTA-C PLUS CHEWABLE TABLET (Lemon flavour)","CINDERELLA MIRACLE WORLD"
"460","MAL25046084NC","Nu-glo Chewable Tablet","Protech Health Sciences (M) Sdn Bhd"
"461","MAL25046103TC","Conforer Global Spirulina 250mg Chewable Tablet","CONFORER MEDI-CARE  ENTERPRISE"
"462","MAL25056124NC","R3+ NMN 250 PLUS CHEWABLE TABLET","Jadek Medica Sdn. Bhd."
"463","MAL25126042NCR","Kordel's Kid's Omega-3 Fish Oil 500mg Chewable Softgel","CAMBERT(M) SDN. BHD."
"464","MAL25076103TC","NATURERICH Spirulina 200mg Chewable Tablet","PRO NUTRITION (MALAYSIA) SDN. BHD."
"465","MAL25106054TC","VITARECOV Ginkgo Biloba 80 MG Chewable Tablet","DHAMIRAH MAZLAN ENTERPRISE"
"466","MAL25096153TC","iClariVis Eyebright Complex Chewable Tablet Vanilla Flavour","SYRA ZENITH SDN. BHD."
"467","MAL25096093N","WHCCL Calcium with Vitamin D3 Chewable Tablet","Esprit Care Sdn. Bhd."
"468","MAL25076101T","Nova Kouflan Chewable Tablet","NOVA LABORATORIES SDN. BHD."
"469","MAL25086083NC","OXY3NERGY BLUEBERRY LUTEIN COMPLEX CHEWABLE TABLET","OXYBENEFITS HEALTH SDN. BHD."
"470","MAL25086086NC","NuBio C+D3+Zinc Kids Chewable Tablet","NUTRANEX SDN. BHD."
"471","MAL25106069N","apotec ActiveBoost Chewable Tablet","Bioalpha International Sdn. Bhd."
"472","MAL25116080NC","RISAL Fish Oil 400mg Chewable Soft Capsules","MEIVA SDN. BHD."
"473","MAL25116110NCZ","OXY3NERGY VITAMIN C 500mg CHEWABLE TABLET","OXYBENEFITS HEALTH SDN. BHD."
"474","MAL25126053NCR","goKids™ DHA 350mg Chewable Softgel","ADC CONVERSION SDN. BHD."
"475","MAL25126052NC","ELKEN ELG6 COLOSTRUM 250MG CHEWABLE TABLET","ELEGANT WORLD (M) SDN. BHD."
