search_inn_used,page_no,page_url,trade_name,inn,dosage_form,atc_code_or_category,marketing_authorization_holder,producer_raw,registration_certificate_number,max_selling_price,max_selling_price_currency,import_price,import_price_currency,contract_currency_info_raw,max_price_registration_info_raw,date_of_changes_raw,details_url,scraped_at_utc
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAVE
instructions:
specialist
patient",Amoxicillin and beta-lactamase inhibitor,"powder for the preparation of suspension for oral administration (125 mg + 31.25 mg)/5 ml in bottles in package No. 1;
powder for the preparation of suspension for oral administration (250 mg + 62.5 mg)/5 ml in bottles in package No. 1","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11239/23,28.03.2023,,,,,,,,,2026-01-14T04:32:56.663791+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAVE
instructions:
patient
specialist",Amoxicillin and beta-lactamase inhibitor,film-coated tablets 500 mg/125 mg in blisters in packaging No. 5x3,"Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11242/23,30.03.2023,,,,,,,,,2026-01-14T04:32:56.663844+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAV 2X
instructions:
specialist
patient",Amoxicillin and beta-lactamase inhibitor,"film-coated tablets, 875 mg/125 mg in blisters in packaging No. 7x2","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11251/23,24.05.2023,,,,,,,,,2026-01-14T04:32:56.663895+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAV 2X
instructions:
specialist
patient",Amoxicillin and beta-lactamase inhibitor,powder for the preparation of suspension for oral administration (400mg+57mg)/5ml in bottles in package No. 1,"Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11238/23,23.03.2023,,,,,,,,,2026-01-14T04:32:56.663947+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICLAW KVIKTAB
instructions:
patient
specialist",Amoxicillin and beta-lactamase inhibitor,"dispersible tablets 500 mg/125 mg in blisters in packaging No. 5x2;
dispersible tablets 875 mg/125 mg in blisters in packaging No. 5x2","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d. (Sondoz d.d.),",9390/10/10/13/15/17/20/24/25,10.03.2020,,,,,,,,,2026-01-14T04:32:56.663999+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN
instructions:
patient
specialist",Amoxicillin,"250 mg capsules in blister pack No. 10x150;
250 mg capsules in blister packs No. 10x2, No. 10x3","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",16/10/247,12.10.2016,,,,,"04/10/2025
LP-№009731-RG-BY",,,,2026-01-14T04:32:56.664049+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FARMLAND
instructions:
specialist
patient",Amoxicillin,"powder for the preparation of 60 ml suspension for oral administration 125 mg/5 ml in bottles in package No. 1;
powder for the preparation of 60 ml suspension for oral administration 250 mg/5 ml in bottles in package No. 1","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",22/03/3232,25.03.2022,,,,,"08/05/2025
LP-№011416-RG-BY",,,,2026-01-14T04:32:56.664093+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FARMLAND
instructions:
patient
specialist",Amoxicillin,"1000 mg capsules in polymer jars No. 30 in packaging No. 1;
1000 mg capsules in blister packs No. 10x1, No. 10x2, No. 10x3;
500 mg capsules in polymer jars No. 30 in packaging No. 1;
500 mg capsules in blister packs No. 10x1, No. 10x2, No. 10x3","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",22/08/3266,01.08.2022,,,,,"17.12.2025
LP-№013082-RG-BY",,,,2026-01-14T04:32:56.664141+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FT
instructions:
specialist
patient",Amoxicillin,"film-coated tablets, 1000 mg in blister-free packaging No. 6x2;
film-coated tablets, 1000 mg in blister pack No. 12x1;
film-coated tablets, 250 mg in blister-free packaging No. 10x3;
film-coated tablets, 500 mg in blister-free packaging No. 10x2;
film-coated tablets, 500 mg in blister pack No. 20x1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",22/04/2000,22.03.2017,,,,,"30.03.2023
LP-№002102-RG-BY",,,,2026-01-14T04:32:56.664187+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FT
instructions:
patient
specialist",Amoxicillin,"powder for the preparation of a suspension for oral administration 125 mg/5 ml in bottles of 20.0 g, 33.3 g in package No. 1;
powder for the preparation of suspension for oral administration 250 mg/5 ml in bottles of 20.0 g, 33.3 g in package No. 1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",23/04/971,16.06.2020,,,,,"15.12.2023
LP-№004024-RG-BY",,,,2026-01-14T04:32:56.664238+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,"substance (compacted (DC type)) ;
substance (compacted (type P)) ;
substance (compacted (type A))","Centrient Pharmaceuticals India Private Limited, Индия","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",2390/18/20,10.05.2018,,,,,,,,,2026-01-14T04:32:56.664275+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"The United Laboratories (Inner Mongolia) Co., Ltd., Китай","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",2762/25,08.08.2025,,,,,,,,,2026-01-14T04:32:56.664312+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"APITORIA PHARMA PRIVATE LIMITED, India","Belmedpreparaty RUE, Republic of Belarus",621/04/10/15/19/25,12.09.2019,,,,,,,,,2026-01-14T04:32:56.664349+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,"substance (compacted (DC type)) ;
substance (compacted (type P)) ;
substance (powder (Extra Dry type))","Centrient Pharmaceuticals India Private Limited, Индия","Pharmtechnology LLC, Republic of Belarus",2247/17/19,19.04.2017,,,,,,,,,2026-01-14T04:32:56.664387+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"Aurobindo Pharma Ltd., India","Pharmtechnology LLC, Republic of Belarus",1499/11/11/16,04.11.2016,,,,,,,,,2026-01-14T04:32:56.664425+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"Zhuhai United Laboratories Co., Ltd., Китай","Pharmtechnology LLC, Republic of Belarus",1003/07/10/15/20,10.08.2020,,,,,,,,,2026-01-14T04:32:56.664461+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOTAX DIS
instructions:
patient
specialist",Amoxicillin,"tablets 1g in blisters in packaging No. 8x2, No. 10x2","Tarchomin Pharmaceutical Works Polfa S.A., польша","Tarchomin Pharmaceutical Works Polfa S.A., польша",10894/21,01.02.2021,,,,,"21.11.2025
LP-№012654-RG-BY",,,,2026-01-14T04:32:56.664504+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN
instruction:
the patient
the specialist",Amoxicillin and enzyme inhibitor,film-coated tablets 500 mg/125 mg in blisters in packaging No. 7x2,"SmithKline Beecham Limited, UK","GlaxoSmithKline Export Ltd, UK",1581/96/01/06/06/11/15/16/16,05.10.2016,,,,,,,,,2026-01-14T04:32:56.664550+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN
instruction:
the patient
the specialist",Amoxicillin and beta-lactamase inhibitor,"powder for the preparation of suspension for oral administration (200 mg/28.5 mg)/5 ml in bottles in package No. 1;
powder for the preparation of suspension for oral administration (400 mg/57 mg)/5 ml in bottles in package No. 1","Glaxo Wellcome Production, France","GlaxoSmithKline Export Ltd, UK",7389/05/10/11/15/16/18/20/20,29.09.2020,,,,,,,,,2026-01-14T04:32:56.664597+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN
instruction:
the patient
the specialist",Amoxicillin and beta-lactamase inhibitor,"film-coated tablets, 875 mg/125 mg in blisters in packaging No. 7x2","SmithKline Beecham Limited, UK","GlaxoSmithKline Export Ltd, UK",9400/05/10/11/15/16/20,13.10.2020,,,,,,,,,2026-01-14T04:32:56.664643+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN EU
instruction:
the patient
the specialist",Amoxicillin and enzyme inhibitor,powder for the preparation of 100 ml suspension for oral administration 600 mg + 42.9 mg/5 ml in bottles in package No. 1,"Glaxo Wellcome Production, France","GlaxoSmithKline Export Ltd, UK",10081/13/17/18,27.08.2018,,,,,,,,,2026-01-14T04:32:56.664689+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX
instructions:
patient
specialist",Amoxicillin,"powder for the preparation of 60 ml suspension for oral administration 125 mg/5 ml in bottles in package No. 1;
powder for the preparation of 60 ml suspension for oral administration 250 mg/5 ml in bottles in package No. 1","Sandoz GmbH, Austria","Sandoz GmbH, Austria",7677/06/11/15/16,28.01.2016,,,,,,,,,2026-01-14T04:32:56.664734+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX
instructions:
specialist
patient",Amoxicillin,"film-coated tablets, 1000 mg in blisters in packaging No. 10x100;
film-coated tablets, 1000 mg in blisters in packaging No. 6x2;
film-coated tablets, 500 mg in blisters in packaging No. 10x100;
film-coated tablets, 500 mg in blisters in packaging No. 12x1","Sandoz GmbH, Austria","Sandoz GmbH, Austria",6250/03/06/08/13/18,05.03.2018,,,,,,,,,2026-01-14T04:32:56.664783+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX DT
instructions:
patient
specialist",Amoxicillin,dispersible tablets 1000 mg in blisters in packaging No. 6x2,"Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",9349/10/13/15/16/19/21,19.11.2019,,,,,,,,,2026-01-14T04:32:56.664831+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX DT
instructions:
specialist
patient",Amoxicillin,"dispersible tablets 500 mg in blisters in packaging No. 12x1, No. 10x2","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",10351/15/16/19/21,12.09.2019,,,,,,,,,2026-01-14T04:32:56.664878+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PEPTIEAK
instructions:
patient
specialist","Omeprazole, amoxicillin and clarithromycin","combined packaging: 14 tablets of Clarithromycin 500 mg, 28 capsules of Amoxicillin 500 mg and 14 capsules of Omeprazole 20 mg in blisters in packaging No. 8x7","Pharmacare PLC, Palestine","Pharmacare Int. Co./German Palestinian Joint Venture, Palestine",7101/04/09/14/20,07.04.2020,,,,,,,,,2026-01-14T04:32:56.664924+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,PURIMOX (AMOXICILLIN TRHYDRATE),Amoxicillin,"substance (compacted grade A);
substance (compacted type ""direct compression"");
substance (powder type ""fine"");
substance (powder of the ""extra dry"" type);
substance (powder)","Deretil, S.A., Spain","Centrient Pharmaceuticals Netherlands B.V., Netherlands",11068/21,11.11.2021,,,,,,,,,2026-01-14T04:32:56.664964+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAPIKLAV
instructions:
by application",Amoxicillin and enzyme inhibitor,"film-coated tablets, 875 mg/125 mg in strips in packaging No. 2x7","IPCA Laboratories Ltd., India","IPCA Laboratories Limited, India",9602/11/16,07.09.2016,,,,,,,,,2026-01-14T04:32:56.665008+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NICE
instructions:
specialist
patient",Nimesulide,tablets 100 mg in blister pack No. 10x2,"Dr. Reddy`s Laboratories Ltd, India, packaged Nesvizh Medical Preparations Plant, JSC, Republic of Belarus","Dr. Reddy`s  Laboratories Ltd, Индия",10545/17/22,27.01.2022,,,,,,,,,2026-01-14T04:35:01.961326+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NICE
instructions:
by application",Nimesulide,tablets 100 mg in blisters in packaging No. 10x2,"Dr. Reddy`s  Laboratories Ltd, Индия","Dr. Reddy`s  Laboratories Ltd, Индия",5172/01/06/11/17,13.01.2017,,,,,,,,,2026-01-14T04:35:01.961433+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NAYSULID
instructions:
patient
specialist",Nimesulide,"gel for external use 10 mg/g in tubes 20g, 30g, 50g in package No. 1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",20/10/1300,09.10.2020,,,,,"11/17/2023
LP-№003747-RG-BY",,,,2026-01-14T04:35:01.961520+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NAYSULID
instructions:
patient
specialist",Nimesulide,"tablets 100 mg in blister packs No. 10x2, No. 10x3","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",21/08/1791,20.08.2015,,,,,"10.10.2022
LP-№001302-RG-BY",,,,2026-01-14T04:35:01.961600+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NAYSULID®
instructions:
patient
specialist",Nimesulide,granules for the preparation of suspension for oral administration 100 mg in 2.0 g bags in package No. 10,"Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",24/11/1147,01.07.2016,,,,,,,,,2026-01-14T04:35:01.961661+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESIL
instructions:
specialist
patient",Nimesulide,"granules for the preparation of suspension for oral administration 100 mg/2 g in sachets in packaging No. 9, No. 15, No. 30","Laboratorios Menarini S.A., Spain","Laboratori Guidotti S.p.A., Italy",3912/99/04/09/15/18/21,20.12.2021,,,,,,,,,2026-01-14T04:35:01.961749+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESUBEL
instructions:
patient
specialist",Nimesulide,gel for external use 10 mg/g in tubes 18 g in package No. 1,"Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",25/12/2378,21.10.2020,,,,,,,,,2026-01-14T04:35:01.961835+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESUBEL
instructions:
specialist
patient",Nimesulide,tablets 100 mg in blister pack No. 10x2,"Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",24/02/1917,06.09.2016,,,,,"12.09.2025
LP-№011706-RG-BY",,,,2026-01-14T04:35:01.961915+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESUBEL
instructions:
specialist
patient",Nimesulide,"powder for the preparation of suspension for oral administration 100 mg in bags in packaging No. 10, No. 20, No. 30","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",24/04/1918,02.08.2016,,,,,"21.11.2025
LP-№012562-RG-BY",,,,2026-01-14T04:35:01.961990+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,NIMESULIDE,Nimesulide,substance,"SUVAN Lifesciences Pvt. Ltd., India","Belmedpreparaty RUE, Republic of Belarus",2248/17,19.04.2017,,,,,,,,,2026-01-14T04:35:01.962055+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,NIMESULIDE,Nimesulide,substance,"Aarti Drugs Limited, India","Pharmtechnology LLC, Republic of Belarus",1194/09/10/14/19,25.09.2019,,,,,,,,,2026-01-14T04:35:01.962119+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,NIMESULIDE,Nimesulide,substance,"Aarti Drugs Limited, India","Lekpharm LLC, Republic of Belarus",1271/09/10/15,21.10.2015,,,,,,,,,2026-01-14T04:35:01.962186+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,NIMESULIDE,Nimesulide,substance,"Mangalam Drugs and Organics Ltd., Индия","Rubicon LLC, Republic of Belarus",1313/10/15/20,21.10.2020,,,,,,,,,2026-01-14T04:35:01.962247+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,NIMESULIDE,Nimesulide,substance,"Flamma s.p.a., Italy","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1662/12/17,19.12.2017,,,,,,,,,2026-01-14T04:35:01.962303+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,NIMESULIDE,Nimesulide,substance,"Aarti Drugs Limited, India","Belmedpreparaty RUE, Republic of Belarus",1805/14/19,13.02.2019,,,,,,,,,2026-01-14T04:35:01.962356+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,NIMESULIDE,Nimesulide,substance,"Aarti Drugs Limited, India","Rubicon LLC, Republic of Belarus",1856/14/17/19,12.09.2019,,,,,,,,,2026-01-14T04:35:01.962418+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESULIDE
instructions:
specialist
patient",Nimesulide,"tablets 100 mg in blister packs No. 10x1, No. 10x2, No. 10x3","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",19/10/2249,11.10.2019,,,,,"26.12.2024
LP-№008314-RG-BY",,,,2026-01-14T04:35:01.962493+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESULIDE PHARMLAND
instructions:
patient
specialist",Nimesulide,"tablets 100 mg in blister packs No. 10x1, No. 10x2","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",19/06/2226,05.06.2019,,,,,"12.09.2025
LP-№011831-RG-BY",,,,2026-01-14T04:35:01.962561+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESULIDE-LF
instructions:
patient
specialist",Nimesulide,"tablets 100 mg in blister packs No. 10x1, No. 10x2, No. 10x3","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",23/09/1618,04.01.2019,,,,,"20.10.2025
LP-№008878-GP-BY",,,,2026-01-14T04:35:01.962612+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESULIDE-RUBICON
instructions:
patient
specialist",Nimesulide,"tablets 100 mg in blister packs No. 10x2, No. 10x3","Rubicon LLC, Republic of Belarus","Rubicon LLC, Republic of Belarus",25/07/1930,14.02.2017,,,,,,,,,2026-01-14T04:35:01.962661+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMIKA
instructions:
by application",Nimesulide,dispersible tablets 100 mg in blisters in packaging No. 10x2,"IPCA Laboratories Limited, India","IPCA Laboratories Limited, India",8682/08/13/17/18,06.11.2018,,,,,"05/13/2025
LP-№010138-RG-BY",,,,2026-01-14T04:35:01.962702+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ALLERWAY EXPRESS
instructions:
specialist
patient",Levocetirizine,"tablets, dispersible in the oral cavity, 5 mg in blisters in packaging No. 10x2","ATHENA DRUG DELIVERY SOLUTIONS PVT. LTD., Индия","Dr. Reddy`s  Laboratories Ltd, Индия",10841/20/25,12.09.2025,,,,,,,,,2026-01-14T04:36:07.686823+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ALLERCAPS
instructions:
patient
specialist",Cetirizine,"10 mg capsules in blister pack No. 10x1;
10 mg capsules in blister pack No. 10x2;
5 mg capsules in blister pack No. 10x1;
5 mg capsules in blister pack No. 10x2","Minskkintercapes UP, Republic of Belarus","Minskkintercapes UP, Republic of Belarus",20/10/1267,09.10.2020,,,,,"17.02.2025
LP-№009028-RG-BY",,,,2026-01-14T04:36:07.686876+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ZODAK®
instruction:
the specialist
the patient",Cetirizine,drops for oral administration 10 mg/ml in 20 ml bottles with a dropper cap in package No. 1,"A. Nattermann & Cie. GmbH, Germany","Opella Healthcare LLC, Russian Federation",7927/06/11/17/19/24,22.02.2017,,,,,"08.10.2025
LP-№004304-GP-BY",,,,2026-01-14T04:36:07.686926+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ZODAK®
instruction:
the patient
the specialist",Cetirizine,"film-coated tablets, 10 mg in blisters in packaging No. 10x1, No. 10x3","ZENTIVA k.s., Czech Republic","Opella Healthcare LLC, Russian Federation",8370/07/12/18/19/24,30.05.2018,,,,,"08.10.2025
LP-№002631-GP-BY",,,,2026-01-14T04:36:07.686974+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LEVOCETIRIZINE DIHYDROCHLORIDE,Levocetirizine,substance,"RA Chem Pharma Ltd., India","Lekpharm LLC, Republic of Belarus",1951/15/20,18.05.2020,,,,,,,,,2026-01-14T04:36:07.687013+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LEVOCETIRIZINE DIHYDROCHLORIDE,Levocetirizine,substance,"Glenmark Life Sciences Limited, Индия","Belmedpreparaty RUE, Republic of Belarus",2469/19/19,23.05.2019,,,,,,,,,2026-01-14T04:36:07.687051+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LEVOCETIRIZINE DIHYDROCHLORIDE,Levocetirizine,substance,"Symed Labs Limited (Unit-II), India","Belmedpreparaty RUE, Republic of Belarus",2477/19/24,27.06.2019,,,,,,,,,2026-01-14T04:36:07.687089+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVOCETIRIZINE-BELMED
instructions:
specialist
patient",Levocetirizine,drops for oral administration 5 mg/ml in 30 ml bottles in package No. 1,"Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",24/06/2948,28.06.2024,,,,,"09/02/2025
LP-№011530-RG-BY",,,,2026-01-14T04:36:07.687132+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVOCETIRIZINE-LF
instructions:
specialist
patient",Levocetirizine,"film-coated tablets, 5 mg in blister packs No. 10x1, No. 10x3","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",21/10/2635,18.10.2021,,,,,"16.12.2024
LP-№008176-RG-BY",,,,2026-01-14T04:36:07.687184+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NEOCLAIR
instruction:
the specialist
the patient",Levocetirizine,"film-coated tablets, 5 mg in blisters in packaging No. 7x1, No. 7x4","BIOFARM Sp. z o.o., Poland","BIOFARM Sp. z o.o., Poland",9557/11/16/21,27.04.2016,,,,,,,,,2026-01-14T04:36:07.687234+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PARLAZIN
instructions:
patient
specialist",Cetirizine,drops for internal use 10 mg/ml in dropper bottles 20 ml in package No. 1,"EGIS Pharmaceuticals PLC, Hungary","EGIS Pharmaceuticals PLC, Hungary",10164/03/07/08/13/15/18,21.09.2018,,,,,,,,,2026-01-14T04:36:07.687282+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PARLAZIN
instructions:
specialist
patient",Cetirizine,"film-coated tablets, 10 mg in blisters in packaging No. 10x1, No. 10x3","EGIS Pharmaceuticals PLC, Hungary","EGIS Pharmaceuticals PLC, Hungary",6564/03/07/08/13/18,18.07.2018,,,,,"07/02/2025
LP-№010890-RG-BY",,,,2026-01-14T04:36:07.687324+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PARLAZIN NEO
instructions:
patient
specialist",Levocetirizine,"film-coated tablets 5 mg in blisters in packaging No. 10x1, No. 10x2, No. 10x3, No. 7x1, No. 7x2","EGIS Pharmaceuticals PLC, Hungary","EGIS Pharmaceuticals PLC, Hungary",9383/10/12/15/20,22.06.2020,,,,,"23.10.2024
LP-№001304-GP-BY",,,,2026-01-14T04:36:07.687367+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PARLAZIN NEO
instructions:
patient
specialist",Levocetirizine,drops for oral administration 5 mg/ml in 20 ml bottles in package No. 1,"EGIS Pharmaceuticals PLC, Hungary","EGIS Pharmaceuticals PLC, Hungary",9384/10/12/15/20,02.09.2020,,,,,"08.10.2024
LP-№001957-GP-BY",,,,2026-01-14T04:36:07.687408+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RANOZIN
instruction:
the patient
the specialist",Levocetirizine,"film-coated tablets, 5 mg in blister packs No. 10x1, No. 10x2, No. 10x3","Hetero Labs Limited, India packaged Belalek LLC, Republic of Belarus","Belalek LLC, Republic of Belarus",25/10/2828,07.07.2023,,,,,,,,,2026-01-14T04:36:07.687457+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ROLLINOZ-REB
instruction:
the patient
the specialist",Cetirizine,drops for oral administration 10 mg/ml in a 20 ml bottle in package No. 1,"Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",23/03/3296,09.03.2023,,,,,,,,,2026-01-14T04:36:07.687514+00:00
