Drug Code,licId URL,Valid Date (ROC),Valid Date (AD),Original certificate date / issuance date (ROC),Types of licenses,Customs clearance document number,Chinese Product Name,English product name,Indications,Dosage form,Package,Drug Category,ATC code,Principal Components (Brief Description),Restricted items,Drug Company Name,Drugstore address,Manufacturer code,Factory,Manufacturer Name,Manufacturing plant address,Manufacturing plant company address,Country of manufacture,process
AC40045277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01040045,,,,,,,,,,,,,,,,,,,,,,,
AC44172100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044172,,,,,,,,,,,,,,,,,,,,,,,
AC44419100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044419,,,,,,,,,,,,,,,,,,,,,,,
AC44548209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044548,,,,,,,,,,,,,,,,,,,,,,,
AC44971312,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044971,,,,,,,,,,,,,,,,,,,,,,,
AC43177100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043177,,,,,,,,,,,,,,,,,,,,,,,
AC43632100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043632,,,,,,,,,,,,,,,,,,,,,,,
AC46018100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046018,,,,,,,,,,,,,,,,,,,,,,,
AC46070100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046070,,,,,,,,,,,,,,,,,,,,,,,
AC46448321,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046448,,,,,,,,,,,,,,,,,,,,,,,
AC46640100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046640,,,,,,,,,,,,,,,,,,,,,,,
AC46647100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046647,,,,,,,,,,,,,,,,,,,,,,,
AC47231100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047231,,,,,,,,,,,,,,,,,,,,,,,
AC47258100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047258,,,,,,,,,,,,,,,,,,,,,,,
AC47485100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047485,,,,,,,,,,,,,,,,,,,,,,,
AC47790100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047790,,,,,,,,,,,,,,,,,,,,,,,
AC48068100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048068,,,,,,,,,,,,,,,,,,,,,,,
AC48121100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048121,,,,,,,,,,,,,,,,,,,,,,,
AC48307100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048307,,,,,,,,,,,,,,,,,,,,,,,
AC48396321,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048396,,,,,,,,,,,,,,,,,,,,,,,
AC47871100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047871,,,,,,,,,,,,,,,,,,,,,,,
AC485101G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048510,,,,,,,,,,,,,,,,,,,,,,,
AC48560100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048560,,,,,,,,,,,,,,,,,,,,,,,
AC48630100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048630,,,,,,,,,,,,,,,,,,,,,,,
AC48846100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048846,,,,,,,,,,,,,,,,,,,,,,,
AC49072100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049072,,,,,,,,,,,,,,,,,,,,,,,
AC49114100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049114,,,,,,,,,,,,,,,,,,,,,,,
AC49255316,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049255,,,,,,,,,,,,,,,,,,,,,,,
AC49516100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049516,,,,,,,,,,,,,,,,,,,,,,,
AC50014321,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050014,,,,,,,,,,,,,,,,,,,,,,,
AC50091100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050091,,,,,,,,,,,,,,,,,,,,,,,
AC50181100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050181,,,,,,,,,,,,,,,,,,,,,,,
AC50182100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050182,,,,,,,,,,,,,,,,,,,,,,,
AC55269100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055269,,,,,,,,,,,,,,,,,,,,,,,
AC55546321,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055546,,,,,,,,,,,,,,,,,,,,,,,
AC55888100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055888,,,,,,,,,,,,,,,,,,,,,,,
AC50769100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050769,,,,,,,,,,,,,,,,,,,,,,,
AC52113100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01052113,,,,,,,,,,,,,,,,,,,,,,,
AC54641277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01054641,,,,,,,,,,,,,,,,,,,,,,,
AC57325100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057325,,,,,,,,,,,,,,,,,,,,,,,
AC57399100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057399,,,,,,,,,,,,,,,,,,,,,,,
AC57921100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057921,,,,,,,,,,,,,,,,,,,,,,,
AC57989100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057989,,,,,,,,,,,,,,,,,,,,,,,
AC56647100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056647,,,,,,,,,,,,,,,,,,,,,,,
AC57117100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057117,,,,,,,,,,,,,,,,,,,,,,,
AC58198100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058198,,,,,,,,,,,,,,,,,,,,,,,
AC58267321,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058267,,,,,,,,,,,,,,,,,,,,,,,
AC58307277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058307,,,,,,,,,,,,,,,,,,,,,,,
AC58324277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058324,,,,,,,,,,,,,,,,,,,,,,,
AC59376100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51059376,,,,,,,,,,,,,,,,,,,,,,,
AC59395100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51059395,,,,,,,,,,,,,,,,,,,,,,,
AC59396100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51059396,,,,,,,,,,,,,,,,,,,,,,,
AC58088100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058088,,,,,,,,,,,,,,,,,,,,,,,
AC58121100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058121,,,,,,,,,,,,,,,,,,,,,,,
AC59625100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51059625,,,,,,,,,,,,,,,,,,,,,,,
AC59767100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51059767,,,,,,,,,,,,,,,,,,,,,,,
AC59835100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51059835,,,,,,,,,,,,,,,,,,,,,,,
AC60222100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060222,,,,,,,,,,,,,,,,,,,,,,,
AC60394221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060394,,,,,,,,,,,,,,,,,,,,,,,
AC60520100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060520,,,,,,,,,,,,,,,,,,,,,,,
AC60537321,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060537,,,,,,,,,,,,,,,,,,,,,,,
AC60568312,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060568,,,,,,,,,,,,,,,,,,,,,,,
AC61590100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51061590,,,,,,,,,,,,,,,,,,,,,,,
B0237061E4,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02023706,,,,,,,,,,,,,,,,,,,,,,,
BB25266100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02025266,,,,,,,,,,,,,,,,,,,,,,,
BC12873100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02012873,,,,,,,,,,,,,,,,,,,,,,,
BC18863412,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02018863,,,,,,,,,,,,,,,,,,,,,,,
BC20674100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02020674,,,,,,,,,,,,,,,,,,,,,,,
AC60597100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51060597,,,,,,,,,,,,,,,,,,,,,,,
AC61581312,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51061581,,,,,,,,,,,,,,,,,,,,,,,
BC257091G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02025709,,,,,,,,,,,,,,,,,,,,,,,
BC26136100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52026136,,,,,,,,,,,,,,,,,,,,,,,
BC26239100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52026239,,,,,,,,,,,,,,,,,,,,,,,
BC26270100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52026270,,,,,,,,,,,,,,,,,,,,,,,
BC20932221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02020932,,,,,,,,,,,,,,,,,,,,,,,
BC21992229,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02021992,,,,,,,,,,,,,,,,,,,,,,,
BC22117100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=02022117,,,,,,,,,,,,,,,,,,,,,,,
BC26653100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52026653,,,,,,,,,,,,,,,,,,,,,,,
BC27596100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52027596,,,,,,,,,,,,,,,,,,,,,,,
BC27936100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52027936,,,,,,,,,,,,,,,,,,,,,,,
BC28329221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52028329,,,,,,,,,,,,,,,,,,,,,,,
BC28434100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52028434,,,,,,,,,,,,,,,,,,,,,,,
BC28435100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52028435,,,,,,,,,,,,,,,,,,,,,,,
BC26302321,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52026302,,,,,,,,,,,,,,,,,,,,,,,
BC26500143,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52026500,,,,,,,,,,,,,,,,,,,,,,,
BC28728100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52028728,,,,,,,,,,,,,,,,,,,,,,,
K000285214,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=10000285,,,,,,,,,,,,,,,,,,,,,,,
KC00274212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=10000274,,,,,,,,,,,,,,,,,,,,,,,
KC00452209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=10000452,,,,,,,,,,,,,,,,,,,,,,,
BC28548100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52028548,,,,,,,,,,,,,,,,,,,,,,,
BC28568100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=52028568,,,,,,,,,,,,,,,,,,,,,,,
KC00462209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=10000462,,,,,,,,,,,,,,,,,,,,,,,
KC00643209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=10000643,,,,,,,,,,,,,,,,,,,,,,,
KC00962277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=60000962,,,,,,,,,,,,,,,,,,,,,,,
N000338100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12000338,,,,,,,,,,,,,,,,,,,,,,,
N001065100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12001065,,,,,,,,,,,,,,,,,,,,,,,
N001319229,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12001319,,,,,,,,,,,,,,,,,,,,,,,
KC00461265,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=10000461,,,,,,,,,,,,,,,,,,,,,,,
N003841100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12003841,,,,,,,,,,,,,,,,,,,,,,,
N007626100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12007626,,,,,,,,,,,,,,,,,,,,,,,
N009417277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12009417,,,,,,,,,,,,,,,,,,,,,,,
N009754277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12009754,,,,,,,,,,,,,,,,,,,,,,,
N009796277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12009796,,,,,,,,,,,,,,,,,,,,,,,
N011096100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12011096,,,,,,,,,,,,,,,,,,,,,,,
N012091100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12012091,,,,,,,,,,,,,,,,,,,,,,,
N013678100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12013678,,,,,,,,,,,,,,,,,,,,,,,
N001758100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12001758,,,,,,,,,,,,,,,,,,,,,,,
N003354100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12003354,,,,,,,,,,,,,,,,,,,,,,,
NC00286100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12000286,,,,,,,,,,,,,,,,,,,,,,,
NC00509100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12000509,,,,,,,,,,,,,,,,,,,,,,,
NC00577209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12000577,,,,,,,,,,,,,,,,,,,,,,,
NC00702100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12000702,,,,,,,,,,,,,,,,,,,,,,,
NC01790100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12001790,,,,,,,,,,,,,,,,,,,,,,,
NC01808100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12001808,,,,,,,,,,,,,,,,,,,,,,,
NC02046209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12002046,,,,,,,,,,,,,,,,,,,,,,,
NA10222209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12010222,,,,,,,,,,,,,,,,,,,,,,,
NA15737209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12015737,,,,,,,,,,,,,,,,,,,,,,,
NC03516100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12003516,,,,,,,,,,,,,,,,,,,,,,,
NC04587209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12004587,,,,,,,,,,,,,,,,,,,,,,,
NC04707100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12004707,,,,,,,,,,,,,,,,,,,,,,,
NC04899238,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12004899,,,,,,,,,,,,,,,,,,,,,,,
NC02211100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12002211,,,,,,,,,,,,,,,,,,,,,,,
NC02319100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12002319,,,,,,,,,,,,,,,,,,,,,,,
NC05334277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12005334,,,,,,,,,,,,,,,,,,,,,,,
NC05347265,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12005347,,,,,,,,,,,,,,,,,,,,,,,
NC05348209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12005348,,,,,,,,,,,,,,,,,,,,,,,
NC05438100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12005438,,,,,,,,,,,,,,,,,,,,,,,
NC06263100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12006263,,,,,,,,,,,,,,,,,,,,,,,
NC04971100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12004971,,,,,,,,,,,,,,,,,,,,,,,
NC06514277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12006514,,,,,,,,,,,,,,,,,,,,,,,
NC07262209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12007262,,,,,,,,,,,,,,,,,,,,,,,
NC07547100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12007547,,,,,,,,,,,,,,,,,,,,,,,
NC07734212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12007734,,,,,,,,,,,,,,,,,,,,,,,
NC09840209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12009840,,,,,,,,,,,,,,,,,,,,,,,
NC10862100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12010862,,,,,,,,,,,,,,,,,,,,,,,
NC166521G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=12016652,,,,,,,,,,,,,,,,,,,,,,,
X000107226,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=000107,,,,,,,,,,,,,,,,,,,,,,,
X000127266,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=000127,,,,,,,,,,,,,,,,,,,,,,,
X000128210,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=000128,,,,,,,,,,,,,,,,,,,,,,,
X000141100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=000141,,,,,,,,,,,,,,,,,,,,,,,
X000142100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=000142,,,,,,,,,,,,,,,,,,,,,,,
XC00169266,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=000169,,,,,,,,,,,,,,,,,,,,,,,
A021990100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021990,,,,,,,,,,,,,,,,,,,,,,,
AA43124429,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043124,,,,,,,,,,,,,,,,,,,,,,,
AA58033238,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058033,,,,,,,,,,,,,,,,,,,,,,,
AB42390245,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042390,,,,,,,,,,,,,,,,,,,,,,,
AB45016100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045016,,,,,,,,,,,,,,,,,,,,,,,
AB46646100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046646,,,,,,,,,,,,,,,,,,,,,,,
AB47368100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047368,,,,,,,,,,,,,,,,,,,,,,,
AB48190100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048190,,,,,,,,,,,,,,,,,,,,,,,
AB48993245,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048993,,,,,,,,,,,,,,,,,,,,,,,
AB51526245,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01051526,,,,,,,,,,,,,,,,,,,,,,,
AB56774100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056774,,,,,,,,,,,,,,,,,,,,,,,
AB57351100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057351,,,,,,,,,,,,,,,,,,,,,,,
AC09633255,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009633,,,,,,,,,,,,,,,,,,,,,,,
AB47872223,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047872,,,,,,,,,,,,,,,,,,,,,,,
AC15561277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015561,,,,,,,,,,,,,,,,,,,,,,,
AC16476277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016476,,,,,,,,,,,,,,,,,,,,,,,
AC19359100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019359,,,,,,,,,,,,,,,,,,,,,,,
AC20860100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020860,,,,,,,,,,,,,,,,,,,,,,,
AC21020212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021020,,,,,,,,,,,,,,,,,,,,,,,
AC22448100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022448,,,,,,,,,,,,,,,,,,,,,,,
AC23353100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023353,,,,,,,,,,,,,,,,,,,,,,,
AC23733266,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023733,,,,,,,,,,,,,,,,,,,,,,,
AC23850100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023850,,,,,,,,,,,,,,,,,,,,,,,
AC24986265,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024986,,,,,,,,,,,,,,,,,,,,,,,
AC25355266,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025355,,,,,,,,,,,,,,,,,,,,,,,
AC29754100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029754,,,,,,,,,,,,,,,,,,,,,,,
AC30054212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01030054,,,,,,,,,,,,,,,,,,,,,,,
AC31113121,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031113,,,,,,,,,,,,,,,,,,,,,,,
AC33425266,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033425,,,,,,,,,,,,,,,,,,,,,,,
AC34613100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034613,,,,,,,,,,,,,,,,,,,,,,,
AC44245429,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044245,,,,,,,,,,,,,,,,,,,,,,,
AC44261100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044261,,,,,,,,,,,,,,,,,,,,,,,
AC44270100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044270,,,,,,,,,,,,,,,,,,,,,,,
AC44481100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044481,,,,,,,,,,,,,,,,,,,,,,,
AC45250100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045250,,,,,,,,,,,,,,,,,,,,,,,
AC42601277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042601,,,,,,,,,,,,,,,,,,,,,,,
AC43445100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01043445,,,,,,,,,,,,,,,,,,,,,,,
AC46223421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046223,,,,,,,,,,,,,,,,,,,,,,,
AC46246100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046246,,,,,,,,,,,,,,,,,,,,,,,
AC47534100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047534,,,,,,,,,,,,,,,,,,,,,,,
AC48056100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048056,,,,,,,,,,,,,,,,,,,,,,,
AC49055100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049055,,,,,,,,,,,,,,,,,,,,,,,
AC49218121,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049218,,,,,,,,,,,,,,,,,,,,,,,
AC49328421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049328,,,,,,,,,,,,,,,,,,,,,,,
AC49547100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049547,,,,,,,,,,,,,,,,,,,,,,,
AC45826100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045826,,,,,,,,,,,,,,,,,,,,,,,
AC45973100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045973,,,,,,,,,,,,,,,,,,,,,,,
