prefix,source_url,scrape_url,product_group,generic_name,formulation,strength_size,company_name,available_outside_pharmacy,notes,unit_price_vat,pack_price_vat,reimbursement_status,reimbursement_message,ppp_vat,vat_rate,currency,ppp_ex_vat,local_pack_code,local_pack_description,local_pack_url,local_pack_id
a,https://www.medicijnkosten.nl/medicijn?artikel=AMOXICILLINE+TEVA+FORTE+PDR+V+SUSP+250MG%2F5ML,https://www.medicijnkosten.nl/medicijn?artikel=AMOXICILLINE+TEVA+FORTE+PDR+V+SUSP+250MG%2F5ML&id=75a77d87bb3ddabd9a6e904bd1fa1e3e,AMOXICILLINE TEVA FORTE PDR V SUSP 250MG/5ML,amoxicilline,drank,50mg/ml,pharmachemie bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,06","€ 5,89",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 5,89",0.09,EUR,5.403669724771,121962,AMOXICILLINE TEVA FORTE PDR V SUSP 250MG/5ML,https://www.medicijnkosten.nl/medicijn?artikel=AMOXICILLINE+TEVA+FORTE+PDR+V+SUSP+250MG%2F5ML&id=75a77d87bb3ddabd9a6e904bd1fa1e3e,75a77d87bb3ddabd9a6e904bd1fa1e3e
a,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+DRANK+10MG%2FML+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+DRANK+10MG%2FML+FNA+MR&id=ebea36c5e0dcb509ce21e3861d847509,PROPRANOLOL HCL DRANK 10MG/ML FNA MR,propranolol,drank,10mg/ml,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,06","€ 5,94",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 5,94",0.09,EUR,5.449541284404,,PROPRANOLOL HCL DRANK 10MG/ML FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+DRANK+10MG%2FML+FNA+MR&id=ebea36c5e0dcb509ce21e3861d847509,ebea36c5e0dcb509ce21e3861d847509
a,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+ACE,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+ACE&id=1ee8b17826b0639d7ef1359f87adc002,CETOMACROGOLCREME MET 20% VASELINE ACE,cetomacrogolcreme vaseline,creme,,ace pharmaceuticals bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 5,98",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 5,98",0.09,EUR,5.48623853211,,CETOMACROGOLCREME MET 20% VASELINE ACE,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+ACE&id=1ee8b17826b0639d7ef1359f87adc002,1ee8b17826b0639d7ef1359f87adc002
a,https://www.medicijnkosten.nl/medicijn?artikel=LITHIUMCARBONAAT+CAPSULE+225MG+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=LITHIUMCARBONAAT+CAPSULE+225MG+FNA+MR&id=745714180b16e3d607171c8f906ec53a,LITHIUMCARBONAAT CAPSULE 225MG FNA MR,lithiumcarbonaat,tabletten en capsules,225mg,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,20","€ 5,98",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 5,98",0.09,EUR,5.48623853211,,LITHIUMCARBONAAT CAPSULE 225MG FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=LITHIUMCARBONAAT+CAPSULE+225MG+FNA+MR&id=745714180b16e3d607171c8f906ec53a,745714180b16e3d607171c8f906ec53a
a,https://www.medicijnkosten.nl/medicijn?artikel=FOSFAATDRANK+1MMOL%2FML+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=FOSFAATDRANK+1MMOL%2FML+FNA+MR&id=fd1de70b849abd6d740756ebf6a2c3fc,FOSFAATDRANK 1MMOL/ML FNA MR,fosfaten,drank,156mg/ml,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,06","€ 5,98",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 5,98",0.09,EUR,5.48623853211,,FOSFAATDRANK 1MMOL/ML FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=FOSFAATDRANK+1MMOL%2FML+FNA+MR&id=fd1de70b849abd6d740756ebf6a2c3fc,fd1de70b849abd6d740756ebf6a2c3fc
a,https://www.medicijnkosten.nl/medicijn?artikel=VASELINECETOMACROGOLCREME+BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=VASELINECETOMACROGOLCREME+BIPHARMA&id=ca7255f06296e6cfd92f980a09ae27b9,VASELINECETOMACROGOLCREME BIPHARMA,vaselinecetomacrogol creme,creme,,bipharma bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 5,99",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 5,99",0.09,EUR,5.495412844037,,VASELINECETOMACROGOLCREME BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=VASELINECETOMACROGOLCREME+BIPHARMA&id=ca7255f06296e6cfd92f980a09ae27b9,ca7255f06296e6cfd92f980a09ae27b9
a,https://www.medicijnkosten.nl/medicijn?artikel=LAXEERDRANK+HTP+LACTULOSE+STROOP+667MG%2FML,https://www.medicijnkosten.nl/medicijn?artikel=LAXEERDRANK+HTP+LACTULOSE+STROOP+667MG%2FML&id=f6920d09a2e16c006a9b95a934986adf,LAXEERDRANK HTP LACTULOSE STROOP 667MG/ML,lactulose,stroop,670mg/ml,healthypharm bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,"€ 0,02","€ 5,99",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 5,99",0.09,EUR,5.495412844037,019268,LAXEERDRANK HTP LACTULOSE STROOP 667MG/ML,https://www.medicijnkosten.nl/medicijn?artikel=LAXEERDRANK+HTP+LACTULOSE+STROOP+667MG%2FML&id=f6920d09a2e16c006a9b95a934986adf,f6920d09a2e16c006a9b95a934986adf
a,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+AURO+TABLET+20MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+AURO+TABLET+20MG&id=c2af81018ed2abb9468b4ea6cbd1df85,TEMAZEPAM AURO TABLET 20MG,temazepam,tabletten en capsules,20mg,pluripharm distrimed bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,12","€ 6,00",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,00",0.09,EUR,5.504587155963,014355,TEMAZEPAM AURO TABLET 20MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+AURO+TABLET+20MG&id=c2af81018ed2abb9468b4ea6cbd1df85,c2af81018ed2abb9468b4ea6cbd1df85
a,https://www.medicijnkosten.nl/medicijn?artikel=AMOXI%2FCLAV+DEVATIS+PDR+V+SUSP+250%2F62%2C5MG%2F5ML,https://www.medicijnkosten.nl/medicijn?artikel=AMOXI%2FCLAV+DEVATIS+PDR+V+SUSP+250%2F62%2C5MG%2F5ML&id=c39e2692989231fcbadaef8ba6810aa9,"AMOXI/CLAV DEVATIS PDR V SUSP 250/62,5MG/5ML",amoxicilline/clavulaanzuur,drank,"50/12,5mg/ml",devatis b.v.,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,06","€ 6,00",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,00",0.09,EUR,5.504587155963,117934,"AMOXI/CLAV DEVATIS PDR V SUSP 250/62,5MG/5ML",https://www.medicijnkosten.nl/medicijn?artikel=AMOXI%2FCLAV+DEVATIS+PDR+V+SUSP+250%2F62%2C5MG%2F5ML&id=c39e2692989231fcbadaef8ba6810aa9,c39e2692989231fcbadaef8ba6810aa9
a,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+50%25+VASELINE+SAM,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+50%25+VASELINE+SAM&id=f5bb3dc87447b5702f4b0b15360e8675,LANETTECREME MET 50% VASELINE SAM,lanettecreme vaseline,creme,,nederlandse service apotheek beheer b.v.,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 6,00",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,00",0.09,EUR,5.504587155963,,LANETTECREME MET 50% VASELINE SAM,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+50%25+VASELINE+SAM&id=f5bb3dc87447b5702f4b0b15360e8675,f5bb3dc87447b5702f4b0b15360e8675
a,https://www.medicijnkosten.nl/medicijn?artikel=VASELINELANETTECREME+BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=VASELINELANETTECREME+BIPHARMA&id=006015e899005af83ddfa086684db333,VASELINELANETTECREME BIPHARMA,vaselinelanette creme,creme,,bipharma bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 6,01",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,01",0.09,EUR,5.51376146789,,VASELINELANETTECREME BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=VASELINELANETTECREME+BIPHARMA&id=006015e899005af83ddfa086684db333,006015e899005af83ddfa086684db333
a,https://www.medicijnkosten.nl/medicijn?artikel=ZYRTEC+TABLET+FILMOMHULD+10MG,https://www.medicijnkosten.nl/medicijn?artikel=ZYRTEC+TABLET+FILMOMHULD+10MG&id=00c6a6be032e766ff1aba7ebd6dcf0bf,ZYRTEC TABLET FILMOMHULD 10MG,cetirizine,tabletten en capsules,10mg,ucb pharma bv,Ja,,"€ 0,86","€ 6,05",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,05",0.09,EUR,5.550458715596,013010,ZYRTEC TABLET FILMOMHULD 10MG,https://www.medicijnkosten.nl/medicijn?artikel=ZYRTEC+TABLET+FILMOMHULD+10MG&id=00c6a6be032e766ff1aba7ebd6dcf0bf,00c6a6be032e766ff1aba7ebd6dcf0bf
a,https://www.medicijnkosten.nl/medicijn?artikel=MACROGOL+EN+ELEKTR+SANDOZ+POEDER+V+DRANK+IN+SACHET,https://www.medicijnkosten.nl/medicijn?artikel=MACROGOL+EN+ELEKTR+SANDOZ+POEDER+V+DRANK+IN+SACHET&id=c26586df009e4c8092a104721e558425,MACROGOL EN ELEKTR SANDOZ POEDER V DRANK IN SACHET,macrogol/zouten,poeder en granulaat voor drank,,sandoz bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,20","€ 6,06",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,06",0.09,EUR,5.559633027523,113312,MACROGOL EN ELEKTR SANDOZ POEDER V DRANK IN SACHET,https://www.medicijnkosten.nl/medicijn?artikel=MACROGOL+EN+ELEKTR+SANDOZ+POEDER+V+DRANK+IN+SACHET&id=c26586df009e4c8092a104721e558425,c26586df009e4c8092a104721e558425
a,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+1A+PHARMA+TABLET+MSR+20MG,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+1A+PHARMA+TABLET+MSR+20MG&id=40b27b05a8afa62b822318bc84c93a54,PANTOPRAZOL 1A PHARMA TABLET MSR 20MG,pantoprazol,tabletten en capsules,20mg,sandoz b.v. groothandel,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,07","€ 6,08",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,08",0.09,EUR,5.577981651376,033650,PANTOPRAZOL 1A PHARMA TABLET MSR 20MG,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+1A+PHARMA+TABLET+MSR+20MG&id=40b27b05a8afa62b822318bc84c93a54,40b27b05a8afa62b822318bc84c93a54
a,https://www.medicijnkosten.nl/medicijn?artikel=KOOLTEER+OPLOSSING+LANETTEZALF+20%25+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=KOOLTEER+OPLOSSING+LANETTEZALF+20%25+FNA+MR&id=a418bcb5c59bece8b12b0a4de117c1d1,KOOLTEER OPLOSSING LANETTEZALF 20% FNA MR,koolteer,zalf,200mg/g,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 6,08",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,08",0.09,EUR,5.577981651376,,KOOLTEER OPLOSSING LANETTEZALF 20% FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=KOOLTEER+OPLOSSING+LANETTEZALF+20%25+FNA+MR&id=a418bcb5c59bece8b12b0a4de117c1d1,a418bcb5c59bece8b12b0a4de117c1d1
a,https://www.medicijnkosten.nl/medicijn?artikel=DIPROLENE+ZALF+0%2C5MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=DIPROLENE+ZALF+0%2C5MG%2FG&id=048a420e8a45d04f826b9ad09e76e7c3,"DIPROLENE ZALF 0,5MG/G",betamethason,zalf,"0,5mg/g",organon pharma b.v.,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 6,10",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar.,"€ 6,10",0.09,EUR,5.596330275229,009522,"DIPROLENE ZALF 0,5MG/G",https://www.medicijnkosten.nl/medicijn?artikel=DIPROLENE+ZALF+0%2C5MG%2FG&id=048a420e8a45d04f826b9ad09e76e7c3,048a420e8a45d04f826b9ad09e76e7c3
a,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+SANDOZ+TABLET+MSR+20MG,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+SANDOZ+TABLET+MSR+20MG&id=c010b4eb69cddaf4d714e34260b03bc8,PANTOPRAZOL SANDOZ TABLET MSR 20MG,pantoprazol,tabletten en capsules,20mg,sandoz bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,07","€ 6,08",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,08",0.09,EUR,5.577981651376,033657,PANTOPRAZOL SANDOZ TABLET MSR 20MG,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+SANDOZ+TABLET+MSR+20MG&id=c010b4eb69cddaf4d714e34260b03bc8,c010b4eb69cddaf4d714e34260b03bc8
a,https://www.medicijnkosten.nl/medicijn?artikel=DORZOLAMIDE%2FTIMOLOL+AUROBINDO+OOGDR+20%2F5MG%2FML+F5ML,https://www.medicijnkosten.nl/medicijn?artikel=DORZOLAMIDE%2FTIMOLOL+AUROBINDO+OOGDR+20%2F5MG%2FML+F5ML&id=1646c890ce94004e7416de46afd26014,DORZOLAMIDE/TIMOLOL AUROBINDO OOGDR 20/5MG/ML F5ML,timolol/dorzolamide,oogdruppels,5/20mg/ml,aurobindo pharma bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 6,10",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,10",0.09,EUR,5.596330275229,105541,DORZOLAMIDE/TIMOLOL AUROBINDO OOGDR 20/5MG/ML F5ML,https://www.medicijnkosten.nl/medicijn?artikel=DORZOLAMIDE%2FTIMOLOL+AUROBINDO+OOGDR+20%2F5MG%2FML+F5ML&id=1646c890ce94004e7416de46afd26014,1646c890ce94004e7416de46afd26014
a,https://www.medicijnkosten.nl/medicijn?artikel=BECLOMETASON+KLYSMA+3MG%2F100G+%280%2C03MG%2FG%29+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=BECLOMETASON+KLYSMA+3MG%2F100G+%280%2C03MG%2FG%29+FNA+MR&id=847131ae1f9fb3d3eb3f9bc893163468,"BECLOMETASON KLYSMA 3MG/100G (0,03MG/G) FNA MR",beclometason,klysma,"0,03mg/g",fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,06","€ 6,10",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,10",0.09,EUR,5.596330275229,,"BECLOMETASON KLYSMA 3MG/100G (0,03MG/G) FNA MR",https://www.medicijnkosten.nl/medicijn?artikel=BECLOMETASON+KLYSMA+3MG%2F100G+%280%2C03MG%2FG%29+FNA+MR&id=847131ae1f9fb3d3eb3f9bc893163468,847131ae1f9fb3d3eb3f9bc893163468
a,https://www.medicijnkosten.nl/medicijn?artikel=CISPLATINE+ACCORD+INFVLST+CONC+1MG%2FML+FLACON++10ML,https://www.medicijnkosten.nl/medicijn?artikel=CISPLATINE+ACCORD+INFVLST+CONC+1MG%2FML+FLACON++10ML&id=88f903465ccf47301f8095c180127a04,CISPLATINE ACCORD INFVLST CONC 1MG/ML FLACON 10ML,cisplatine,oplossing,1mg/ml,accord healthcare b.v.,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 6,10",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,10",0.09,EUR,5.596330275229,104068,CISPLATINE ACCORD INFVLST CONC 1MG/ML FLACON 10ML,https://www.medicijnkosten.nl/medicijn?artikel=CISPLATINE+ACCORD+INFVLST+CONC+1MG%2FML+FLACON++10ML&id=88f903465ccf47301f8095c180127a04,88f903465ccf47301f8095c180127a04
a,https://www.medicijnkosten.nl/medicijn?artikel=ROCALTROL+CAPSULE+0%2C25MCG,https://www.medicijnkosten.nl/medicijn?artikel=ROCALTROL+CAPSULE+0%2C25MCG&id=f34ffb3c0827383589b5c803a2f065f8,"ROCALTROL CAPSULE 0,25MCG",calcitriol,tabletten en capsules,"0,25ug",brocacef extramuraal,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.; Dit geneesmiddel wordt geïmporteerd uit Spanje.,"€ 0,31","€ 6,10",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,10",0.09,EUR,5.596330275229,020778//008285,"ROCALTROL CAPSULE 0,25MCG",https://www.medicijnkosten.nl/medicijn?artikel=ROCALTROL+CAPSULE+0%2C25MCG&id=f34ffb3c0827383589b5c803a2f065f8,f34ffb3c0827383589b5c803a2f065f8
a,https://www.medicijnkosten.nl/medicijn?artikel=AZYTER+SINGLE+DOSE+OOGDRUPPELS+15MG%2FG+TUBE+0%2C25G,https://www.medicijnkosten.nl/medicijn?artikel=AZYTER+SINGLE+DOSE+OOGDRUPPELS+15MG%2FG+TUBE+0%2C25G&id=0903a1b68394eccd43fd09ff3ba18f69,"AZYTER SINGLE DOSE OOGDRUPPELS 15MG/G TUBE 0,25G",azitromycine,oogdruppels,15mg/g,thea pharma b.v.,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 1,02","€ 6,13",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar.,"€ 6,13",0.09,EUR,5.623853211009,034031,"AZYTER SINGLE DOSE OOGDRUPPELS 15MG/G TUBE 0,25G",https://www.medicijnkosten.nl/medicijn?artikel=AZYTER+SINGLE+DOSE+OOGDRUPPELS+15MG%2FG+TUBE+0%2C25G&id=0903a1b68394eccd43fd09ff3ba18f69,0903a1b68394eccd43fd09ff3ba18f69
a,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+BIPHARMA&id=3a3b92ef276552cbebd65bf8cb9ca442,CETOMACROGOLCREME MET 20% VASELINE BIPHARMA,cetomacrogolcreme vaseline,creme,,bipharma bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 6,13",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,13",0.09,EUR,5.623853211009,,CETOMACROGOLCREME MET 20% VASELINE BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+BIPHARMA&id=3a3b92ef276552cbebd65bf8cb9ca442,3a3b92ef276552cbebd65bf8cb9ca442
a,https://www.medicijnkosten.nl/medicijn?artikel=LACTULOSESTROOP+SAM+667MG%2FML,https://www.medicijnkosten.nl/medicijn?artikel=LACTULOSESTROOP+SAM+667MG%2FML&id=6c2eadd625ef421f2ac85fdce8211cfd,LACTULOSESTROOP SAM 667MG/ML,lactulose,stroop,670mg/ml,nederlandse service apotheek beheer b.v.,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,"€ 0,02","€ 6,30",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,30",0.09,EUR,5.779816513761,127565=019268,LACTULOSESTROOP SAM 667MG/ML,https://www.medicijnkosten.nl/medicijn?artikel=LACTULOSESTROOP+SAM+667MG%2FML&id=6c2eadd625ef421f2ac85fdce8211cfd,6c2eadd625ef421f2ac85fdce8211cfd
a,https://www.medicijnkosten.nl/medicijn?artikel=PRONEURIN+TABLET+OMHULD+25MG,https://www.medicijnkosten.nl/medicijn?artikel=PRONEURIN+TABLET+OMHULD+25MG&id=2a2e47c2ff63c168c16576be03108258,PRONEURIN TABLET OMHULD 25MG,promethazine,tabletten en capsules,25mg,pharme b.v.,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,13","€ 6,27",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,27",0.09,EUR,5.752293577982,,PRONEURIN TABLET OMHULD 25MG,https://www.medicijnkosten.nl/medicijn?artikel=PRONEURIN+TABLET+OMHULD+25MG&id=2a2e47c2ff63c168c16576be03108258,2a2e47c2ff63c168c16576be03108258
a,https://www.medicijnkosten.nl/medicijn?artikel=DEPO+PROVERA++150+INJSUSP+150MG%2FML+WWSP+1ML,https://www.medicijnkosten.nl/medicijn?artikel=DEPO+PROVERA++150+INJSUSP+150MG%2FML+WWSP+1ML&id=81724c8908f75f6db34399ad3c311ceb,DEPO PROVERA 150 INJSUSP 150MG/ML WWSP 1ML,medroxyprogesteron,suspensie,150mg/ml,pfizer bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 6,23",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,23",0.09,EUR,5.715596330275,006602,DEPO PROVERA 150 INJSUSP 150MG/ML WWSP 1ML,https://www.medicijnkosten.nl/medicijn?artikel=DEPO+PROVERA++150+INJSUSP+150MG%2FML+WWSP+1ML&id=81724c8908f75f6db34399ad3c311ceb,81724c8908f75f6db34399ad3c311ceb
a,https://www.medicijnkosten.nl/medicijn?artikel=RABEPRAZOLNATRIUM+SANDOZ+TABLET+MSR+10MG,https://www.medicijnkosten.nl/medicijn?artikel=RABEPRAZOLNATRIUM+SANDOZ+TABLET+MSR+10MG&id=566aebe8cab7736c73fe3a5cb6eb5502,RABEPRAZOLNATRIUM SANDOZ TABLET MSR 10MG,rabeprazol,tabletten en capsules,10mg,sandoz bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,21","€ 6,27",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,27",0.09,EUR,5.752293577982,103372,RABEPRAZOLNATRIUM SANDOZ TABLET MSR 10MG,https://www.medicijnkosten.nl/medicijn?artikel=RABEPRAZOLNATRIUM+SANDOZ+TABLET+MSR+10MG&id=566aebe8cab7736c73fe3a5cb6eb5502,566aebe8cab7736c73fe3a5cb6eb5502
a,https://www.medicijnkosten.nl/medicijn?artikel=RAMIPRIL%2FHYDROCHLOORTHIAZIDE+SANDOZ+TABLET+5%2F25MG,https://www.medicijnkosten.nl/medicijn?artikel=RAMIPRIL%2FHYDROCHLOORTHIAZIDE+SANDOZ+TABLET+5%2F25MG&id=dfc403d95abe5c76bbb91e3679391afa,RAMIPRIL/HYDROCHLOORTHIAZIDE SANDOZ TABLET 5/25MG,ramipril/hydrochloorthiazide,tabletten en capsules,5/25mg,sandoz bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,21","€ 6,27",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,27",0.09,EUR,5.752293577982,030085,RAMIPRIL/HYDROCHLOORTHIAZIDE SANDOZ TABLET 5/25MG,https://www.medicijnkosten.nl/medicijn?artikel=RAMIPRIL%2FHYDROCHLOORTHIAZIDE+SANDOZ+TABLET+5%2F25MG&id=dfc403d95abe5c76bbb91e3679391afa,dfc403d95abe5c76bbb91e3679391afa
a,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+TEVA,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+TEVA&id=52477c5ca942163560700ea80b80caef,CETOMACROGOLCREME MET 20% VASELINE TEVA,cetomacrogolcreme vaseline,creme,,pharmachemie bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 6,79",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 6,79",0.09,EUR,6.229357798165,,CETOMACROGOLCREME MET 20% VASELINE TEVA,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLCREME+MET+20%25+VASELINE+TEVA&id=52477c5ca942163560700ea80b80caef,52477c5ca942163560700ea80b80caef
