WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Customized_Column_1,Pharmacy_Purchase_Price,Effective_Start_Date
G03GA05,"GONAL-f раствор за инјектирање 300 IE/0,48 ml (22 mcg/0,48 ml) 1 наполнето инјекциско пенкало со патрон х 0,48 ml +8 игли/кутија",GONAL-f solution for injection 300 IU/0.48 ml (22 mcg/0.48 ml) 1 pre-filled injection pen with cartridge x 0.48 ml +8 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,,
G03GA05,"GONAL-f раствор за инјектирање 450 IE/0,75 ml (33 mcg/0,75 ml) 1 наполнето инјекциско пенкало со патрон х 0,75 ml +12 игли/кутија",GONAL-f solution for injection 450 IU/0.75 ml (33 mcg/0.75 ml) 1 pre-filled injection pen with cartridge x 0.75 ml +12 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,8628.73,29.02.2016
G03GA05,"GONAL-f раствор за инјектирање 450 IE/0,75 ml (33 mcg/0,75 ml) 1 наполнето инјекциско пенкало со патрон х 0,75 ml +12 игли/кутија",GONAL-f solution for injection 450 IU/0.75 ml (33 mcg/0.75 ml) 1 pre-filled injection pen with cartridge x 0.75 ml +12 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,8125.23,23.03.2023
G03GA05,"GONAL-f раствор за инјектирање 900 IE/1,44 ml (66 mcg/1,44 ml) 1 наполнето инјекциско пенкало со патрон х 1,44ml + 16 игли/кутија",GONAL-f solution for injection 900 IU/1.44 ml (66 mcg/1.44 ml) 1 pre-filled injection pen with cartridge x 1.44 ml + 16 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,,
G03GA05,"GONAL-f раствор за инјектирање 450 IE/0,75 ml (33 mcg/0,75 ml) 1 наполнето инјекциско пенкало со патрон х 0,75 ml + 7 игли/кутија",GONAL-f solution for injection 450 IU/0.75 ml (33 mcg/0.75 ml) 1 pre-filled injection pen with cartridge x 0.75 ml + 7 needles/box,follitropin alfa,MERCK Serono S.p.A.,MERCK Serono S.p.A.,H,7610.64,14.12.2011
G03GA05,"GONAL-f раствор за инјектирање 300 IE/0,5 ml (22 mcg/0,5 ml) 1 наполнето инјекциско пенкало со патрон х 0,5 ml + 5 игли/кутија",GONAL-f solution for injection 300 IU/0.5 ml (22 mcg/0.5 ml) 1 pre-filled injection pen with cartridge x 0.5 ml + 5 needles/box,follitropin alfa,MERCK Serono S.p.A.,MERCK Serono S.p.A.,H,5622.22,14.12.2011
G03GA05,"GONAL-f раствор за инјектирање 300 IE/0,5 ml (22 mcg/0,5 ml) 1 наполнето инјекциско пенкало со патрон х 0,5 ml + 5 игли/кутија",GONAL-f solution for injection 300 IU/0.5 ml (22 mcg/0.5 ml) 1 pre-filled injection pen with cartridge x 0.5 ml + 5 needles/box,follitropin alfa,MERCK Serono S.p.A.,MERCK Serono S.p.A.,H,5620.16,15.03.2019
G03GA05,"GONAL-f раствор за инјектирање 900 IE/1,5 ml (66 mcg/1,5 ml) 1 наполнето инјекциско пенкало со патрон х 1,5 ml + 20 игли/кутија",GONAL-f solution for injection 900 IU/1.5 ml (66 mcg/1.5 ml) 1 pre-filled injection pen with cartridge x 1.5 ml + 20 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,16942.71,29.02.2016
G03GA05,"GONAL-f раствор за инјектирање 900 IE/1,5 ml (66 mcg/1,5 ml) 1 наполнето инјекциско пенкало со патрон х 1,5 ml + 20 игли/кутија",GONAL-f solution for injection 900 IU/1.5 ml (66 mcg/1.5 ml) 1 pre-filled injection pen with cartridge x 1.5 ml + 20 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,16866.81,16.03.2020
G03GA05,"GONAL-f раствор за инјектирање 900 IE/1,5 ml (66 mcg/1,5 ml) 1 наполнето инјекциско пенкало со патрон х 1,5 ml + 20 игли/кутија",GONAL-f solution for injection 900 IU/1.5 ml (66 mcg/1.5 ml) 1 pre-filled injection pen with cartridge x 1.5 ml + 20 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,16386.81,15.03.2021
G03GA05,"GONAL-f раствор за инјектирање 900 IE/1,5 ml (66 mcg/1,5 ml) 1 наполнето инјекциско пенкало со патрон х 1,5 ml + 20 игли/кутија",GONAL-f solution for injection 900 IU/1.5 ml (66 mcg/1.5 ml) 1 pre-filled injection pen with cartridge x 1.5 ml + 20 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,16286.81,15.03.2022
G03GA05,"GONAL-f раствор за инјектирање 450 IE/0,72 ml (33 mcg/0,72 ml) 1 наполнето инјекциско пенкало со патрон х 0,75 ml +12 игли/кутија",GONAL-f solution for injection 450 IU/0.72 ml (33 mcg/0.72 ml) 1 pre-filled injection pen with cartridge x 0.75 ml +12 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,,
G03GA05,"GONAL-f раствор за инјектирање 900 IE/1,5 ml (66 mcg/1,5 ml) 1 наполнето инјекциско пенкало со патрон х 1,5 ml + 14 игли/кутија",GONAL-f solution for injection 900 IU/1.5 ml (66 mcg/1.5 ml) 1 pre-filled injection pen with cartridge x 1.5 ml + 14 needles/box,follitropin alfa,MERCK Serono S.p.A.,MERCK Serono S.p.A.,H,16636.33,14.12.2011
G03GA05,"GONAL-f раствор за инјектирање 300 IE/0,5 ml (22 mcg/0,5 ml) 1 наполнето инјекциско пенкало со патрон х 0,5 ml +8 игли/кутија",GONAL-f solution for injection 300 IU/0.5 ml (22 mcg/0.5 ml) 1 pre-filled injection pen with cartridge x 0.5 ml +8 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,5753.16,29.02.2016
G03GA05,"GONAL-f раствор за инјектирање 300 IE/0,5 ml (22 mcg/0,5 ml) 1 наполнето инјекциско пенкало со патрон х 0,5 ml +8 игли/кутија",GONAL-f solution for injection 300 IU/0.5 ml (22 mcg/0.5 ml) 1 pre-filled injection pen with cartridge x 0.5 ml +8 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,5750.0,15.03.2016
G03GA05,"GONAL-f раствор за инјектирање 300 IE/0,5 ml (22 mcg/0,5 ml) 1 наполнето инјекциско пенкало со патрон х 0,5 ml +8 игли/кутија",GONAL-f solution for injection 300 IU/0.5 ml (22 mcg/0.5 ml) 1 pre-filled injection pen with cartridge x 0.5 ml +8 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,5450.0,15.03.2021
G03GA05,"GONAL-f раствор за инјектирање 300 IE/0,5 ml (22 mcg/0,5 ml) 1 наполнето инјекциско пенкало со патрон х 0,5 ml +8 игли/кутија",GONAL-f solution for injection 300 IU/0.5 ml (22 mcg/0.5 ml) 1 pre-filled injection pen with cartridge x 0.5 ml +8 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,5400.0,15.03.2022
G03GA05,"GONAL-f раствор за инјектирање 900 IE/1,44 ml (66 mcg/1,44 ml) 1 наполнето инјекциско пенкало со патрон х 1,44ml + 20 игли/кутија",GONAL-f solution for injection 900 IU/1.44 ml (66 mcg/1.44 ml) 1 pre-filled injection pen with cartridge x 1.44 ml + 20 needles/box,follitropin alfa,"MERCK Serono S.p.A., MERCK SERONO S.A.","MERCK Serono S.p.A., MERCK SERONO S.A.",H,,
G03GA05,"GONAL-F раствор за инјектирање 150 IE/0,25 ml (11 mcg/0,25 ml) 1 наполнти инјекциско пенкало со патрон х 025 ml + 4 игли /курија",GONAL-F solution for injection 150 IU/0.25 ml (11 mcg/0.25 ml) 1 pre-filled injection pen with cartridge x 025 ml + 4 needles/curia,follitropin alfa,MERCK Serono S.p.A.,MERCK Serono S.p.A.,H,,
L04AA04,GRAFALON концентрат за раствор за инфузија 20 mg/1 ml 10 вијали х 5 ml/кутија,GRAFALON concentrate for solution for infusion 20 mg/1 ml 10 vials x 5 ml/box,antithymocyte immunoglobulin (rabbit),NEOVII BIOTECH GmbH,NEOVII BIOTECH GmbH,H,145200.0,01.04.2015
L04AA04,GRAFALON концентрат за раствор за инфузија 20 mg/1 ml 1 вијала х 5 ml/кутија,GRAFALON concentrate for solution for infusion 20 mg/1 ml 1 vial x 5 ml/box,antithymocyte immunoglobulin (rabbit),NEOVII BIOTECH GmbH,NEOVII BIOTECH GmbH,H,14520.0,14.12.2011
L03AA10,"GRANOCYTE 34 прашок и вехикулум за раствор за инјектирање/инфузија 263 mcg (33,6 MIE) 5 вијали со прашок + 5 вијали х 1 ml вехикулум/кутија",GRANOCYTE 34 powder and vehicle for solution for injection/infusion 263 mcg (33.6 MIE) 5 vials of powder + 5 vials x 1 ml vehicle/box,lenograstim,SANOFI Winthrop Industrie,SANOFI Winthrop Industrie,H,19034.28,14.12.2011
L03AA10,"GRANOCYTE 34 прашок и вехикулум за раствор за инјектирање/инфузија 263 mcg (33,6 MIE) 5 вијали со прашок + 5 вијали х 1 ml вехикулум/кутија",GRANOCYTE 34 powder and vehicle for solution for injection/infusion 263 mcg (33.6 MIE) 5 vials of powder + 5 vials x 1 ml vehicle/box,lenograstim,SANOFI Winthrop Industrie,SANOFI Winthrop Industrie,H,18500.92,15.03.2018
L03AA10,"GRANOCYTE 34 прашок и вехикулум за раствор за инјектирање/инфузија 263 mcg (33,6 MIE) 5 вијали со прашок + 5 вијали х 1 ml вехикулум/кутија",GRANOCYTE 34 powder and vehicle for solution for injection/infusion 263 mcg (33.6 MIE) 5 vials of powder + 5 vials x 1 ml vehicle/box,lenograstim,SANOFI Winthrop Industrie,SANOFI Winthrop Industrie,H,18453.8,15.03.2019
G02CA,"GYNIPRAL раствор за инјектирање 0,01 mg/2 ml 5 ампули х 2 ml/кутија",GYNIPRAL solution for injection 0.01 mg/2 ml 5 ampoules x 2 ml/box,hexoprenaline,"АЛКАЛОИД АД, Nycomed Austria Gmbh","ALKALOID AD, Nycomed Austria Gmbh",H,257.25,14.12.2011
G02CA,"GYNIPRAL таблета 0,5 mg 20 таблети во темно стаклено шише/кутија",GYNIPRAL tablet 0.5 mg 20 tablets in a dark glass bottle/box,hexoprenaline,"АЛКАЛОИД АД, Nycomed Austria Gmbh","ALKALOID AD, Nycomed Austria Gmbh",Rp,150.15,14.12.2011
G02CA,"GYNIPRAL таблета 0,5 mg 20 таблети во темно стаклено шише/кутија",GYNIPRAL tablet 0.5 mg 20 tablets in a dark glass bottle/box,hexoprenaline,"АЛКАЛОИД АД, Nycomed Austria Gmbh","ALKALOID AD, Nycomed Austria Gmbh",Rp,97.75,15.03.2016
G03CC,GYNOFLOR вагинална таблета 12 вагинални таблети (блистер 1 х 12)/кутија,GYNOFLOR vaginal tablet 12 vaginal tablets (blister 1 x 12)/box,"lactobacillus acidophilus, estriol",MEDINOVA AG,MEDINOVA AG,BRp,,
N05AD01,HALDOL таблета 10 mg 30 таблети во темно стаклено шише/кутија,HALDOL tablet 10 mg 30 tablets in a dark glass bottle/box,haloperidol,"KRKA d.d. Novo Mesto - во соработка со JANSSEN Pharmaceutica NV, Берсе - Белгија","KRKA d.d. Novo Mesto - in collaboration with JANSSEN Pharmaceutica NV, Berse - Belgium",Rp,181.93,14.12.2011
N05AD01,HALDOL depo раствор за инјектирање 50 mg/1 ml 5 ампули х 1 ml/кутија,HALDOL depo solution for injection 50 mg/1 ml 5 ampoules x 1 ml/box,haloperidol,"KRKA d.d. Novo Mesto - во соработка со JANSSEN Pharmaceutica NV, Берсе - Белгија","KRKA d.d. Novo Mesto - in collaboration with JANSSEN Pharmaceutica NV, Berse - Belgium",H,903.56,14.12.2011
N05AD01,HALDOL depo раствор за инјектирање 50 mg/1 ml 5 ампули х 1 ml/кутија,HALDOL depo solution for injection 50 mg/1 ml 5 ampoules x 1 ml/box,haloperidol,"KRKA d.d. Novo Mesto - во соработка со JANSSEN Pharmaceutica NV, Берсе - Белгија","KRKA d.d. Novo Mesto - in collaboration with JANSSEN Pharmaceutica NV, Berse - Belgium",H,893.73,16.03.2015
N05AD01,HALDOL depo раствор за инјектирање 50 mg/1 ml 5 ампули х 1 ml/кутија,HALDOL depo solution for injection 50 mg/1 ml 5 ampoules x 1 ml/box,haloperidol,"KRKA d.d. Novo Mesto - во соработка со JANSSEN Pharmaceutica NV, Берсе - Белгија","KRKA d.d. Novo Mesto - in collaboration with JANSSEN Pharmaceutica NV, Berse - Belgium",H,890.47,22.10.2015
N05AD01,HALDOL depo раствор за инјектирање 50 mg/1 ml 5 ампули х 1 ml/кутија,HALDOL depo solution for injection 50 mg/1 ml 5 ampoules x 1 ml/box,haloperidol,"KRKA d.d. Novo Mesto - во соработка со JANSSEN Pharmaceutica NV, Берсе - Белгија","KRKA d.d. Novo Mesto - in collaboration with JANSSEN Pharmaceutica NV, Berse - Belgium",H,887.86,15.03.2018
N05AD01,HALOPERIDOL KRKA таблета 2 mg 25 таблети во темно стаклено шише/кутија,HALOPERIDOL KRKA tablet 2 mg 25 tablets in a dark glass bottle/box,haloperidol,KRKA d.d. (Лочна),KRKA d.d. (Lochna),Rp,77.63,14.12.2011
N05AD01,HALOPERIDOL KRKA таблета 10 mg 30 таблети во темно стаклено шише/кутија,HALOPERIDOL KRKA tablet 10 mg 30 tablets in a dark glass bottle/box,haloperidol,"KRKA d.d. Novo Mesto - во соработка со JANSSEN Pharmaceutica NV, Берсе - Белгија","KRKA d.d. Novo Mesto - in collaboration with JANSSEN Pharmaceutica NV, Berse - Belgium",Rp,181.93,14.12.2011
N05AD01,HALOPERIDOL KRKA depo раствор за инјектирање 50 mg/1 ml 5 ампули х 1 ml/кутија,HALOPERIDOL KRKA depo solution for injection 50 mg/1 ml 5 ampoules x 1 ml/box,haloperidol,KRKA d.d. Novo mesto,KRKA d.d. Novo mesto,H,887.86,14.12.2011
B03AA02,"HEFEROL капсула, тврда 350 mg 30 капсули во темен стаклен контејнер/кутија","HEFEROL capsule, hard 350 mg 30 capsules in a dark glass container/box",ferrous fumarate,АЛКАЛОИД АД,ALKALOID AD,Rp,95.55,14.12.2011
B02BX06,"HEMLIBRA раствор за инјектирање 60 mg/0,4 ml 1 вијала х 0,4 ml/кутија",HEMLIBRA solution for injection 60 mg/0.4 ml 1 vial x 0.4 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,275513.42,15.03.2021
B02BX06,"HEMLIBRA раствор за инјектирање 60 mg/0,4 ml 1 вијала х 0,4 ml/кутија",HEMLIBRA solution for injection 60 mg/0.4 ml 1 vial x 0.4 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,240346.63,15.03.2022
B02BX06,"HEMLIBRA раствор за инјектирање 60 mg/0,4 ml 1 вијала х 0,4 ml/кутија",HEMLIBRA solution for injection 60 mg/0.4 ml 1 vial x 0.4 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,193751.49,23.03.2023
B02BX06,"HEMLIBRA раствор за инјектирање 60 mg/0,4 ml 1 вијала х 0,4 ml/кутија",HEMLIBRA solution for injection 60 mg/0.4 ml 1 vial x 0.4 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,193705.14,15.03.2024
B02BX06,HEMLIBRA раствор за инјектирање 150 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 150 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,482754.41,15.03.2024
B02BX06,"HEMLIBRA раствор за инјектирање 12 mg/0,4 ml 1 вијала х 0,4 ml/кутија",HEMLIBRA solution for injection 12 mg/0.4 ml 1 vial x 0.4 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,38620.0,28.05.2025
B02BX06,"HEMLIBRA раствор за инјектирање 105 mg/0,7 ml 1 вијала х 0,7 ml/кутија",HEMLIBRA solution for injection 105 mg/0.7 ml 1 vial x 0.7 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,501818.05,21.03.2019
B02BX06,"HEMLIBRA раствор за инјектирање 105 mg/0,7 ml 1 вијала х 0,7 ml/кутија",HEMLIBRA solution for injection 105 mg/0.7 ml 1 vial x 0.7 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,497307.78,16.03.2020
B02BX06,"HEMLIBRA раствор за инјектирање 105 mg/0,7 ml 1 вијала х 0,7 ml/кутија",HEMLIBRA solution for injection 105 mg/0.7 ml 1 vial x 0.7 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,481004.27,15.03.2021
B02BX06,"HEMLIBRA раствор за инјектирање 105 mg/0,7 ml 1 вијала х 0,7 ml/кутија",HEMLIBRA solution for injection 105 mg/0.7 ml 1 vial x 0.7 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,419851.33,15.03.2022
B02BX06,"HEMLIBRA раствор за инјектирање 105 mg/0,7 ml 1 вијала х 0,7 ml/кутија",HEMLIBRA solution for injection 105 mg/0.7 ml 1 vial x 0.7 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,338310.44,23.03.2023
B02BX06,"HEMLIBRA раствор за инјектирање 105 mg/0,7 ml 1 вијала х 0,7 ml/кутија",HEMLIBRA solution for injection 105 mg/0.7 ml 1 vial x 0.7 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,338229.46,15.03.2024
B02BX06,HEMLIBRA раствор за инјектирање 150 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 150 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,686273.49,15.03.2021
B02BX06,HEMLIBRA раствор за инјектирање 150 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 150 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,599356.65,15.03.2022
B02BX06,HEMLIBRA раствор за инјектирање 150 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 150 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,482870.01,23.03.2023
B02BX06,"HEMLIBRA раствор за инјектирање 60 mg/0,4 ml 1 вијала х 0,4 ml/кутија",HEMLIBRA solution for injection 60 mg/0.4 ml 1 vial x 0.4 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,287235.16,21.03.2019
B02BX06,"HEMLIBRA раствор за инјектирање 60 mg/0,4 ml 1 вијала х 0,4 ml/кутија",HEMLIBRA solution for injection 60 mg/0.4 ml 1 vial x 0.4 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,284628.99,16.03.2020
B02BX06,HEMLIBRA раствор за инјектирање 150 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 150 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,716400.93,21.03.2019
B02BX06,HEMLIBRA раствор за инјектирање 150 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 150 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,706736.31,16.03.2020
B02BX06,HEMLIBRA раствор за инјектирање 30 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 30 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,138334.71,15.03.2021
B02BX06,HEMLIBRA раствор за инјектирање 30 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 30 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,125562.45,15.03.2022
B02BX06,HEMLIBRA раствор за инјектирање 30 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 30 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,97076.17,23.03.2023
B02BX06,HEMLIBRA раствор за инјектирање 30 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 30 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,97052.95,15.03.2024
B02BX06,HEMLIBRA раствор за инјектирање 30 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 30 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,144126.41,21.03.2019
B02BX06,HEMLIBRA раствор за инјектирање 30 mg/ml 1 вијала х 1 ml/кутија,HEMLIBRA solution for injection 30 mg/ml 1 vial x 1 ml/box,emicizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,141473.45,16.03.2020
A05BA17,HEPA-MERZ гранули за перорален раствор 3 g/5 g 30 ќесички x 5 g/кутија,HEPA-MERZ granules for oral solution 3 g/5 g 30 sachets x 5 g/box,l-ornithine-l-aspartate,Merz Pharma GmbH&Company KgaA,Merz Pharma GmbH&Company KgaA,Rp,,
A05BA17,HEPA-MERZ гранули за перорален раствор 3 g/5 g 30 ќесички x 5 g/кутија,HEPA-MERZ granules for oral solution 3 g/5 g 30 sachets x 5 g/box,l-ornithine-l-aspartate,Merz Pharma GmbH&Company KgaA,Merz Pharma GmbH&Company KgaA,Rp,1594.51,14.12.2011
A05BA17,HEPA-MERZ гранули за перорален раствор 3 g/5 g 30 ќесички x 5 g/кутија,HEPA-MERZ granules for oral solution 3 g/5 g 30 sachets x 5 g/box,l-ornithine-l-aspartate,Merz Pharma GmbH&Company KgaA,Merz Pharma GmbH&Company KgaA,Rp,1564.5,05.10.2012
A05BA17,HEPA-MERZ гранули за перорален раствор 3 g/5 g 30 ќесички x 5 g/кутија,HEPA-MERZ granules for oral solution 3 g/5 g 30 sachets x 5 g/box,l-ornithine-l-aspartate,Merz Pharma GmbH&Company KgaA,Merz Pharma GmbH&Company KgaA,Rp,1802.33,21.12.2023
A05BA17,HEPA-MERZ концентрат за раствор за инфузија 5 g/10 ml 10 стаклени ампули x 10 ml/кутија,HEPA-MERZ concentrate for solution for infusion 5 g/10 ml 10 glass ampoules x 10 ml/box,l-ornithine-l-aspartate,Merz Pharma GmbH&Company KgaA,Merz Pharma GmbH&Company KgaA,H,3450.52,14.12.2011
A05BA17,HEPA-MERZ концентрат за раствор за инфузија 5 g/10 ml 10 стаклени ампули x 10 ml/кутија,HEPA-MERZ concentrate for solution for infusion 5 g/10 ml 10 glass ampoules x 10 ml/box,l-ornithine-l-aspartate,Merz Pharma GmbH&Company KgaA,Merz Pharma GmbH&Company KgaA,H,3440.34,05.10.2012
A05BA17,HEPA-MERZ концентрат за раствор за инфузија 5 g/10 ml 10 стаклени ампули x 10 ml/кутија,HEPA-MERZ concentrate for solution for infusion 5 g/10 ml 10 glass ampoules x 10 ml/box,l-ornithine-l-aspartate,Merz Pharma GmbH&Company KgaA,Merz Pharma GmbH&Company KgaA,H,3366.0,17.10.2014
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,24187.22,16.03.2020
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,21983.05,23.03.2023
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,21977.79,15.03.2024
L01FD01,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,,
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,38027.0,14.12.2011
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,36403.12,15.10.2013
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,34808.38,17.10.2014
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,34112.49,16.03.2015
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,29789.36,15.03.2018
L01XC03,HERCEPTIN прашок за концентрат за раствор за инфузија 150 mg 1 вијала х 150 mg/кутија,HERCEPTIN powder for concentrate for solution for infusion 150 mg 1 vial x 150 mg/box,trastuzumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,27917.53,15.03.2019
