search_inn_used,page_no,page_url,trade_name,inn,dosage_form,atc_code_or_category,marketing_authorization_holder,producer_raw,registration_certificate_number,max_selling_price,max_selling_price_currency,import_price,import_price_currency,contract_currency_info_raw,max_price_registration_info_raw,date_of_changes_raw,details_url,scraped_at_utc
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"POLPRIL
instruction:
the patient
the specialist",Ramipril,"10 mg capsules in blisters in packaging No. 14x1, No. 14x2;
2.5 mg capsules in blisters in packaging No. 14x1, No. 14x2;
5 mg capsules in blisters in packaging No. 14x1, No. 14x2","Pharmaceutical Works POLPHARMA S.A., Poland","Pharmaceutical Works POLPHARMA S.A., Poland",10025/12/13/16/17,06.09.2017,,,,,"17.10.2023
LP-№003440-RG-BY",,,,2026-01-14T07:30:19.275388+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMILONG
instructions:
specialist
patient",Ramipril,"10 mg tablets in blister packs No. 10x3, No. 10x6;
5 mg tablets in blister packs No. 10x3, No. 10x6, No. 15x2, No. 15x4","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",22/09/1777,18.08.2020,,,,,"11.12.2024
LP-№008158-RG-BY",,,,2026-01-14T07:30:19.275456+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMILONG
instructions:
specialist
patient",Ramipril,"tablets 2.5 mg in blister packs No. 10x3, No. 15x2","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",22/09/2632,30.09.2021,,,,,"11.12.2024
LP-№008154-RG-BY",,,,2026-01-14T07:30:19.275522+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMILONG PLUS
instructions:
specialist
patient",Ramipril and diuretics,tablets 10 mg/12.5 mg in blister pack No. 10x3,"Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",18/11/2185,30.11.2018,,,,,"10.02.2025
LP-№008793-RG-BY",,,,2026-01-14T07:30:19.275584+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMILONG PLUS
instructions:
specialist
patient",Ramipril and diuretics,tablets 5mg/25mg in blister pack No. 10x3,"Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",19/11/2286,04.11.2019,,,,,"10.02.2025
LP-№008790-RG-BY",,,,2026-01-14T07:30:19.275643+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMILONG PLUS
instructions:
specialist
patient",Ramipril and diuretics,tablets 10mg/25mg in blister pack No. 10x3,"Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",20/05/2391,18.05.2020,,,,,"10.02.2025
LP-№008796-RG-BY",,,,2026-01-14T07:30:19.275703+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMILONG PLUS
instructions:
specialist
patient",Ramipril and diuretics,tablets 2.5 mg/12.5 mg in blister pack No. 10x3,"Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",20/12/2528,30.12.2020,,,,,"10.02.2025
LP-№008791-RG-BY",,,,2026-01-14T07:30:19.275760+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RAMIERIL,Ramipril,substance,"ZuRIs an leadership of registered., Losed, # Parms, Thank you.","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",2143/16/20,05.07.2016,,,,,,,,,2026-01-14T07:30:19.275813+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RAMIERIL,Ramipril,substance,"ZuRIs an leadership of registered., Losed, # Parms, Thank you.","Lekpharm LLC, Republic of Belarus",2214/17,01.02.2017,,,,,,,,,2026-01-14T07:30:19.275890+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMIERIL
instructions:
patient
specialist",Ramipril,"tablets 2.5 mg in blister packs No. 10x3, No. 10x6","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",23/11/2915,21.11.2023,,,,,"29.11.2024
LP-№007906-RG-BY",,,,2026-01-14T07:30:19.275951+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RAMIERIL,Ramipril,substance,"Chunging Pharmacical Co., Ltd,","Lekpharm LLC, Republic of Belarus",1236/09/10/15/20,13.07.2020,,,,,,,,,2026-01-14T07:30:19.276001+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RAMIERIL,Ramipril,substance,"Chunging Pharmacical Co., Ltd,","Belmedpreparaty RUE, Republic of Belarus",1345/10/11/15/21/25,16.03.2021,,,,,,,,,2026-01-14T07:30:19.276050+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RAMIERIL,Ramipril,substance,"Chunging Pharmacical Co., Ltd,","Pharmtechnology LLC, Republic of Belarus",1356/10/15/21,24.02.2021,,,,,,,,,2026-01-14T07:30:19.276100+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMIERIL
instructions:
specialist
patient",Ramipril,"10 mg tablets in blister packs No. 10x3, No. 10x6;
5 mg tablets in blister packs No. 10x3, No. 10x6","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",24/10/2607,24.02.2021,,,,,"21.02.2025
LP-№009002-RG-BY",,,,2026-01-14T07:30:19.276163+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RAMIERIL,Ramipril,substance,"Chunging Pharmacical Co., Ltd,","AmantisMed LLC, Republic of Belarus",2533/20/22,23.01.2020,,,,,,,,,2026-01-14T07:30:19.276213+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RAMIERIL,Ramipril,substance,"ZuRIs an leadership of registered., Losed, # Parms, Thank you.","AmantisMed LLC, Republic of Belarus",2627/20,08.12.2020,,,,,,,,,2026-01-14T07:30:19.276260+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAMIERIL-BELMED
instructions:
patient
specialist",Ramipril,"tablets 1.25 mg in blister packs No. 10x3, No. 10x6;
10 mg tablets in blister packs No. 10x3, No. 10x6;
2.5 mg tablets in blister packs No. 10x3, No. 10x6;
5 mg tablets in blister packs No. 10x3, No. 10x6","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",24/06/2955,17.06.2024,,,,,,,,,2026-01-14T07:30:19.276378+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"TRITACE
instructions:
specialist
patient",Ramipril,"10 mg tablets in blisters in packaging No. 14x2;
2.5 mg tablets in blisters in packaging No. 14x2;
5 mg tablets in blisters in packaging No. 14x2","Sanofi S.r.l., Italy","Swix Biopharma LLC, Republic of Belarus",428/94/99/07/12/18/23,31.01.2018,,,,,"20.10.2025
LP-№012199-RG-BY",,,,2026-01-14T07:30:19.276504+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"TRITACE PLUS
instructions:
specialist
patient",Ramipril and diuretics,"tablets 10 mg/12.5 mg in blisters in packaging No. 14x2;
tablets 10mg/25mg in blisters in packaging No. 14x2","Sanofi S.r.l., Italy/ Sanofi-Aventis Deutschland GmbH, Germany","Swix Biopharma LLC, Republic of Belarus",9041/09/14/18/19/23,26.04.2019,,,,,"21.11.2025
LP-№012601-RG-BY",,,,2026-01-14T07:30:19.276560+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"HARTIL
instructions:
patient
specialist",Ramipril,"10 mg tablets in blisters in packaging No. 7x2, No. 7x4;
5 mg tablets in blisters in packaging No. 7x2, No. 7x4","EGIS Pharmaceuticals PLC, Hungary","EGIS Pharmaceuticals PLC, Hungary",10418/15/20,09.11.2020,,,,,,,,,2026-01-14T07:30:19.276624+00:00
Ramipril,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"HARTIL-D
instructions:
patient
specialist",Ramipril and diuretics,tablets 5mg/25mg in blisters in packaging No. 14x2,"EGIS Pharmaceuticals PLC, Hungary","EGIS Pharmaceuticals PLC, Hungary",10724/19/24,28.05.2024,,,,,,,,,2026-01-14T07:30:19.276748+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMCLAV
instructions:
specialist
patient",Amoxicillin and beta-lactamase inhibitor,"powder for the preparation of solution for intravenous administration 1000 mg/200 mg in bottles in packaging No. 1, No. 5, No. 40;
powder for the preparation of solution for intravenous administration 500 mg/100 mg in bottles in packaging No. 1, No. 5, No. 40","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",16/07/1899,05.07.2016,,,,,"08.10.2025
LP-№012054-RG-BY",,,,2026-01-14T07:31:38.008637+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMCLAV
instructions:
patient
specialist",Amoxicillin and beta-lactamase inhibitor,"film-coated tablets, 250 mg/125 mg in bottles No. 15 in package No. 1","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",20/01/1671,23.01.2020,,,,,"31.10.2025
LP-№012314-RG-BY",,,,2026-01-14T07:31:38.008694+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOCLAVE FARMLAND
instructions:
specialist
patient",Amoxicillin+Сlavulanic acid,film-coated tablets 500 mg/125 mg in blister-free packaging No. 6x3,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",25/09/3017,15.07.2024,,,,,,,,,2026-01-14T07:31:38.008742+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOCLAVE FARMLAND
instructions:
specialist
patient",Amoxicillin+Сlavulanic acid,film-coated tablets 875 mg/125 mg in blister-free packaging No. 7x2,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",25/09/3018,02.08.2024,,,,,,,,,2026-01-14T07:31:38.008785+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICAR
instruction:
the patient
the specialist",Amoxicillin,"powder for the preparation of a suspension for internal use 125 mg/5 ml in 100 ml bottles in package No. 1;
powder for the preparation of suspension for internal use 250 mg/5 ml in 100 ml bottles in package No. 1","Pharmacare PLC, Palestine","Pharmacare Int. Co./German Palestinian Joint Venture, Palestine",9093/94/99/04/09/14/20,13.07.2020,,,,,,,,,2026-01-14T07:31:38.008825+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICAR
instruction:
the patient
the specialist",Amoxicillin,"film-coated tablets, 1000 mg in bottles No. 10, No. 14 in package No. 1","Pharmacare PLC, Palestine","Pharmacare Int. Co./German Palestinian Joint Venture, Palestine",9323/10/11/15/20,17.07.2020,,,,,,,,,2026-01-14T07:31:38.008864+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICAR
instruction:
the patient
the specialist",Amoxicillin,capsules 500 mg in blisters in packaging No. 8x2,"Pharmacare PLC, Palestine","Pharmacare Int. Co./German Palestinian Joint Venture, Palestine",193/94/99/04/09/15/19/20/25,17.07.2020,,,,,,,,,2026-01-14T07:31:38.008902+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICAR PLUS
instruction:
the patient
the specialist",Amoxicillin and beta-lactamase inhibitor,"film-coated tablets, 500 mg/125 mg in bottle No. 20 in package No. 1;
film-coated tablets, 875 mg/125 mg in bottle No. 14 in package No. 1","Birzeit Pharmaceutical Company (BPC), Palestine","Pharmacare Int. Co./German Palestinian Joint Venture, Palestine",9363/10/15/18/20,13.10.2020,,,,,,,,,2026-01-14T07:31:38.008946+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAVE
instructions:
specialist
patient",Amoxicillin and beta-lactamase inhibitor,"powder for the preparation of suspension for oral administration (125 mg + 31.25 mg)/5 ml in bottles in package No. 1;
powder for the preparation of suspension for oral administration (250 mg + 62.5 mg)/5 ml in bottles in package No. 1","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11239/23,28.03.2023,,,,,,,,,2026-01-14T07:31:38.008985+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAVE
instructions:
patient
specialist",Amoxicillin and beta-lactamase inhibitor,film-coated tablets 500 mg/125 mg in blisters in packaging No. 5x3,"Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11242/23,30.03.2023,,,,,,,,,2026-01-14T07:31:38.009024+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAV 2X
instructions:
specialist
patient",Amoxicillin and beta-lactamase inhibitor,"film-coated tablets, 875 mg/125 mg in blisters in packaging No. 7x2","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11251/23,24.05.2023,,,,,,,,,2026-01-14T07:31:38.009063+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXYCLAV 2X
instructions:
specialist
patient",Amoxicillin and beta-lactamase inhibitor,powder for the preparation of suspension for oral administration (400mg+57mg)/5ml in bottles in package No. 1,"Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",11238/23,23.03.2023,,,,,,,,,2026-01-14T07:31:38.009100+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICLAW KVIKTAB
instructions:
patient
specialist",Amoxicillin and beta-lactamase inhibitor,"dispersible tablets 500 mg/125 mg in blisters in packaging No. 5x2;
dispersible tablets 875 mg/125 mg in blisters in packaging No. 5x2","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d. (Sondoz d.d.),",9390/10/10/13/15/17/20/24/25,10.03.2020,,,,,,,,,2026-01-14T07:31:38.009138+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN
instructions:
patient
specialist",Amoxicillin,"250 mg capsules in blister pack No. 10x150;
250 mg capsules in blister packs No. 10x2, No. 10x3","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",16/10/247,12.10.2016,,,,,"04/10/2025
LP-№009731-RG-BY",,,,2026-01-14T07:31:38.009173+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FARMLAND
instructions:
specialist
patient",Amoxicillin,"powder for the preparation of 60 ml suspension for oral administration 125 mg/5 ml in bottles in package No. 1;
powder for the preparation of 60 ml suspension for oral administration 250 mg/5 ml in bottles in package No. 1","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",22/03/3232,25.03.2022,,,,,"08/05/2025
LP-№011416-RG-BY",,,,2026-01-14T07:31:38.009209+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FARMLAND
instructions:
patient
specialist",Amoxicillin,"1000 mg capsules in polymer jars No. 30 in packaging No. 1;
1000 mg capsules in blister packs No. 10x1, No. 10x2, No. 10x3;
500 mg capsules in polymer jars No. 30 in packaging No. 1;
500 mg capsules in blister packs No. 10x1, No. 10x2, No. 10x3","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",22/08/3266,01.08.2022,,,,,"17.12.2025
LP-№013082-RG-BY",,,,2026-01-14T07:31:38.009246+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FT
instructions:
specialist
patient",Amoxicillin,"film-coated tablets, 1000 mg in blister-free packaging No. 6x2;
film-coated tablets, 1000 mg in blister pack No. 12x1;
film-coated tablets, 250 mg in blister-free packaging No. 10x3;
film-coated tablets, 500 mg in blister-free packaging No. 10x2;
film-coated tablets, 500 mg in blister pack No. 20x1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",22/04/2000,22.03.2017,,,,,"30.03.2023
LP-№002102-RG-BY",,,,2026-01-14T07:31:38.009283+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOXICILLIN FT
instructions:
patient
specialist",Amoxicillin,"powder for the preparation of a suspension for oral administration 125 mg/5 ml in bottles of 20.0 g, 33.3 g in package No. 1;
powder for the preparation of suspension for oral administration 250 mg/5 ml in bottles of 20.0 g, 33.3 g in package No. 1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",23/04/971,16.06.2020,,,,,"15.12.2023
LP-№004024-RG-BY",,,,2026-01-14T07:31:38.009317+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,"substance (compacted (DC type)) ;
substance (compacted (type P)) ;
substance (compacted (type A))","Centrient Pharmaceuticals India Private Limited, Индия","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",2390/18/20,10.05.2018,,,,,,,,,2026-01-14T07:31:38.009346+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"The United Laboratories (Inner Mongolia) Co., Ltd., Китай","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",2762/25,08.08.2025,,,,,,,,,2026-01-14T07:31:38.009375+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"APITORIA PHARMA PRIVATE LIMITED, India","Belmedpreparaty RUE, Republic of Belarus",621/04/10/15/19/25,12.09.2019,,,,,,,,,2026-01-14T07:31:38.009403+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,"substance (compacted (DC type)) ;
substance (compacted (type P)) ;
substance (powder (Extra Dry type))","Centrient Pharmaceuticals India Private Limited, Индия","Pharmtechnology LLC, Republic of Belarus",2247/17/19,19.04.2017,,,,,,,,,2026-01-14T07:31:38.009433+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"Aurobindo Pharma Ltd., India","Pharmtechnology LLC, Republic of Belarus",1499/11/11/16,04.11.2016,,,,,,,,,2026-01-14T07:31:38.009461+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AMOXICILLIN TRIHYDRATE,Amoxicillin,substance,"Zhuhai United Laboratories Co., Ltd., Китай","Pharmtechnology LLC, Republic of Belarus",1003/07/10/15/20,10.08.2020,,,,,,,,,2026-01-14T07:31:38.009494+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AMOTAX DIS
instructions:
patient
specialist",Amoxicillin,"tablets 1g in blisters in packaging No. 8x2, No. 10x2","Tarchomin Pharmaceutical Works Polfa S.A., польша","Tarchomin Pharmaceutical Works Polfa S.A., польша",10894/21,01.02.2021,,,,,"21.11.2025
LP-№012654-RG-BY",,,,2026-01-14T07:31:38.009528+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN
instruction:
the patient
the specialist",Amoxicillin and enzyme inhibitor,film-coated tablets 500 mg/125 mg in blisters in packaging No. 7x2,"SmithKline Beecham Limited, UK","GlaxoSmithKline Export Ltd, UK",1581/96/01/06/06/11/15/16/16,05.10.2016,,,,,,,,,2026-01-14T07:31:38.009567+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN
instruction:
the patient
the specialist",Amoxicillin and beta-lactamase inhibitor,"powder for the preparation of suspension for oral administration (200 mg/28.5 mg)/5 ml in bottles in package No. 1;
powder for the preparation of suspension for oral administration (400 mg/57 mg)/5 ml in bottles in package No. 1","Glaxo Wellcome Production, France","GlaxoSmithKline Export Ltd, UK",7389/05/10/11/15/16/18/20/20,29.09.2020,,,,,,,,,2026-01-14T07:31:38.009620+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN
instruction:
the patient
the specialist",Amoxicillin and beta-lactamase inhibitor,"film-coated tablets, 875 mg/125 mg in blisters in packaging No. 7x2","SmithKline Beecham Limited, UK","GlaxoSmithKline Export Ltd, UK",9400/05/10/11/15/16/20,13.10.2020,,,,,,,,,2026-01-14T07:31:38.009658+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AUGMENTIN EU
instruction:
the patient
the specialist",Amoxicillin and enzyme inhibitor,powder for the preparation of 100 ml suspension for oral administration 600 mg + 42.9 mg/5 ml in bottles in package No. 1,"Glaxo Wellcome Production, France","GlaxoSmithKline Export Ltd, UK",10081/13/17/18,27.08.2018,,,,,,,,,2026-01-14T07:31:38.009696+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX
instructions:
patient
specialist",Amoxicillin,"powder for the preparation of 60 ml suspension for oral administration 125 mg/5 ml in bottles in package No. 1;
powder for the preparation of 60 ml suspension for oral administration 250 mg/5 ml in bottles in package No. 1","Sandoz GmbH, Austria","Sandoz GmbH, Austria",7677/06/11/15/16,28.01.2016,,,,,,,,,2026-01-14T07:31:38.009734+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX
instructions:
specialist
patient",Amoxicillin,"film-coated tablets, 1000 mg in blisters in packaging No. 10x100;
film-coated tablets, 1000 mg in blisters in packaging No. 6x2;
film-coated tablets, 500 mg in blisters in packaging No. 10x100;
film-coated tablets, 500 mg in blisters in packaging No. 12x1","Sandoz GmbH, Austria","Sandoz GmbH, Austria",6250/03/06/08/13/18,05.03.2018,,,,,,,,,2026-01-14T07:31:38.009772+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX DT
instructions:
patient
specialist",Amoxicillin,dispersible tablets 1000 mg in blisters in packaging No. 6x2,"Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",9349/10/13/15/16/19/21,19.11.2019,,,,,,,,,2026-01-14T07:31:38.009809+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"OSPAMOX DT
instructions:
specialist
patient",Amoxicillin,"dispersible tablets 500 mg in blisters in packaging No. 12x1, No. 10x2","Sandoz GmbH, Austria","Sandoz Pharmaceuticals d.d., Slovenia",10351/15/16/19/21,12.09.2019,,,,,,,,,2026-01-14T07:31:38.009846+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PEPTIEAK
instructions:
patient
specialist","Omeprazole, amoxicillin and clarithromycin","combined packaging: 14 tablets of Clarithromycin 500 mg, 28 capsules of Amoxicillin 500 mg and 14 capsules of Omeprazole 20 mg in blisters in packaging No. 8x7","Pharmacare PLC, Palestine","Pharmacare Int. Co./German Palestinian Joint Venture, Palestine",7101/04/09/14/20,07.04.2020,,,,,,,,,2026-01-14T07:31:38.009891+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,PURIMOX (AMOXICILLIN TRHYDRATE),Amoxicillin,"substance (compacted grade A);
substance (compacted type ""direct compression"");
substance (powder type ""fine"");
substance (powder of the ""extra dry"" type);
substance (powder)","Deretil, S.A., Spain","Centrient Pharmaceuticals Netherlands B.V., Netherlands",11068/21,11.11.2021,,,,,,,,,2026-01-14T07:31:38.009923+00:00
Amoxicillin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RAPIKLAV
instructions:
by application",Amoxicillin and enzyme inhibitor,"film-coated tablets, 875 mg/125 mg in strips in packaging No. 2x7","IPCA Laboratories Ltd., India","IPCA Laboratories Limited, India",9602/11/16,07.09.2016,,,,,,,,,2026-01-14T07:31:38.009956+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NICE
instructions:
specialist
patient",Nimesulide,tablets 100 mg in blister pack No. 10x2,"Dr. Reddy`s Laboratories Ltd, India, packaged Nesvizh Medical Preparations Plant, JSC, Republic of Belarus","Dr. Reddy`s  Laboratories Ltd, Индия",10545/17/22,27.01.2022,,,,,,,,,2026-01-14T07:33:42.229840+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NICE
instructions:
by application",Nimesulide,tablets 100 mg in blisters in packaging No. 10x2,"Dr. Reddy`s  Laboratories Ltd, Индия","Dr. Reddy`s  Laboratories Ltd, Индия",5172/01/06/11/17,13.01.2017,,,,,,,,,2026-01-14T07:33:42.229895+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NAYSULID
instructions:
patient
specialist",Nimesulide,"gel for external use 10 mg/g in tubes 20g, 30g, 50g in package No. 1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",20/10/1300,09.10.2020,,,,,"11/17/2023
LP-№003747-RG-BY",,,,2026-01-14T07:33:42.229934+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NAYSULID
instructions:
patient
specialist",Nimesulide,"tablets 100 mg in blister packs No. 10x2, No. 10x3","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",21/08/1791,20.08.2015,,,,,"10.10.2022
LP-№001302-RG-BY",,,,2026-01-14T07:33:42.229969+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NAYSULID®
instructions:
patient
specialist",Nimesulide,granules for the preparation of suspension for oral administration 100 mg in 2.0 g bags in package No. 10,"Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",24/11/1147,01.07.2016,,,,,,,,,2026-01-14T07:33:42.230009+00:00
Nimesulide,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NIMESIL
instructions:
specialist
patient",Nimesulide,"granules for the preparation of suspension for oral administration 100 mg/2 g in sachets in packaging No. 9, No. 15, No. 30","Laboratorios Menarini S.A., Spain","Laboratori Guidotti S.p.A., Италия",3912/99/04/09/15/18/21,20.12.2021,,,,,,,,,2026-01-14T07:33:42.230045+00:00
