WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Customized_Column_1,Pharmacy_Purchase_Price,Effective_Start_Date
J05AR06,ATRIPLA филм-обложена таблета 200 mg/245 mg/600 mg 30 таблети во HDPE шише/кутија,ATRIPLA film-coated tablet 200 mg/245 mg/600 mg 30 tablets in HDPE bottle/box,"emtricitabine, tenofovir, efavirenz",GILEAD Sciences Ireland UC,GILEAD Sciences Ireland UC,Rp,41620.74,31.01.2014
L04AA31,AUBAGIO филм-обложена таблета 7 mg 28 таблети (блистер 2 х 14)/кутија,AUBAGIO film-coated tablet 7 mg 28 tablets (blister 2 x 14)/box,teriflunomide,OPELLA HEALTCARE iNTERNATIONAL SAS,OPELLA HEALTCARE iNTERNATIONAL SAS,Rp,,
L04AA31,AUBAGIO филм-обложена таблета 14 mg 28 таблети (блистер 2 х 14)/кутија,AUBAGIO film-coated tablet 14 mg 28 tablets (blister 2 x 14)/box,teriflunomide,Sanofi Winthrop Industrie,Sanofi Winthrop Industrie,Rp,41536.1,09.05.2018
L04AA31,AUBAGIO филм-обложена таблета 14 mg 28 таблети (блистер 2 х 14)/кутија,AUBAGIO film-coated tablet 14 mg 28 tablets (blister 2 x 14)/box,teriflunomide,Sanofi Winthrop Industrie,Sanofi Winthrop Industrie,Rp,39604.55,15.03.2019
L04AA31,AUBAGIO филм-обложена таблета 14 mg 28 таблети (блистер 2 х 14)/кутија,AUBAGIO film-coated tablet 14 mg 28 tablets (blister 2 x 14)/box,teriflunomide,Sanofi Winthrop Industrie,Sanofi Winthrop Industrie,Rp,38139.82,15.03.2024
L04AA31,AUBAGIO филм-обложена таблета 14 mg 28 таблети (блистер 2 х 14)/кутија,AUBAGIO film-coated tablet 14 mg 28 tablets (blister 2 x 14)/box,teriflunomide,Sanofi Winthrop Industrie,Sanofi Winthrop Industrie,Rp,33226.0,17.03.2025
J01CR02,AUGMENTIN прашок за перорална суспензија 156 mg/5 ml 1 шише со прашок за припрема на 100 ml+капаче за дозирање/кутија,AUGMENTIN powder for oral suspension 156 mg/5 ml 1 bottle with powder for preparation of 100 ml+dosing cap/box,"amoxicillin, clavulanic acid",SMITHKLINE BEECHAM PHARMACEUTICALS,SMITHKLINE BEECHAM PHARMACEUTICALS,Rp,113.04,14.12.2011
J01CR02,AUGMENTIN филм-обложена таблета 875 mg/125 mg 14 филм-обложени таблети (блистер 2 х 7)/кутија,AUGMENTIN film-coated tablet 875 mg/125 mg 14 film-coated tablets (blister 2 x 7)/box,"amoxicillin, clavulanic acid","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production",Rp,235.32,14.12.2011
J01CR02,AUGMENTIN прашок за перорална суспензија (400 mg/57 mg)/5 ml 1 стаклено шише со прашок за 70 ml + капаче за дозирање/кутија,AUGMENTIN powder for oral suspension (400 mg/57 mg)/5 ml 1 glass bottle with powder for 70 ml + dosing cap/box,"amoxicillin, clavulanic acid","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production",Rp,188.28,14.12.2011
J01CR02,AUGMENTIN прашок за перорална суспензија (400 mg/57 mg)/5 ml 1 стаклено шише со прашок за 70 ml + капаче за дозирање/кутија,AUGMENTIN powder for oral suspension (400 mg/57 mg)/5 ml 1 glass bottle with powder for 70 ml + dosing cap/box,"amoxicillin, clavulanic acid","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production",Rp,169.11,15.03.2016
J01CR02,AUGMENTIN филм-обложена таблета 500 mg/125 mg 20 филм-обложени таблети (блистер 2 х 10)/кутија,AUGMENTIN film-coated tablet 500 mg/125 mg 20 film-coated tablets (blister 2 x 10)/box,"amoxicillin, clavulanic acid","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production","SMITHKLINE BEECHAM PHARMACEUTICALS, GLAXO WELLCOME Production",Rp,247.18,14.12.2011
J01CR02,"AUGMENTIN гранули за перорална суспензија 312,5 mg/5 ml 1 шише со прашок за припрема на 100 ml+капаче за дозирање/кутија",AUGMENTIN granules for oral suspension 312.5 mg/5 ml 1 bottle with powder for preparation of 100 ml + dosing cap/box,"amoxicillin, clavulanic acid",SMITHKLINE BEECHAM PHARMACEUTICALS,SMITHKLINE BEECHAM PHARMACEUTICALS,Rp,192.49,14.12.2011
R01AD12,"AVAMYS назален спреј, суспензија 27,5 mcg/доза 1 стакленo шише со спреј пумпа х 120 дози/кутија","AVAMYS nasal spray, suspension 27.5 mcg/dose 1 glass bottle with spray pump x 120 doses/box",fluticasone,"GLAXO Operations UK Limited , GLAXO WELLCOME S.A.","GLAXO Operations UK Limited, GLAXO WELLCOME S.A.",Rp,399.78,14.12.2011
R01AD12,"AVAMYS назален спреј, суспензија 27,5 mcg/доза 1 стакленo шише со спреј пумпа х 120 дози/кутија","AVAMYS nasal spray, suspension 27.5 mcg/dose 1 glass bottle with spray pump x 120 doses/box",fluticasone,"GLAXO Operations UK Limited , GLAXO WELLCOME S.A.","GLAXO Operations UK Limited, GLAXO WELLCOME S.A.",Rp,359.8,16.03.2020
R01AD12,"AVAMYS назален спреј, суспензија 27,5 mcg/доза 1 стакленo шише со спреј пумпа х 120 дози/кутија","AVAMYS nasal spray, suspension 27.5 mcg/dose 1 glass bottle with spray pump x 120 doses/box",fluticasone,"GLAXO Operations UK Limited , GLAXO WELLCOME S.A.","GLAXO Operations UK Limited, GLAXO WELLCOME S.A.",Rp,324.55,15.03.2021
R01AD12,"AVAMYS назален спреј, суспензија 27,5 mcg/доза 1 стакленo шише со спреј пумпа х 120 дози/кутија","AVAMYS nasal spray, suspension 27.5 mcg/dose 1 glass bottle with spray pump x 120 doses/box",fluticasone,"GLAXO Operations UK Limited , GLAXO WELLCOME S.A.","GLAXO Operations UK Limited, GLAXO WELLCOME S.A.",Rp,319.65,15.03.2022
R01AD12,"AVAMYS назален спреј, суспензија 27,5 mcg/доза 1 стакленo шише со спреј пумпа х 120 дози/кутија","AVAMYS nasal spray, suspension 27.5 mcg/dose 1 glass bottle with spray pump x 120 doses/box",fluticasone,"GLAXO Operations UK Limited , GLAXO WELLCOME S.A.","GLAXO Operations UK Limited, GLAXO WELLCOME S.A.",Rp,318.06,23.03.2023
R01AD12,"AVAMYS назален спреј, суспензија 27,5 mcg/доза 1 стакленo шише со спреј пумпа х 120 дози/кутија","AVAMYS nasal spray, suspension 27.5 mcg/dose 1 glass bottle with spray pump x 120 doses/box",fluticasone,"GLAXO Operations UK Limited , GLAXO WELLCOME S.A.","GLAXO Operations UK Limited, GLAXO WELLCOME S.A.",Rp,308.67,17.03.2025
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,54709.46,15.03.2020
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,54675.23,15.03.2022
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,50373.51,23.03.2023
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,44234.47,15.03.2024
L01FG01,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,11897.1,15.03.2024
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,21788.0,14.12.2011
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,20890.48,15.10.2013
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,18108.68,17.10.2014
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,17261.69,16.03.2015
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,14944.72,16.03.2020
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,14756.87,15.03.2022
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,13416.48,23.03.2023
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,11897.1,15.03.2024
L01FG01,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,44234.47,15.03.2024
L01XC07,AVASTIN концентрат за раствор за инфузија 100 mg/4 ml 1 стаклена вијала х 4 ml/кутија,AVASTIN concentrate for solution for infusion 100 mg/4 ml 1 glass vial x 4 ml/box,bevacizumab,F.Hoffmann-La Roche Ltd.,F.Hoffmann-La Roche Ltd.,H,14944.72,15.03.2020
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,72342.0,14.12.2011
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,71104.68,15.10.2013
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,66852.96,17.10.2014
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,65317.77,16.03.2015
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,57277.41,15.03.2018
L01XC07,AVASTIN концентрат за раствор за инфузија 400 mg/16 ml 1 стаклена вијала х 16 ml/кутија,AVASTIN concentrate for solution for infusion 400 mg/16 ml 1 glass vial x 16 ml/box,bevacizumab,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,54709.46,16.03.2020
J07BC02,"AVAXIM суспензија за инјектирање 80 Е/0,5 ml 1 наполнет инјекциски шприц со игла х 0,5 ml/кутија",AVAXIM suspension for injection 80 U/0.5 ml 1 pre-filled syringe with needle x 0.5 ml/box,"hepatitis A, inactivated, whole virus",Sanofi Pasteur S.A.,Sanofi Pasteur S.A.,H,,
J07BC02,"AVAXIM суспензија за инјектирање 160 Е/0,5 ml 1 наполнет инјекциски шприц со игла х 0,5 ml/кутија",AVAXIM suspension for injection 160 U/0.5 ml 1 pre-filled syringe with needle x 0.5 ml/box,"hepatitis A, inactivated, whole virus","SANOFI PASTEUR, Sanofi Pasteur S.A.","SANOFI PASTEUR, Sanofi Pasteur S.A.",H,1339.0,01.04.2015
J01MA14,AVELOX филм-обложена таблета 400 mg 5 филм-обложени таблети (блистер 1 х 5)/кутија,AVELOX film-coated tablet 400 mg 5 film-coated tablets (blister 1 x 5)/box,moxifloxacin,"BAYER farmacevtska druzba d.o.o., Bayer AG","BAYER farmacevtska druzba d.o.o., Bayer AG",Rp,728.39,15.10.2016
J01MA14,AVELOX раствор за инфузија 400 mg/250 ml 1 стаклено шише х 250 ml/кутија,AVELOX solution for infusion 400 mg/250 ml 1 glass bottle x 250 ml/box,moxifloxacin,"Bayer AG, BAYER farmacevtska druzba d.o.o.","Bayer AG, BAYER farmacevtska druzba d.o.o.",H,1669.5,14.12.2011
J01MA14,AVELOX раствор за инфузија 400 mg/250 ml 1 стаклено шише х 250 ml/кутија,AVELOX solution for infusion 400 mg/250 ml 1 glass bottle x 250 ml/box,moxifloxacin,"Bayer AG, BAYER farmacevtska druzba d.o.o.","Bayer AG, BAYER farmacevtska druzba d.o.o.",H,1614.5,17.10.2014
J01MA14,AVELOX филм-обложена таблета 400 mg 7 филм-обложени таблети (блистер 1 х 7)/кутија,AVELOX film-coated tablet 400 mg 7 film-coated tablets (blister 1 x 7)/box,moxifloxacin,"BAYER farmacevtska druzba d.o.o., Bayer AG","BAYER farmacevtska druzba d.o.o., Bayer AG",Rp,905.32,15.10.2013
J01MA14,AVELOX филм-обложена таблета 400 mg 5 филм-обложени таблети (блистер 1 х 5)/кутија,AVELOX film-coated tablet 400 mg 5 film-coated tablets (blister 1 x 5)/box,moxifloxacin,"Bayer AG, BAYER farmacevtska druzba d.o.o.","Bayer AG, BAYER farmacevtska druzba d.o.o.",Rp,900.86,14.12.2011
J01MA14,AVELOX филм-обложена таблета 400 mg 5 филм-обложени таблети (блистер 1 х 5)/кутија,AVELOX film-coated tablet 400 mg 5 film-coated tablets (blister 1 x 5)/box,moxifloxacin,"Bayer AG, BAYER farmacevtska druzba d.o.o.","Bayer AG, BAYER farmacevtska druzba d.o.o.",Rp,843.27,15.10.2013
J01MA14,AVELOX филм-обложена таблета 400 mg 5 филм-обложени таблети (блистер 1 х 5)/кутија,AVELOX film-coated tablet 400 mg 5 film-coated tablets (blister 1 x 5)/box,moxifloxacin,"Bayer AG, BAYER farmacevtska druzba d.o.o.","Bayer AG, BAYER farmacevtska druzba d.o.o.",Rp,838.42,14.03.2014
J01MA14,AVELOX филм-обложена таблета 400 mg 5 филм-обложени таблети (блистер 1 х 5)/кутија,AVELOX film-coated tablet 400 mg 5 film-coated tablets (blister 1 x 5)/box,moxifloxacin,"Bayer AG, BAYER farmacevtska druzba d.o.o.","Bayer AG, BAYER farmacevtska druzba d.o.o.",Rp,733.95,15.03.2016
J01MA14,AVELOX филм-обложена таблета 400 mg 7 филм-обложени таблети (блистер 1 х 7)/кутија,AVELOX film-coated tablet 400 mg 7 film-coated tablets (blister 1 x 7)/box,moxifloxacin,"Bayer AG, BAYER farmacevtska druzba d.o.o.","Bayer AG, BAYER farmacevtska druzba d.o.o.",Rp,1118.42,14.12.2011
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,1040.08,14.12.2011
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,987.93,15.10.2013
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,872.04,15.03.2018
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,606.0,15.03.2019
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,474.0,16.03.2020
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,454.98,15.03.2021
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,438.0,15.03.2022
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,GLAXO SMITHKLINE Pharmaceuticals S.A.,GLAXO SMITHKLINE PHARMACEUTICALS S.A.,Rp,431.62,23.03.2023
G04CB02,"AVODART капсула, мека 0,5 mg 30 капсули (блистер 3 х 10)/кутија","AVODART capsule, soft 0.5 mg 30 capsules (blister 3 x 10)/box",dutasteride,Delpharm Poznan Spolka Akcyjna,Delpharm Poznan Spolka Akcyjna,Rp,,
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,42000.0,14.12.2011
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,41779.97,15.10.2013
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,41665.0,14.03.2014
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,39705.0,17.10.2014
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,37990.47,22.10.2015
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,35114.0,15.03.2018
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,34914.0,15.03.2019
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,28695.94,17.03.2025
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски пенкала х 0,5 ml + 4 игли со штитник за игла/кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled injection pens x 0.5 ml + 4 needles with needle guard/box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,34914.0,01.04.2015
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски пенкала х 0,5 ml + 4 игли со штитник за игла/кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled injection pens x 0.5 ml + 4 needles with needle guard/box,interferon beta-1a,BIOGEN Denmark Manufacturing ApS,BIOGEN Denmark Manufacturing ApS,H,28695.94,17.03.2025
L03AB07,"AVONEX раствор за инјектирање 30 μg/0,5 ml 4 наполнети инјекциски шприца х 0,5 ml + 4 игли /кутија",AVONEX solution for injection 30 μg/0.5 ml 4 pre-filled syringes x 0.5 ml + 4 needles / box,interferon beta-1a,"Biogen Netherlands B.V., FUJIFILM Diosynth Biotechnologies Denmark ApS","Biogen Netherlands B.V., FUJIFILM Diosynth Biotechnologies Denmark ApS",H,,
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","S.A. ALCON Couvreur N.V., ALCON Cusi SA","S.A. ALCON Couvreur N.V., ALCON Cusi SA",Rp,670.92,15.10.2013
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","S.A. ALCON Couvreur N.V., ALCON Cusi SA","S.A. ALCON Couvreur N.V., ALCON Cusi SA",Rp,629.14,17.10.2014
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","S.A. ALCON Couvreur N.V., ALCON Cusi SA","S.A. ALCON Couvreur N.V., ALCON Cusi SA",Rp,593.15,16.03.2015
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","S.A. ALCON Couvreur N.V., ALCON Cusi SA","S.A. ALCON Couvreur N.V., ALCON Cusi SA",Rp,587.3,22.10.2015
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","S.A. ALCON Couvreur N.V., ALCON Cusi SA","S.A. ALCON Couvreur N.V., ALCON Cusi SA",Rp,583.0,15.03.2016
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","S.A. ALCON Couvreur N.V., ALCON Cusi SA","S.A. ALCON Couvreur N.V., ALCON Cusi SA",Rp,519.0,23.03.2023
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","S.A. ALCON Couvreur N.V., ALCON Cusi SA","S.A. ALCON Couvreur N.V., ALCON Cusi SA",Rp,514.9,17.03.2025
S01ED51,"AZARGA капки за око, суспензија (10 mg/5 mg)/ ml PP шише со бел РР затворач х 5 ml/кутија","AZARGA eye drops, suspension (10 mg/5 mg)/ml PP bottle with white PP cap x 5 ml/box","brinzolamide, timolol","NOVARTIS Farmaceutica S.A., Novartis Pharma GmbH, Novartis Manufacturing NV","NOVARTIS Farmaceutica S.A., Novartis Pharma GmbH, Novartis Manufacturing NV",Rp,,
S01EC04,"AZOPT капки за око, суспензија 10 mg/1 ml LDPE шише со вградена капалка х 5 ml/кутија","AZOPT eye drops, suspension 10 mg/1 ml LDPE bottle with built-in dropper x 5 ml/box",brinzolamide,"S.A. ALCON Couvreur N.V., ALCON Cusi SA, NOVARTIS Farmaceutica S.A.","S.A. ALCON Couvreur N.V., ALCON Cusi SA, NOVARTIS Farmaceutica S.A.",Rp,344.1,16.03.2020
