#,Registration No / Notification No,Product Name,Holder
522,MAL25036093T,Helix Stella Syrup,STADPHARM SDN. BHD.
523,MAL25026125T,VITASEN Berrymune Syrup (Original Flavour),WINWA MEDICAL SDN. BHD.
524,MAL25086040XCS,WOODS PEPPERMINT COUGH SYRUP FOR CHILDREN,KALBE MALAYSIA SDN BHD
525,MAL25026130T,Ivygard Cough & Cold Syrup,BIOFACT LIFE SDN. BHD.
526,MAL25036242TC,Stokhof Cough & Cold Syrup,BIOFACT LIFE SDN. BHD.
527,MAL25076131T,POON GOOR SOE CHUANBEI PLUS SYRUP,POON GOOR SOE MANUFACTURE SDN. BHD.
528,MAL25036125TC,"Angel Fish Brand Cough, Phlegm, Clear Heat, and Sore Throat Syrup",WENG THYE HENG SDN. BHD.
529,MAL25126008AZ,Oramorph Syrup 2mg/ml,Medicell Pharmaceutical(malaysia) Sdn.bhd
530,MAL25076146TC,U-PIN Tiger Milk Mushroom Cordyceps Plus Syrup,U-PIN MEDIC TRADING SDN. BHD.
531,MAL25016101T,CAMBERYN BIRD'S NEST & LOQUAT PLUS SYRUP,LEN FA MEDICAL SUPPLIES (M) SDN BHD
532,MAL25036170AE,COUVENT SYRUP,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
533,MAL25036095T,VITAMODE IVYGARD CHESTY COUGH SYRUP,BIOFACT LIFE SDN. BHD.
534,MAL25046109TC,MEDICARE+ IVY LEAF SYRUP 17.5MG/2.5ML,World Medicare Supplies Sdn Bhd
535,MAL25046129TC,Bionine Tiger Milk Mushroom Cordyceps Plus Syrup,SMART WELLMIN SDN BHD
536,MAL25046128T,VIRGO KOLIF Syrup,UNITED HERBAL SDN BHD
537,MAL25086191TC,SAC HOMEOPATHY PC COUGH RELIEF SYRUP,Saeed Ahmed Consultants Sdn. Bhd.
538,MAL25086155TC,Chang-Sze-Long Yangxue Dangui Syrup,Gab Sdn Bhd
539,MAL25096111T,COZZ IVY 17.5 mg/2.5 ml Syrup,NUTRIGO SDN. BHD.
540,MAL25096156TC,SAC HOMEOPATHY QUANTUM UPC COUGH RELIEF SYRUP,Saeed Ahmed Consultants Sdn. Bhd.
541,MAL25106044TC,Calmit Syrup,Medicell Pharmaceutical(malaysia) Sdn.bhd
542,MAL25076102T,E-Plus Hedera Helix (Ivy Leaf)  35mg/ 5ml Syrup (Strawberry Flavor),EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
543,MAL25086133T,Nova Kouflan Chesty Cough Syrup,NOVA LABORATORIES SDN. BHD.
544,MAL25096103T,Homecare Ivy Leaf 7mg/mL Syrup,Y.S.P. INDUSTRIES (M) SDN. BHD.
545,MAL25096140TC,Hurix's 600 Fluaway Syrup For Children,JIN BIN CORPORATION SDN. BHD.
546,MAL25106097N,PrimeVite� Multivitamin with Lysine & Zinc Syrup,HERBAL SCIENCE SDN. BHD.
547,MAL25106045TC,Neuropassit Sleep Ease Syrup,BioCare Pharmaceutical (M) Sdn. Bhd.
548,MAL25096160T,ROHINI RAYARIS LADY SYRUP,ELPAR HERBS SDN. BHD.
549,MAL25096118TC,AVO COFSYRAV IVY LEAF SYRUP CHERRY FLAVOUR,Abio Marketing Sdn Bhd
550,MAL25096117TC,AVO COFSYRAV IVY LEAF SYRUP MINT FLAVOUR,Abio Marketing Sdn Bhd
551,MAL25106053T,YL Ivy Leaf 17.5mg/2.5ml Syrup,YANLING NATURAL HYGIENE SDN. BHD.
1,MAL12035009X,Maalox oral suspension in sachet,DKSH MALAYSIA SDN. BHD.
2,MAL15045058AZ,Azithromycin Powder For Oral Suspension 200mg/5ml Lesvi Lab,ZIWELL MEDICAL SDN. BHD.
3,MAL12065067AZ,Clopine 50mg/ml oral suspension,SCHMIDT BIOMEDTECH SDN. BHD.
4,MAL13015035AZ,Z MOX 125 ORAL SUSPENSION,UNIMED SDN. BHD.
5,MAL11085006X,Laxstoo Oral Suspension 800mg/5ml,HOE PHARMACEUTICALS SDN. BHD.
6,MAL12065070AZ,Telfast 30mg/5ml Oral Suspension,DKSH MALAYSIA SDN. BHD.
7,MAL13115134ASZ,Mixtard� 30 100 IU/ml Suspension for Injection,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
8,MAL13115135ASZ,Insulatard� 100 IU/ml Suspension for Injection,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
9,MAL14115024X,FOTAGEL SUSPENSION 3g/20ml  (DIOCTAHEDRAL SMECTITE),IMEKS PHARMA SDN. BHD.
10,MAL12085088X,Enterogermina 2 Billions/5 ml oral suspension,DKSH MALAYSIA SDN. BHD.
11,MAL16025032ARZ,Pamorelin Powder for Suspension for Injection 3.75 mg,Orient Europharma (M) Sdn Bhd
12,MAL13035045AZ,DIPHERELINE P.R. POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 11.25 mg/vial,ZUELLIG PHARMA SDN. BHD.
13,MAL13085059AZ,Infasurf Intratracheal Suspension 35mg/mL,Transmedic Healthcare Sdn. Bhd.
14,MAL12055031ACRZ,Dilantin Oral Suspension 125mg/5ml,VIATRIS SDN. BHD.
15,MAL13045046AZ,Hidrasec Infants 10mg Granules for Oral Suspension,ABBOTT LABORATORIES (M) SDN. BHD.
16,MAL13045048AZ,Hidrasec Children 30mg Granules for Oral Suspension,ABBOTT LABORATORIES (M) SDN. BHD.
17,MAL14095051AZ,AXCEL CEFUROXIME-125 FOR ORAL SUSPENSION (125MG/5ML),KOTRA PHARMA (M) SDN. BHD.
18,MAL13025033ARZ,"IMOJEV� Powder and diluent* for suspension for injection Japanese encephalitis vaccine (live, attenuated) * 0.4 % Sterile Sodium chloride solution",ZUELLIG PHARMA SDN. BHD.
19,MAL14085017AZ,Zynomax Powder For Oral Suspension 200mg/5ml,Duopharma Marketing Sdn. Bhd.
20,MAL13075068ARZ,Hexaxim Suspension for Injection,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.
21,MAL15045153HAR,Cofamox 15 LA Suspension for Injection,Rhone Ma Malaysia Sdn Bhd
22,MAL14125061ACRZ,Abraxane for Injectable Suspension 100mg,DKSH MALAYSIA SDN. BHD.
23,MAL14125170HA,Trissen 48 Oral Suspension,LAI NGIT SEN SDN. BHD.
24,MAL18016081XZ,Paracap Paracetamol 120mg/5ml Oral Suspension,Health Pharm Marketing Sdn Bhd
25,MAL16035027AZ,Axcel Cephalexin-250 Suspension,KOTRA PHARMA (M) SDN. BHD.
26,MAL17035048ASZ,NovoMix 30 FlexPen 100U/ML Suspension for injection,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
27,MAL15055036X,FlameX Suspension,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
28,MAL18016021AZ,Megex-I Suspension 800mg/20ml,IMEKS PHARMA SDN. BHD.
29,MAL16105048ARZ,Signifor LAR 20mg powder and solvent for suspension for injection,FTA PHARMA SDN. BHD.
30,MAL16105049ARZ,Signifor LAR 40mg powder and solvent for suspension for injection,FTA PHARMA SDN. BHD.
31,MAL16105050ARZ,Signifor LAR 60mg powder and solvent for suspension for injection,FTA PHARMA SDN. BHD.
32,MAL15095032XZ,hovid-Paracetamol Suspension 250mg/5ml (Sugar Free),HOVID BERHAD
33,MAL16085016ARZ,"SIMBRINZA 10mg/ml + 2mg/ml eye drops, suspension",NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
34,MAL18121001AZ,Nurofen for Children Orange Sugar Free Suspension 200mg/5ml,RECKITT BENCKISER (MALAYSIA) SDN. BHD.
35,MAL16015032HA,Hanceft 5% w/v Suspension for Injection,Nam Pharma Sdn. Bhd.
36,MAL18116081AZ,BLES (bovine lipid extract surfactant) 27 mg/ml Suspension for Intratracheal Instillation,AVERROES PHARMACEUTICALS SDN. BHD.
37,MAL18026186AZ,Abilify Maintena 400 mg powder and solvent for prolonged-release suspension for injection,Lundbeck Malaysia Sdn. Bhd.
38,MAL17107008ASZ,Insulatard 100 IU/ml Suspension for Injection in Vial,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
39,MAL17107009ASZ,Mixtard 30 100 IU/ml Suspension for Injection in Vial,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
40,MAL18016051AZ,Avoxred (Azacitidine) powder for suspension for injection 100 mg/vial,Dr. Reddy`s Laboratories Malaysia Sdn. Bhd.
41,MAL18116082ARZ,Pamorelin 11.25 mg powder for suspension for injection.,Orient Europharma (M) Sdn Bhd
42,MAL18116083ARZ,Pamorelin 22.5 mg powder for suspension for injection.,Orient Europharma (M) Sdn Bhd
43,MAL19940588XC,WORMNIL SUSPENSION 250MG/5ML,ZONTRON PHARMACEUTICALS SDN. BHD.
44,MAL19910645X,DYNA PAR (WORM SUSPENSION) 125MG/5ML,DYNAPHARM (M) SDN. BHD.
45,MAL19988504XZ,IDAMAN PHARMA ALBENDAZOLE SUSPENSION 200MG/5ML,INSPIRAPHARMA SDN. BHD.
46,MAL19871425ARZ,Engerix-B 20 Adult Dose Suspension for Injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
47,MAL19880327ARZ,Engerix-B 10 Junior Dose Suspension for Injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
48,MAL19986464AZ,Mixtard� 30 100 IU/ml Suspension for Injection,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
49,MAL19987352AZ,Insulatard� 100 IU/ml Suspension for Injection,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
50,MAL20001541ARZ,AVAXIM-SUSPENSION FOR INJ IN A PREFILLED SYRINGE,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.
51,MAL20040739AZ,NOVOMIX� 30 FLEXPEN�  SUSPENSION FOR INJECTION,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
52,MAL20061478ARZ,AVAXIM 80U PEDIATRIC SUSPENSION FOR INJECTION,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.
53,MAL20061585ARZ,Influvac Suspension for Injection,ABBOTT LABORATORIES (M) SDN. BHD.
54,MAL20061596ARZ,GARDASIL SUSPENSION FOR INJECTION,MERCK SHARP & DOHME (MALAYSIA) SDN. BHD.
55,MAL20071726ARZ,CERVARIX SUSPENSION FOR INJECTION,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
56,MAL20071722ARZ,ADACEL SUSPENSION FOR INJECTION,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.
57,MAL20102047AZ,PREVENAR 13 SUSPENSION FOR INJECTION,PFIZER (MALAYSIA) SDN. BHD.
58,MAL19870511AZ,DEPO-MEDROL Sterile Aqueous Suspension 40mg/mL,PFIZER (MALAYSIA) SDN. BHD.
59,MAL19890182ARZ,MAXIDEX OPHTHALMIC SUSPENSION,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
60,MAL19890183ACRZ,MAXITROL SUSPENSION,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
61,MAL19880350ACRZ,ZOVIRAX SUSPENSION 200MG/5ML,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
62,MAL19872253AZ,MOTILIUM ORAL SUSPENSION 1MG/ML,JOHNSON & JOHNSON SDN. BHD.
63,MAL19890346ARZ,PRED FORTE STERILE OPHTHALMIC SUSPENSION,ABBVIE SDN BHD
64,MAL19920042ARZ,TOBRADEX OPHTHALMIC SUSPENSION,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
65,MAL19921571ARZ,Zinnat Suspension 125mg/5ml,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
66,MAL19930547ARZ,SURVANTA INTRATRACHEAL SUSPENSION,ABBVIE SDN BHD
67,MAL19950176AZ,KLACID GRANULES FOR ORAL SUSPENSION,ABBOTT LABORATORIES (M) SDN. BHD.
68,MAL19970271ACZ,ZITHROMAX POWDER FOR ORAL SUSPENSION,PFIZER (MALAYSIA) SDN. BHD.
69,MAL19986950ARZ,AUGMENTIN SUSPENSION 228MG/5ML,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
70,MAL20000728ARZ,ZINNAT SUSPENSION 250MG/5ML,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
71,MAL20013757AZ,KLACID GRANULES 250MG/5ML PEDIATRIC SUSPENSION,ABBOTT LABORATORIES (M) SDN. BHD.
72,MAL20041107ARSZ,AZOPT 10MG/ML OPHTHALMIC SUSPENSION,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
73,MAL20071704AZ,LOTEMAX STERILE OPHTHALMIC SUSPENSION,Bausch & Lomb (Malaysia) Sdn. Bhd.
74,MAL20071669ACZ,VFEND POWDER FOR ORAL SUSPENSION 40MG/ML,PFIZER (MALAYSIA) SDN. BHD.
75,MAL08042445AZ,Brufen� Suspension 100mg/5ml,ABBOTT LABORATORIES (M) SDN. BHD.
76,MAL20081732ARZ,NEVANAC OPHTHALMIC SUSPENSION 0.1%,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
77,MAL20091932ACRZ,NOXAFIL ORAL SUSPENSION,MERCK SHARP & DOHME (MALAYSIA) SDN. BHD.
78,MAL20091944ARZ,"AZARGA 10MG/ML + 5MG/ML EYE DROPS, SUSPENSION",NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
79,MAL20101997ACRZ,VIDAZA POWDER FOR SUSPENSION FOR INJECTION 100 MG /VIAL,DKSH MALAYSIA SDN. BHD.
80,MAL20102031AZ,INVEGA SUSTENNA 50 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION,JOHNSON & JOHNSON SDN. BHD.
81,MAL20102032AZ,INVEGA SUSTENNA 75 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION,JOHNSON & JOHNSON SDN. BHD.
82,MAL20102033AZ,INVEGA SUSTENNA 100 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION,JOHNSON & JOHNSON SDN. BHD.
83,MAL20102034AZ,INVEGA SUSTENNA 150 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION,JOHNSON & JOHNSON SDN. BHD.
84,MAL19860047AZ,ERICIN FOR ORAL SUSPENSION 200MG/5ML,INSPIRAPHARMA SDN. BHD.
85,MAL19860234AZ,B.S. SUSPENSION,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
86,MAL19860231AZ,SUPRIM SUSPENSION,HOVID BERHAD
87,MAL19860675AZ,ERYSOL FOR ORAL SUSPENSION 200MG/5*,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
88,MAL19861036AZ,FENAGESIC SUSPENSION 125MG/5ML,SUNWARD PHARMACEUTICAL SDN. BHD.
89,MAL19861035AZ,MEFA SUSPENSION 50MG/5ML,ROYCE PHARMA MANUFACTURING SDN. BHD.
90,MAL19860670AZ,ETTROCIN FOR SUSPENSION 200MG/5ML,ROYCE PHARMA MANUFACTURING SDN. BHD.
91,MAL19890408AZ,Ampicilla Powder for Oral Suspension 125mg/5ml,INSPIRAPHARMA SDN. BHD.
92,MAL19900374AZ,MOXIPEN FOR ORAL SUSPENSION,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
93,MAL19872154AZ,METROGYL SUSPENSION 200MG/5ML,UNIMED SDN. BHD.
94,MAL19900375AZ,CEPHALEXIN GRANULES FOR ORAL SUSPENSION ‘MPI’ 125mg/5ml,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
95,MAL19890250AZ,SYNAMOX FOR ORAL SUSPENSION 125MG/5ML,INSPIRAPHARMA SDN. BHD.
96,MAL19890609AZ,OSPAMOX 250MG/5ML GRANULES FOR ORAL SUSPENSION,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
97,MAL19900528AZ,CO-PRIMAZOL SUSPENSION,PRIME PHARMACEUTICAL SDN. BHD.
98,MAL19910828AZ,DYNAPRIM SUSPENSION,DYNAPHARM (M) SDN. BHD.
99,MAL19920526AZ,PHARMANIAGA ERYTHROMYCIN SUSPENSION 200MG,INSPIRAPHARMA SDN. BHD.
100,MAL19940383AZ,PHARMANIAGA CEPHALEXIN SUSPENSION 125 MG,PHARMANIAGA MANUFACTURING BERHAD
101,MAL19940272AZ,AXCEL CIMETIDINE-200 SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
102,MAL19950249AZ,DYFENAMIC PAEDIATRIC SUSPENSION 50MG/5ML,DYNAPHARM (M) SDN. BHD.
103,MAL19961699AZ,COMAZOLE SUSPENSION,SM PHARMACEUTICALS SDN. BHD.
104,MAL19961700AZ,RETORIN POWDER FOR SUSPENSION 200MG/5ML,SM PHARMACEUTICALS SDN. BHD.
105,MAL19973348AZ,ZORAXIN SUSPENSION 200MG/5ML,Duopharma Marketing Sdn. Bhd.
106,MAL19984399AZ,CEPHALEXIN GRANULES FOR ORAL SUSPENSION ‘MPI’ 250mg/5ml,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
107,MAL19992591AZ,ANPRODROXIL GRANULES FOR ORAL SUSPENSION 125mg/5ml,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
108,MAL19984839AZ,SOFILEX ORAL SUSPENSION,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
109,MAL19973678AZ,PHARMANIAGA CEPHALEXIN SUSPENSION 250MG,PHARMANIAGA MANUFACTURING BERHAD
110,MAL19991445AZ,ZORAX SUSPENSION,SUNWARD PHARMACEUTICAL SDN. BHD.
111,MAL19990569AZ,BIFEN SUSPENSION 100MG/5ML,DCH AURIGA (MALAYSIA) SDN. BHD.
112,MAL19986951ARZ,AUGMENTIN SUSPENSION 457MG/5ML,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
113,MAL19991143AZ,SOFICLOR ORAL SUSPENSION,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
114,MAL20013770AZ,AXCEL MEFENAMIC ACID SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
115,MAL20001809AZ,ENHANCIN SUSPENSION 312.5MG/5ML,RANBAXY (MALAYSIA) SDN. BHD.
116,MAL20000365AZ,AXCEL ERYTHROMYCIN ES-200 SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
117,MAL20000068AZ,PRUFEN ORAL SUSPENSION 100mg/5ml,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
118,MAL20034660AZ,DOMIL SUSPENSION,PAHANG PHARMACY SDN. BHD.
119,MAL20040034AZ,PANACID SUSPENSION 125MG/5ML,PAHANG PHARMACY SDN. BHD.
120,MAL20020023AZ,AXCEL CEPHALEXIN-125 SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
121,MAL20021372AZ,PHARMANIAGA CO-AMOXICLAV SUSPENSION 228MG,INSPIRAPHARMA SDN. BHD.
122,MAL20014012AZ,AXCEL CEFACLOR-125 SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
123,MAL20032250AZ,TYSTATIN ORAL SUSPENSION,IMEKS PHARMA SDN. BHD.
124,MAL20033665AZ,SIFACLOR (ORAL SUSPENSION) 125 MG/5 ML,SPG PHARMA (MALAYSIA) SDN BHD
125,MAL20033666AZ,SIFACLOR (ORAL SUSPENSION) 250 MG/5 ML,SPG PHARMA (MALAYSIA) SDN BHD
126,MAL04125482AZ,YSP Ibuprofen Suspension 20mg/ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
127,MAL05023182ACZ,Selsun 2.5% Suspension Treatment,ROHTO-MENTHOLATUM (MALAYSIA) SDN. BHD.
128,MAL05072020ASZ,Curam Powder for oral suspension 156.25mg/5ml,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
129,MAL05072028ASZ,Curam powder for oral suspension 312.5mg/5ml,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
130,MAL06011683AZ,Motidom Oral Suspension 1mg/ml,IMEKS PHARMA SDN. BHD.
131,MAL20071705AZ,ALREX STERILE OPHTHALMIC SUSPENSION,Bausch & Lomb (Malaysia) Sdn. Bhd.
132,MAL06111302ACZ,Triopon Suspension 125.0mg/5ml,ZONTRON PHARMACEUTICALS SDN. BHD.
133,MAL07082838ACZ,Bugesic Oral Suspension 100MG/5ML,ZONTRON PHARMACEUTICALS SDN. BHD.
134,MAL06071073AZ,IMEXA POWDER FOR ORAL SUSPENSION 200mg/5ml,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
135,MAL06091404AZ,RABUGEN 5 mg/ 5 mL Suspension,MEDISPEC (M) SDN. BHD.
136,MAL06111499AZ,Sinu-C Suspension,WINWA MEDICAL SDN. BHD.
137,MAL07010961AZ,Nufen Suspension 100mg/5ml,STERILINE SDN. BHD.
138,MAL07010979AZ,Winofen Suspension 2%w/v (Orange),WINWA MEDICAL SDN. BHD.
139,MAL08051746AZ,Ixime Suspension 100mg/5ml,BioCare Pharmaceutical (M) Sdn. Bhd.
140,MAL08010705AZ,NEVIREX (Nevirapine Oral suspension 50mg/5ml),UNIMED SDN. BHD.
141,MAL07082993AZ,FLUHALT FOR ORAL SUSPENSION 60 mg/ 5 ml,RANBAXY (MALAYSIA) SDN. BHD.
142,MAL08080407AZ,Winofen Suspension 2%w/v (Strawberry),WINWA MEDICAL SDN. BHD.
143,MAL09082789AZ,KOACT 312.50 (Co-Amoxiclav for Oral Suspension 250-62.50mg/5ml).,UNIMED SDN. BHD.
144,MAL09082790AZ,KOACT 156.25 (Co-Amoxiclav for Oral Suspension 125-31.25mg/ 5ml),UNIMED SDN. BHD.
145,MAL08031399AZ,Coldmax Suspension,WINWA MEDICAL SDN. BHD.
146,MAL08111829AZ,Sivkort Sterile Suspension for injection 40 mg,AVERROES PHARMACEUTICALS SDN. BHD.
147,MAL09042411AZ,Z mox Oral Suspension 250mg/5ml,UNIMED SDN. BHD.
148,MAL09062129AZ,Fleming Oral Suspension 457mg/5mL,HEALOL PHARMACEUTICALS SDN. BHD.
149,MAL09082800AZ,Axcel erythromycin ES-400 Suspension,KOTRA PHARMA (M) SDN. BHD.
150,MAL09051572ACZ,Binozyt 200mg/5ml Powder For Oral Suspension,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
151,MAL10012447AZ,EVOFEN SUSPENSION 100MG/5ML,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
152,MAL10100018AZ,Budecort Respules 0.5mg/2ml Respirator Suspension,CIPLA MALAYSIA SDN BHD
153,MAL10100019AZ,Budecort Respules 1mg/2ml Respirator Suspension,CIPLA MALAYSIA SDN BHD
154,MAL20122191AZ,"BESIVANCE (BESIFLOXACIN OPHTHALMIC SUSPENSION, 0.6%)",Bausch & Lomb (Malaysia) Sdn. Bhd.
155,MAL10120032AZ,Motigut Suspension 1mg/ml,MEDISPEC (M) SDN. BHD.
156,MAL10120034AZ,VOLTANOR SUSPENSION 10MG/5ML,Noripharma Sdn. Bhd.
157,MAL19911139XZ,CP Pharma Paracetamol Oral Suspension 250mg/5ml,HOVID BERHAD
158,MAL19912891XZ,PROGESIC-250 SUSPENSION,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
159,MAL19912116X,ALMECON SUSPENSION,PRIME PHARMACEUTICAL SDN. BHD.
160,MAL19912100XZ,PRITAMOL SUSPENSION 250MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
161,MAL19912111X,PRIMEDAZOL SUSPENSION 100MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
162,MAL19970615X,KAOTIN SUSPENSION,ROYCE PHARMA MANUFACTURING SDN. BHD.
163,MAL19910341XZ,REDON SUSPENSION 250MG/5ML,ROYCE PHARMA MANUFACTURING SDN. BHD.
164,MAL19940171XCZ,PANAMOL SUSPENSION 250MG/5ML,ZONTRON PHARMACEUTICALS SDN. BHD.
165,MAL19940173XC,KAOPEC SUSPENSION,ZONTRON PHARMACEUTICALS SDN. BHD.
166,MAL19940175XC,GASTRICON SUSPENSION,ZONTRON PHARMACEUTICALS SDN. BHD.
167,MAL19940176XC,ALUSIL MPS SUSPENSION,ZONTRON PHARMACEUTICALS SDN. BHD.
168,MAL19912835X,CALPO SUSPENSION,WINWA MEDICAL SDN. BHD.
169,MAL19912818XZ,MEDACENS PARACETAMOL SUSPENSION 250MG/5ML,WINWA MEDICAL SDN. BHD.
170,MAL19912826X,KAOLIN-PEC SUSPENSION,WINWA MEDICAL SDN. BHD.
171,MAL19911493XZ,Hoemal Oral Suspension 250mg/5ml,HOE PHARMACEUTICALS SDN. BHD.
172,MAL19911435XZ,AXCEL PARACETAMOL-250 SUSPENSION (ORANGE),KOTRA PHARMA (M) SDN. BHD.
173,MAL19911461X,AXCEL EVILINE FORTE SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
174,MAL19911416X,AXCEL KAOPEC SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
175,MAL19912715X,ALUCID SUSPENSION,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
176,MAL19911699X,BELCID SUSPENSION,MEDISPEC (M) SDN. BHD.
177,MAL19920071XRZ,ZENTEL SUSPENSION 400MG/10ML,Haleon Malaysia Sdn. Bhd.
178,MAL19912425XZ,DHAMOL SUSPENSION 250MG/5ML,DCH AURIGA (MALAYSIA) SDN. BHD.
179,MAL19910598XC,Hurix's Deworming Suspension,JIN BIN CORPORATION SDN. BHD.
180,MAL19910648X,DYNA U SUSPENSION,DYNAPHARM (M) SDN. BHD.
181,MAL19940225XZ,DYNA PARACETAMOL SUSPENSION,DYNAPHARM (M) SDN. BHD.
182,MAL19940050X,SWECON SUSPENSION 100MG/ML,Y.S.P. INDUSTRIES (M) SDN. BHD.
183,MAL19950273XZ,PARACIL SUSPENSION 120MG/5ML,SM PHARMACEUTICALS SDN. BHD.
184,MAL19940550XZ,PARACIL SUSPENSION 250MG/5ML,SM PHARMACEUTICALS SDN. BHD.
185,MAL19940522X,MAALOX PLUS SUSPENSION,DKSH MALAYSIA SDN. BHD.
186,MAL19950576X,WORMEX SUSPENSION 250MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
187,MAL19984363XZ,THELBAN SUSPENSION,MEDISPEC (M) SDN. BHD.
188,MAL19963143X,AGALAX SUSPENSION,ROYCE PHARMA MANUFACTURING SDN. BHD.
189,MAL19971865XZ,VEMIZOL SUSPENSION 200MG/5ML,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
190,MAL19991446XZ,AXCEL PARACETAMOL-250 SUSPENSION (STRAWBERRY),KOTRA PHARMA (M) SDN. BHD.
191,MAL19991447XZ,Uphamol 250 Suspension 250mg/5ml (Orange),DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
192,MAL19991448XZ,Uphamol 250 Suspension 250mg/5ml (Fruity),DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
193,MAL19993051XZ,PORO SUSPENSION 250MG/5ML (STRAWBERRY FLAVOUR),Y.S.P. INDUSTRIES (M) SDN. BHD.
194,MAL20014229XZ,CHAMPS D-WORMS SUSPENSION 200MG/5ML,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
195,MAL05041840XZ,Panadol Children Suspension 120mg/5ml,Haleon Malaysia Sdn. Bhd.
196,MAL06091363XZ,Dyna Paracetamol Suspension (Pink),DYNAPHARM (M) SDN. BHD.
197,MAL06051420XZ,Adazol suspension,PRIME PHARMACEUTICAL SDN. BHD.
198,MAL06091453X,M-zole Suspension,WINWA MEDICAL SDN. BHD.
199,MAL07010938XZ,A-zole Suspension (Strawberry) 200mg/5ml,WINWA MEDICAL SDN. BHD.
200,MAL07010939XZ,Noxworm Suspension ( Chocolate ) 200mg/5ml,WINWA MEDICAL SDN. BHD.
201,MAL06121057XZ,Kidz PCM 250 Suspension ( Strawberry ),WINWA MEDICAL SDN. BHD.
202,MAL07010955XZ,Kidz PCM 250 Suspension ( Orange ),WINWA MEDICAL SDN. BHD.
