prefix,title,active_substance,manufacturer,document_type,price_text,reimbursement,url,url_with_id,packs_scraped,error
a,salamol cfc-free inhaler aer 100mcg/do spbs 200do,SALBUTAMOL,BROCACEF EXTRAMURAAL,Geneesmiddel,"€ 9,86 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SALAMOL+CFC-FREE+INHALER+AER+100MCG%2FDO+SPBS+200DO,https://www.medicijnkosten.nl/medicijn?artikel=SALAMOL+CFC-FREE+INHALER+AER+100MCG%2FDO+SPBS+200DO&id=e7d639e6352aa40e9e8c93062f4ab638,no,
a,hydrocortison capsule 1mg fna mr,HYDROCORTISON,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 9,89 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+1MG+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+1MG+FNA+MR&id=bca7240452d74e2a7f2b196b6d9ea350,no,
a,dalacin c capsule 300mg,CLINDAMYCINE,PFIZER BV,Geneesmiddel,"€ 9,90 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DALACIN+C+CAPSULE+300MG,https://www.medicijnkosten.nl/medicijn?artikel=DALACIN+C+CAPSULE+300MG&id=b294d7f69cbe961b59bfc743da632fc8,no,
a,salicylzuur zalf 10% ace,SALICYLZUUR,ACE Apotheek,Geneesmiddel,"€ 9,90 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SALICYLZUUR+ZALF+10%25+ACE,https://www.medicijnkosten.nl/medicijn?artikel=SALICYLZUUR+ZALF+10%25+ACE&id=f12605344175bc9a357a19b0c743a980,no,
a,"ethinylestradiol/drospirenon xir tabl omh 0,03/3mg",ETHINYLESTRADIOL/DROSPIRENON,XIROMED,Geneesmiddel,"€ 9,97 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ETHINYLESTRADIOL%2FDROSPIRENON+XIR+TABL+OMH+0%2C03%2F3MG,https://www.medicijnkosten.nl/medicijn?artikel=ETHINYLESTRADIOL%2FDROSPIRENON+XIR+TABL+OMH+0%2C03%2F3MG&id=41b4bac772792e169aae8c260086706a,no,
a,cetomacrogolzalf ace,CETOMACROGOL ZALF,ACE PHARMACEUTICALS BV,Geneesmiddel,"€ 9,98 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLZALF+ACE,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLZALF+ACE&id=046388b372b690a7a89ee81910dbc369,no,
a,mometasonfuroaat erc lotion 1mg/g,MOMETASON,BROCACEF EXTRAMURAAL,Geneesmiddel,"€ 10,01 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MOMETASONFUROAAT+ERC+LOTION+1MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=MOMETASONFUROAAT+ERC+LOTION+1MG%2FG&id=312263c34b1be965d9fb0ae8ab0e8127,no,
a,mometasonfuroaat medcor lotion 1mg/ml,MOMETASON,MEDCOR PHARMACEUTICALS BV,Geneesmiddel,"€ 10,02 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MOMETASONFUROAAT+MEDCOR+LOTION+1MG%2FML,https://www.medicijnkosten.nl/medicijn?artikel=MOMETASONFUROAAT+MEDCOR+LOTION+1MG%2FML&id=75ffa37e75873d4cc38b887691edaec0,no,
a,trandate tablet filmomhuld 200mg,LABETALOL,BMODESTO B.V.,Geneesmiddel,"€ 10,03 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRANDATE+TABLET+FILMOMHULD+200MG,https://www.medicijnkosten.nl/medicijn?artikel=TRANDATE+TABLET+FILMOMHULD+200MG&id=ab64948be0144fb2cdae9ae16c440562,no,
a,vaselinelanettecreme ace,VASELINELANETTE CREME,ACE PHARMACEUTICALS BV,Geneesmiddel,"€ 10,03 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VASELINELANETTECREME+ACE,https://www.medicijnkosten.nl/medicijn?artikel=VASELINELANETTECREME+ACE&id=29d4203c9bea08a95d5e231517e6a301,no,
a,"triplixam tablet filmomhuld 5/1,25/ 5mg",PERINDOPRIL/INDAPAMIDE/AMLODIPINE,STEPHAR BV,Geneesmiddel,"€ 10,06 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIPLIXAM+TABLET+FILMOMHULD++5%2F1%2C25%2F+5MG,https://www.medicijnkosten.nl/medicijn?artikel=TRIPLIXAM+TABLET+FILMOMHULD++5%2F1%2C25%2F+5MG&id=804c8bcf0e8ebfa1d9ed0a2958bfa0c9,no,
a,"perindopril tert-butyl/indapamide glen t 2/0,625mg",PERINDOPRIL/INDAPAMIDE,Glenmark Pharmaceuticals B.V.,Geneesmiddel,"€ 10,08 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FINDAPAMIDE+GLEN+T+2%2F0%2C625MG,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FINDAPAMIDE+GLEN+T+2%2F0%2C625MG&id=a97ad77944cc12f36c0d100b85000f49,no,
a,triamteren comp ct tablet filmomh 50/25mg,TRIAMTEREEN/HYDROCHLOORTHIAZIDE,Geneesmiddelentekort.nl,Geneesmiddel,"€ 10,08 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMTEREN+COMP+CT+TABLET+FILMOMH+50%2F25MG,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMTEREN+COMP+CT+TABLET+FILMOMH+50%2F25MG&id=033c11673ef71c2f2665e95a4f8bff66,no,
a,"bupivac/sufentanil inf 1,25mg/0,5mcg/ml fl 50ml a+",BUPIVACAINE/SUFENTANIL,A+ APOTHEEK,Geneesmiddel,"€ 10,09 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BUPIVAC%2FSUFENTANIL+INF+1%2C25MG%2F0%2C5MCG%2FML+FL+50ML+A%2B,https://www.medicijnkosten.nl/medicijn?artikel=BUPIVAC%2FSUFENTANIL+INF+1%2C25MG%2F0%2C5MCG%2FML+FL+50ML+A%2B&id=2a5586b1a10b11d7ad922c2a4953b2a4,no,
a,"emadine oogdruppels 0,5mg/ml flacon 5ml",EMEDASTINE,Immedica Pharma AB,Geneesmiddel,"€ 10,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=EMADINE+OOGDRUPPELS+0%2C5MG%2FML+FLACON+5ML,https://www.medicijnkosten.nl/medicijn?artikel=EMADINE+OOGDRUPPELS+0%2C5MG%2FML+FLACON+5ML&id=0987fea51bbb8b77c48fd021319ed969,no,
a,"metrosa gel 7,5mg/g",METRONIDAZOL,SANDOZ BV,Geneesmiddel,"€ 10,12 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=METROSA+GEL+7%2C5MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=METROSA+GEL+7%2C5MG%2FG&id=5dc54f1fac9dd4b2791b66592ca271c4,no,
a,vaseline paraffine 110/230 ana fagron,VASELINE/PARAFFINE,FAGRON NEDERLAND B.V.,Geneesmiddel,"€ 10,13 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+110%2F230+ANA+FAGRON,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+110%2F230+ANA+FAGRON&id=81020d820fd429110f9b2e8cdb8ea90e,no,
a,beclometason/mesalazine klysma 3mg/2g/100g fna mr,BECLOMETASON/MESALAZINE,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,14 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BECLOMETASON%2FMESALAZINE+KLYSMA+3MG%2F2G%2F100G+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=BECLOMETASON%2FMESALAZINE+KLYSMA+3MG%2F2G%2F100G+FNA+MR&id=5564b7a0557710f5364a569730dfd969,no,
a,hydrocortison capsule 2mg fna mr,HYDROCORTISON,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,16 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+2MG+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+2MG+FNA+MR&id=7f9c35f83b862b727a46cdfdfdc7b93e,no,
a,perindopril tert-butyl/amlodipine aurob tab 8/5mg,PERINDOPRIL/AMLODIPINE,AUROBINDO PHARMA BV,Geneesmiddel,"€ 10,19 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FAMLODIPINE+AUROB+TAB+8%2F5MG,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FAMLODIPINE+AUROB+TAB+8%2F5MG&id=e2da894d030d622638b60b111cd536fe,no,
a,perindopril tert-butyl/amlodipine krka tab 8/5mg,PERINDOPRIL/AMLODIPINE,KRKA Netherlands B.V.,Geneesmiddel,"€ 10,20 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FAMLODIPINE+KRKA+TAB+8%2F5MG,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FAMLODIPINE+KRKA+TAB+8%2F5MG&id=d13c47b5491ac1bdb5aa2b8735cd3689,no,
a,etoposide hikma infvlst conc 20mg/ml fl 5ml,ETOPOSIDE,HIKMA PHARMA BENELUX B.V.,Geneesmiddel,"€ 10,21 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ETOPOSIDE+HIKMA+INFVLST+CONC+20MG%2FML+FL+5ML,https://www.medicijnkosten.nl/medicijn?artikel=ETOPOSIDE+HIKMA+INFVLST+CONC+20MG%2FML+FL+5ML&id=48e35afbf3ebfc8e05b2c31082692c1b,no,
a,furosemide infvlst 5mg/ml flacon 50ml mzg,FUROSEMIDE,MARTINI ZIEKENHUIS,Geneesmiddel,"€ 10,25 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+5MG%2FML+FLACON+50ML+MZG,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+INFVLST+5MG%2FML+FLACON+50ML+MZG&id=7b2b9de895a0ad6c73d478653a54b640,no,
a,lanettecreme met 20% vaseline tube in doos fagron,LANETTECREME VASELINE,FAGRON NEDERLAND B.V.,Geneesmiddel,"€ 10,26 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+20%25+VASELINE+TUBE+IN+DOOS+FAGRON,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+20%25+VASELINE+TUBE+IN+DOOS+FAGRON&id=378a0bd491dbd27530e02d8d7449feca,no,
a,lanettecreme met 50% vaseline tube in doos fagron,LANETTECREME VASELINE,FAGRON NEDERLAND B.V.,Geneesmiddel,"€ 10,26 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+50%25+VASELINE+TUBE+IN+DOOS+FAGRON,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+50%25+VASELINE+TUBE+IN+DOOS+FAGRON&id=8ffe862472d92855a0705c1a9e6dbe16,no,
a,lanettecreme met 10% vaseline tube in doos fagron,LANETTECREME VASELINE,FAGRON NEDERLAND B.V.,Geneesmiddel,"€ 10,26 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+10%25+VASELINE+TUBE+IN+DOOS+FAGRON,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+10%25+VASELINE+TUBE+IN+DOOS+FAGRON&id=b6be91e1141b68cbc074c8d02adf7511,no,
a,exforge tablet filmomhuld 5/160mg,AMLODIPINE/VALSARTAN,MEDCOR PHARMACEUTICALS BV,Geneesmiddel,"€ 10,29 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=EXFORGE+TABLET+FILMOMHULD++5%2F160MG,https://www.medicijnkosten.nl/medicijn?artikel=EXFORGE+TABLET+FILMOMHULD++5%2F160MG&id=54502cf027065eb5d08837b9bda470e0,no,
a,lanettezalf fna,LANETTE ZALF,BROCACEF BV (SUPPLIES),Geneesmiddel,"€ 10,30 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LANETTEZALF+FNA,https://www.medicijnkosten.nl/medicijn?artikel=LANETTEZALF+FNA&id=22d91926ae2629d28e74f67986ff7871,no,
a,vaseline paraffine 60/80 ana ace,VASELINE/PARAFFINE DUNVLOEIBAAR,ACE PHARMACEUTICALS BV,Geneesmiddel,"€ 10,31 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+60%2F80+ANA+ACE,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+60%2F80+ANA+ACE&id=0b3a0766a84ba1ba87dcceeb347d3bc1,no,
a,"diclofenac natrium zetpil 12,5mg nsz",DICLOFENAC,NIJ SMELLINGHE ZIEKENHUISAPOTHEEK,Geneesmiddel,"€ 10,33 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DICLOFENAC+NATRIUM+ZETPIL+12%2C5MG+NSZ,https://www.medicijnkosten.nl/medicijn?artikel=DICLOFENAC+NATRIUM+ZETPIL+12%2C5MG+NSZ&id=25394c44bd1e5c1ce10f2af9fed34768,no,
a,cetomacrogolzalf bipharma,CETOMACROGOL ZALF,BIPHARMA BV,Geneesmiddel,"€ 10,35 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLZALF+BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=CETOMACROGOLZALF+BIPHARMA&id=d2fcf3e3baea07a83d8b3429a82bd0ae,no,
a,"bupivac/sufentanil inf 1,25mg/1mcg/ml fl 50ml mzg",BUPIVACAINE/SUFENTANIL,MARTINI ZIEKENHUIS,Geneesmiddel,"€ 10,36 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BUPIVAC%2FSUFENTANIL+INF+1%2C25MG%2F1MCG%2FML+FL+50ML+MZG,https://www.medicijnkosten.nl/medicijn?artikel=BUPIVAC%2FSUFENTANIL+INF+1%2C25MG%2F1MCG%2FML+FL+50ML+MZG&id=bf029e5b2e37c3015451b099a8a6072a,no,
a,"atropine oogdruppels 0,5% (5mg/ml) fna fl 10ml mr",ATROPINE,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,36 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ATROPINE+OOGDRUPPELS+0%2C5%25+%285MG%2FML%29+FNA+FL+10ML+MR,https://www.medicijnkosten.nl/medicijn?artikel=ATROPINE+OOGDRUPPELS+0%2C5%25+%285MG%2FML%29+FNA+FL+10ML+MR&id=ea527dc01cbcebdb63666d7a68e7c717,no,
a,vaseline paraffine 60/80mpa.s ana livsane,VASELINE/PARAFFINE DUNVLOEIBAAR,BROCACEF BV (SUPPLIES),Geneesmiddel,"€ 10,40 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+60%2F80MPA.S+ANA+LIVSANE,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+60%2F80MPA.S+ANA+LIVSANE&id=0716060d3c30b0af4f28cd94b1265243,no,
a,claritromycine sandoz gran v suspensie 250mg/5ml,CLARITROMYCINE,SANDOZ BV,Geneesmiddel,"€ 10,41 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CLARITROMYCINE+SANDOZ+GRAN+V+SUSPENSIE+250MG%2F5ML,https://www.medicijnkosten.nl/medicijn?artikel=CLARITROMYCINE+SANDOZ+GRAN+V+SUSPENSIE+250MG%2F5ML&id=24448a40a5795d4b65de97a939b28dd1,no,
a,lanettezalf bipharma,LANETTE ZALF,BIPHARMA BV,Geneesmiddel,"€ 10,43 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LANETTEZALF+BIPHARMA,https://www.medicijnkosten.nl/medicijn?artikel=LANETTEZALF+BIPHARMA&id=559b07633994226075118c6c1180e135,no,
a,hydrocortison capsule 3mg fna mr,HYDROCORTISON,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,44 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+3MG+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+3MG+FNA+MR&id=69c955ac62c0f594be6066346f2f74d1,no,
a,koelzalf zonder rozenolie ace,KOELZALF,ACE PHARMACEUTICALS BV,Geneesmiddel,"€ 10,45 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=KOELZALF+ZONDER+ROZENOLIE+ACE,https://www.medicijnkosten.nl/medicijn?artikel=KOELZALF+ZONDER+ROZENOLIE+ACE&id=2c8658e41394f7796d3a2213eba05a1a,no,
a,cyclofosfamide sandoz injectiepoeder flacon 500mg,CYCLOFOSFAMIDE,SANDOZ BV,Geneesmiddel,"€ 10,49 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CYCLOFOSFAMIDE+SANDOZ+INJECTIEPOEDER+FLACON++500MG,https://www.medicijnkosten.nl/medicijn?artikel=CYCLOFOSFAMIDE+SANDOZ+INJECTIEPOEDER+FLACON++500MG&id=7b83efe6304642552ba440632fceebb8,no,
a,cyclofosfamide seacross inj/infpdr flacon 500mg,CYCLOFOSFAMIDE,Seacross Pharma Europe B.V.,Geneesmiddel,"€ 10,49 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CYCLOFOSFAMIDE+SEACROSS+INJ%2FINFPDR+FLACON+500MG,https://www.medicijnkosten.nl/medicijn?artikel=CYCLOFOSFAMIDE+SEACROSS+INJ%2FINFPDR+FLACON+500MG&id=b545cba4273272e25fc4c7bad015a163,no,
a,vaseline paraffine 60/80 ana fagron,VASELINE/PARAFFINE DUNVLOEIBAAR,FAGRON NEDERLAND B.V.,Geneesmiddel,"€ 10,49 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+60%2F80+ANA+FAGRON,https://www.medicijnkosten.nl/medicijn?artikel=VASELINE+PARAFFINE+60%2F80+ANA+FAGRON&id=08f7d6099b5ef6168ba748c6b5c5093b,no,
a,"heparine injvlst 4ie/ml in nacl 0,45% fl 50ml a15",HEPARINE,APOTHEEK A15,Geneesmiddel,"€ 10,54 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HEPARINE+INJVLST+4IE%2FML+IN+NACL+0%2C45%25+FL+50ML+A15,https://www.medicijnkosten.nl/medicijn?artikel=HEPARINE+INJVLST+4IE%2FML+IN+NACL+0%2C45%25+FL+50ML+A15&id=d38c271d7335b8ed0bd3e32e739e4bbe,no,
a,isoniazide capsule 200mg fp,ISONIAZIDE,Forinchem Pharma B.V.,Geneesmiddel,"€ 10,56 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ISONIAZIDE+CAPSULE+200MG+FP,https://www.medicijnkosten.nl/medicijn?artikel=ISONIAZIDE+CAPSULE+200MG+FP&id=a697c39a5b652069020223682908515b,no,
a,pollispray neusspray 1mg/ml,AZELASTINE,URSAPHARM BENELUX BV,Geneesmiddel,"€ 10,58 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=POLLISPRAY+NEUSSPRAY+1MG%2FML,https://www.medicijnkosten.nl/medicijn?artikel=POLLISPRAY+NEUSSPRAY+1MG%2FML&id=d0aa905813b0cdce34800caf17361043,no,
a,prednisolon drank 1mg/ml (als dinatr fosf) fna mr,PREDNISOLON,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,59 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PREDNISOLON+DRANK+1MG%2FML+%28ALS+DINATR+FOSF%29+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=PREDNISOLON+DRANK+1MG%2FML+%28ALS+DINATR+FOSF%29+FNA+MR&id=08e3a6f7c231c01a0ec85e937be7aa4a,no,
a,permetrine infectopharm creme 50mg/g,PERMETRINE,EURECO PHARMA,Geneesmiddel,"€ 10,59 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PERMETRINE+INFECTOPHARM+CREME+50MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=PERMETRINE+INFECTOPHARM+CREME+50MG%2FG&id=52ff4999b2e3ca409f4f58300c6e5394,no,
a,"metoprololsuccinaat 1a pharma ret 25 t mga 23,75mg",METOPROLOL,SANDOZ B.V. GROOTHANDEL,Geneesmiddel,"€ 10,62 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=METOPROLOLSUCCINAAT+1A+PHARMA+RET+25+T+MGA+23%2C75MG,https://www.medicijnkosten.nl/medicijn?artikel=METOPROLOLSUCCINAAT+1A+PHARMA+RET+25+T+MGA+23%2C75MG&id=faa0dbbcd1c8096665519ed08740e3c5,no,
a,nitrofurantoine suspensie 10mg/ml fna mr,NITROFURANTOINE,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,63 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=NITROFURANTOINE+SUSPENSIE+10MG%2FML+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=NITROFURANTOINE+SUSPENSIE+10MG%2FML+FNA+MR&id=732e83b393ba008afeff5fb376f6b279,no,
a,cetirizine dihcl viatris tablet filmomhuld 10mg,CETIRIZINE,MYLAN B.V.,Geneesmiddel,"€ 10,64 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CETIRIZINE+DIHCL+VIATRIS+TABLET+FILMOMHULD+10MG,https://www.medicijnkosten.nl/medicijn?artikel=CETIRIZINE+DIHCL+VIATRIS+TABLET+FILMOMHULD+10MG&id=b475787ef84d40cc7c66c1127025a7aa,no,
a,dormonoct tablet 1mg,LOPRAZOLAM,ALLIANCE HEALTHCARE NEDERLAND B.V.,Geneesmiddel,"€ 10,64 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DORMONOCT+TABLET+1MG,https://www.medicijnkosten.nl/medicijn?artikel=DORMONOCT+TABLET+1MG&id=c59628c3588c5692045e59d970ddc4c9,no,
a,movicolon junior chocolate pdr v drank in sachet,MACROGOL/ZOUTEN,NORGINE PHARMA B.V.,Geneesmiddel,"€ 10,65 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MOVICOLON+JUNIOR+CHOCOLATE+PDR+V+DRANK+IN+SACHET,https://www.medicijnkosten.nl/medicijn?artikel=MOVICOLON+JUNIOR+CHOCOLATE+PDR+V+DRANK+IN+SACHET&id=1a340e3fbbb068d23bc63af0e203f207,no,
a,movicolon junior naturel poeder v drank in sachet,MACROGOL/ZOUTEN,NORGINE PHARMA B.V.,Geneesmiddel,"€ 10,65 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MOVICOLON+JUNIOR+NATUREL+POEDER+V+DRANK+IN+SACHET,https://www.medicijnkosten.nl/medicijn?artikel=MOVICOLON+JUNIOR+NATUREL+POEDER+V+DRANK+IN+SACHET&id=2f8c29a16b8aa321033601c8cba01b21,no,
a,salicylzuur zalf 10% czf,SALICYLZUUR,CEBAN ZIEKENHUISFARMACIE,Geneesmiddel,"€ 10,68 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SALICYLZUUR+ZALF+10%25++CZF,https://www.medicijnkosten.nl/medicijn?artikel=SALICYLZUUR+ZALF+10%25++CZF&id=832f009cc2e7ba5a85e1d2ac47fd1d46,no,
a,"vidisic carbogel edo ooggel 2mg/g 0,6ml",CARBOMEER,BAUSCH & LOMB PHARMA,Geneesmiddel,"€ 10,69 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VIDISIC+CARBOGEL+EDO+OOGGEL+2MG%2FG+0%2C6ML,https://www.medicijnkosten.nl/medicijn?artikel=VIDISIC+CARBOGEL+EDO+OOGGEL+2MG%2FG+0%2C6ML&id=8cc4209b3da51c84160068a266d28b83,no,
a,hydrocortison capsule 4mg fna mr,HYDROCORTISON,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,71 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+4MG+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+CAPSULE+4MG+FNA+MR&id=e5a00c80dd094076e701bac44dd023e7,no,
a,temozolomide sun capsule 5mg,TEMOZOLOMIDE,SUN PHARMACEUTICAL INDUSTRIES EUROPE BV,Geneesmiddel,"€ 10,73 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TEMOZOLOMIDE+SUN+CAPSULE+++5MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMOZOLOMIDE+SUN+CAPSULE+++5MG&id=5f975bcc838f4d13c6dac92aa2bce00f,no,
a,lacidipine double-e pharma tablet filmomhuld 4mg,LACIDIPINE,PROLEPHA RESEARCH BV,Geneesmiddel,"€ 10,74 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LACIDIPINE+DOUBLE-E+PHARMA+TABLET+FILMOMHULD+4MG,https://www.medicijnkosten.nl/medicijn?artikel=LACIDIPINE+DOUBLE-E+PHARMA+TABLET+FILMOMHULD+4MG&id=ad032e97d03cf75fca6d20a1471f4277,no,
a,moxifloxacine double-e pharma tablet filmomh 400mg,MOXIFLOXACINE,PROLEPHA RESEARCH BV,Geneesmiddel,"€ 10,76 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MOXIFLOXACINE+DOUBLE-E+PHARMA+TABLET+FILMOMH+400MG,https://www.medicijnkosten.nl/medicijn?artikel=MOXIFLOXACINE+DOUBLE-E+PHARMA+TABLET+FILMOMH+400MG&id=cd594a8c77307d1fd66b8fdde3bd03e0,no,
a,reactine tablet filmomhuld 10mg,CETIRIZINE,Kenvue Netherlands B.V.,Geneesmiddel,"€ 10,79 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=REACTINE+TABLET+FILMOMHULD+10MG,https://www.medicijnkosten.nl/medicijn?artikel=REACTINE+TABLET+FILMOMHULD+10MG&id=239202f1a9f6ed8047af15d6f3df2ab4,no,
a,"ditranol zalf 0,8% fna mr",DITRANOL,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 10,80 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DITRANOL+ZALF+0%2C8%25+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=DITRANOL+ZALF+0%2C8%25+FNA+MR&id=97dbab162974459122e1e1309d5dead5,no,
a,"morfine hcl 3water infvlst 0,1mg/ml flac 50ml a15",MORFINE,APOTHEEK A15,Geneesmiddel,"€ 10,83 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MORFINE+HCL+3WATER+INFVLST+0%2C1MG%2FML+FLAC+50ML+A15,https://www.medicijnkosten.nl/medicijn?artikel=MORFINE+HCL+3WATER+INFVLST+0%2C1MG%2FML+FLAC+50ML+A15&id=dba3e0b0a7e7b19240617c480d441deb,no,
