Generic Name,Currency,Ex Factory Wholesale Price,Unit Price,Region,Product Group,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
HYDROMORPHONE (CHLORHYDRATE D'),CAD,35.28,0.3528,NORTH AMERICA,Dilaudid,Purdue,Co. 8 mg,Co,100,8,MG,00786543
HYDROMORPHONE (CHLORHYDRATE D'),CAD,35.28,0.3528,NORTH AMERICA,pms-Hydromorphone,Phmscience,Co. 8 mg,Co,100,8,MG,00885428
HYDROMORPHONE (CHLORHYDRATE D'),CAD,35.28,0.3528,NORTH AMERICA,Teva Hydromorphone,Teva Can,Co. 8 mg,Co,100,8,MG,02319446
HYDROMORPHONE (CHLORHYDRATE D'),CAD,41.35,0.0827,NORTH AMERICA,pms-Hydromorphone,Phmscience,Co. 8 mg,Co,500,8,MG,01916386
HYDROMORPHONE (CHLORHYDRATE D'),CAD,16.47,1.647,NORTH AMERICA,Chlorhydrate,Sterimax,Co. 8 mg,Co,10,8,MG,02460602
HYDROMORPHONE (CHLORHYDRATE D'),CAD,41.18,1.647,NORTH AMERICA,Chlorhydrate,Fresenius,Co. 8 mg,Co,25,8,MG,02491699
HYDROMORPHONE (CHLORHYDRATE D'),CAD,16.47,1.647,NORTH AMERICA,Hydromorphone,Sandoz,Co. 8 mg,Co,10,8,MG,02145901
HYDROMORPHONE (CHLORHYDRATE D'),CAD,3.65,,NORTH AMERICA,Chlorhydrate,Sterimax,Co. 8 mg,Co,1,8,MG,02460610
HYDROMORPHONE (CHLORHYDRATE D'),CAD,18.23,,NORTH AMERICA,Chlorhydrate,Sterimax,Co. 8 mg,Co,10,8,MG,02460610
HYDROMORPHONE (CHLORHYDRATE D'),CAD,182.25,,NORTH AMERICA,Chlorhydrate,Sterimax,Co. 8 mg,Co,50,8,MG,02460610
HYDROMORPHONE (CHLORHYDRATE D'),CAD,3.65,,NORTH AMERICA,Chlorhydrate,Fresenius,Co. 8 mg,Co,1,8,MG,02491680
HYDROMORPHONE (CHLORHYDRATE D'),CAD,18.23,,NORTH AMERICA,Chlorhydrate,Fresenius,Co. 8 mg,Co,5,8,MG,02491680
HYDROMORPHONE (CHLORHYDRATE D'),CAD,182.25,,NORTH AMERICA,Chlorhydrate,Fresenius,Co. 8 mg,Co,50,8,MG,02491680
HYDROMORPHONE (CHLORHYDRATE D'),CAD,3.65,,NORTH AMERICA,Hydromorphone,HP 10 Sandoz,Co. 8 mg,Co,10,8,MG,02145928
HYDROMORPHONE (CHLORHYDRATE D'),CAD,18.23,,NORTH AMERICA,Hydromorphone,HP 10 Sandoz,Co. 8 mg,Co,5,8,MG,02145928
HYDROMORPHONE (CHLORHYDRATE D'),CAD,182.25,,NORTH AMERICA,Hydromorphone,HP 10 Sandoz,Co. 8 mg,Co,50,8,MG,02145928
HYDROMORPHONE (CHLORHYDRATE D'),CAD,468.77,,NORTH AMERICA,Hydromorphone,HP 20 Sandoz,Co. 8 mg,Co,20,8,MG,02145936
HYDROMORPHONE (CHLORHYDRATE D'),CAD,6.95,,NORTH AMERICA,Chlorhydrate,Sterimax,Co. 8 mg,Co,1,8,MG,02469413
HYDROMORPHONE (CHLORHYDRATE D'),CAD,347.63,,NORTH AMERICA,Chlorhydrate,Sterimax,Co. 8 mg,Co,50,8,MG,02469413
HYDROMORPHONE (CHLORHYDRATE D'),CAD,347.63,,NORTH AMERICA,Hydromorphone,HP 50 Sandoz,Co. 8 mg,Co,50,8,MG,02146126
HYDROMORPHONE (CHLORHYDRATE D'),CAD,21.13,,NORTH AMERICA,Hydromorphone,HP 50 Sandoz,Co. 8 mg,Co,50,8,MG,99003163
MÉTHADONE (CHLORHYDRATE DE),CAD,10.26,0.1026,NORTH AMERICA,Apo-Methadone,Apotex,Co. 1 mg,Co,100,1,MG,02533642
MÉTHADONE (CHLORHYDRATE DE),CAD,10.26,0.1026,NORTH AMERICA,Metadol,Paladin,Co. 1 mg,Co,100,1,MG,02247698
MÉTHADONE (CHLORHYDRATE DE),CAD,34.17,0.3417,NORTH AMERICA,Apo-Methadone,Apotex,Co. 1 mg,Co,100,1,MG,02533650
MÉTHADONE (CHLORHYDRATE DE),CAD,34.17,0.3417,NORTH AMERICA,Metadol,Paladin,Co. 1 mg,Co,100,1,MG,02247699
MÉTHADONE (CHLORHYDRATE DE),CAD,54.66,0.5466,NORTH AMERICA,Apo-Methadone,Apotex,Co. 10 mg,Co,100,10,MG,02533669
MÉTHADONE (CHLORHYDRATE DE),CAD,54.66,0.5466,NORTH AMERICA,Metadol,Paladin,Co. 10 mg,Co,100,10,MG,02247700
MÉTHADONE (CHLORHYDRATE DE),CAD,101.57,1.0157,NORTH AMERICA,Apo-Methadone,Apotex,Co. 10 mg,Co,100,10,MG,02533677
MÉTHADONE (CHLORHYDRATE DE),CAD,101.57,1.0157,NORTH AMERICA,Metadol,Paladin,Co. 10 mg,Co,100,10,MG,02247701
MÉTHADONE (CHLORHYDRATE DE),CAD,25.18,0.1007,NORTH AMERICA,Metadol,Paladin,Co. 10 mg,Co,250,10,MG,02247694
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,Jamp Methadone,Oral Jamp,Co. 10 mg,Co,,10,MG,02495783
MÉTHADONE (CHLORHYDRATE DE),CAD,36.42,0.3642,NORTH AMERICA,Metadol,Paladin,Co. 10 mg,Co,100,10,MG,02241377
MÉTHADONE (CHLORHYDRATE DE),CAD,5.25,0.0525,NORTH AMERICA,Metadol-D,Paladin,Co. 10 mg,Co,100,10,MG,02244290
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,Metadol-D,Paladin,Co. 10 mg,Co,,10,MG,02244290
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,Methadose,Mallinckro,Co. 10 mg,Co,,10,MG,02394596
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,Methadose,(sans sucre) Mallinckro,Co. 10 mg,Co,,10,MG,02394618
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,Odan-Methadone,Odan,Co. 10 mg,Co,,10,MG,02495872
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,Odan-Methadone,(sans Odan,Co. 10 mg,Co,,10,MG,02495880
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,pms-Methadone,Oral Phmscience,Co. 10 mg,Co,,10,MG,02552736
MÉTHADONE (CHLORHYDRATE DE),CAD,1000.0,52.5,NORTH AMERICA,pms-Methadone,Oral (sans Phmscience,Co. 10 mg,Co,,10,MG,02552728
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,6.5,0.325,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,20,10,MG,02019930
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,16.25,0.325,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,50,10,MG,02019930
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,4.26,0.2132,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,20,10,MG,02177749
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,10.66,0.2132,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,50,10,MG,02177749
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,6.44,0.322,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,20,10,MG,02019949
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,16.11,0.3222,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,50,10,MG,02019949
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,11.35,0.5675,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,20,10,MG,02019957
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,28.38,0.5676,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 10 mg,Caps. L.A,50,10,MG,02019957
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,17.48,0.874,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 100 mg,Caps. L.A,20,100,MG,02019965
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,43.7,0.874,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 100 mg,Caps. L.A,50,100,MG,02019965
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,80.43,1.6086,NORTH AMERICA,M-Eslon,Ethypharm,Caps. L.A. 100 mg,Caps. L.A,50,100,MG,02177757
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,36.38,0.3638,NORTH AMERICA,Kadian,BGP Pharma,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,02242163
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,61.32,0.6132,NORTH AMERICA,Kadian,BGP Pharma,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,02184435
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,128.75,1.2875,NORTH AMERICA,Kadian,BGP Pharma,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,02184443
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,112.27,2.2454,NORTH AMERICA,Kadian,BGP Pharma,Caps. L.A. 100 mg,Caps. L.A,50,100,MG,02184451
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,4.25,0.0709,NORTH AMERICA,MS-IR,Purdue,Caps. L.A. 100 mg,Caps. L.A,60,100,MG,02014203
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,7.09,0.0709,NORTH AMERICA,pms-Morphine,Sulfate Phmscience,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,02549794
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,7.09,0.0709,NORTH AMERICA,Statex,Paladin,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,00594652
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,6.58,0.1096,NORTH AMERICA,MS-IR,Purdue,Caps. L.A. 100 mg,Caps. L.A,60,100,MG,02014211
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,10.96,0.1096,NORTH AMERICA,pms-Morphine,Sulfate Phmscience,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,02549808
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,10.96,0.1096,NORTH AMERICA,Statex,Paladin,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,00594644
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,18.92,0.3154,NORTH AMERICA,MS-IR,Purdue,Caps. L.A. 100 mg,Caps. L.A,60,100,MG,02014238
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,22.5,0.225,NORTH AMERICA,Statex,Paladin,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,00594636
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,24.35,0.4058,NORTH AMERICA,MS-IR,Purdue,Caps. L.A. 100 mg,Caps. L.A,60,100,MG,02014254
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,34.5,0.345,NORTH AMERICA,Statex,Paladin,Caps. L.A. 100 mg,Caps. L.A,100,100,MG,00675962
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,39.42,0.657,NORTH AMERICA,MS Contin,Purdue,Co. L.A. 15 mg,Co. L.A,60,15,MG,02015439
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,23.17,0.2317,NORTH AMERICA,Sandoz Morphine,SR Sandoz,Co. L.A. 15 mg,Co. L.A,100,15,MG,02244790
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,11.59,0.2317,NORTH AMERICA,Teva-Morphine,SR Teva Can,Co. L.A. 15 mg,Co. L.A,50,15,MG,02302764
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,59.46,0.991,NORTH AMERICA,MS Contin,Purdue,Co. L.A. 15 mg,Co. L.A,60,15,MG,02014297
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,35.0,0.35,NORTH AMERICA,Sandoz Morphine,SR Sandoz,Co. L.A. 15 mg,Co. L.A,100,15,MG,02244791
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,17.5,0.35,NORTH AMERICA,Teva-Morphine,SR Teva Can,Co. L.A. 15 mg,Co. L.A,50,15,MG,02302772
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,35.0,0.35,NORTH AMERICA,Teva-Morphine,SR Teva Can,Co. L.A. 15 mg,Co. L.A,100,15,MG,02302772
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,104.94,1.749,NORTH AMERICA,MS Contin,Purdue,Co. L.A. 15 mg,Co. L.A,60,15,MG,02014300
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,121.8,1.218,NORTH AMERICA,Sandoz Morphine,SR Sandoz,Co. L.A. 15 mg,Co. L.A,100,15,MG,02244792
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,60.9,1.218,NORTH AMERICA,Teva-Morphine,SR Teva Can,Co. L.A. 15 mg,Co. L.A,50,15,MG,02302780
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,121.8,1.218,NORTH AMERICA,Teva-Morphine,SR Teva Can,Co. L.A. 15 mg,Co. L.A,100,15,MG,02302780
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,160.02,2.667,NORTH AMERICA,MS Contin,Purdue,Co. L.A. 15 mg,Co. L.A,60,15,MG,02014319
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,47.01,0.9402,NORTH AMERICA,Sandoz Morphine,SR Sandoz,Co. L.A. 15 mg,Co. L.A,50,15,MG,02478889
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,47.01,0.9402,NORTH AMERICA,Teva-Morphine,SR Teva Can,Co. L.A. 15 mg,Co. L.A,50,15,MG,02302799
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,297.54,4.959,NORTH AMERICA,MS Contin,Purdue,Co. L.A. 15 mg,Co. L.A,60,15,MG,02014327
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,87.4,1.748,NORTH AMERICA,Sandoz Morphine,SR Sandoz,Co. L.A. 15 mg,Co. L.A,50,15,MG,02478897
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,87.4,1.748,NORTH AMERICA,Teva-Morphine,SR Teva Can,Co. L.A. 15 mg,Co. L.A,50,15,MG,02302802
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,8.86,0.0394,NORTH AMERICA,Doloral 1,Atlas,Co. L.A. 15 mg,Co. L.A,1,15,MG,00614491
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,16.32,0.0326,NORTH AMERICA,Doloral 1,Atlas,Co. L.A. 15 mg,Co. L.A,500,15,MG,00614491
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,16.75,0.0744,NORTH AMERICA,Doloral 5,Atlas,Co. L.A. 15 mg,Co. L.A,5,15,MG,00614505
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,31.25,0.0625,NORTH AMERICA,Doloral 5,Atlas,Co. L.A. 15 mg,Co. L.A,500,15,MG,00614505
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,2.25,,NORTH AMERICA,Morphine,(sulfate de) Sandoz,Co. L.A. 15 mg,Co. L.A,1,15,MG,02242484
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,2.25,,NORTH AMERICA,Sulfate,de morphine Fresenius,Co. L.A. 15 mg,Co. L.A,1,15,MG,02482681
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,22.5,2.25,NORTH AMERICA,Sulfate de,morphine pour Jamp,Co. L.A. 15 mg,Co. L.A,10,15,MG,02500701
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,2.22,,NORTH AMERICA,Morphine,(sulfate de) Sandoz,Sol. Inj. 10 mg/mL,Sol. Inj,1,10,MG,00392588
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,2.22,,NORTH AMERICA,Sulfate,de morphine Fresenius,Sol. Inj. 10 mg/mL,Sol. Inj,1,10,MG,02482746
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,22.17,2.2172,NORTH AMERICA,Sulfate de,morphine Sterimax,Sol. Inj. 10 mg/mL,Sol. Inj,10,10,MG,02474980
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,22.17,2.2172,NORTH AMERICA,Sulfate de,morphine pour Jamp,Sol. Inj. 10 mg/mL,Sol. Inj,10,10,MG,02500728
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,6.82,,NORTH AMERICA,Morphine,H.P. 50 Sandoz,Sol. Inj. 10 mg/mL,Sol. Inj,50,10,MG,00617288
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,68.2,,NORTH AMERICA,Morphine,H.P. 50 Sandoz,Sol. Inj. 10 mg/mL,Sol. Inj,10,10,MG,00617288
MORPHINE (CHLORHYDRATE OU SULFATE DE),CAD,340.98,,NORTH AMERICA,Morphine,H.P. 50 Sandoz,Sol. Inj. 10 mg/mL,Sol. Inj,50,10,MG,00617288
OXYCODONE (CHLORHYDRATE D'),CAD,12.87,0.1287,NORTH AMERICA,pms-Oxycodone,Phmscience,Co. 5 mg,Co,100,5,MG,02319977
OXYCODONE (CHLORHYDRATE D'),CAD,12.87,0.1287,NORTH AMERICA,Supeudol,Sandoz,Co. 5 mg,Co,100,5,MG,00789739
OXYCODONE (CHLORHYDRATE D'),CAD,22.92,0.382,NORTH AMERICA,Oxy IR,Purdue,Co. 5 mg,Co,60,5,MG,02240131
OXYCODONE (CHLORHYDRATE D'),CAD,18.96,0.1896,NORTH AMERICA,pms-Oxycodone,Phmscience,Co. 5 mg,Co,100,5,MG,02319985
OXYCODONE (CHLORHYDRATE D'),CAD,18.96,0.1896,NORTH AMERICA,Supeudol,Sandoz,Co. 5 mg,Co,100,5,MG,00443948
OXYCODONE (CHLORHYDRATE D'),CAD,39.96,0.666,NORTH AMERICA,Oxy IR,Purdue,Co. 5 mg,Co,60,5,MG,02240132
OXYCODONE (CHLORHYDRATE D'),CAD,14.82,0.2964,NORTH AMERICA,pms-Oxycodone,Phmscience,Co. 5 mg,Co,50,5,MG,02319993
OXYCODONE (CHLORHYDRATE D'),CAD,14.82,0.2964,NORTH AMERICA,Supeudol,20 Sandoz,Co. 5 mg,Co,20,5,MG,02262983
OXYCODONE (CHLORHYDRATE D'),CAD,2808.12,0.2964,NORTH AMERICA,Supeudol,20 Sandoz,Co. 5 mg,Co,,5,MG,02262983
BUPRÉNORPHINE/NALOXONE,CAD,20.03,0.6675,NORTH AMERICA,pms-Buprenorphine/,Phmscience,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,30,2,MG,02424851
BUPRÉNORPHINE/NALOXONE,CAD,74.76,2.67,NORTH AMERICA,Suboxone,Indivior,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,28,2,MG,02295695
BUPRÉNORPHINE/NALOXONE,CAD,20.03,0.6675,NORTH AMERICA,Teva-Buprenorphine/,Teva Can,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,30,2,MG,02453908
BUPRÉNORPHINE/NALOXONE,CAD,35.48,1.1825,NORTH AMERICA,pms-Buprenorphine/,Phmscience,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,30,2,MG,02424878
BUPRÉNORPHINE/NALOXONE,CAD,132.44,4.73,NORTH AMERICA,Suboxone,Indivior,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,28,2,MG,02295709
BUPRÉNORPHINE/NALOXONE,CAD,35.48,1.1825,NORTH AMERICA,Teva-Buprenorphine/,Teva Can,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,30,2,MG,02453916
BUPRÉNORPHINE/NALOXONE,CAD,80.1,2.67,NORTH AMERICA,Suboxone,Indivior,"Film 2 mg - 0,5 mg",Film,30,2,MG,02502313
BUPRÉNORPHINE/NALOXONE,CAD,110.67,3.6889,NORTH AMERICA,Suboxone,Indivior,"Film 2 mg - 0,5 mg",Film,30,2,MG,02502321
BUPRÉNORPHINE/NALOXONE,CAD,141.9,4.73,NORTH AMERICA,Suboxone,Indivior,"Film 2 mg - 0,5 mg",Film,30,2,MG,02502348
BUPRÉNORPHINE/NALOXONE,CAD,212.85,7.095,NORTH AMERICA,Suboxone,Indivior,"Film 2 mg - 0,5 mg",Film,30,2,MG,02502356
BUTORPHANOL (TARTRATE DE),CAD,2.5,56.53,NORTH AMERICA,Butorphanol,AA Pharma,Vap. nasal 10 mg/mL,Vap. nasal,,10,MG,02242504
PENTAZOCINE (CHLORHYDRATE DE),CAD,37.74,0.3774,NORTH AMERICA,Talwin,SanofiAven,Co. 50 mg,Co,100,50,MG,02137984
PENTAZOCINE (CHLORHYDRATE DE),CAD,2808.92,0.3774,NORTH AMERICA,Talwin,SanofiAven,Co. 50 mg,Co,,50,MG,02137984
ACÉTAMINOPHÈNE,CAD,1000.0,11.4,NORTH AMERICA,Acétaminophène,Riva,Co. 325 mg,Co,,325,MG,02022214
ACÉTAMINOPHÈNE,CAD,1.14,0.0114,NORTH AMERICA,Acétaminophène,325 mg Cellchem,Co. 325 mg,Co,325,325,MG,02252805
ACÉTAMINOPHÈNE,CAD,5.7,0.0114,NORTH AMERICA,Acétaminophène,325 mg Cellchem,Co. 325 mg,Co,500,325,MG,02252805
ACÉTAMINOPHÈNE,CAD,1000.0,11.4,NORTH AMERICA,Acétaminophène,Caplet 325 Riva,Co. 325 mg,Co,325,325,MG,02362198
ACÉTAMINOPHÈNE,CAD,1000.0,11.4,NORTH AMERICA,Jamp-Acétaminophène,Jamp,Co. 325 mg,Co,,325,MG,01938088
ACÉTAMINOPHÈNE,CAD,1000.0,11.4,NORTH AMERICA,Novo-Gesic,Novopharm,Co. 325 mg,Co,,325,MG,00389218
ACÉTAMINOPHÈNE,CAD,1000.0,14.3,NORTH AMERICA,Acétaminophène,Riva,Co. 325 mg,Co,,325,MG,02022222
ACÉTAMINOPHÈNE,CAD,1.43,0.0143,NORTH AMERICA,Acétaminophène,500 mg EF Cellchem,Co. 325 mg,Co,500,325,MG,02255251
ACÉTAMINOPHÈNE,CAD,2.86,0.0143,NORTH AMERICA,Acétaminophène,500 mg EF Cellchem,Co. 325 mg,Co,200,325,MG,02255251
ACÉTAMINOPHÈNE,CAD,1.43,0.0143,NORTH AMERICA,Acétaminophène,500 mg Cellchem,Co. 325 mg,Co,500,325,MG,02252813
ACÉTAMINOPHÈNE,CAD,7.15,0.0143,NORTH AMERICA,Acétaminophène,500 mg Cellchem,Co. 325 mg,Co,500,325,MG,02252813
ACÉTAMINOPHÈNE,CAD,1000.0,14.3,NORTH AMERICA,Acétaminophène,Blason Riva,Co. 325 mg,Co,,325,MG,02362201
ACÉTAMINOPHÈNE,CAD,1000.0,14.3,NORTH AMERICA,Acétaminophène,Caplet 500 Riva,Co. 325 mg,Co,500,325,MG,02362228
ACÉTAMINOPHÈNE,CAD,1000.0,14.3,NORTH AMERICA,Jamp-Acétaminophène,Jamp,Co. 325 mg,Co,,325,MG,01939122
ACÉTAMINOPHÈNE,CAD,1000.0,14.3,NORTH AMERICA,Jamp-Acétaminophène,Jamp,Co. 325 mg,Co,,325,MG,02355299
ACÉTAMINOPHÈNE,CAD,1000.0,14.3,NORTH AMERICA,Novo-Gesic,Forte Novopharm,Co. 325 mg,Co,,325,MG,00482323
ACÉTAMINOPHÈNE,CAD,3.65,0.0365,NORTH AMERICA,Jamp-Acétaminophène,Jamp,Liq. 160 mg/5 mL,Liq,100,160,MG,01901389
ACÉTAMINOPHÈNE,CAD,18.25,0.0365,NORTH AMERICA,PDP-Acetaminophen,Pendopharm,Liq. 160 mg/5 mL,Liq,500,160,MG,00792691
ACÉTAMINOPHÈNE,CAD,2.87,,NORTH AMERICA,Jamp-Acétaminophène,Jamp,Liq. 160 mg/5 mL,Liq,24,160,MG,01935275
ACÉTAMINOPHÈNE,CAD,59.79,0.1196,NORTH AMERICA,Pédiatrix,Teva Can,Liq. 160 mg/5 mL,Liq,500,160,MG,02027801
ACÉTAMINOPHÈNE,CAD,6.44,0.5367,NORTH AMERICA,Acet 120,Pendopharm,Liq. 160 mg/5 mL,Liq,120,160,MG,02230434
ACÉTAMINOPHÈNE,CAD,8.34,0.695,NORTH AMERICA,Acet 160,Pendopharm,Liq. 160 mg/5 mL,Liq,160,160,MG,02230435
ACÉTAMINOPHÈNE,CAD,7.95,0.6625,NORTH AMERICA,Acet 325,Pendopharm,Liq. 160 mg/5 mL,Liq,325,160,MG,02230436
ACÉTAMINOPHÈNE,CAD,9.13,0.7608,NORTH AMERICA,Acet 650,Pendopharm,Liq. 160 mg/5 mL,Liq,650,160,MG,02230437
ACÉTAMINOPHÈNE,CAD,65.0,0.13,NORTH AMERICA,Teva-Emtec-30,Teva Can,Liq. 160 mg/5 mL,Liq,500,160,MG,00608882
ACÉTAMINOPHÈNE,CAD,13.0,0.13,NORTH AMERICA,Triatec-30,Riva,Liq. 160 mg/5 mL,Liq,100,160,MG,00789828
ACÉTAMINOPHÈNE,CAD,65.0,0.13,NORTH AMERICA,Triatec-30,Riva,Liq. 160 mg/5 mL,Liq,500,160,MG,00789828
ACÉTAMINOPHÈNE,CAD,0.4,13.84,NORTH AMERICA,Teva-Lenoltec,No.4 Teva Can,Liq. 160 mg/5 mL,Liq,,160,MG,00621463
ACÉTAMINOPHÈNE,CAD,38.45,0.0769,NORTH AMERICA,pms-Acétaminophène,avec Phmscience,Liq. 160 mg/5 mL,Liq,500,160,MG,00816027
ACÉTAMINOPHÈNE,CAD,2810.0,0.0769,NORTH AMERICA,pms-Acétaminophène,avec Phmscience,Liq. 160 mg/5 mL,Liq,,160,MG,00816027
BUPRÉNORPHINE/NALOXONE,CAD,20.03,0.6675,NORTH AMERICA,pms-Buprenorphine/,Phmscience,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,30,2,MG,02424851
BUPRÉNORPHINE/NALOXONE,CAD,74.76,2.67,NORTH AMERICA,Suboxone,Indivior,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,28,2,MG,02295695
BUPRÉNORPHINE/NALOXONE,CAD,20.03,0.6675,NORTH AMERICA,Teva-Buprenorphine/,Teva Can,"Co. S-Ling. 2 mg - 0,5 mg",Co. S-Ling,30,2,MG,02453908
BUPRÉNORPHINE/NALOXONE,CAD,35.48,1.1825,NORTH AMERICA,pms-Buprenorphine/,Phmscience,Co. S-Ling. 8 mg - 2 mg,Co. S-Ling,30,8,MG,02424878
BUPRÉNORPHINE/NALOXONE,CAD,132.44,4.73,NORTH AMERICA,Suboxone,Indivior,Co. S-Ling. 8 mg - 2 mg,Co. S-Ling,28,8,MG,02295709
BUPRÉNORPHINE/NALOXONE,CAD,35.48,1.1825,NORTH AMERICA,Teva-Buprenorphine/,Teva Can,Co. S-Ling. 8 mg - 2 mg,Co. S-Ling,30,8,MG,02453916
BUPRÉNORPHINE/NALOXONE,CAD,0.5,1.1825,NORTH AMERICA,Teva-Buprenorphine/,Teva Can,Co. S-Ling. 8 mg - 2 mg,Co. S-Ling,2,8,MG,02453916
BUPRÉNORPHINE/NALOXONE,CAD,80.1,2.67,NORTH AMERICA,Suboxone,Indivior,Co. S-Ling. 8 mg - 2 mg,Co. S-Ling,30,8,MG,02502313
