COUNTRY,PROVINCE,SOURCE,Source Tender Id,Tender Title,Unique Lot ID,Lot Number,Sub Lot Number,Lot Title,Est Lot Value Local,Local Currency,Deadline Date,TENDERING AUTHORITY,Tendering Authority Type,Tender Procedure Type,CN Document Number,Original_Publication_Link_Notice,Ceiling Unit Price,MEAT,Price Evaluation ratio,Quality Evaluation ratio,Other Evaluation ratio,CAN Document Number,Award Date,Bidder,Bid Status Award,Lot_Award_Value_Local,Awarded Unit Price,Original_Publication_Link_Award,Status
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51101507,47,,Piridoxina Clorhidrato 100 MG 1 ML Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,NO,26800,189,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51101507,47,,Piridoxina Clorhidrato 100 MG 1 ML Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.830.090-9 FARMACEUTICA CARIBEAN SPA,YES,26800,134,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181713,48,,Prednisona 20 Mg/ 5 Ml Suspensión Oral,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,1214800,2123.2156,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181713,48,,Prednisona 20 Mg/ 5 Ml Suspensión Oral,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,YES,1214800,6074,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,53131609,49,,"Protector solar de rostro SFP 50+ UVA/UVB, CON HIDRATACION INTENSA, OIL CONTROL, APTO PARA PIEL SECA, GRASA, SENSIBLE Y/O ATOPICA, CON TEXTURA ULTRA LIGERA.",,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,0,28309.5417,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51171904,50,,Ranitidina 50 Mg/ 2 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,560000,530.8039,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51171904,50,,Ranitidina 50 Mg/ 2 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.079.782-0 WINPHARM SPA,YES,560000,700,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51171904,50,,Ranitidina 50 Mg/ 2 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,NO,560000,710,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51171904,50,,Ranitidina 50 Mg/ 2 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.830.090-9 FARMACEUTICA CARIBEAN SPA,NO,560000,650,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51161508,51,,Salbutamol 5 Mg/ Ml Solución para Nebulizar,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,130000,21232.1563,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51161508,51,,Salbutamol 5 Mg/ Ml Solución para Nebulizar,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,NO,130000,21275,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51161508,51,,Salbutamol 5 Mg/ Ml Solución para Nebulizar,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,96.519.830-k BPH SPA,YES,130000,6500,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51151916,52,,Succinilcolina 100 Mg 5 ML Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,0,42464.3126,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51101818,53,,Terbinafina Tópica 1% Tubo 20 Gr.,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,30450,14154.7709,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51101818,53,,Terbinafina Tópica 1% Tubo 20 Gr.,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,NO,30450,1438,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51101818,53,,Terbinafina Tópica 1% Tubo 20 Gr.,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,NO,30450,1125,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51101818,53,,Terbinafina Tópica 1% Tubo 20 Gr.,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.830.090-9 FARMACEUTICA CARIBEAN SPA,YES,30450,1015,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51142235,54,,Tramadol Clorhidrato 100 Mg/ 10 Ml Frasco con dispensador de gotas,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,180000,1415.4771,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51142235,54,,Tramadol Clorhidrato 100 Mg/ 10 Ml Frasco con dispensador de gotas,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.079.782-0 WINPHARM SPA,NO,180000,2100,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51142235,54,,Tramadol Clorhidrato 100 Mg/ 10 Ml Frasco con dispensador de gotas,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.669.630-9 OPKO CHILE S.A.,NO,180000,650,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51142235,54,,Tramadol Clorhidrato 100 Mg/ 10 Ml Frasco con dispensador de gotas,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,96.519.830-k BPH SPA,NO,180000,1750,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51142235,54,,Tramadol Clorhidrato 100 Mg/ 10 Ml Frasco con dispensador de gotas,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,NO,180000,1100,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51142235,54,,Tramadol Clorhidrato 100 Mg/ 10 Ml Frasco con dispensador de gotas,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.596.940-7 LABORATORIO CHILE S A,YES,180000,600,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51141606,55,,Trazodona 100 Mg Comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,329000,424.6431,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51141606,55,,Trazodona 100 Mg Comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,YES,329000,329,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51141606,55,,Trazodona 100 Mg Comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.830.090-9 FARMACEUTICA CARIBEAN SPA,NO,329000,376,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51152004,56,,Vecuronio Bromuro 10 Mg 2.5 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,40000,42464.3126,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51152004,56,,Vecuronio Bromuro 10 Mg 2.5 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.830.090-9 FARMACEUTICA CARIBEAN SPA,YES,40000,4000,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51121707,57,,Verapamilo 5 Mg 2 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,88500,8492.8625,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51121707,57,,Verapamilo 5 Mg 2 Ml Solución Inyectable,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.830.090-9 FARMACEUTICA CARIBEAN SPA,YES,88500,1770,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181516,58,,Vidagliptina 50 mg comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,NO,490000,169.8573,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181516,58,,Vidagliptina 50 mg comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,NO,490000,300.25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181516,58,,Vidagliptina 50 mg comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,NO,490000,377.4,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181516,58,,Vidagliptina 50 mg comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.285.229-2 GALENICUM HEALTH CHILE SPA,YES,490000,196,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181516,58,,Vidagliptina 50 mg comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,76.830.090-9 FARMACEUTICA CARIBEAN SPA,NO,490000,939,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181516,58,,Vidagliptina 50 mg comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,80.621.200-8 MERCK S A,NO,490000,288,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
CHILE,Región del Maule,MERCADOPUBLICO,3558-24-LE23,Adquisición De Medicamentos Departamento De Salud,51181516,58,,Vidagliptina 50 mg comprimidos,,,18-07-2023 12:15:00,I MUNICIPALIDAD DE PENCAHUE,,,3558-24-LE23,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,,,40.0,30.0,30,3558-24-LE23,2023-08-01,96.945.670-2 NOVOFARMA SERVICE S A,NO,490000,386,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,AWARDED
