item_id,TN,INN,Manufacturer_Country,Release_Form,EAN,Registered_Price_RUB,Start_Date_Text
109573,АБИРАТЕРОН-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Перв.Уп.Пр.Белорусско-голландское совместное предприятие общество с ограниченной ответственностью ""Фармлэнд"" (СП ООО ""Фармлэнд""), Республика Беларусь (101431475); Вып.к.Втор.Уп.Общество с ограниченной ответственностью ""Спутник Технополис"" (ООО ""Спутник Технополис""), Россия (9723108588);","таблетки, 250 мг, 120 шт. - банка (1) - пачка картонная Штрихкод",,102375.10,25.12.2024 25-7-4309545-ОПР-изм
126968,АБИРАТЕРОН-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Перв.Уп.Втор.Уп.Пр.Общество с ограниченной ответственностью ""Р-Опра"" (ООО ""Р-Опра""), Россия (7734683995); Вып.к.Общество с ограниченной ответственностью ""Р-Опра"" (ООО ""Р-Опра""), Россия (7734683995);","таблетки, 250 мг, 120 шт. - банка (1) - пачка картонная Штрихкод",,102375.10,23.12.2025 25-7-4348799-ОПР-изм
106896,АВЕГРА® БИОКАД,Бевацизумаб,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""БИОКАД"" (АО ""БИОКАД""), Россия, Россия (5024048000);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,8627.00,22.11.2024 25-7-4305146-ОПР-изм
106897,АВЕГРА® БИОКАД,Бевацизумаб,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""БИОКАД"" (АО ""БИОКАД""), Россия, Россия (5024048000);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,34508.00,22.11.2024 25-7-4305146-ОПР-изм
106898,АВЕГРА® БИОКАД,Бевацизумаб,"Вл.Акционерное общество ""БИОКАД"" (АО ""БИОКАД""), Россия, Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК-137"" (ООО ""ПК-137""), Россия (7703435199);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,8627.00,22.11.2024 25-7-4305148-ОПР-изм
106899,АВЕГРА® БИОКАД,Бевацизумаб,"Вл.Акционерное общество ""БИОКАД"" (АО ""БИОКАД""), Россия, Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК-137"" (ООО ""ПК-137""), Россия (7703435199);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,34508.00,22.11.2024 25-7-4305148-ОПР-изм
40949,АВИФАВИР,Фавипиравир,"Вл.Общество с ограниченной ответственностью ""Кромис"" (ООО ""Кромис""), Россия (7731326353); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Исследовательский Институт Химического Разнообразия"" (АО ""ИИХР""), Россия (5047092550);","таблетки покрытые пленочной оболочкой, 200 мг, 50 шт. - банка (1) - пачка картонная Штрихкод",,5000.00,16.10.2020 697/20-20
40950,АВИФАВИР,Фавипиравир,"Вл.Общество с ограниченной ответственностью ""Кромис"" (ООО ""Кромис""), Россия (7731326353); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Исследовательский Институт Химического Разнообразия"" (АО ""ИИХР""), Россия (5047092550);","таблетки покрытые пленочной оболочкой, 200 мг, 40 шт. - банка (1) - пачка картонная Штрихкод",,4000.00,16.10.2020 697/20-20
40951,АВИФАВИР,Фавипиравир,"Вл.Общество с ограниченной ответственностью ""Кромис"" (ООО ""Кромис""), Россия (7731326353); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Исследовательский Институт Химического Разнообразия"" (АО ""ИИХР""), Россия (5047092550);","таблетки покрытые пленочной оболочкой, 200 мг, 10 шт. - контурная ячейковая упаковка (5) - пачка картонная Штрихкод",,5000.00,16.10.2020 697/20-20
40952,АВИФАВИР,Фавипиравир,"Вл.Общество с ограниченной ответственностью ""Кромис"" (ООО ""Кромис""), Россия (7731326353); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Исследовательский Институт Химического Разнообразия"" (АО ""ИИХР""), Россия (5047092550);","таблетки покрытые пленочной оболочкой, 200 мг, 10 шт. - контурная ячейковая упаковка (1) - пачка картонная Штрихкод",,1000.00,16.10.2020 697/20-20
40953,АВИФАВИР,Фавипиравир,"Вл.Общество с ограниченной ответственностью ""Кромис"" (ООО ""Кромис""), Россия (7731326353); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Исследовательский Институт Химического Разнообразия"" (АО ""ИИХР""), Россия (5047092550);","таблетки покрытые пленочной оболочкой, 200 мг, 10 шт. - контурная ячейковая упаковка (4) - пачка картонная Штрихкод",,4000.00,16.10.2020 697/20-20
114815,Абиратерон-Промомед,Абиратерон,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки, 250 мг, 30 шт. - банка (1) - пачка картонная Штрихкод",,21328.15,22.04.2025 25-7-4322187-изм
114816,Абиратерон-Промомед,Абиратерон,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки, 250 мг, 60 шт. - банка (1) - пачка картонная Штрихкод",,42656.29,22.04.2025 25-7-4322187-изм
114817,Абиратерон-Промомед,Абиратерон,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки, 250 мг, 120 шт. - банка (1) - пачка картонная Штрихкод",,90353.00,22.04.2025 25-7-4322187-изм
114818,Абиратерон-Промомед,Абиратерон,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки, 250 мг, 10 шт. - контурная ячейковая упаковка (3) - пачка картонная Штрихкод",,21328.15,22.04.2025 25-7-4322187-изм
114819,Абиратерон-Промомед,Абиратерон,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки, 250 мг, 10 шт. - контурная ячейковая упаковка (6) - пачка картонная Штрихкод",,42656.29,22.04.2025 25-7-4322187-изм
114820,Абиратерон-Промомед,Абиратерон,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки, 250 мг, 10 шт. - контурная ячейковая упаковка (12) - пачка картонная Штрихкод",,90353.00,22.04.2025 25-7-4322187-изм
24326,Абиратерон-ТЛ,Абиратерон,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.ООО ""Технология лекарств"", Россия (5047082270);","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,179720.00,13.12.2017 (725/20-17)
24327,Абиратерон-ТЛ,Абиратерон,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.ООО ""Технология лекарств"", Россия (5047082270);","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (12) - пачки картонные Штрихкод",,179720.00,13.12.2017 (725/20-17)
39417,Абиратерон-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Вып.к.Перв.Уп.Втор.Уп.Пр.Белорусско-голландское совместное предприятие общество с ограниченной ответственностью ""Фармлэнд"", Республика Беларусь (101431475);","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,179720.00,04.08.2020 20-4-4144440-изм
39418,Абиратерон-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Перв.Уп.Пр.Белорусско-голландское совместное предприятие общество с ограниченной ответственностью ""Фармлэнд"", Республика Беларусь (101431475); Вып.к.Втор.Уп.Акционерное общество ""ОРТАТ","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,179720.00,04.08.2020 20-4-4144440-изм
48777,Абиратерон-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Вып.к.Перв.Уп.Втор.Уп.Пр.Белорусско-голландское совместное предприятие общество с ограниченной ответственностью ""Фармлэнд"", Республика Беларусь (101431475);","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,102375.10,"03.12.2020 (520/20-20-ОПР), действует с 03.05.2021 г."
48778,Абиратерон-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Перв.Уп.Пр.Белорусско-голландское совместное предприятие общество с ограниченной ответственностью ""Фармлэнд"", Республика Беларусь (101431475); Вып.к.Втор.Уп.Акционерное общество ""ОРТАТ","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,102375.10,"03.12.2020 (520/20-20-ОПР), действует с 03.05.2021 г."
73946,Абиратерон-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Перв.Уп.Пр.Белорусско-голландское совместное предприятие общество с ограниченной ответственностью ""Фармлэнд"", Республика Беларусь (10143147","таблетки, 250 мг, 120 шт. - банка (1) - пачка картоная Штрихкод",,102375.10,26.12.2022 25-7-4237715-ОПР-изм
94453,Абиратерон-ТЛ,Абиратерон,"Вл.Общество с ограниченной ответственностью ""Технология лекарств"" (ООО ""Технология лекарств""), Россия (5047082270); Перв.Уп.Пр.Белорусско-голландское совместное предприятие общество с ограниченной ответственностью ""Фармлэнд"" (СП ООО ""Фармлэнд""), Республика Беларусь (101431475); Втор.Уп.Общество с ограниченной ответственностью ""Р-Опра"" (ООО ""Р-Опра""), Россия (7734683995); Вып.к.Общество с ограниченной ответственностью ""Р-Опра"" (ООО ""Р-Опра""), Россия (7734683995);","таблетки, 250 мг, 120 шт. - банка (1) - пачка картонная Штрихкод",,102375.10,19.03.2024 25-7-4280399-ОПР-изм
2869,Абитаксел,Паклитаксел,"Вл., Уп. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория ИМА С.А.И.С. - Аргентина","концентрат для приготовления раствора для инфузий 6 мг/мл, 16.7 мл - флаконы - пачки картонные Штрихкод",,9381.46,15.03.2010 (1907-Пр/10)
2870,Абитаксел,Паклитаксел,"Вл., Уп. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория ИМА С.А.И.С. - Аргентина","концентрат для приготовления раствора для инфузий 6 мг/мл, 25 мл - флаконы - пачки картонные Штрихкод",,14036.95,15.03.2010 (1907-Пр/10)
2871,Абитаксел,Паклитаксел,"Вл., Уп. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория ИМА С.А.И.С. - Аргентина","концентрат для приготовления раствора для инфузий 6 мг/мл, 35 мл - флаконы - пачки картонные Штрихкод",,18987.63,15.03.2010 (1907-Пр/10)
2872,Абитаксел,Паклитаксел,"Вл., Уп. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория ИМА С.А.И.С. - Аргентина","концентрат для приготовления раствора для инфузий 6 мг/мл, 5 мл - флаконы - пачки картонные Штрихкод",,3187.49,15.03.2010 (1907-Пр/10)
2873,Абитаксел,Паклитаксел,"Вл., Уп. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория ИМА С.А.И.С. - Аргентина","концентрат для приготовления раствора для инфузий 6 мг/мл, 50 мл - флаконы - пачки картонные Штрихкод",,27888.58,15.03.2010 (1907-Пр/10)
2874,Абитаксел,Паклитаксел,Вл. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория Хемепе - Аргентина,"концентрат для приготовления раствора для инфузий 6 мг/мл, 16.7 мл - флаконы - пачки картонные Штрихкод",,9381.46,20.05.2010 (4431-Пр/10)
2875,Абитаксел,Паклитаксел,Вл. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория Хемепе - Аргентина,"концентрат для приготовления раствора для инфузий 6 мг/мл, 25 мл - флаконы - пачки картонные Штрихкод",,14036.95,20.05.2010 (4431-Пр/10)
2876,Абитаксел,Паклитаксел,Вл. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория Хемепе - Аргентина,"концентрат для приготовления раствора для инфузий 6 мг/мл, 5 мл - флаконы - пачки картонные Штрихкод",,3187.49,20.05.2010 (4431-Пр/10)
2877,Абитаксел,Паклитаксел,Вл. - Лаборатория Тютор С.А.С.И.Ф.И.А. - Аргентина; Пр. - Лаборатория Хемепе - Аргентина,"концентрат для приготовления раствора для инфузий 6 мг/мл, 50 мл - флаконы - пачки картонные Штрихкод",,27888.58,20.05.2010 (4431-Пр/10)
24686,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Фармасинтез АО, Россия;","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (6) - пачки картонные Штрихкод",,89850.00,24.01.2018 (19/20-18)
24687,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Фармасинтез АО, Россия;","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные Штрихкод",,44925.00,24.01.2018 (19/20-18)
24688,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Фармасинтез АО, Россия;","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,179700.00,24.01.2018 (19/20-18)
48781,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Фармасинтез АО, Россия;","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные Штрихкод",,25593.78,"03.12.2020 (520/20-20-ОПР), действует с 03.05.2021 г."
48782,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Фармасинтез АО, Россия;","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (6) - пачки картонные Штрихкод",,51187.55,"03.12.2020 (520/20-20-ОПР), действует с 03.05.2021 г."
48783,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"", Россия; Вып.к.Перв.Уп.Втор.Уп.Пр.Фармасинтез АО, Россия;","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,102375.10,"03.12.2020 (520/20-20-ОПР), действует с 03.05.2021 г."
58774,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490);","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,102375.10,03.12.2021 (25-7-4193618-ОПР-изм)
58775,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490);","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные Штрихкод",,25593.78,03.12.2021 (25-7-4193618-ОПР-изм)
58776,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490);","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (6) - пачки картонные Штрихкод",,51187.55,03.12.2021 (25-7-4193618-ОПР-изм)
75573,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490);","таблетки, 250 мг, 120 шт. - банки (1) - пачки картонные Штрихкод",,102375.10,03.02.2023 25-7-4241196-ОПР-изм
75574,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490);","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (6) - пачки картонные Штрихкод",,51187.55,03.02.2023 25-7-4241196-ОПР-изм
75575,Абитера,Абиратерон,"Вл.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Фармасинтез-Норд"" (АО ""Фармасинтез-Норд""), Россия (3851000490);","таблетки, 250 мг, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные Штрихкод",,25593.78,03.02.2023 25-7-4241196-ОПР-изм
30386,Авастин,Бевацизумаб,"Вл.Вып.к.Перв.Уп.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Пр.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 400 мг/16 мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,61536.82,14.02.2019 20-4-4092953-изм
30387,Авастин,Бевацизумаб,"Вл.Вып.к.Перв.Уп.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Пр.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 100 мг/4 мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,16409.99,14.02.2019 20-4-4092953-изм
46451,Авастин,Бевацизумаб,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02);","концентрат для приготовления раствора для инфузий, 400 мг/16 мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,61536.82,05.04.2021 (20-4-4168505-ОПР-изм)
63659,Авастин,Бевацизумаб,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02);","концентрат для приготовления раствора для инфузий, 100 мг/4 мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,16409.99,12.04.2022 25-7-4210972-ОПР-изм
65252,Авастин,Бевацизумаб,"Вл.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Дженентек Инк, США (94-2347624); Вып.к.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,61536.82,14.06.2022 25-7-4211460-ОПР-изм
65253,Авастин,Бевацизумаб,"Вл.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Дженентек Инк, США (94-2347624); Вып.к.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,16409.99,14.06.2022 25-7-4211460-ОПР-изм
65254,Авастин,Бевацизумаб,"Вл.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Дженентек Инк, США (94-2347624); Вып.к.Втор.Уп.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,61536.82,14.06.2022 25-7-4211461-ОПР-изм
65255,Авастин,Бевацизумаб,"Вл.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Дженентек Инк, США (94-2347624); Вып.к.Втор.Уп.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,16409.99,14.06.2022 25-7-4211461-ОПР-изм
76553,Авастин,Бевацизумаб,"Вл.Вып.к.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,16409.99,22.02.2023 25-7-4243723-ОПР-изм
76554,Авастин,Бевацизумаб,"Вл.Вып.к.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,61536.82,22.02.2023 25-7-4243723-ОПР-изм
76806,Авастин,Бевацизумаб,"Вл.Вып.к.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,61536.82,09.03.2023 25-7-4245001-ОПР-изм
84437,Авастин®,Бевацизумаб,"Вл.Вып.к.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,16409.99,31.08.2023 25-7-4262891-ОПР-изм
84438,Авастин®,Бевацизумаб,"Вл.Вып.к.Втор.Уп.Ф.Хоффманн-Ля Рош Лтд, Швейцария (7-013861-02); Перв.Уп.Пр.Рош Диагностикс ГмбХ, Германия (DE143840627);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,61536.82,31.08.2023 25-7-4262891-ОПР-изм
18603,Авегра БИОКАД,Бевацизумаб,"Вл.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ЗАО ""БИОКАД"", Россия;","концентрат для приготовления раствора для инфузий, 25 мг/мл, 0.5 мл - флаконы (1) - пачки картонные Штрихкод",,1346.12,10.08.2016 (20-4-4020182-изм)
18604,Авегра БИОКАД,Бевацизумаб,"Вл.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ЗАО ""БИОКАД"", Россия;","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,10768.94,10.08.2016 (20-4-4020182-изм)
18605,Авегра БИОКАД,Бевацизумаб,"Вл.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ЗАО ""БИОКАД"", Россия;","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,43075.77,10.08.2016 (20-4-4020182-изм)
19518,Авегра БИОКАД,Бевацизумаб,"Вл.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ЗАО ""БИОКАД"", Россия;","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,8627.00,31.10.2016 (20-4-4026940-сниж)
19519,Авегра БИОКАД,Бевацизумаб,"Вл.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ЗАО ""БИОКАД"", Россия;","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,34508.00,31.10.2016 (20-4-4026940-сниж)
19520,Авегра БИОКАД,Бевацизумаб,"Вл.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Перв.Уп.Втор.Уп.Пр.ЗАО ""БИОКАД"", Россия;","концентрат для приготовления раствора для инфузий, 25 мг/мл, 0.5 мл - флаконы (1) - пачки картонные Штрихкод",,1078.38,31.10.2016 (20-4-4026940-сниж)
45762,Авегра БИОКАД,Бевацизумаб,"Вл.Перв.Уп.Пр.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Втор.Уп.ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК-137"" (ООО ""ПК-137""), Россия (7703435199);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,34508.00,09.03.2021 (20-4-4165670-ОПР-изм)
45763,Авегра БИОКАД,Бевацизумаб,"Вл.Перв.Уп.Пр.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Втор.Уп.ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК-137"" (ООО ""ПК-137""), Россия (7703435199);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 4 мл - флаконы (1) - пачки картонные Штрихкод",,8627.00,09.03.2021 (20-4-4165670-ОПР-изм)
45764,Авегра БИОКАД,Бевацизумаб,"Вл.Перв.Уп.Пр.Закрытое акционерное общество ""БИОКАД"" (ЗАО ""БИОКАД""), Россия (5024048000); Вып.к.Втор.Уп.ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК-137"" (ООО ""ПК-137""), Россия (7703435199);","концентрат для приготовления раствора для инфузий, 25 мг/мл, 16 мл - флаконы (1) - пачки картонные Штрихкод",,34508.00,09.03.2021 (20-4-4165670-ОПР-изм)
